CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_PCD;Quantidade_Nao_PCD;Quantidade_Sem_Resposta;Nao_Aplicavel
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;Conselho de Administração - Suplentes;0;0;0;N
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;Conselho Fiscal - Efetivos;0;0;0;N
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;Conselho Fiscal - Suplentes;0;0;0;N
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;Diretoria;0;0;0;N
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;Conselho de Administração - Efetivos;0;6;0;N
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;Conselho de Administração - Suplentes;;;;S
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;Conselho Fiscal - Efetivos;0;5;0;N
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;Conselho Fiscal - Suplentes;0;5;0;N
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;Diretoria;0;4;0;N
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;Conselho de Administração - Efetivos;0;7;0;N
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;Conselho de Administração - Suplentes;;;;S
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;Conselho Fiscal - Efetivos;0;3;0;N
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;Conselho Fiscal - Suplentes;0;3;0;N
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;Diretoria;0;9;0;N
36.542.025/0001-64;2024-12-31;8;146831;BRQ SOLUCOES EM INFORMATICA S.A.;Conselho de Administração - Efetivos;;;;N
36.542.025/0001-64;2024-12-31;8;146831;BRQ SOLUCOES EM INFORMATICA S.A.;Conselho de Administração - Suplentes;;;;N
36.542.025/0001-64;2024-12-31;8;146831;BRQ SOLUCOES EM INFORMATICA S.A.;Conselho Fiscal - Efetivos;;;;N
36.542.025/0001-64;2024-12-31;8;146831;BRQ SOLUCOES EM INFORMATICA S.A.;Conselho Fiscal - Suplentes;;;;N
36.542.025/0001-64;2024-12-31;8;146831;BRQ SOLUCOES EM INFORMATICA S.A.;Diretoria;;;;N
38.456.921/0001-36;2024-12-31;16;147490;INFRACOMMERCE CXAAS S.A.;Conselho de Administração - Efetivos;0;0;5;N
38.456.921/0001-36;2024-12-31;16;147490;INFRACOMMERCE CXAAS S.A.;Conselho de Administração - Suplentes;;;;S
38.456.921/0001-36;2024-12-31;16;147490;INFRACOMMERCE CXAAS S.A.;Conselho Fiscal - Efetivos;;;;S
38.456.921/0001-36;2024-12-31;16;147490;INFRACOMMERCE CXAAS S.A.;Conselho Fiscal - Suplentes;;;;S
38.456.921/0001-36;2024-12-31;16;147490;INFRACOMMERCE CXAAS S.A.;Diretoria;0;0;3;N
39.881.421/0001-04;2024-12-31;4;145434;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;Conselho de Administração - Efetivos;;;;N
39.881.421/0001-04;2024-12-31;4;145434;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;Conselho de Administração - Suplentes;;;;N
39.881.421/0001-04;2024-12-31;4;145434;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;Conselho Fiscal - Efetivos;;;;N
39.881.421/0001-04;2024-12-31;4;145434;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;Conselho Fiscal - Suplentes;;;;N
39.881.421/0001-04;2024-12-31;4;145434;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;Diretoria;;;;N
40.159.947/0001-64;2024-12-31;8;148326;HMOBI PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;7;0;N
40.159.947/0001-64;2024-12-31;8;148326;HMOBI PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;;;;S
40.159.947/0001-64;2024-12-31;8;148326;HMOBI PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;3;0;N
40.159.947/0001-64;2024-12-31;8;148326;HMOBI PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;3;0;N
40.159.947/0001-64;2024-12-31;8;148326;HMOBI PARTICIPAÇÕES S.A.;Diretoria;0;3;0;N
40.593.395/0001-06;2024-12-31;4;147341;IFIN PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;;;;N
40.593.395/0001-06;2024-12-31;4;147341;IFIN PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;;;;N
40.593.395/0001-06;2024-12-31;4;147341;IFIN PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;;;;N
40.593.395/0001-06;2024-12-31;4;147341;IFIN PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;;;;N
40.593.395/0001-06;2024-12-31;4;147341;IFIN PARTICIPAÇÕES S.A.;Diretoria;;;;N
41.096.674/0001-19;2024-12-31;6;149482;CANTU STORE S.A.;Conselho de Administração - Efetivos;0;0;0;N
41.096.674/0001-19;2024-12-31;6;149482;CANTU STORE S.A.;Conselho de Administração - Suplentes;0;0;0;N
41.096.674/0001-19;2024-12-31;6;149482;CANTU STORE S.A.;Conselho Fiscal - Efetivos;0;0;0;N
41.096.674/0001-19;2024-12-31;6;149482;CANTU STORE S.A.;Conselho Fiscal - Suplentes;0;0;0;N
41.096.674/0001-19;2024-12-31;6;149482;CANTU STORE S.A.;Diretoria;0;0;0;N
41.570.356/0001-48;2024-12-31;8;144585;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Conselho de Administração - Efetivos;;;;N
41.570.356/0001-48;2024-12-31;8;144585;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Conselho de Administração - Suplentes;;;;N
41.570.356/0001-48;2024-12-31;8;144585;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Fiscal - Efetivos;;;;N
41.570.356/0001-48;2024-12-31;8;144585;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Fiscal - Suplentes;;;;N
41.570.356/0001-48;2024-12-31;8;144585;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Diretoria;;;;N
42.278.291/0001-24;2024-12-31;6;146612;LOG-IN LOGISTICA INTERMODAL S.A.;Conselho de Administração - Efetivos;;;;N
42.278.291/0001-24;2024-12-31;6;146612;LOG-IN LOGISTICA INTERMODAL S.A.;Conselho de Administração - Suplentes;;;;N
42.278.291/0001-24;2024-12-31;6;146612;LOG-IN LOGISTICA INTERMODAL S.A.;Conselho Fiscal - Efetivos;;;;N
42.278.291/0001-24;2024-12-31;6;146612;LOG-IN LOGISTICA INTERMODAL S.A.;Conselho Fiscal - Suplentes;;;;N
42.278.291/0001-24;2024-12-31;6;146612;LOG-IN LOGISTICA INTERMODAL S.A.;Diretoria;;;;N
42.278.473/0001-03;2024-12-31;7;146729;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Conselho de Administração - Efetivos;;;;N
42.278.473/0001-03;2024-12-31;7;146729;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Conselho de Administração - Suplentes;;;;N
42.278.473/0001-03;2024-12-31;7;146729;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Conselho Fiscal - Efetivos;;;;N
42.278.473/0001-03;2024-12-31;7;146729;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Conselho Fiscal - Suplentes;;;;N
42.278.473/0001-03;2024-12-31;7;146729;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Diretoria;;;;N
42.310.775/0001-03;2024-12-31;10;147273;ÁGUAS DO RIO 1 SPE S.A.;Conselho de Administração - Efetivos;0;0;0;N
42.310.775/0001-03;2024-12-31;10;147273;ÁGUAS DO RIO 1 SPE S.A.;Conselho de Administração - Suplentes;0;0;0;N
42.310.775/0001-03;2024-12-31;10;147273;ÁGUAS DO RIO 1 SPE S.A.;Conselho Fiscal - Efetivos;0;0;0;N
42.310.775/0001-03;2024-12-31;10;147273;ÁGUAS DO RIO 1 SPE S.A.;Conselho Fiscal - Suplentes;0;0;0;N
42.310.775/0001-03;2024-12-31;10;147273;ÁGUAS DO RIO 1 SPE S.A.;Diretoria;0;0;0;N
42.644.220/0001-06;2024-12-31;8;147275;ÁGUAS DO RIO 4 SPE S.A.;Conselho de Administração - Efetivos;0;0;0;N
42.644.220/0001-06;2024-12-31;8;147275;ÁGUAS DO RIO 4 SPE S.A.;Conselho de Administração - Suplentes;0;0;0;N
42.644.220/0001-06;2024-12-31;8;147275;ÁGUAS DO RIO 4 SPE S.A.;Conselho Fiscal - Efetivos;0;0;0;N
42.644.220/0001-06;2024-12-31;8;147275;ÁGUAS DO RIO 4 SPE S.A.;Conselho Fiscal - Suplentes;0;0;0;N
42.644.220/0001-06;2024-12-31;8;147275;ÁGUAS DO RIO 4 SPE S.A.;Diretoria;0;0;0;N
42.771.949/0001-35;2024-12-31;11;147265;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;;;;N
42.771.949/0001-35;2024-12-31;11;147265;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;;;;N
42.771.949/0001-35;2024-12-31;11;147265;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;;;;N
42.771.949/0001-35;2024-12-31;11;147265;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;;;;N
42.771.949/0001-35;2024-12-31;11;147265;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Diretoria;;;;N
43.470.988/0001-65;2024-12-31;8;148322;EVEN CONSTRUTORA E INCORPORADORA S.A.;Conselho de Administração - Efetivos;0;5;0;N
43.470.988/0001-65;2024-12-31;8;148322;EVEN CONSTRUTORA E INCORPORADORA S.A.;Conselho de Administração - Suplentes;0;1;0;N
43.470.988/0001-65;2024-12-31;8;148322;EVEN CONSTRUTORA E INCORPORADORA S.A.;Conselho Fiscal - Efetivos;;;;S
43.470.988/0001-65;2024-12-31;8;148322;EVEN CONSTRUTORA E INCORPORADORA S.A.;Conselho Fiscal - Suplentes;;;;S
43.470.988/0001-65;2024-12-31;8;148322;EVEN CONSTRUTORA E INCORPORADORA S.A.;Diretoria;0;10;0;N
43.514.079/0001-81;2024-12-31;5;146132;CLI SUL S.A.;Conselho de Administração - Efetivos;;;;N
43.514.079/0001-81;2024-12-31;5;146132;CLI SUL S.A.;Conselho de Administração - Suplentes;;;;N
43.514.079/0001-81;2024-12-31;5;146132;CLI SUL S.A.;Conselho Fiscal - Efetivos;;;;N
43.514.079/0001-81;2024-12-31;5;146132;CLI SUL S.A.;Conselho Fiscal - Suplentes;;;;N
43.514.079/0001-81;2024-12-31;5;146132;CLI SUL S.A.;Diretoria;;;;N
43.948.405/0001-69;2024-12-31;2;148399;LUPO S.A.;Conselho de Administração - Efetivos;0;6;0;N
43.948.405/0001-69;2024-12-31;2;148399;LUPO S.A.;Conselho de Administração - Suplentes;;;;S
43.948.405/0001-69;2024-12-31;2;148399;LUPO S.A.;Conselho Fiscal - Efetivos;;;;S
43.948.405/0001-69;2024-12-31;2;148399;LUPO S.A.;Conselho Fiscal - Suplentes;;;;S
43.948.405/0001-69;2024-12-31;2;148399;LUPO S.A.;Diretoria;0;2;0;N
44.854.238/0001-50;2024-12-31;4;147283;PARSAN S.A.;Conselho de Administração - Efetivos;0;0;0;N
44.854.238/0001-50;2024-12-31;4;147283;PARSAN S.A.;Conselho de Administração - Suplentes;0;0;0;N
44.854.238/0001-50;2024-12-31;4;147283;PARSAN S.A.;Conselho Fiscal - Efetivos;0;0;0;N
44.854.238/0001-50;2024-12-31;4;147283;PARSAN S.A.;Conselho Fiscal - Suplentes;0;0;0;N
44.854.238/0001-50;2024-12-31;4;147283;PARSAN S.A.;Diretoria;0;0;0;N
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Conselho de Administração - Efetivos;;;;N
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Conselho de Administração - Suplentes;;;;S
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Conselho Fiscal - Efetivos;;;;S
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Conselho Fiscal - Suplentes;;;;S
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Diretoria;;;;N
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Conselho de Administração - Efetivos;;;;N
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Conselho de Administração - Suplentes;;;;N
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Conselho Fiscal - Efetivos;;;;N
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Conselho Fiscal - Suplentes;;;;N
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Diretoria;;;;N
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Conselho de Administração - Efetivos;0;2;0;N
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Conselho de Administração - Suplentes;;;;S
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Conselho Fiscal - Efetivos;;;;S
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Conselho Fiscal - Suplentes;;;;S
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Diretoria;0;2;0;N
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Conselho de Administração - Efetivos;0;7;0;N
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Conselho de Administração - Suplentes;;;;S
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Conselho Fiscal - Efetivos;0;3;0;N
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Conselho Fiscal - Suplentes;0;3;0;N
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Diretoria;0;9;0;N
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;0;4;0;N
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;;;;S
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;0;3;0;N
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;0;3;0;N
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;0;3;0;N
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Conselho de Administração - Efetivos;0;9;0;N
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Conselho de Administração - Suplentes;;;;S
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Conselho Fiscal - Efetivos;0;3;0;N
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Conselho Fiscal - Suplentes;0;3;0;N
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Diretoria;0;3;0;N
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Conselho de Administração - Efetivos;;;;N
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Conselho de Administração - Suplentes;;;;N
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Conselho Fiscal - Efetivos;;;;N
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Conselho Fiscal - Suplentes;;;;N
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Diretoria;;;;N
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Conselho de Administração - Efetivos;;;;N
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Conselho de Administração - Suplentes;;;;N
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Conselho Fiscal - Efetivos;;;;N
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Conselho Fiscal - Suplentes;;;;N
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Diretoria;;;;N
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;Conselho de Administração - Efetivos;;;;N
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;Conselho de Administração - Suplentes;;;;N
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;Conselho Fiscal - Efetivos;;;;N
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;Conselho Fiscal - Suplentes;;;;N
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;Diretoria;;;;N
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Efetivos;;;;N
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Suplentes;;;;N
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Efetivos;;;;N
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Suplentes;;;;N
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Diretoria;;;;N
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;Conselho de Administração - Efetivos;;;;N
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;Conselho de Administração - Suplentes;;;;N
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;Conselho Fiscal - Efetivos;;;;N
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;Conselho Fiscal - Suplentes;;;;N
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;Diretoria;;;;N
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;Conselho de Administração - Efetivos;;;;N
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;Conselho de Administração - Suplentes;;;;N
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;Conselho Fiscal - Efetivos;;;;N
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;Conselho Fiscal - Suplentes;;;;N
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;Diretoria;;;;N
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;Conselho de Administração - Efetivos;0;3;0;N
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;Conselho de Administração - Suplentes;;;;S
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;Conselho Fiscal - Efetivos;0;3;0;N
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;Conselho Fiscal - Suplentes;0;3;0;N
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;Diretoria;0;2;0;N
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Conselho de Administração - Efetivos;0;8;0;N
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Conselho de Administração - Suplentes;;;;S
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Conselho Fiscal - Efetivos;;;;S
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Conselho Fiscal - Suplentes;;;;S
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Diretoria;0;8;0;N
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Conselho de Administração - Efetivos;;;;N
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Conselho de Administração - Suplentes;;;;N
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Conselho Fiscal - Efetivos;;;;N
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Conselho Fiscal - Suplentes;;;;N
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Diretoria;;;;N
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho de Administração - Efetivos;;;;N
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho de Administração - Suplentes;;;;N
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho Fiscal - Efetivos;;;;N
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho Fiscal - Suplentes;;;;N
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Diretoria;;;;N
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Conselho de Administração - Efetivos;;;;N
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Conselho de Administração - Suplentes;;;;N
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Conselho Fiscal - Efetivos;;;;N
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Conselho Fiscal - Suplentes;;;;N
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Diretoria;;;;N
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Conselho de Administração - Efetivos;0;0;7;N
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Conselho de Administração - Suplentes;;;;S
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Conselho Fiscal - Efetivos;;;;S
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Conselho Fiscal - Suplentes;;;;S
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Diretoria;0;0;6;N
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Conselho de Administração - Efetivos;;;;N
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Conselho de Administração - Suplentes;;;;N
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Conselho Fiscal - Efetivos;;;;N
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Conselho Fiscal - Suplentes;;;;N
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Diretoria;;;;N
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Conselho de Administração - Efetivos;;;;N
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Conselho de Administração - Suplentes;;;;S
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Conselho Fiscal - Efetivos;;;;S
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Conselho Fiscal - Suplentes;;;;S
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Diretoria;;;;N
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;0;4;0;N
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;;;;S
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;0;3;0;N
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;0;3;0;N
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;0;3;0;N
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Conselho de Administração - Efetivos;;;;N
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Conselho de Administração - Suplentes;;;;N
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Conselho Fiscal - Efetivos;;;;N
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Conselho Fiscal - Suplentes;;;;N
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Diretoria;;;;N
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Conselho de Administração - Efetivos;0;6;0;N
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Conselho de Administração - Suplentes;0;0;0;N
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Conselho Fiscal - Efetivos;0;0;0;N
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Conselho Fiscal - Suplentes;0;0;0;N
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Diretoria;0;3;0;N
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Conselho de Administração - Efetivos;;;;N
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Conselho de Administração - Suplentes;;;;N
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Conselho Fiscal - Efetivos;;;;N
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Conselho Fiscal - Suplentes;;;;N
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Diretoria;;;;N
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Conselho de Administração - Efetivos;;;;N
