CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;10244000.00;2017-07-26
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;452043.14;2019-05-28
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;665000.00;2020-05-22
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;5773000.00;2018-06-27
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;2035000.00;2018-06-27
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;3622000.00;2019-12-31
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1207000.00;2019-12-31
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;969000.00;2020-07-31
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;15608000.00;2020-07-31
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;721000.00;2020-07-31
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1341000.00;2019-05-31
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;484000.00;2020-11-19
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;6295000.00;2020-09-29
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2273000.00;2020-11-19
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;0.00;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;0.00;
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;;0.00;
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Ordinária;;;0.00;
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;98592000.00;2018-05-25
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;2018-01-01;2018-12-31;Ordinária;;;41886000.00;2019-04-30
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;2019-01-01;2019-12-31;Ordinária;;;41978000.00;2020-04-30
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;46096000.00;2018-12-17
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;50838000.00;2019-05-30
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;54764000.00;2020-12-31
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;20223000.00;2018-05-07
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;534000.00;2019-05-10
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2020-01-01;2020-12-31;Ordinária;;;0.00;
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
09.304.427/0001-58;2020-01-01;1;95326;HABITASEC SECURITIZADORA SA;2017-01-01;2017-12-31;Ordinária;;Dividendo Prioritário Mínimo;1069557.56;2018-08-24
09.304.427/0001-58;2020-01-01;1;95326;HABITASEC SECURITIZADORA SA;2018-01-01;2018-12-31;Ordinária;;Dividendo Prioritário Mínimo;1431000.00;
09.304.427/0001-58;2020-01-01;1;95326;HABITASEC SECURITIZADORA SA;2019-01-01;2019-12-31;Ordinária;;Dividendo Prioritário Mínimo;2268000.00;
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;81600000.00;2017-09-08
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;168131000.00;2017-12-07
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;533000000.00;2018-01-08
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;140276000.00;2017-06-07
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;423000000.00;2019-01-08
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;360000000.00;2018-10-05
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;452000000.00;2018-07-10
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;200000000.00;2019-05-08
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;389000000.00;2020-01-13
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;264770000.00;2019-10-07
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;390000000.00;2019-07-17
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;650000000.00;2020-05-07
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;211150000.00;2019-07-17
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;384999000.00;2019-10-07
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;344247000.00;2020-04-07
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;335000000.00;2020-01-13
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;395000000.00;2019-04-05
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;2017-01-01;2017-12-31;Ordinária;;;2287433.00;
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;2018-01-01;2018-12-31;Ordinária;;;4976932.00;
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;2019-01-01;2019-12-31;Ordinária;;;6732243.37;
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;2020-01-01;2020-12-31;Ordinária;;;0.00;
09.391.823/0001-60;2020-01-01;10;103379;SANTO ANTONIO ENERGIA S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
09.391.823/0001-60;2020-01-01;10;103379;SANTO ANTONIO ENERGIA S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
09.414.761/0001-64;2020-01-01;2;96544;K-INFRA RODOVIA DO AÇO S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;0.00;
09.414.761/0001-64;2020-01-01;2;96544;K-INFRA RODOVIA DO AÇO S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1833956.58;2017-11-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;6232835.61;2017-10-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;848078.87;2017-09-29
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;2390567.39;2017-08-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;2108121.21;2017-07-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1301086.78;2017-06-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;3264276.90;2017-05-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;988109.66;2017-04-28
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;2448446.89;2017-03-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1206936.64;2017-02-28
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1744759.50;2017-01-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;2965421.59;2017-12-29
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2362281.22;2018-01-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1323918.15;2019-02-28
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2489519.52;2018-03-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1832900.70;2018-04-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2000721.46;2018-05-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;855641.89;2018-06-29
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1141399.45;2018-07-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1068310.31;2018-08-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;947221.74;2018-09-28
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1414066.95;2018-10-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1412658.67;2018-11-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2189407.98;2018-12-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1636479.51;2019-01-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1987739.28;2019-02-28
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1048722.55;2019-03-29
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;4562326.00;2019-04-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2250332.00;2019-05-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1178032.66;2019-06-28
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2015383.56;2019-09-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2317531.94;2019-10-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2967832.00;2019-11-29
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;4380633.32;2019-12-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1854627.24;2019-08-30
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3218146.22;2019-07-31
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2531978.34;2019-06-28
09.813.204/0001-16;2020-01-01;1;96834;W2W E-COMMERCE DE VINHOS S.A.;2020-01-01;2020-12-31;Ordinária;;;0.00;
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;2733848.74;2017-12-26
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;3555984.41;2017-12-26
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;34015.59;2017-12-26
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;26151.26;2017-12-26
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Ordinária;;;0.00;
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;5421000.00;2017-09-21
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;5339000.00;2017-06-22
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;5610000.00;2017-03-23
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;5519000.00;2017-12-18
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;17502000.00;2018-01-08
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;8088000.00;2018-03-26
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;25215000.00;2018-06-22
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;24990000.00;2018-09-19
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;28853000.00;2018-12-21
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;45272000.00;2019-03-21
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;39856000.00;2019-06-19
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;38581000.00;2019-09-19
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;40030000.00;2019-12-23
10.285.590/0001-08;2020-01-01;14;104694;GRUPO DE MODA SOMA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;19946000.00;2020-10-30
10.285.590/0001-08;2020-01-01;14;104694;GRUPO DE MODA SOMA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;20372000.00;2020-10-30
10.285.590/0001-08;2020-01-01;14;104694;GRUPO DE MODA SOMA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;31429000.00;2020-10-30
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2017-01-01;2017-12-31;Ordinária;;Outros;7714460.96;2017-09-28
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;4802857.48;2018-05-09
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;6585000.00;2018-11-12
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2019-01-01;2019-12-31;Ordinária;;Outros;18591727.47;2020-12-30
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2019-01-01;2019-12-31;Ordinária;;Outros;6650000.00;2019-12-23
10.488.244/0001-19;2020-01-01;1;95400;INFRASEC SECURITIZADORA S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
10.488.244/0001-19;2020-01-01;1;95400;INFRASEC SECURITIZADORA S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;324000.00;2018-06-30
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;324000.00;2019-04-30
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;73000.00;2019-04-30
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
10.670.314/0001-55;2020-01-01;1;94624;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;2017-01-01;2017-12-31;Ordinária;;;0.00;
10.670.314/0001-55;2020-01-01;1;94624;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;2018-01-01;2018-12-31;Ordinária;;;0.00;
10.670.314/0001-55;2020-01-01;1;94624;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;2019-01-01;2019-12-31;Ordinária;;;0.00;
