CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Financiamento;Garantia Real;;445000.00;225000.00;0.00;0.00;670000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2019 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Financiamento;Quirografárias;;6523566.00;0.00;0.00;0.00;6523566.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2019 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;189406000.00;0.00;0.00;0.00;189406000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2019 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;162378865.00;0.00;0.00;0.00;162378865.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao período de 10 meses findo em 31 de outubro de 2020 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;613581414.00;0.00;0.00;0.00;613581414.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao período de 10 meses findo em 31 de outubro de 2020 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Financiamento;Garantia Real;;417000.00;0.00;0.00;0.00;417000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao período de 10 meses findo em 31 de outubro de 2020 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Financiamento;Quirografárias;;19449599.00;0.00;0.00;0.00;19449599.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao período de 10 meses findo em 31 de outubro de 2020 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;146815369.00;0.00;0.00;0.00;146815369.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao período de 10 meses findo em 31 de outubro de 2020 (preparada em conformidade com o CPC/IFRS). O montante total indicado corresponde à soma dos valores de: (i) empréstimos e financiamentos e (ii) obrigações por cessão de crédito (CRA). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia, por tipo.
21.254.073/0001-80;2020-01-01;1;95231;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;5147.00;0.00;0.00;0.00;5147.00;
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;128151000.00;88531000.00;0.00;0.00;216682000.00;
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Financiamento;Garantia Real;;674000.00;820000.00;35000.00;0.00;1529000.00;
21.262.638/0001-70;2020-01-01;1;95195;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;2019-01-01;2019-12-31;Títulos de dívida;Outras garantias ou privilégios;Cada Ação Preferencial Classe A, considerada como instrumento de dívida, poderá ter o seu resgate integral aprovado, mediante deliberação em Assembleia Especial realizada em caso de ocorrência de qualquer dos eventos determinados no art. 6º, item "xi" do Estatuto Social. A partir da data da ocorrência de qualquer dos Eventos de Resgate listados nos itens (C), (E) e (G) do item "xi" do art. 6º, ou após 3 (três) meses contados da data da ocorrência de qualquer dos demais Eventos de Resgate, cada Ação Preferencial Classe A poderá, por solicitação de seu respectivo titular, ser convertida a qualquer tempo em uma ação ordinária de emissão da Companhia. Para tanto, os acionistas que optarem pela conversão de suas Ações Preferenciais Classe A em ações ordinárias, deverão enviar notificação por escrito à Companhia, a qual estará obrigada a, dentro do prazo máximo de 2 (dois) Dias Úteis (conforme abaixo definido) contados do recebimento da notificação, realizar a referida conversão. Após realizada tal conversão, a administração da Companhia convocará Assembleia Geral Extraordinária para comunicar aos acionistas a realização da conversão, bem como para atualizar a redação do Estatuto Social da Companhia. Total Ações Preferenciais Classe A em período inferior a um ano: R$ 36.720.000,00--Notas PromissóriasTratam-se de Notas Promissórias emitidas sob distribuição pública com esforços restritos nos termos da AGE de 13 de junho de 2019. O principal, denominado como o respectivo Valor Nominal Unitário das Notas Promissórias, e a Remuneração somente serão pagos aos titulares das Notas Promissórias na respectiva Data de Vencimento das Notas Promissórias, ou, ainda, por ocasião do resgate antecipado das Notas Promissórias ou vencimento antecipado das obrigações decorrentes das Notas Promissórias, nos termos a serem previstos nas respectivas Cártulas. Total Notas Promissórias com prazo inferior a um ano: R$ 42.983.305,65Total R$ 79.703.305,65;79703305.65;40050000.00;0.00;0.00;119753305.65;
21.314.559/0001-66;2020-01-01;12;105018;MOVIDA PARTICIPACOES SA;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;417061000.00;150030000.00;59698000.00;0.00;626789000.00;
21.314.559/0001-66;2020-01-01;12;105018;MOVIDA PARTICIPACOES SA;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;176697000.00;952361000.00;1192192000.00;0.00;2321250000.00;
21.414.457/0001-12;2020-01-01;2;97858;LEADS CIA. SECURITIZADORA;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;125435.00;55000.00;0.00;0.00;180435.00;
21.610.416/0001-00;2020-01-01;1;93767;FORTUNATO SECURITIZADORA S/A;2019-01-01;2019-12-31;Financiamento;Garantia Flutuante;;0.00;11980222.41;0.00;0.00;11980222.41;
21.948.105/0001-47;2020-01-01;1;94581;BTGI QUARTZO PARTICIPAÇÕES S/A;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;50063.00;0.00;0.00;0.00;50063.00;
21.976.484/0001-89;2020-01-01;1;95378;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;38606530.00;44692180.89;0.00;0.00;83298710.89;
21.976.510/0001-79;2020-01-01;1;94582;BTGI SAFIRA PARTICIPAÇÕES S/A;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;47129.00;0.00;0.00;0.00;47129.00;
22.163.297/0001-49;2020-01-01;8;104769;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;8510563.56;19064591.56;22845067.62;146124649.43;196544872.17;
22.163.297/0001-49;2020-01-01;8;104769;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;2019-01-01;2019-12-31;Financiamento;Outras garantias ou privilégios;Direito de uso IFRS16;19879.28;8644.69;0.00;0.00;28523.97;
22.163.297/0001-49;2020-01-01;8;104769;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;1154084.49;1766345.14;9577568.46;205735008.13;218233006.22;
22.261.473/0001-85;2020-01-01;3;105122;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;2019-01-01;2019-12-31;Títulos de dívida;Outras garantias ou privilégios;(i) Garantia Flutuante e (ii) Cessão e vinculação de direitos creditórios.;32966875.36;60871786.81;0.00;0.00;93838662.17;Observação:. Os saldos apresentados acima referem-se as rubricas debêntures e notas promissórias (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) estando, desta forma, devidamente reconciliados com as informações acima se referem às demonstrações financeiras da Companhia relativas ao exercício social findo em 31 de dezembro de 2019. Nos valores inferiores a um ano as quantias registradas das debêntures e notas promissórias englobam o principal da dívida, vincendo nos doze meses seguintes, e juros provisionados e ainda não pagos.
22.261.473/0001-85;2020-01-01;3;105122;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;884279189.22;65419000.00;0.00;0.00;949698189.22;Observação:. Os saldos apresentados acima referem-se as rubricas debêntures e notas promissórias (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) estando, desta forma, devidamente reconciliados com as informações acima se referem às demonstrações financeiras da Companhia relativas ao exercício social findo em 31 de dezembro de 2019. Nos valores inferiores a um ano as quantias registradas das debêntures e notas promissórias englobam o principal da dívida, vincendo nos doze meses seguintes, e juros provisionados e ainda não pagos.
22.495.265/0001-40;2020-01-01;2;98023;SENECA COMPANHIA SECURITIZADORA;2019-01-01;2019-12-31;Financiamento;Garantia Flutuante;;62573.33;0.00;0.00;0.00;62573.33;
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;43370000.00;238724000.00;108842000.00;0.00;390936000.00;
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;780982788.00;238042539.00;21096326.00;0.00;1040121653.00;
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;Financiamento;Garantia Real;;808000.00;848000.00;41000.00;0.00;1697000.00;
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;87008000.00;12389000.00;0.00;0.00;99397000.00;
22.983.283/0001-71;2020-01-01;1;95340;COMPANHIA CARIOCA DE SECURITIZAÇÃO S.A. - RIO SECURITIZAÇÃO;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;0.00;0.00;0.00;0.00;0.00;Companhia encontra-se em situação pré-operacional, não havendo, portanto, obrigações do emissor.
23.096.269/0001-19;2020-01-01;2;100622;RIO PARANA ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;676631.00;2025000.00;0.00;0.00;2701631.00;Empréstimo com Garantia Quirografária refere-se ao Empréstimo com Banco Tokyo Mitsubishi.Títulos de dívida com Garantia Quirografária refere-se à 1ª Emissão de Debêntures Simples da Companhia. Para maiores detalhes sobre a Escritura da 1ª Emissão, veja a seção 18.5 deste Formulário de Referência.
23.096.269/0001-19;2020-01-01;2;100622;RIO PARANA ENERGIA S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;0.00;235416.00;252060.00;0.00;487476.00;Empréstimo com Garantia Quirografária refere-se ao Empréstimo com Banco Tokyo Mitsubishi.Títulos de dívida com Garantia Quirografária refere-se à 1ª Emissão de Debêntures Simples da Companhia. Para maiores detalhes sobre a Escritura da 1ª Emissão, veja a seção 18.5 deste Formulário de Referência.
23.236.821/0001-27;2020-01-01;4;100515;PATRIMAR ENGENHARIA S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;27238000.00;13685000.00;0.00;0.00;40923000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2019. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
23.236.821/0001-27;2020-01-01;4;100515;PATRIMAR ENGENHARIA S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;11477000.00;18329000.00;0.00;0.00;29806000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2019. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
23.236.821/0001-27;2020-01-01;4;100515;PATRIMAR ENGENHARIA S.A.;2020-01-01;2020-06-30;Empréstimo;Garantia Real;;24162000.00;21478000.00;0.00;0.00;45640000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas da Companhia relativas ao período de seis meses encerrado em 30 de junho de 2020. O montante total indicado corresponde à soma dos valores de: (i) Empréstimos e financiamentos (circulante e não circulante), e (ii) Arrendamento Mercantil (os montantes correspondentes aos aluguéis, que são considerados dívida conforme normas contábeis vigentes). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
23.236.821/0001-27;2020-01-01;4;100515;PATRIMAR ENGENHARIA S.A.;2020-01-01;2020-06-30;Financiamento;Garantia Real;;24179000.00;18873000.00;0.00;0.00;43052000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas da Companhia relativas ao período de seis meses encerrado em 30 de junho de 2020. O montante total indicado corresponde à soma dos valores de: (i) Empréstimos e financiamentos (circulante e não circulante), e (ii) Arrendamento Mercantil (os montantes correspondentes aos aluguéis, que são considerados dívida conforme normas contábeis vigentes). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
23.373.000/0001-32;2020-01-01;15;104879;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;302324633.00;354200516.00;4238340.00;0.00;660763489.00;
23.373.000/0001-32;2020-01-01;15;104879;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;44467077.00;90344497.00;6597409.00;0.00;141408983.00;
23.373.000/0001-32;2020-01-01;15;104879;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;78690886.00;444922846.00;598188848.00;173647302.00;1295449882.00;
