CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310816;2016-05-09;RCA;2016-05-09;57.30;Subscrição particular;0;5730;5730;0.00215600;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310817;2016-05-09;RCA;2016-05-09;447360.00;Subscrição particular;0;5592;5592;0.00210500;R$ por Unidade;80.00000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310818;2016-05-09;RCA;2016-05-09;3.02;Subscrição particular;0;302;302;0.00011400;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310819;2016-05-09;RCA;2016-05-09;2.31;Subscrição particular;0;231;231;0.00008700;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310820;2016-07-27;RCA;2016-07-27;126.27;Subscrição particular;0;12627;12627;0.00500000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310821;2016-07-27;RCA;2016-07-27;986080.00;Subscrição particular;0;12326;12326;0.00500000;R$ por Unidade;80.00000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310822;2016-07-27;RCA;2016-07-27;45.03;Subscrição particular;0;4503;4503;0.00500000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310823;2016-07-27;RCA;2016-07-27;33.56;Subscrição particular;0;3356;3356;0.00100000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310824;2016-07-27;RCA;2016-07-27;50.80;Subscrição particular;0;5080;5080;0.00200000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310825;2016-07-27;RCA;2016-07-27;172245.09;Subscrição particular;0;4629;4629;0.00200000;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310826;2016-10-27;RCA;2016-10-27;1834720.00;Subscrição particular;0;22934;22934;0.00900000;R$ por Unidade;80.00000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310827;2016-10-27;RCA;2016-10-27;234.91;Subscrição particular;0;23491;23491;0.00900000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310828;2016-10-27;RCA;2016-10-27;21.66;Subscrição particular;0;2166;2166;0.00100000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310829;2016-10-27;RCA;2016-10-27;609.82;Subscrição particular;0;60982;60982;0.02300000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310830;2016-10-27;RCA;2016-10-27;8.69;Subscrição particular;0;869;869;0.00030000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310831;2016-10-27;RCA;2016-10-27;44577.58;Subscrição particular;0;1198;1198;0.00050000;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310832;2016-12-15;RCA;2016-12-15;135.26;Subscrição particular;0;13526;13526;0.00500000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310833;2016-12-15;RCA;2016-12-15;1056320.00;Subscrição particular;0;13204;13204;0.00500000;R$ por Unidade;80.00000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310834;2016-12-15;RCA;2016-12-15;36.49;Subscrição particular;0;3649;3649;0.00100000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310835;2016-12-15;RCA;2016-12-15;30.86;Subscrição particular;0;3086;3086;0.00100000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310836;2016-12-15;RCA;2016-12-15;1611.64;Subscrição particular;0;161164;161164;0.06000000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310837;2016-12-15;RCA;2016-12-15;109583.45;Subscrição particular;0;2945;2945;0.00100000;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310838;2017-02-23;RCA;2017-02-23;226.89;Subscrição particular;0;22689;22689;0.00900000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310839;2017-02-23;RCA;2017-02-23;1771920.00;Subscrição particular;0;22149;22149;0.00800000;R$ por Unidade;80.00000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310840;2017-02-23;RCA;2017-02-23;2.96;Subscrição particular;0;296;296;0.00010000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310841;2017-02-23;RCA;2017-02-23;10.43;Subscrição particular;0;1043;1043;0.00040000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310842;2017-02-23;RCA;2017-02-23;8.66;Subscrição particular;0;866;866;0.00030000;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310843;2017-02-23;RCA;2017-02-23;44465.95;Subscrição particular;0;1195;1195;0.00040000;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310844;2017-03-23;RCA;2017-03-23;309.21;Subscrição particular;0;30921;30921;0.01161900;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310845;2017-03-23;RCA;2017-03-23;2.18;Subscrição particular;0;218;218;0.00008200;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310846;2017-03-23;RCA;2017-03-23;2414960.00;Subscrição particular;0;30187;30187;0.01134300;R$ por Unidade;80.00000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310847;2017-03-23;RCA;2017-03-23;1.49;Subscrição particular;0;149;149;0.00005600;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310848;2017-04-27;RCA;2017-04-27;304.68;Subscrição particular;0;30468;30468;0.01144615;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310849;2017-04-27;RCA;2017-04-27;2378960.00;Subscrição particular;0;29737;29737;0.01117153;R$ por Unidade;80.00000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310850;2017-04-27;RCA;2017-04-27;3.10;Subscrição particular;0;310;310;0.00011646;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310851;2017-04-27;RCA;2017-04-27;5.25;Subscrição particular;0;525;525;0.00019723;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310852;2017-04-27;RCA;2017-04-27;3.39;Subscrição particular;0;339;339;0.00012735;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310853;2017-04-27;RCA;2017-04-27;17414.28;Subscrição particular;0;468;468;0.00017582;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações.;Em dinheiro.
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310854;2017-07-25;RCA;2017-07-25;825.34;Subscrição particular;0;82534;82534;0.03099898;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310855;2017-07-25;RCA;2017-07-25;62.85;Subscrição particular;0;6285;6285;0.00236059;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310856;2017-07-25;RCA;2017-07-25;37.52;Subscrição particular;0;3752;3752;0.00140922;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310857;2017-07-25;RCA;2017-07-25;192561.75;Subscrição particular;0;5175;5175;0.00194368;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310858;2017-07-25;RCA;2017-07-25;1057.44;Subscrição particular;0;105744;105744;0.03971643;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310859;2017-07-25;RCA;2017-07-25;36395.98;Subscrição particular;0;641;641;0.00024075;R$ por Unidade;56.78000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310860;2017-10-26;RCA;2017-10-26;70.24;Subscrição particular;0;7024;7024;0.00263613;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310861;2017-10-26;RCA;2017-10-26;32.23;Subscrição particular;0;3223;3223;0.00120960;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310862;2017-10-26;RCA;2017-10-26;15.69;Subscrição particular;0;1569;1569;0.00058885;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310863;2017-10-26;RCA;2017-10-26;165435.66;Subscrição particular;0;4446;4446;0.00166860;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310864;2017-10-26;RCA;2017-10-26;3.72;Subscrição particular;0;372;372;0.00013961;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310865;2017-10-26;RCA;2017-10-26;29071.36;Subscrição particular;0;512;512;0.00019215;R$ por Unidade;56.78000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310866;2017-12-15;RCA;2017-12-15;2.10;Subscrição particular;0;210;210;0.00007881;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310867;2017-12-15;RCA;2017-12-15;4.50;Subscrição particular;0;450;450;0.00016888;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310868;2017-12-15;RCA;2017-12-15;4086216.15;Subscrição particular;0;109815;109815;0.04121121;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310869;2017-12-15;RCA;2017-12-15;0.80;Subscrição particular;0;80;80;0.00003002;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310870;2017-12-15;RCA;2017-12-15;6302.58;Subscrição particular;0;111;111;0.00004166;R$ por Unidade;56.78000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310871;2018-02-19;RCA;2018-02-19;6.67;Subscrição particular;0;667;667;0.00025021;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310872;2018-02-19;RCA;2018-02-19;6.94;Subscrição particular;0;694;694;0.00026034;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310873;2018-02-19;RCA;2018-02-19;35609.97;Subscrição particular;0;957;957;0.00035899;R$ por Unidade;37.21000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310874;2018-02-19;RCA;2018-02-19;21.91;Subscrição particular;0;2191;2191;0.00082189;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310875;2018-02-19;RCA;2018-02-19;171532.38;Subscrição particular;0;3021;3021;0.00113325;R$ por Unidade;56.78000000;Plano de outorga de opção de compra de ações;Em dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310876;2018-04-26;RCA;2018-04-26;67.69;Subscrição particular;0;6769;6769;0.00253913;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310877;2018-04-26;RCA;2018-04-26;112.91;Subscrição particular;0;11291;11291;0.00423539;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310878;2018-04-26;RCA;2018-04-26;559415.14;Subscrição particular;0;15034;15034;0.00563944;R$ por Unidade;37.21000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310879;2018-04-26;RCA;2018-04-26;41.50;Subscrição particular;0;4150;4150;0.00155672;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310880;2018-04-26;RCA;2018-04-26;314277.30;Subscrição particular;0;5535;5535;0.00207625;R$ por Unidade;56.78000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310881;2018-07-24;RCA;2018-07-24;930.19;Subscrição particular;0;93019;93019;0.03488696;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310882;2018-07-24;RCA;2018-07-24;25.79;Subscrição particular;0;2579;2579;0.00096726;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310883;2018-07-24;RCA;2018-07-24;114495.17;Subscrição particular;0;3077;3077;0.00115403;R$ por Unidade;37.21000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310884;2018-07-24;RCA;2018-07-24;10.63;Subscrição particular;0;1063;1063;0.00039868;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310885;2018-07-24;RCA;2018-07-24;52180.82;Subscrição particular;0;919;919;0.00034467;R$ por Unidade;56.78000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310886;2018-07-24;RCA;2018-07-24;687.87;Subscrição particular;0;68787;68787;0.02579870;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310887;2018-10-25;RCA;2018-10-25;77.96;Subscrição particular;0;7796;7796;0.00002921;R$ por Unidade;0.01000000;fixado de acordo com o Plano de Remuneração;dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310888;2018-10-25;RCA;2018-10-25;54089.00;Subscrição particular;0;700;700;0.00000262;R$ por Unidade;77.27000000;fixado de acordo com o Plano de Opções;dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310889;2018-10-25;RCA;2018-10-25;33.34;Subscrição particular;0;3334;3334;0.00001249;R$ por Unidade;0.01000000;fixado de acordo com o Plano de Remuneração;dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310890;2018-10-25;RCA;2018-10-25;171128.79;Subscrição particular;0;4599;4599;0.00002179;R$ por Unidade;37.21000000;fixado de acordo com o Plano de Opções;dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310891;2018-10-25;RCA;2018-10-25;15.39;Subscrição particular;0;1539;1539;0.00000577;R$ por Unidade;0.01000000;fixado de acordo com o Plano de Remuneração;real
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310892;2018-10-25;RCA;2018-10-25;99762.46;Subscrição particular;0;1757;1757;0.00000658;R$ por Unidade;56.78000000;, fixado de acordo com o Plano de Opções;dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310893;2018-10-25;RCA;2018-10-25;3.75;Subscrição particular;0;375;375;0.00000140;R$ por Unidade;0.01000000;fixado de acordo com o Plano de Remuneração;dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310894;2018-10-25;RCA;2018-10-25;32306.76;Subscrição particular;0;516;516;0.00000193;R$ por Unidade;62.61000000;fixado de acordo com o Plano de Opções;dinheiro
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310895;2018-12-10;RCA;2018-12-10;31.23;Subscrição particular;0;3123;3123;0.00117045;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310896;2018-12-10;RCA;2018-12-10;184675.30;Subscrição particular;0;2390;2390;0.00089574;R$ por Unidade;77.27000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310897;2018-12-10;RCA;2018-12-10;78.85;Subscrição particular;0;7885;7885;0.00295518;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310898;2018-12-10;RCA;2018-12-10;404695.96;Subscrição particular;0;10876;10876;0.00407616;R$ por Unidade;37.21000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310899;2018-12-10;RCA;2018-12-10;2.62;Subscrição particular;0;262;262;0.00009819;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310900;2018-12-10;RCA;2018-12-10;20497.58;Subscrição particular;0;361;361;0.00013530;R$ por Unidade;56.78000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310901;2018-12-10;RCA;2018-12-10;0.89;Subscrição particular;0;89;89;0.00003336;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310902;2018-12-10;RCA;2018-12-10;7701.03;Subscrição particular;0;123;123;0.00004610;R$ por Unidade;62.61000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310903;2019-02-20;RCA;2019-02-20;4.73;Subscrição particular;0;473;473;0.00017726;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310904;2019-02-20;RCA;2019-02-20;11.46;Subscrição particular;0;1146;1146;0.00042946;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310905;2019-02-20;RCA;2019-02-20;37.21;Subscrição particular;0;1580;1580;0.00059210;R$ por Unidade;37.21000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310906;2019-02-20;RCA;2019-02-20;7.43;Subscrição particular;0;743;743;0.00027844;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310907;2019-02-20;RCA;2019-02-20;58199.50;Subscrição particular;0;1025;1025;0.00038412;R$ por Unidade;56.78000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310908;2019-02-20;RCA;2019-02-20;16.56;Subscrição particular;0;1656;1656;0.00062059;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310909;2019-02-20;RCA;2019-02-20;128413.11;Subscrição particular;0;2051;2051;0.00076861;R$ por Unidade;62.61000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310910;2019-05-07;RCA;2019-05-07;5.38;Subscrição particular;0;538;0;0.00020161;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310911;2019-05-07;RCA;2019-05-07;27609.82;Subscrição particular;0;742;0;0.00027806;R$ por Unidade;37.21000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310912;2019-05-07;RCA;2019-05-07;3.92;Subscrição particular;0;392;0;0.00014690;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310913;2019-05-07;RCA;2019-05-07;30661.20;Subscrição particular;0;540;0;0.00020236;R$ por Unidade;56.78000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310914;2019-05-07;RCA;2019-05-07;2.94;Subscrição particular;0;294;0;0.00011017;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310915;2019-05-07;RCA;2019-05-07;12083.73;Subscrição particular;0;193;0;0.00007232;R$ por Unidade;62.61000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310916;2019-06-24;RCA;2019-06-24;3166524.60;Subscrição particular;0;40980;40980;0.01534377;R$ por Unidade;77.27000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310917;2019-06-24;RCA;2019-06-24;4063145.95;Subscrição particular;0;109195;109195;0.04088490;R$ por Unidade;37.21000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310918;2019-06-24;RCA;2019-06-24;4122575.22;Subscrição particular;0;72606;72606;0.02718521;R$ por Unidade;56.78000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310919;2019-07-24;RCA;2019-07-24;175433.22;Subscrição particular;0;2802;2802;0.00104913;R$ por Unidade;62.61000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310920;2019-07-24;RCA;2019-07-24;25.41;Subscrição particular;0;2541;2541;0.00095140;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310921;2019-07-24;RCA;2019-07-24;1553898.26;Subscrição particular;0;27367;27367;0.01024678;R$ por Unidade;56.78000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310922;2019-07-24;RCA;2019-07-24;202.63;Subscrição particular;0;20263;20263;0.00758689;R$ por Unidade;0.01000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310923;2019-07-24;RCA;2019-07-24;11911181.47;Subscrição particular;0;320107;320107;0.11985477;R$ por Unidade;37.21000000;;
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;310924;2019-07-24;RCA;2019-07-24;3139.81;Subscrição particular;0;313981;313981;0.11756107;R$ por Unidade;0.01000000;;
