CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Data_Fim_Trimestre;Valor_Mobiliario;Mercado_Valor_Mobiliario;Entidade_Administradora_Mercado;Especie_Acao;Classe_Acao_Preferencial;Descricao_Outro_Valor_Mobiliario;Valor_Volume_Negociado;Valor_Maior_Cotacao;Valor_Menor_Cotacao;Escala_Cotacao;Valor_Cotacao_Media
83.878.892/0001-55;2020-01-01;10;104599;CENTRAIS ELET DE SANTA CATARINA S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;21330851.00;27.49;18.77;Reais por ação;21.80
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3387138800.00;18.06;17.38;Reais por ação;17.51
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3429423000.00;18.03;17.67;Reais por ação;18.00
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4685503000.00;21.81;21.20;Reais por ação;21.56
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6852231000.00;23.08;22.63;Reais por ação;22.81
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2754432200.00;26.26;21.48;Reais por ação;23.69
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3293114600.00;19.43;15.07;Reais por ação;17.01
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3054868400.00;20.00;15.62;Reais por ação;18.25
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3715191000.00;20.25;16.81;Reais por ação;18.17
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2044608570.00;18.05;14.77;Reais por ação;16.45
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2340757390.00;20.43;16.60;Reais por ação;18.16
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2074872790.00;23.79;17.68;Reais por ação;20.25
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2552754940.00;25.02;20.68;Reais por ação;22.65
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;927371791.00;20.98;17.25;Reais por ação;19.09
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;515068959.00;20.89;17.00;Reais por ação;18.58
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;714311912.00;21.00;16.70;Reais por ação;18.65
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;804972107.00;25.30;17.80;Reais por ação;19.64
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;444661762.00;19.58;16.72;Reais por ação;17.95
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;559942050.00;20.20;16.56;Reais por ação;18.22
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;985889789.00;23.82;18.06;Reais por ação;20.78
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;638020830.00;21.89;17.00;Reais por ação;19.60
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;352613855.00;15.24;11.89;Reais por ação;13.27
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;293052503.00;16.88;14.28;Reais por ação;15.34
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;445673646.00;18.48;14.50;Reais por ação;16.11
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;506894937.00;18.77;15.99;Reais por ação;17.90
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1696.00;8.00;8.00;Reais por ação;8.00
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1640.00;8.20;8.20;Reais por ação;8.20
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1096.00;10.00;8.00;Reais por ação;9.00
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;606969.11;7.80;6.00;Reais por ação;7.06
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;531013.20;7.80;6.20;Reais por ação;7.22
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;2134881.98;10.00;4.77;Reais por ação;7.05
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1066162.73;8.50;6.02;Reais por ação;7.21
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7450.00;7.45;7.45;Reais por ação;7.45
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;174903.00;7.00;5.50;Reais por ação;5.95
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;192316.00;6.75;6.00;Reais por ação;6.25
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;152773.00;6.30;5.82;Reais por ação;6.18
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;471524.00;6.35;6.10;Reais por ação;6.32
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;690.00;6.90;6.90;Reais por ação;6.90
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;42525.40;7.50;5.09;Reais por ação;6.30
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;780.10;6.15;5.41;Reais por ação;5.78
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;697916.39;5.00;4.00;Reais por ação;4.50
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;196612.98;5.00;3.61;Reais por ação;4.30
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;123476.40;6.60;4.40;Reais por ação;5.15
84.683.408/0001-03;2020-01-01;4;103468;DOHLER S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;548117.54;5.90;4.80;Reais por ação;5.30
84.693.183/0001-68;2020-01-01;6;102937;SCHULZ S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe U;;239702151.00;10.40;6.81;Reais por ação;8.12
84.693.183/0001-68;2020-01-01;6;102937;SCHULZ S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe U;;108297479.00;9.08;5.90;Reais por ação;7.45
84.693.183/0001-68;2020-01-01;6;102937;SCHULZ S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe U;;152054106.00;8.08;4.11;Reais por ação;6.33
85.041.333/0001-11;2020-01-01;1;94099;PORTO PONTA DO FELIX S/A;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
85.041.333/0001-11;2020-01-01;1;94099;PORTO PONTA DO FELIX S/A;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
85.041.333/0001-11;2020-01-01;1;94099;PORTO PONTA DO FELIX S/A;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
85.041.333/0001-11;2020-01-01;1;94099;PORTO PONTA DO FELIX S/A;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;11975.00;26.00;24.20;Reais por ação;25.10
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;21660.00;50.00;25.11;Reais por ação;37.55
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;10588.00;30.00;22.50;Reais por ação;26.25
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7544.64;22.50;18.00;Reais por ação;20.25
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;8179174.65;18.99;14.72;Reais por ação;16.85
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;6628281.23;18.50;15.72;Reais por ação;17.11
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;8026952.35;24.98;17.65;Reais por ação;21.31
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;8042584.28;24.00;17.82;Reais por ação;20.91
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5500.00;19.50;17.75;Reais por ação;18.33
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7021.00;17.75;17.21;Reais por ação;17.48
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;19981.00;17.21;16.56;Reais por ação;16.65
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;6516536.58;20.10;15.58;Reais por ação;17.84
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;5026479.23;18.70;12.03;Reais por ação;15.36
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;3170725.22;16.50;13.40;Reais por ação;14.95
86.375.425/0001-09;2020-01-01;3;103392;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;8358078.21;16.20;14.50;Reais por ação;15.35
86.550.951/0001-50;2020-01-01;3;103749;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;25483.00;10.44;9.00;Reais por ação;9.80
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;2019-01-01;2019-12-31;2019-03-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;24811.00;10.30;8.99;Reais por ação;9.56
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;209668.00;17.65;9.42;Reais por ação;12.41
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;61875.00;12.50;10.60;Reais por ação;12.00
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4381300.00;5.38;4.72;Reais por ação;5.06
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3060400.00;5.13;4.65;Reais por ação;4.87
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5518400.00;4.95;4.56;Reais por ação;4.69
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;13464300.00;6.26;4.46;Reais por ação;4.82
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5134400.00;5.95;5.17;Reais por ação;5.61
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3658300.00;5.72;4.63;Reais por ação;5.22
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5296900.00;5.16;3.98;Reais por ação;4.60
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5251900.00;4.69;3.95;Reais por ação;4.39
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6877400.00;4.79;4.30;Reais por ação;4.47
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3415000.00;4.80;4.35;Reais por ação;4.55
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4266600.00;6.10;4.40;Reais por ação;5.02
88.610.126/0001-29;2020-01-01;8;103859;FRASLE MOBILITY S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3341200.00;6.03;5.23;Reais por ação;5.60
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1432387.00;32.14;26.20;Reais por ação;28.47
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;912445.00;34.00;29.35;Reais por ação;31.78
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1385337.00;37.00;32.06;Reais por ação;34.81
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1075497.00;37.00;34.80;Reais por ação;35.78
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1021389.00;22.99;19.00;Reais por ação;21.25
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1059460.00;21.50;17.00;Reais por ação;20.20
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;733813.00;25.30;20.00;Reais por ação;22.35
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;756450.00;28.00;24.00;Reais por ação;26.32
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;821524.00;14.00;10.52;Reais por ação;11.90
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1607711.00;14.80;12.00;Reais por ação;13.09
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;838059.00;17.99;13.20;Reais por ação;15.39
88.610.191/0001-54;2020-01-01;2;103570;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1278967.00;23.97;17.98;Reais por ação;20.49
88.611.835/0001-29;2020-01-01;6;102636;MARCOPOLO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;42186177.00;3.80;2.91;Reais por ação;3.28
