CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232900;Preferencial Classe C;1617244
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232901;Preferencial Classe A;96000000
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232901;Preferencial Classe B;48000000
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232901;Preferencial Classe C;96000000
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;231724;Preferencial Classe A;5950327
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;231724;Preferencial Classe B;30596
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;231726;Preferencial Classe B;30596
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;231726;Preferencial Classe A;5950327
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;231727;Preferencial Classe A;5950327
87.762.563/0001-03;2020-01-01;5;103576;CIA HABITASUL DE PARTICIPACOES;231727;Preferencial Classe B;30596
88.613.658/0001-10;2020-06-30;3;98633;PETTENATI S.A. INDUSTRIA TEXTIL;219701;Preferencial Classe A;32029564
88.613.658/0001-10;2020-06-30;3;98633;PETTENATI S.A. INDUSTRIA TEXTIL;219702;Preferencial Classe A;32029564
92.702.067/0001-96;2020-01-01;14;104230;BCO ESTADO DO RIO GRANDE DO SUL S.A.;233019;Preferencial Classe B;202536545
92.702.067/0001-96;2020-01-01;14;104230;BCO ESTADO DO RIO GRANDE DO SUL S.A.;233019;Preferencial Classe A;1373091
92.781.335/0001-02;2020-01-01;11;103755;TAURUS ARMAS S.A.;232370;Preferencial Classe A;0
92.929.520/0001-00;2020-01-01;1;95502;SPRINGER S.A.;213552;Preferencial Classe A;512332
92.929.520/0001-00;2020-01-01;1;95502;SPRINGER S.A.;213552;Preferencial Classe B;128083
95.426.862/0001-97;2020-01-01;4;100597;EXCELSIOR ALIMENTOS S.A.;225603;Preferencial Classe A;2375293
