CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
30.702.767/0001-23;2020-01-01;1;93393;RHC SECURITIZADORA DE CRÉDITOS S/A;84747;AUDIFACTOR AUDITORES INDEPENDENTES S/S;;07037795000151;010227;Nacional;2018-01-02;;;Em atendimento a instrução CVM nº 381 de 14 de janeiro de 2003, informamos que a empresa Audifactor Auditores Independentes S/S foi contratada pela Companhia, conforme assembleia geral realizada,  para prestação de serviços de auditoria externa relacionados aos exames das demonstrações financeiras da Companhia.;R$ 30.000,00;;
30.788.149/0001-48;2020-01-01;1;93276;GUARDIAN COMPANHIA SECURITIZADORA;84651;Moore Stephes Prime Auditores e Consultores SS;;07048269000197;010510;Nacional;2020-05-11;;;Auditoria das Demonstrações Contábeis;R$ 17.500 para o exercício de 2020;;
31.001.230/0001-07;2020-01-01;1;95287;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;86924;KPMG Auditores Associados;;52803244000106;002100;Nacional;2019-08-28;;;Execução de serviços de auditoria, com a finalidade de emitir relatório de auditoria de acordo com as normas brasileiras e internacionais de auditoria, correpondente as demonstrações individuais e consolidadas da Companhia para em 31 de dezembro de 2019, de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e normas internacionais de contabilidade (IFRS).;A remuneração dos auditores independentes relativa ao exercício social, findo em 31 de dezembro de 2019 corresponde ao montante de R$ 132.945.;Não aplicável.;Não aplicável.
31.468.139/0001-98;2020-01-01;1;95084;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;86785;Crowe Macro Auditores Independentes Sociedade Simples;;22985155000167;012459;Nacional;2018-09-11;;;Elaboração de parecer de auditoria sobre as demonstrações financeiras da AGB Casa de Pedra Securitizadora S.A.;R$ 4.500,00 (quatro mil e quinhentos reais), referentes a honorários de auditoria sobre as demonstrações financeiras a serem auditadas referentes ao exercício social de 31/12/2018.;Até a Data deste Formulário de Referência não houve substituição dos auditores independentes.;Até a data deste formulário de referência o auditor não apresentou qualquer razão em caso de discordância de justificativa.
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;93737;KPMG Auditores Independentes S/S;;57755217000129;004189;Nacional;2018-08-22;;;No exercício de 2019, os auditores independentes prestaram o serviço de auditoria das demonstrações financeiras individuais da Mobly Comércio Varejista Ltda. referente ao exercício social encerrado em 31 de dezembro de 2018. No exercício de 2020, os auditores prestaram os seguintes serviços: (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019, 2018 e 2017 e (ii) revisão das informações financeiras intermediárias individuais e consolidadas da Companhia para os períodos findos em 31 de março de 2020, 30 de junho de 2020 e 30 de setembro de 2020.;A remuneração dos auditores independentes no exercício de 2019 relativa aos serviços de auditoria das demonstrações financeiras foi de R$432.311,88.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.
31.594.055/0001-09;2020-01-01;1;94062;CONTAGEM SECURITIZADORA DE CRÉDITOS S.A.;85607;RUSSELL BEDFORD BRASIL AUDITORES INDEPENDENTES S/S;;13098174000180;011592;Nacional;2018-10-31;;;Auditoria Contábil com emissão de parecer sobre as demonstrações financeiras da Companhia.;R$ 10.000,00 (DEZ MIL REAIS POR ANO);;
31.907.982/0001-23;2020-01-01;1;93840;FILADÉLFIA SECURITIZADORA S/A;85291;AUDIFACTOR AUDITORES INDEPENDENTES S/S;;07037795000151;010227;Nacional;2018-08-22;;;Auditoria contábil e revisão trimestral com emissão do relatório dos auditores independentes.;R$ 25.000,00;;
32.161.500/0001-00;2020-01-01;3;102908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;92982;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2019-03-21;;;Serviços de auditoria independente, com a finalidade de emissão do relatório dos auditores independentes, sobre as demonstrações financeiras dos exercícios sociais encerrados em 31 de dezembro de 2018 e 2019, com a finalidade de emissão de um parecer contemplando o balanço patrimonial e as respectivas demonstrações do resultado, demonstrações do resultado abrangente, das mutações do patrimônio líquido, dos fluxos de caixa e do valor adicionado e a sua adequação com as posições patrimonial e financeira. Adicionalmente, os auditores independentes foram contratados para as revisões das informações trimestrais de 30 de junho e 30 de setembro de 2019.;No último exercício social encerrado em 31 de dezembro de 2019, os auditores independentes receberam da Companhia honorários que totalizaram o valor de R$ 144.092,22 referentes a serviços de auditoria independente.;Não se trata de substituição.;Não aplicável.
32.372.085/0001-25;2020-01-01;2;98512;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;89632;AUDIFACTOR AUDITORES INDEPENDENTES S/S;;07037795000151;010227;Nacional;2018-11-14;;;Em atendimento a instrução CVM nº 381 de 14 de janeiro de 2003, informamos que a empresa Audifactor Auditores Independentes S/S foi contratada pela Companhia, conforme assembleia geral realizada, para prestação de serviços de auditoria externa relacionados aos exames das demonstrações financeiras da Companhia.;R$ 48.000,00;;
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;93651;PricewaterhouseCoopers Auditores Independentes;;61562112000201;002879;Nacional;2012-01-01;2016-12-31;;1. Serviços de auditoria contábil nas demonstrações financeiras, com emissão de parecer sobre as demonstrações financeiras anuais e relatório de revisão sobre as demonstrações financeiras intermediárias trimestrais. 2. Aplicação de determinados procedimentos em relação a dados contábeis da Companhia incluídos em documentos que incorporam por referência as demonstrações financeiras revisadas.;1. Total da remuneração paga em razão dos serviços de auditoria prestados no exercício social a ser encerrado em 31 de dezembro de 2016: R$245.595,56. 2. Total da remuneração relativa a assessoria para a aquisição de novo sistema ERP: R$ 498.195,49;Em razão da norma contida no artigo 31 da Instrução CVM n° 308 de 14 de maio de 1999, que impõe a substituição de nossos auditores independentes a cada cinco anos.;-
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;93652;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2017-03-03;;;Prestação de Serviços de auditoria, com emissão de relatório de auditoria de acordo com as normas brasileiras e internacionais de auditoria, contemplando as demonstrações financeiras para os exercicios findos em 31 de dezembro de 2017, 2018, 2019, 2020, 2021.;1. Total da remuneração paga em razão dos serviços de auditoria prestados no exercício social encerrado em 31 de dezembro de 2019: R$610.806,19;-;-
32.770.457/0001-71;2020-01-01;2;95301;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;86934;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2019-01-29;;;Exame das demonstrações contábeis, da Companhia Securitizadora de Créditos Financeiros VERT- GYRA, que compreende o balanço patrimonial e as respectivas demonstrações do resultado, do resultado abrangente, das mutações do patrimônio líquido (passivo a descoberto) e do fluxo de caixa para o período de 29 de janeiro de 2019 (data de início das operações) a 31 de dezembro de 2019, bem como as correspondentes notas explicativas, incluindo o resumo das principais políticas contábeis.;Montante previsto em contrato para a auditoria do exercício de 2019 é de R$ 17.492,65.;;
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;109871;KPMG Auditores Independentes S/S;;57755217000129;004189;Nacional;2019-07-16;;;Serviços de auditoria com a finalidade de: (i) emitir parecer sobre as demonstrações contábeis individuais e consolidadas da Companhia e empresas controladas, correspondentes ao exercício social encerrado em 31 de dezembro de 2019 e (ii) emitir relatórios de revisão das Informações Trimestrais (ITRs) individuais e consolidadas da Companhia em 31 de março, 30 de junho e 30 de setembro de 2019.;No exercício social encerrado em 31 de dezembro de 2019, os valores pagos aos auditores independentes totalizaram R$16 milhões, compostos por: (i) R$14 milhões referentes a serviços de auditoria, (ii) R$ 1 milhão relacionados à auditoria externa, como por exemplo serviços de conformidade tributária, asseguração e outros serviços de suporte a auditoria. Todas as informações apresentadas neste item 2.2 foram arredondadas para o milhar mais próximo, exceto quando indicado de outra forma, gerando com isso arredondamentos na última unidade e podendo, portanto, divergir imaterialmente nos cálculos.;A rescisão contratual se fez necessária por razões comerciais. Para mais informações, ver o item 2.3 abaixo.;Não aplicável.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;109872;Price Waterhouse Coopers Auditores Independentes;;61562112000120;002879;Nacional;2020-04-01;;;Serviços de auditoria com a finalidade de: emissão do relatório dos auditores independentes para o exercício social a ser encerrado em 31 de dezembro de 2020, acompanhado pelo balanço patrimonial e as respectivas demonstrações do resultado consolidadas, outro resultado abrangente, mutações do patrimônio líquido e valor adicionado de fluxos de caixa e as respectivas notas explicativas, e relatórios de revisão das Informações Trimestrais (ITRs) individuais e consolidadas em 31 de março, 30 de junho e 30 de setembro de 2020.;Em 30 de junho de 2020, os valores pagos aos auditores independentes totalizaram R$5 milhões, compostos por: (i) R$4 milhões referentes a serviços de auditoria das demonstrações financeiras, (ii) R$ 1 milhão relacionados a outros serviços de auditoria, tais como, serviços de conformidade tributária, asseguração, dentre outros serviços de suporte aos trabalhos de auditoria. Todas as informações apresentadas neste item 2.2 foram arredondadas para o milhar mais próximo, exceto quando indicado de outra forma, gerando com isso arredondamentos na última unidade e podendo, portanto, divergir imaterialmente nos cálculos.;Não aplicável, considerando que não houve substituição dos auditores independentes.;Não aplicável, considerando que não houve substituição dos auditores independentes.
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;94828;KPMG Auditores Independentes;;57755217002334;004189;Nacional;2017-02-17;;;O contrato assinado com a KPMG tem por objeto a prestação, pela contratada, dos serviços de auditoria contábil, dentre os quais destacam-se os serviços descritos a seguir:a) Auditoria Contábil: (i) exame e parecer das Demonstrações Financeiras da Petrobras Individuais e Consolidadas dos exercícios sociais de 2017, 2018 e 2019, em reais, preparadas de acordo com os pronunciamentos emitidos pelo Comitê de Pronunciamentos Contábeis - CPC, deliberados pela Comissão de Valores Mobiliários - CVM, em português e regras emitidas pela Securities and Exchange Commission - SEC em inglês. (ii) revisão limitada das informações financeiras contidas nas informações trimestrais - ITR à CVM dos 1º, 2º e 3º trimestres de 2017, 2018 e 2019, em reais, de acordo com as instruções emanadas pela CVM em português e regras emitidas pela  SEC em inglês b) Auditoria SOX: exame dos controles internos sobre a elaboração das Demonstrações Financeiras da Petrobras, conforme informado no Formulário de Referência arquivado na  CVM, do Brasil, e parecer de auditoria independente arquivados na SEC, dos Estados Unidos, desenvolvidos com base nas estruturas de controles internos COSO 2013 e COBIT, e de acordo com as normas da CVM, do Brasil, e do Public Company Accounting Oversight Board (PCAOB), dos Estados Unidos, objetivando expressar opinião sobre a efetividade desses controles internos para os exercícios a findarem-se em 31 de dezembro de 2017, 2018 e 2019, em todos os aspectos relevantes.c) Serviços de Auditoria Tributária, em conexão com a auditoria das Demonstrações Financeiras dos exercícios sociais de 2017 a 2019.d) Serviços adicionais relacionados à auditoria;Durante o exercício de 2019, a KPMG recebeu as seguintes remunerações pelos serviços para a Petrobras e suas subsidiárias e controladas: Auditoria Contábil: R$ 39.932 mil // Serviços adicionais relacionados à auditoria: R$ 3.872 mil // Auditoria Tributária: R$ 1.062 mil // Total: R$ 44.866 mil.;Não aplicável;Não aplicável
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;94103;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2016-04-13;;;Auditoria das demonstrações contábeis individuais, elaboradas de acordo com as práticas contábeis adotadas no Brasil, e consolidadas, de acordo com os padrões internacionais de relatório financeiro (IFRS), elaboradas pela Administração em português e em reais (R$), correspondente aos exercícios findos em 31/12/2016, 31/12/2017 e 31/12/2018. Revisão das Informações contábeis Trimestrais (ITR's) individuais e consolidadas, elaboradas de acordo com as normas contábeis brasileiras e internacionais, elaboradas pela Administração em português e em reais (R$), correspondentes aos trimestres de 31 de março e 30 de junho de 2016, 2017, 2018 e 2019 e 30 de setembro de 2016, 2017 e 2018.;O valor dos honorários relativos a serviços de auditoria externa de 2019 foi de R$ 584.524,78 e não houve nenhum outro serviço contratado.;A mudança de auditores independentes fez-se necessária estritamente em face de circunstâncias comerciais.;Não houve discordância por parte do auditor.
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;94104;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2019-10-15;;;Auditoria das demonstrações contábeis individuais, elaboradas de acordo com as práticas contábeis adotadas no Brasil, e consolidadas, de acordo com os padrões internacionais de relatório financeiro (IFRS), elaboradas pela Administração em português e em reais (R$), correspondente ao exercício a findar-se em 31/12/2019 e 2020, incluindo a Revisão das Informações Trimestrais (ITR's) do período findo em 30 de setembro de 2019 e dos períodos a findarem em  31 de março, 30 de junho e 30 de setembro de 2020 e 31 de março e 30 de junho de 2021.;O valor dos honorários relativos a serviços de auditoria externa de 2019 foi de R$ 368.804,66 e não houve nenhum outro serviço contratado.;N/A;N/A
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;94303;PRICEWATERHOUSECOOPERS AUD IND;;61562112000201;002879;Nacional;2009-05-04;;;Examinar o Balanço Patrimonial e as Informações Trimestrais da Companhia (consolidado e controladora).;R$ 866.709,19;não se aplica;não se aplica
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;94304;PERFORMANCE AUDITORIA E CONSULTORIA EMPRESARIAL S/S;;41968512000123;005673;Nacional;2012-04-12;;;Examinar o Balanço Patrimonial e as Informações Trimestrais da Companhia (consolidado e controladora).;R$ 198.000,00;Instrução 480.;não se aplica
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;94305;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2013-04-01;;;Examinar o Balanço Patrimonial e as Informações Trimestrais da Companhia (consolidado e controladora).;R$ 638.000 (2013) R$ 888.421 (2014) R$ 782.250 (2015) R$ 650.000 (2016) R$ 672.000 (2017) R$ 58.330 (1T18);Por solicitação das  instituições financeiras de a companhia ter auditores com maior representatividade internacional, em função das operações de empréstimos e financiamentos obtidos ou a obter.;não se aplica
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;94306;BDO RCS AUDITORES INDEPENDENTES  - SOCIEDADE SIMPLES;;54276936000500;010324;Nacional;2018-04-01;;;Examinar o Balanço Patrimonial e as Informações Trimestrais da Companhia (consolidado e controladora).;2T18, 3T18 e 4T18 - R$ 266.075,80;Cumprimento da obrigação legal de rotatividade dos auditores independentes.;não se aplica
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;94307;PRICEWATERHOUSECOOPERS AUD IND;;61562112000201;002879;Nacional;2019-06-03;;;EXAMINAR O BALANÇO PATRIMONIAL E AS INFORMAÇOES TRIMESTRAIS DA COMPANHIA (individual e consolidado).;1T19, 2T19, 3T19, 4T19 -R$ 536.443,00;Necessidade de auditores com maior representatividade internacional.;não se aplica
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;94308;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;16549480000184;011878;Nacional;2021-01-05;;;Auditoria das DF´s individuais e consolidadas da João Fortes Engenharia S.A e de suas Controladas dos exercícios anuais findos em 31/12/2019 e 31/12/2020 e revisões trimestrais das informações financeiras dos trimestres findos em 31/03/2020, 30/06/2020 e 30/09/2020.;1. Df´s 31/12/2019: R$ 229.710,002. Df´s 31/12/2020 e ITR´s 31/03/2020, 30/06/2020 e 30/09/2020: R$ 353.400,00;A PwC Auditores não apresentou cronograma compatível com as necessidades da Companhia para colocar em dia as pendências com as Demonstrações Financeiras, sendo necessário a substituição.;não se aplica
33.040.601/0001-87;2020-01-01;6;103371;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;93532;PRICEWATERHOUSECOOPERS AUDITORS INDEPENDENTES;;61562112000120;002879;Nacional;2008-03-19;;;Auditoria das demonstrações financeiras de 31/12/2019 e revisão das informações trimestrais de 31/03, 30/06 e 30/09/2019.;Total da remuneração paga no exercício social encerrado em 31 de dezembro de 2019 foi de R$131 mil, decorrentes de (i) auditoria e emissão de relatório sobre as demonstrações financeiras da Companhia para o período de 01/01/2019 a 31/12/2019 e (ii) revisão e emissão de relatório sobre as informações trimestrais (ITRs) requeridas pela Comissão de Valores Mobiliários para os trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2019.;Não houve substituição do Auditor;Não se aplicável
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;94380;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2014-01-01;;;No exercício social encerrado em 31 de dezembro de 2018 e 2017:-Auditoria das demonstrações financeiras anuais CVM-Aplicação de procedimentos adicionais de acordo com as normas do PCAOB-Revisão das demonstrações financeiras intermediárias trimestrais- "Reporting package" e-Revisão do formulário de referência. No exercício social encerrado em 31 de dezembro de 2019:-Reemissão das demonstrações financeiras anuais CVM referentes ao exercício social encerrado em 31 de dezembro de 2018-Reemissão de demonstrações financeiras intermediárias trimestrais.;No exercício social findo em 31 de dezembro de 2019, o montante total da remuneração dos auditores foi de R$4.405 mil, referente aos serviços de (i) reemissão das demonstrações financeiras anuais CVM, e (ii) reemisão de demonstrações financeiras intermediárias trimestrais.;Rotatividade de auditoria independente, em atendimento à Instrução CVM 308/99;N/A
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;94381;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2019-01-01;;;Serviços profissionais, incluindo (i) auditoria das demonstrações financeiras individuais e consolidadas para o exercício social encerrado em 31 de dezembro de 2019 (ii) revisão das informações trimestrais individuais e consolidadas correspondestes aos trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2019 e (iii) Revisão do Formulário de Referência.;No exercício social findo em 31 de dezembro de 2019, o montante total da remuneração dos auditores referente aos serviços de auditoria contratados pela Companhia foi de R$8.525 mil.;N/A;N/A
33.042.730/0001-04;2020-01-01;16;104635;CIA SIDERURGICA NACIONAL;94535;Delloite Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2012-03-13;2017-10-27;;Serviços de auditoria externa das demonstrações financeiras individuais e consolidadas da Companhia relativa aos exercícios encerrados em 31 de dezembro de 2016, 2015, 2014, 2013 e 2012 de acordo com as normas brasileiras e internacionais de auditoria, com emissão de parecer sobre referidas demonstrações financeiras e revisão das informações trimestrais - ITR com emissão de relatório de revisão sobre tais informações trimestrais.;A remuneração total da Deloitte Touche Tohmatsu pelos serviços de auditoria prestados no exercício social findo em 31 de dezembro de 2016 foi de honorários relacionados à auditoria externa  8.719   ;A Deloitte substituiu a KPMG Auditores Independentes em 26 de março de 2012, tendo em vista o disposto no Art. 31 da Instrução CVM nº 308, de 14 de maio de 1999, que determina a rotatividade dos auditores externos. A Deloitte concluiu seus trabalhos junto a CSN em novembro de 2017.;Não há
33.042.730/0001-04;2020-01-01;16;104635;CIA SIDERURGICA NACIONAL;94536;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2017-12-07;;;Serviços de auditoria externa das demonstrações financeiras individuais e consolidadas da Companhia relativa aos exercícios encerrados em 31 de dezembro de 2017, 2018, 2019, 2020 e 2021 de acordo com as normas brasileiras e internacionais de auditoria, com emissão de parecer sobre referidas demonstrações financeiras e revisão das informações trimestrais - ITR com emissão de relatório de revisão sobre tais informações trimestrais.;A remuneração total da Grant Thornton pelos serviços de auditoria prestados no exercício social findo em 31 de dezembro de 2019 foi de:Valores referentes aos serviços prestados pelos auditores (R$ mil): - Honorários relacionados à auditoria externa: 4.703- Honorários relacionados a outros serviços de auditoria: 1.535- Total: 6.238;A Grant Thornton substituiu a Deloitte Auditores Independentes, tendo em vista o disposto no Art. 31 da Instrução CVM nº 308, de 14 de maio de 1999, que determina a rotatividade dos auditores externos.;Não há
33.050.071/0001-58;2020-01-01;9;103010;AMPLA ENERGIA E SERVICOS S.A.;93126;BDO RCS AUDITORES IND S/S;;54276936000179;010324;Nacional;2016-01-01;;;Os auditores independentes prestaram os serviços listados abaixo: (i) auditoria e emissão de relatório sobre as demonstrações financeiras da Companhia referentes aos exercícios sociais findos em 31 de dezembro de 2017, 2018 e 2019, preparadas de acordo com as práticas contábeis adotadas no Brasil (ii) revisão e emissão de relatório sobre as Informações Trimestrais (ITRs) da Companhia para os períodos findos em 31 de março, 30 de junho e 30 de setembro de 2017, 2018 e 2019 (iii) auditoria das Demonstrações Contábeis Regulatórias (DCR) referentes aos exercícios sociais findos em 31 de dezembro de 2017, 2018 e 2019, elaboradas de acordo com o Manual de Contabilidade do Setor Elétrico (MCSE) aprovado pela ANEEL através da Resolução Normativa nº 605, de 11 de março de 2014 e (iv) revisão do Relatório de Controle Patrimonial - RCP referentes aos exercícios sociais findos em 31 de dezembro de 2017, 2018 e 2019, elaborado segundo a norma da resolução ANEEL 367/2009;A remuneração dos auditores independentes relativa aos serviços de auditoria externa prestados no último exercício social correspondeu a um montante de R$ 165.014,78, sendo R$ 146.938,78 relativos aos serviços de revisões trimestrais e auditoria anual das demonstrações contábeis societárias e regulatórias, e R$ 18.076,00 relativos ao relatório de controle patrimonial (RCP).;Não aplicável.;Não aplicável.
33.050.071/0001-58;2020-01-01;9;103010;AMPLA ENERGIA E SERVICOS S.A.;93127;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2020-01-01;;;Auditoria externa independente das demonstrações contábeis societárias para o exercício a findar em 31 de dezembro de 2020 a 2024 e revisão das informações contábeis contidas nas Informações Trimestrais -ITR´s para os trimestres a findarem-se em 31 de março, 30 de junho e 30 de setembro dos respectivos anos.;Não aplicável. Auditor contratado no exercício corrente.;Término do contrato de prestação de serviços, com a BDO RCS AUDITORES IND S/S, e otimização dos recursos da Companhia.;Não aplicável
33.050.196/0001-88;2020-01-01;5;103983;CIA PAULISTA DE FORCA E LUZ;94248;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2017-01-20;;;Auditoria das Demonstrações Financeiras anuais societárias e revisão limitada das informações trimestrais societárias auditoria das demonstrações financeiras anuais regulatórias e auditoria de controles internos para Compliance Sox para os exercícios findos em 31/12/2017, 31/12/2018, 31/12/2019.Os demais serviços prestados pela KPMG e sua remuneração referente ao último exercício social estão descritos na seção 2.3 deste Formulário de Referência.;O montante total da remuneração dos auditores independentes foi de R$ 627 mil referentes à auditoria societária, regulatória e de controles internos Sox para o exercício findo em 31/12/2019 e R$ 268 mil para outros serviços prestados.;Não aplicável;Não aplicável
33.102.476/0001-92;2020-01-01;5;103734;MONTEIRO ARANHA S.A.;94007;Ernst & Young Auditores Independetes S.S.;;61366936000125;004715;Nacional;2017-03-30;;;Ano 2017: Auditoria das demonstrações financeiras referente ao exercício que se encerrou em 31 de dezembro de 2017 revisão especial das informações trimestrais pertinentes aos trimestres que se encerraram em 31 de março, 30 de junho e 30 de setembro de 2017.Ano 2018: Auditoria das demonstrações financeiras referente ao exercício que se encerrou em 31 de dezembro de 2018 revisão especial das informações trimestrais pertinentes aos trimestres que se encerraram em 31 de março, 30 de junho e 30 de setembro de 2018.Ano 2019: Auditoria das demonstrações financeiras referente ao exercício que se encerrou em 31 de dezembro de 2019 revisão especial das informações trimestrais pertinentes aos trimestres que se encerraram em 31 de março, 30 de junho e 30 de setembro de 2019.;Ano 2017: Auditoria das demonstrações financeiras e revisão especial das informações trimestrais para o ano de 2017. R$310.126,00.Ano 2018: Auditoria das demonstrações financeiras e revisão especial das informações trimestrais para o ano de 2018. R$317.448,00.Ano 2019: Auditoria das demonstrações financeiras e revisão especial das informações trimestrais para o ano de 2019. R$329.767,00.;Não Aplicável;Não Aplicável
33.113.309/0001-47;2020-01-01;12;104615;VALID SOLUÇÕES S.A.;94516;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2017-01-01;2017-12-31;;Serviços Profissionais de Auditoria, abrangendo: (a) Auditoria (de acordo com as normas brasileiras e internacionais de auditoria) das demonstrações financeiras, individuais e consolidadas, da Companhia elaboradas de acordo com as práticas contábeis adotadas no Brasil e as IFRS emitidas pelo IASB para o exercício a findar em 31 de dezembro de 2017 (b) Revisão, de acordo com as normas brasileiras e internacionais de revisão de informações intermediárias (NBC TR 2410 - Revisão de Informações Intermediárias Executada pelo Auditor da Entidade e ISRE 2410 - "Review of Interim Financial Information Performed by the Independent Auditor of the Entity", respectivamente), das informações financeiras intermediárias individuais e consolidadas da Companhia para os trimestres e períodos findos e a findar em 31 de março, 30 de junho e 30 de setembro de 2017 elaboradas de acordo com o Pronunciamento Técnico CPC 21 (R1) - Demonstração Intermediária e de acordo com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo IASB (c) Auditoria (de acordo com as normas brasileiras e internacionais de auditoria) das demonstrações financeiras da Valid Certificadora Digital Ltda. elaboradas de acordo com as práticas contábeis adotadas no Brasil para o exercício a findar em 31 de dezembro de 2017 (d) Emissão de diagnóstico para os IFRS 09 e 15 (Reconhecimento de receita e  Instrumentos Financeiros).;Foram pagos como remuneração total dos auditores os montantes de R$1.029.000, a título dos serviços prestados acima listados referentes ao exercício findo em 31 de dezembro e 2017;Rodízio de auditores em conformidade com a instrução da CVM;Não aplicável
33.113.309/0001-47;2020-01-01;12;104615;VALID SOLUÇÕES S.A.;94517;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2018-01-01;;;Serviços Profissionais de Auditoria, abrangendo: (a) Auditoria (de acordo com as normas brasileiras e internacionais de auditoria) das demonstrações financeiras, individuais e consolidadas, da Companhia elaboradas de acordo com as práticas contábeis adotadas no Brasil e as IFRS emitidas pelo IASB para o exercício a findar em 31 de dezembro de 2018 (b) Revisão, de acordo com as normas brasileiras e internacionais de revisão de informações intermediárias (NBC TR 2410 - Revisão de Informações Intermediárias Executada pelo Auditor da Entidade e ISRE 2410 - "Review of Interim Financial Information Performed by the Independent Auditor of the Entity", respectivamente), das informações financeiras intermediárias individuais e consolidadas da Companhia para os trimestres e períodos findos e a findar em 31 de março, 30 de junho e 30 de setembro de 2018 elaboradas de acordo com o Pronunciamento Técnico CPC 21 (R1) - Demonstração Intermediária e de acordo com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo IASB (c) Auditoria (de acordo com as normas brasileiras e internacionais de auditoria) das demonstrações financeiras da Valid Certificadora Digital Ltda. elaboradas de acordo com as práticas contábeis adotadas no Brasil para o exercício a findar em 31 de dezembro de 2018 (d) Diagnóstico dos IFRS 09 e 15 (e) Diagnóstico e revisão da implementação da política contábil do Hedge accounting (f) Revisão do IFRS 09.;Foram pagos como remuneração total dos auditores os montantes de R$2.394.000, a título dos serviços prestados acima listados referentes ao exercício findo em 31 de dezembro e 2018.;Rodízio de auditores em conformidade com a instrução da CVM;Não aplicável
