CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Acionistas controladores, diretos ou indiretos e diretores
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Conselho de Administração
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Conselho Fiscal
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Membros de órgãos estatutários de empresas na qual a Companhia seja única controladora
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Administradores que se afastarem da administração da companhia durante o prazo de seis meses, contados da data do afastamento.
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Quaisquer pessoas que, em virtude de cargo ou função, tenha conhecimento de informação relevante
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Auditores Independes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;Cônjuge ou companheiro e qualquer outro dependente incluído na declaração anual de imposto de renda das pessoas impedidas de negociar
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;sociedades ou outros intituições ou entidades de que as pessosas impedidas de negociar participem de modo que possam influenciar nas decisões da negociação.
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;qualquer pessoa jurídica controlada direta ou indiretamente pelas pessoas impedidas nde negociar
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;41100;qualquer pessoa que tenha tido acesso a informação relativa a ato ou fato relevante por intermédio de qualquer das pessoas impedidas de negociar.
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Acionistas controladores diretos ou indiretos da Companhia
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Diretores Estatutários da Companhia
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Membros do Conselho de Administração da Companhia
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Membros do Conselho Fiscal da Companhia
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Membros do Comitê de Auditoria da Companhia
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Membros do Comitê de Recursos Humanos da Companhia
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Membros de quaisquer órgãos com funções técnicas ou consultivas que vierem a ser criados por disposição estatutária
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;41586;Colaboradores e Terceiros que tenham acesso permanente ou eventual à informações relevantes
58.430.828/0001-60;2020-01-01;3;99544;BLAU FARMACÊUTICA S.A.;40332;- os acionistas controladores, diretor ou indiretos, da Companhia os diretores da Companhia os membros do Conselho de Administração os membros do conselho fiscal da Companhia os membros dos comitês ou de quaisquer órgãos da Companhia com funções técnicas e consultivas, criados por disposição estatutária e quem quer que, em virtude de seu cargo, função ou posição na Companhia, nos seus acionistas controladores, nas sociedades controladas e nas sociedades coligadas, tenha aderido à Política de Negociação e tenha acesso ou conhecimento de Informações Relevantes (conforme definidas na Política de Negociação).
59.105.999/0001-86;2020-01-01;4;104705;WHIRLPOOL S.A.;41999;Não há.
59.285.411/0001-13;2020-01-01;13;99500;BCO PAN S.A.;40302;São consideradas Pessoas Vinculadas os Administradores, Conselheiros Fiscais, membros dos Órgãos com Funções Técnicas ou Consultivas e Colaboradores que, em virtude do seu cargo, função ou posição no Banco PAN, suas controladoras, controladas ou coligadas, tenham acesso a qualquer Informação Privilegiada, bem como seus cônjuges, companheiros ou dependentes declarados no Imposto de Renda Pessoa Física, além daqueles que tenham relação comercial, profissional ou de confiança com a Companhia.
59.418.806/0001-47;2020-01-01;6;104412;TRACK & FIELD CO S.A.;41906;As pessoas indicadas no artigo 13 da Instrução CVM 358, incluindo quaisquer órgãos estatutários que possam ser criados com funções técnicas ou consultivas , ou por quem quer que, em virtude do seu cargo, função ou posição na Companhia, suas Subsidiárias, controladora ou coligadas, tiver aderido expressamente ao Termo de Adesão e tenha conhecimento de Informação Privilegiada sobre a Companhia, bem como aqueles que tenham conhecimento da Informação Privilegiada e que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
60.398.369/0004-79;2020-01-01;14;103519;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;41644;a)Acionistas controladores, diretos e indiretos
60.398.369/0004-79;2020-01-01;14;103519;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;41644;b)Diretores e alta gerência
60.398.369/0004-79;2020-01-01;14;103519;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;41644;c)Membros do Conselho de Administração
60.398.369/0004-79;2020-01-01;14;103519;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;41644;d)Membros do Conselho Fiscal ou Conselhos ou Órgãos Consultivos ou Técnicos
60.398.369/0004-79;2020-01-01;14;103519;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;41644;e)Aquelas que, em virtude de cargo, função ou posição na Companhia, sua controladora, suas controladas ou coligadas, tenham conhecimento de informação relevante
60.398.369/0004-79;2020-01-01;14;103519;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;41644;f)Pessoas ligadas: Cônjuge, companheiro(a), filhos das pessoas indicadas nas letras "a", "b", "c", "d" e "e", acima
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(viii) quem em virtude de seu cargo, função ou posição na Companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação relativa ao ato ou fato relevante
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(ix) quem tenha conhecimento de informação referente a ato ou fato relevante, ainda não divulgada ao mercado, e àqueles que tenham relação comercial, profissional ou de confiança com a Companhia: aud. independ., analistas de vai. Mobiliários e outros aos quais compete verificar a respeito da divulgação da informação antes de negociar com valores mobiliários
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(x) administradores que se afastarem antes da divulgação pública de negócio ou fato iniciado durante seu período de gestão, e cuja vedação se estenderá por 6 meses após seu afastamento
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(i) a própria Companhia
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(ii) acionistas controladores, diretos ou indiretos
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(iii) diretores
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(iv) membros do conselho de administração
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(v) membros do conselho fiscal
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(vi) membros de órgãos com funções técnicas ou consultivas, criados por disposição estatutária
60.444.437/0001-46;2020-01-01;11;100013;LIGHT SERVICOS DE ELETRICIDADE S.A.;40625;(vii) empregados
60.476.884/0001-87;2020-01-01;6;103257;MAHLE METAL LEVE S.A.;41526;De acordo com o Art. 5º da Política: Pessoas Vinculadas significa Companhia, seus acionistas controladores, diretos e indiretos, membros do Conselho de Administração, da Diretoria, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e empregados, sociedades controladas ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente à presente Política de Divulgação e de Negociação e estejam obrigados a observância das regras descritas na presente Política de Divulgação e de Negociação.
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;40190;Acionistas Controladores Membros do Conselho de Administração Membros da Diretoria estatutária Membros do Conselho Fiscal, quando instalado Membros de Órgãos com Funções Técnicas ou Consultivas, caso venham a ser criados pelo Estatuto Funcionários e Executivos com acesso a Informação Relevante e, ainda, quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia.
60.537.263/0001-66;2020-01-01;14;103592;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;41692;Os acionistas controladores da Companhia, diretos ou indiretos, seus diretores estatutários ou não, membros do conselho de administração ou fiscal, do comitê de auditoria e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais da Companhia que tenham acesso a Informações Relevantes, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia ("Pessoas Vinculadas"). As normas da política de negociação aplicam-se também aos casos em que as negociações valores mobiliários de emissão da Companhia ("Valores Mobiliários"), por parte das Pessoas Vinculadas, se deem de forma direta e/ou indireta para o benefício próprio delas, independentemente de serem conduzidas em seu nome.
60.637.238/0001-54;2020-01-01;2;108426;BLUE TECH SOLUTIONS EQI S.A.;43372;DRI - Diretor de relações com Investidores
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;41904;A Política de Negociação de Valores Mobiliários de Emissão do Bradesco estabelece elevados padrões de conduta e abrange seus Acionistas Controladores, diretos e indiretos, membros do CA, Diretores, membros do Conselho Fiscal, membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, e todos aqueles que, em virtude de seu cargo, função ou posição no Bradesco ou em suas controladoras, controladas e coligadas, tomem conhecimento de informação relativa a atos ou fatos relevantes.
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(i)A própria Companhia e suas sociedades Coligadas e Controladas, diretas ou indiretas
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(ii)Os acionistas controladores, diretos ou indiretos
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(iii)Os membros do Conselho de Administração, dos Comitês de Assessoramento do Conselho de Administração, de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, e do Conselho Fiscal
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(iv)Membros da Diretoria da Companhia
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(v)Todos os funcionários, estagiários, signatários dos Acordos de Acionistas da Companhia e prestadores de serviço que, em virtude do cargo, função ou posição na Companhia, sua controladora, suas coligadas e controladas, sejam detentores de Valores Mobiliários
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(vi)Cônjuges, companheiros e dependentes inclusos na declaração anual de imposto sobre a renda, das Pessoas Sujeitas mencionadas nos subitens "ii", "iii" e "iv" deste item
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(vii)As Pessoas Sujeitas mencionadas nos subitens "ii", "iii" e "iv" deste item que se afastarem da Companhia ou das empresas na qual a Companhia seja a única controladora, durante o prazo de 6 (seis) meses contados da data do afastamento
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;41688;(viii)Qualquer pessoa que tenha tido acesso à Informação Relevante por intermédio de qualquer das Pessoas Sujeitas à Política, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários e consultores.
60.851.615/0001-53;2020-01-01;5;103654;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;41726;A própria Companhia, acionista controlador, diretores, membros do Conselho de Administração, do Conselho Fiscal, gerentes de áreas, empregados e prestadores de serviços da Companhia que por condição natural do trabalho obtenham acesso a informações privilegiadas, extensível aos cônjuges dos quais tais pessoas não estejam separadas de fato ou judicialmente, bem como companheiros (as), ascendentes e descendentes.
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;41889;iii. quem quer que, em virtude de cargo, função ou posição no próprio Emissor, em nosso controlador ou em nossas controladas ou coligadas, tenha conhecimento de informação relevante
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;41889;iv. o cônjuge ou companheiro(a) e qualquer outro dependente incluído na declaração anual de imposto de renda das pessoas vinculadas indicadas nos itens i. e ii., inclusive durante o prazo de 6 meses contados da data do afastamento dessas pessoas
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;41889;v. as pessoas mencionadas nos itens i., ii. e iii. deste subitem que se afastarem da nossa administração ou da administração de empresas na qual sejamos o único controlador, durante o prazo de seis meses contados da data do afastamento
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;41889;vi. os nossos ex-administradores ou os ex-administradores de nossas controladas, direta ou indiretamente, que tenham sido expatriados, bem como seus respectivos cônjuges ou companheiros(as), e quaisquer outros dependentes incluídos na declaração anual de imposto de renda, inclusive durante o prazo de 6 meses contados da data do afastamento da empresa para a qual foram expatriados.
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;41889;Complemento do texto encontra-se no item 20.2 deste Formulário
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;41889;i. os acionistas controladores, diretos ou indiretos, seja através de controle exclusivo ou compartilhado, e os diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, do Emissor
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;41889;ii. os membros de órgãos estatutários de empresas (i) que controlem, direta ou indiretamente, o Emissor, e (ii) nas quais sejamos o único controlador, direto ou indireto, desde que a empresa em questão não possua política de negociação de valores mobiliários própria
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;41886;Acionistas controladores diretos, membros do Conselho de Administração, do Conselho Fiscal, da Diretoria Estatutária e de quaisquer órgãos da Cia que exerçam funções técnicas ou consultivas, criados por disposição estatutária, e qualquer pessoa que, em virtude do cargo, função ou posição na Cia, tenha conhecimento de informação Privilegiada.
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;41949;Acionistas Controladores, diretos e indiretos, Diretores, Membros do Conselho de Administração, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, além de empregados efetivos e terceiros, bem como sociedades controladas, controladoras, coligadas ou sob controle comum ou, ainda, seus respectivos acionistas ou cotistas com participação relevante no capital social, e, em relação a uma pessoa física, seus cônjuges, companheiros, ascendentes e descendentes até o 3º (terceiro) grau, por consanguinidade ou afinidade, em linha reta ou colateral, por exemplo, pai, mãe, avós ou tios.
61.022.042/0001-18;2020-01-01;1;95577;CONSTRUTORA ADOLPHO LINDENBERG S.A.;38825;(i) pela própria Companhia (ii) pelo acionista ou grupo de acionistas, vinculado por acordo de acionistas ou sob controle comum, que detenha direta ou indiretamente, de fato ou de direito, o poder efetivamente utilizado para dirigir as atividades da Companhia(iii) pelos os diretores e membros do conselho de administração da Companhia e/ou de suas Controladas, bem como membros de quaisquer órgãos da Companhia e/ou de suas Controladas com funções técnicas e/ou consultivas(iv) pelos membros do Conselho Fiscal da Companhia (se houver)(v) pelos empregados e/ou colaboradores da Companhia, de Controladas e de coligadas da Companhia, bem como os estagiários destas (vi) pelas pessoas que prestem serviços à Companhia, às Controladas e às coligadas da Companhia, tais como auditores independentes, analistas de valores mobiliários, instituições do sistema de distribuição, assessores, advogados, contadores, que tenham acesso à informação privilegiada (vii) pelos terceiros com acess
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;40571;Gerentes e empregados com acesso a informações privilegiadas
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;40571;Sociedades controladas com acesso a informações privilegiadas
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;40571;Acionistas controladores de Sociedades Controladas, incluindo cônjuges, companheiros, dependentes incluídos na declaração anual de imposto de renda
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;40571;Quaisquer outras pessoas que tenham acesso/conhecimento de Fatos Relevantes em virtude do cargo, posição ou função no Banco Indusval ou em sociedades controladas/coligadas
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;40571;Acionistas Controladores - diretos e indiretos
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;40571;Administradores
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;40571;Membros do Conselho Fiscal e de quaisquer outros Órgãos com Funções Técnicas ou Consultivas do Banco Indusval
61.065.298/0001-02;2020-01-01;2;99373;MANGELS INDUSTRIAL S.A.;40227;Diretor Presidente, Diretor de Finanças e Administração, Diretor de Relações com Investidores, Diretores, membros do Conselho de Administração e membros do Conselho Fiscal
61.065.751/0001-80;2020-01-01;10;103510;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;41639;A Política de Negociação da Rossi dirige-se aos acionistas controladores, diretos ou indiretos, administradores, colaboradores com acesso a informações privilegiadas e consultores.
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;41469;Verificar item 20.2, subitem b
61.088.894/0001-08;2020-01-01;6;102741;CAMBUCI S.A.;41223;A Política de Negociação se destina aos acionistas controladores, diretos e indiretos, membros do Conselho de Administração, da Diretoria, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e empregados da Companhia que tenham acesso freqüente a informações relevantes e outros que a Companhia considere necessário ou conveniente ("Pessoas Vinculadas"). As obrigações previstas na Política de Negociação são igualmente aplicáveis às pessoas listadas anteriormente e integrantes de sociedades controladas ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente às Políticas de Negociação e estejam obrigados a observância das regras nela descritas.
61.092.037/0001-81;2020-01-01;7;103461;ETERNIT S.A.;41623;Própria Companhia DiretoresMembros do Conselho de Administração Membros do Conselho Fiscal Membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária Cônjuges das pessoas acima citadas do qual não estejam separados judicialmente ou extrajudicialmente, de companheiro(a), de qualquer dependente incluído em sua declaração anual de imposto sobre a renda, e de sociedades controladas direta ou indiretamente.
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;41941;Acionistas detentores do Controle da Companhia, caso verifique-se a sua existência
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;41941;Todos os Administradores da Companhia
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;41941;Membros do Conselho Fiscal da Companhia, caso instalado
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;41941;Membros de comitês com funções técnicas ou consultivas criados por disposição estatutária, incluindo, sem limitação, o Comitê de Auditoria Estatutário da Companhia e de outros comitês de assessoramento do Conselho de Administração
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;41941;Demais pessoas indicadas pelo Diretor de Relações com Investidores e/ou pelo Comitê, a exclusivo critério destes, inclusive empregados, colaboradores ou outros acionistas da Companhia e/ou de suas Controladas, que tenham ou possam vir a ter Informações Relevantes relativas à Companhia e/ou suas Controladas
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;41890;A política de divulgação e negociação de valores mobiliários ("Política de Divulgação e Negociação") abrange as pessoas indicadas no artigo 13 da Instrução CVM 358, incluindo o Banco, os acionistas controladores, diretores, membros do conselho de administração, membros do conselho fiscal, funcionários com acesso a informações privilegiadas e, também, membros de quaisquer comitês, incluindo quaisquer observadores nomeados, ou outros órgãos estatutários do Banco que possam ser criados com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição no Banco ou em suas subsidiárias, tiver aderido expressamente ao termo de adesão e possa ter conhecimento de informação privilegiada sobre o Banco.
61.189.288/0001-89;2020-01-01;13;103807;MARISA LOJAS S.A.;41801;A Companhia, o acionista controlador, os Administradores, os Conselheiros Fiscais, e membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária, ou por quaisquer empregados e demais colaboradores da Companhia que, em decorrência do cargo, função ou posição que ocupam na Companhia, suas controladoras, suas Sociedades Controladas ou coligadas, têm ou possam vir a ter acesso a informações relevantes e privilegiadas sobre a Companhia ("Pessoas Vinculadas").
61.486.650/0001-83;2020-01-01;9;100193;DIAGNOSTICOS DA AMERICA S.A.;40697;Significa a Companhia, seus acionistas controladores, diretos e indiretos, membros do Conselho de Administração, do Conselho Fiscal, da Diretoria e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gestores/gerentes e empregados, sociedades controladas ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente à Política de Negociação com Valores Mobiliários de Emissão Própria da Companhia ("Política") e estejam obrigados a observância das regras descritas na Política. Assim, obrigatoriamente deverão aderir à Política: (i) todos os conselheiros, diretores, gestores/gerentes e demais empregados da Companhia que possuíam valores mobiliários da Companhia na data de aprovação da política de negociação (ii) todos os diretores, gestores/gerentes e demais empregados da Companhia que tenha
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(a) os acionistas controladores, diretos ou indiretos, com controle exclusivo ou compartilhado, diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária da Companhia
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(b) os membros de órgãos estatutários de empresas nas quais a Companhia seja a única controladora, desde que a empresa na qual foram eleitos não possua política de negociação de valores mobiliários própria (subitem 8.1 da Política de Negociação)
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(c) quem quer que, em virtude de cargo, função ou posição na Companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento de ato ou fato relevante
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(d) o cônjuge (do qual não esteja separado judicial ou extrajudicialmente) ou companheiro(a) e qualquer outro dependente incluído na declaração de ajuste anual do imposto sobre a renda das pessoas indicadas nas letras "a" e "b" acima, inclusive durante o prazo de 6 (seis) meses contados da data do afastamento dessas pessoas
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(e) as pessoas mencionadas nas letras "a", "b" e "c" acima que se afastarem da Companhia, de sua controladora, de suas controladas ou de coligadas, durante o prazo de 6 (seis) meses contados da data do afastamento
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(f) os administradores da carteira e dos fundos de investimento, sociedades ou outras instituições ou entidades de que as Pessoas Vinculadas sejam os únicos cotistas ou acionistas ou nas quais possam influenciar as decisões de negociação
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(g) qualquer pessoa jurídica controlada direta ou indiretamente pelas Pessoas Vinculadas, observado o disposto no subitem 8.1.1 da Política de Negociação e
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;41967;(h) qualquer pessoa que tenha tido acesso a informação relativa a ato ou fato relevante por intermédio ou não de qualquer das Pessoas Vinculadas.
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;41800;Diretores
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;41800;Membros do Conselho de Administração
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;41800;Membros do Conselho Fiscal
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;41800;Membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária
61.695.227/0001-93;2020-01-01;7;102782;ELETROPAULO METROP. ELET. SAO PAULO S.A.;41247;A Companhia, seus acionistas controladores, diretos ou indiretos, membros do Conselho de Administração, diretores, membros do Conselho Fiscal, membros dos comitês ou de quaisquer órgãos com funções técnicas e consultivas, criados por disposição estatutária, empregados da Companhia que, em virtude de seu cargo, função ou posição, ou circunstancialmente, tenham acesso a Informações Relevantes, quem quer que, em virtude de seu cargo, função ou posição nos Acionistas Controladores, nas sociedades controladas e nas sociedades coligadas, tenha acesso ou conhecimento de informações relevantes, prestadores de serviços e qualquer pessoa que tenha aderido expressamente à Política de Negociação de Valores Mobiliários de Emissão da Companhia ("Pessoas Vinculadas").
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;41961;A Companhia, os Acionistas Controladores, os Administradores da Companhia os membros do Conselho Fiscal da Companhia, membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária os Gerentes e outras pessoas indicadas pelo Comitê, a seu exclusivo critério, inclusive empregados, integrantes de comitês não-estatutários ou outros Acionistas que tenham ou possam vir a ter Informações Privilegiadas ou Informações Sensíveis relativas à Companhia, suas Controladas ou Coligadas.
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;41715;Diretores, membros dos Conselhos de Administração e Fiscal, Gerentes Executivos e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, bem como pelos empregados da área de Relações com Investidores
62.144.175/0001-20;2020-01-01;8;104793;BCO PINE S.A;42044;Pessoas Vinculadas para os fins aqui previstos, os acionistas controladores do Banco e as pessoas por eles indicadas para acessar informações do Banco, seus diretores, membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, gerentes e empregados do Banco que tenham acesso frequente a Informações Relevantes e outros que o Banco considere necessário ou conveniente.
62.984.091/0001-02;2020-01-01;6;103076;CRUZEIRO DO SUL EDUCACIONAL S.A.;41443;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso à informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
64.904.295/0001-03;2020-02-28;9;94700;CAMIL ALIMENTOS S.A.;38503;(i) Acionista Controlador (ii) Alta Administração da Companhia, membros do Conselho Fiscal e seus suplentes, membros dos demais órgãos com funções técnicas ou consultivas da Camil, criados ou que venham a ser criados por disposição estatutária, bem como respectivos assistentes (iii) Empregados (iv) Consultores Externos e Contrapartes de Contratos Comerciais firmados com a Companhia e (v) quem quer que, em virtude de seu cargo, função ou posição na Companhia, no Acionista Controlador, suas Controladas ou Coligadas tenha conhecimento de informação relativa a Ato ou Fato Relevante.
67.010.660/0001-24;2020-01-01;7;103249;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;41522;Acionistas Controladores, Administradores, Conselheiros, membros de quaisquer órgãos comfunções técnicas ou consultivas, criados por disposição estatutária ou quem quer que, em virtudede cargo, função ou posição na Companhia, sua controladora, suas controladas ou coligadas,tenha conhecimento de informação relevante.
67.571.414/0001-41;2020-01-01;8;103069;VIVER INCORPORADORA E CONSTRUTORA S.A.;41437;Acionistas Controladores
67.571.414/0001-41;2020-01-01;8;103069;VIVER INCORPORADORA E CONSTRUTORA S.A.;41437;Administradores
