CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
07.040.108/0001-57;2020-01-01;10;103215;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;4;5;0;21340651;11.394000;18169;0.193000;21358820;11.586000;2019-11-22
07.043.628/0001-13;2020-01-01;1;93980;CLARO TELECOM PARTICIPAÇÕES S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-27
07.047.251/0001-70;2020-01-01;10;103365;CIA ENERGETICA DO CEARA - COELCE;2138;195;121;1003692;2.088070;19198932;64.453281;20202624;25.948939;2020-06-26
07.119.838/0001-48;2020-01-01;1;95042;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
07.206.816/0001-15;2020-01-01;7;105726;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;62395;150;519;83669782;24.681352;0;0.000000;83669782;24.681352;2020-05-06
07.237.373/0001-20;2020-01-01;16;104548;BCO NORDESTE DO BRASIL S.A.;8623;1105;13;614211;0.710000;0;0.000000;614211;0.710000;2020-04-30
07.253.321/0001-47;2020-01-01;1;94834;CARBOMIL SA MINER. E INDUSTRIA;5;1;0;155000;70.000000;66000;30.000000;221000;100.000000;2020-07-30
07.275.159/0001-68;2020-01-01;1;94675;PETROLEO LUB DO NORDESTE SA;177;365;0;239823;48.310000;1672246;95.370000;1912069;84.330000;2011-04-29
07.282.377/0001-20;2020-01-01;3;96895;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;22;9;0;731;0.750000;0;0.000000;731;0.750000;2020-12-31
07.334.600/0001-35;2020-01-01;1;94958;MARINA DE IRACEMA PARK SA;8;2;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
07.401.436/0001-31;2020-01-01;4;104677;ELDORADO BRASIL CELULOSE S.A.;0;2;0;1525558419;100.000000;0;0.000000;1525558419;100.000000;2012-08-20
07.415.333/0001-20;2020-01-01;16;105089;SIMPAR S.A.;19987;140;389;72868367;35.330000;0;0.000000;72868367;35.330000;2020-08-05
07.437.016/0001-05;2020-01-01;2;97718;CINESYSTEM S.A.;3;3;0;0;0.000000;0;0.000000;0;0.000000;2020-04-28
07.526.557/0001-00;2020-01-01;10;104468;AMBEV S.A.;328334;2072;670;4358542894;27.690000;0;0.000000;4358542894;27.690000;2021-03-29
07.587.384/0001-30;2020-01-01;1;95316;PLANETA SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2015-04-30
07.594.978/0001-78;2020-01-01;2;99415;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;12;14;0;0;0.000000;0;0.000000;0;0.000000;2020-12-28
07.628.528/0001-59;2020-06-30;8;98252;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;12107;77;167;38987228;62.777018;0;0.000000;38987228;62.777018;2020-10-16
07.659.538/0001-51;2020-01-01;3;97243;DINAMICA ENERGIA S.A.;3;1;0;334424444;100.000000;0;0.000000;334424444;100.000000;2007-04-27
07.689.002/0001-89;2020-01-01;3;103399;EMBRAER S.A.;67692;14965;211;736143105;99.416000;0;0.000000;736143105;99.416000;2020-04-29
07.718.269/0001-57;2020-01-01;5;104763;SPRINGS GLOBAL PARTICIPACOES S.A.;4912;33;62;23408641;46.821594;0;0.000000;23408641;46.821594;2020-04-30
07.816.890/0001-53;2020-01-01;3;103091;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;10672;1230;0;245888754;43.490000;0;0.000000;245888754;40.920000;2020-04-30
07.820.907/0001-46;2020-01-01;8;103234;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;319;5;31;2380679;98.287772;0;0.000000;2380679;98.287727;2021-01-27
07.857.093/0001-14;2020-01-01;11;99732;AURA MINERALS INC.;53;29;1;1886316;43.330000;0;0.000000;1886316;43.330000;2019-05-31
07.857.850/0001-50;2020-01-01;9;103802;GP INVESTMENTS, LTD.;601;4;71;0;0.000000;68093790;100.000000;68093790;100.000000;2019-12-31
07.859.510/0001-68;2020-01-01;3;103890;JHSF MALLS S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2020-05-24
07.859.971/0001-30;2020-01-01;10;104614;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;143521;408;933;218568274;37.000689;437136468;98.724840;655704742;63.445266;2020-04-30
07.882.930/0001-65;2020-01-01;8;153053;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;6666;76;151;54039454;51.089000;0;0.000000;54039454;51.089000;2020-04-30
07.950.674/0001-04;2020-01-01;1;95898;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;1298;6;0;744796;43.779900;0;0.000000;744796;43.779900;2019-04-30
08.065.557/0001-12;2020-01-01;17;104836;TECNISA S.A.;47887;198;162;53770374;73.038490;0;0.000000;53770374;73.038490;2021-04-23
08.070.508/0001-78;2020-03-31;9;97571;RAIZEN ENERGIA S.A.;0;3;0;7243283199;100.000000;133342458;100.000000;7376625657;100.000000;2017-07-31
08.078.847/0001-09;2020-01-01;6;104556;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;28379;226;57;114874308;77.852052;0;0.000000;114874308;77.852052;2020-08-19
08.159.965/0001-33;2020-01-01;8;103625;IGUA SANEAMENTO S.A.;0;1;3;0;0.000000;0;0.000000;0;0.000000;2019-09-18
08.294.224/0001-65;2020-01-01;18;103864;JHSF PARTICIPACOES S.A.;121364;901;118;288832602;41.919070;0;0.000000;288832602;41.919070;2021-03-29
08.312.229/0001-73;2020-01-01;5;103711;EZ TEC EMPREEND. E PARTICIPACOES S.A.;46550;618;197;95756217;42.183355;0;0.000000;95756217;42.183355;2020-04-28
08.324.196/0001-81;2020-01-01;8;102919;CIA ENERGETICA DO RIO GDE NORTE - COSERN;5769;429;7;1322285;1.019132;580618;1.514874;1902903;1.132181;2019-04-12
08.343.492/0001-20;2020-01-01;9;103102;MRV ENGENHARIA E PARTICIPACOES S.A.;43772;1004;838;293978672;60.880900;0;0.000000;293978672;60.880900;2020-04-16
08.364.948/0001-38;2020-01-01;6;100969;ALUPAR INVESTIMENTO S/A;29439;623;0;143807403;24.090000;276377771;97.950000;420185174;47.790000;2020-04-27
08.402.943/0001-52;2020-01-01;6;104340;GUARARAPES CONFECCOES S.A.;19780;504;0;81944760;16.415216;0;0.000000;81944760;16.415216;2020-04-29
08.424.178/0001-71;2020-01-01;1;95172;TECBLU TECELAGEM BLUMENAU S.A.;3;4;0;18089;14.990000;102590;85.010000;120679;100.000000;2016-04-29
08.439.659/0001-50;2020-01-01;10;104781;CPFL ENERGIAS RENOVÁVEIS S.A.;339;3;2;0;0.000000;0;0.000000;0;0.000000;2020-07-07
08.467.115/0001-00;2020-01-01;15;104597;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;102;212;0;3135911;32.950000;162927;99.340000;3298838;34.080000;2020-04-30
08.493.364/0001-62;2020-03-31;1;87080;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;0;3;0;1064082217;100.000000;0;0.000000;1064082217;100.000000;2018-07-01
08.534.605/0001-74;2020-01-01;11;104233;RENOVA ENERGIA S.A.;5266;39;0;6061538;11.919260;12078149;24.505511;18139687;18.113881;2020-07-31
08.560.444/0001-93;2020-01-01;5;103763;CIA CELG DE PARTICIPACOES - CELGPAR;258;92;0;77829;0.100000;0;0.000000;77829;0.100000;2020-04-03
08.574.411/0001-00;2020-01-01;5;103989;PRÁTICA PRODUTOS S.A.;0;2;0;0;0.000000;373242;100.000000;373242;10.011123;2020-04-30
08.613.550/0001-98;2020-01-01;14;103723;NEXPE PARTICIPAÇÕES S.A;11174;34;81;77734448;98.985000;0;0.000000;77734448;98.985000;2021-01-12
08.653.753/0001-08;2020-01-01;1;95321;BRC SECURITIZADORA S.A.;0;1;0;453440;100.000000;0;0.000000;453440;0.000000;2020-06-26
08.764.621/0001-53;2020-01-01;3;103889;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2867;8;25;1875251;97.225277;0;0.000000;1875251;97.225277;2020-04-30
08.769.451/0001-08;2020-01-01;5;99126;VIRGO COMPANHIA DE SECURITIZAÇÃO;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-10-01
08.773.135/0001-00;2020-01-01;5;102932;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;8;2;0;2270968;2.000000;0;0.000000;2270968;2.000000;2020-09-29
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
08.795.211/0001-70;2020-01-01;4;104038;MAESTRO LOCADORA DE VEICULOS S.A.;3;1;3;0;0.000000;0;0.000000;0;0.000000;2015-04-29
08.797.760/0001-83;2020-01-01;6;103656;CURY CONSTRUTORA E INCORPORADORA S.A.;1360;2;217;104545454;35.818560;0;0.000000;104545454;35.818560;2020-09-28
08.801.621/0001-86;2020-01-01;6;103850;SYN PROP & TECH S.A.;8252;204;38;59386986;38.905000;0;0.000000;59386986;38.905000;2020-04-30
08.807.432/0001-10;2020-01-01;8;104577;YDUQS PARTICIPACOES S.A.;24581;186;973;300483575;97.215900;0;0.000000;300483575;97.215900;2020-04-24
08.810.422/0001-34;2020-01-01;1;99231;GUARARAPES PAINÉIS S.A.;3;1;1;0;0.000000;0;0.000000;0;0.000000;2021-03-05
08.811.643/0001-27;2020-01-01;5;103554;TRISUL S.A.;21238;258;176;78643944;42.140000;0;0.000000;78643944;42.140000;2020-04-23
08.822.767/0001-08;2020-01-01;1;95236;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;0;1;0;0;100.000000;0;0.000000;0;100.000000;2018-12-14
08.827.501/0001-58;2020-01-01;8;103494;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;0;4;0;131940932;19.070000;103653713;74.660000;235594645;28.370000;2020-01-10
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-15
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;0;4;0;1200110145;21.464100;0;0.000000;1200110145;21.464100;2021-01-21
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;52218;431;131;307876934;99.976710;0;0.000000;307876934;99.976710;2021-01-27
08.935.054/0001-50;2020-01-01;8;103229;MULTINER S/A;0;2;1;3788360;48.089427;6843555;99.999971;10631915;100.000000;2017-11-21
08.937.002/0001-13;2020-01-01;1;95168;VISION SECURITIZADORA S.A.;2;1;0;1293000;100.000000;0;0.000000;1293000;100.000000;2014-05-30
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;22051;272;223;59735959;58.473400;0;0.000000;59735959;58.473400;2020-04-16
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;13013;173;173;88090318;96.899000;0;0.000000;88090318;96.899000;2020-05-19
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;18;0;3;64652538;14.113000;0;0.000000;64652538;14.113000;2020-12-18
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;12;3;0;126253;0.907000;0;0.000000;126253;0.907000;2019-10-30
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;0;1;0;428071225;100.000000;0;0.000000;428071225;100.000000;2018-04-27
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;13;1;0;55594460;43.800000;0;0.000000;55594460;43.800000;2021-01-12
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;100.000000;0;0.000000;0;100.000000;2020-04-29
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2803;28;32;1062294;33.990000;0;0.000000;1062294;33.990000;2016-05-09
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;28;0;1;95964126;47.991768;0;0.000000;95964126;47.991768;2021-01-19
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;0;1;0;14048567;77.520000;4073532;24.800000;18122099;100.000000;2013-04-29
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;3;1;0;83260;100.000000;0;0.000000;83260;100.000000;2020-07-27
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;6332;86;663;122415461;62.384542;0;0.000000;122415461;62.384542;2020-11-09
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;12423;448;447;288432555;71.417389;0;0.000000;288432555;71.417389;2021-02-18
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;11570;50;55;64903072;82.672527;0;0.000000;64903072;82.672527;2020-07-31
09.304.427/0001-58;2020-01-01;1;95326;HABITASEC SECURITIZADORA SA;3;0;0;900000;100.000000;0;0.000000;900000;100.000000;2020-04-30
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;189318;1455;56;306558420;33.000000;327429382;98.165189;633987802;50.216281;2020-08-10
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;0;1;0;0;100.000000;0;0.000000;0;100.000000;2019-04-01
09.324.949/0001-11;2020-01-01;4;102942;AUTOPISTA FLUMINENSE SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-04-16
09.325.109/0001-73;2020-01-01;2;102714;AUTOPISTA PLANALTO SUL SA;0;1;0;0;0.000000;0;0.000000;0;99.999999;2014-04-17
09.326.342/0001-70;2020-01-01;2;102790;AUTOPISTA FERNÃO DIAS SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2016-05-05
09.336.431/0001-06;2020-01-01;3;102686;AUTOPISTA REGIS BITTENCOURT SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-04-17
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;247957;3591;1629;6079530858;99.241444;0;0.000000;6079530858;99.241444;2021-05-10
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;8;3;0;50909200;36.871600;0;0.000000;50909200;36.871600;2021-02-11
09.391.823/0001-60;2020-01-01;10;103379;SANTO ANTONIO ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
09.414.761/0001-64;2020-01-01;2;96544;K-INFRA RODOVIA DO AÇO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-11-23
09.439.783/0001-89;2020-01-01;1;93576;ÁQUILLA SECURITIZADORA S.A.;2;0;0;1102000;100.000000;0;0.000000;1102000;100.000000;2017-04-27
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;5;0;0;0;0.000000;0;0.000000;0;0.000000;2020-06-09
09.625.321/0001-56;2020-01-01;4;97550;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-06-10
09.813.204/0001-16;2020-01-01;1;96834;W2W E-COMMERCE DE VINHOS S.A.;6;2;0;0;0.000000;0;0.000000;0;0.000000;2020-09-21
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;18;1;0;108100000;45.294000;0;0.000000;108100000;45.294000;2020-10-19
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;32189;952;509;323763077;63.641510;0;0.000000;323763077;63.641510;2020-06-24
10.234.027/0001-00;2020-01-01;1;94045;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-08
10.240.186/0001-00;2020-01-01;4;102707;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-08
10.285.590/0001-08;2020-01-01;14;104694;GRUPO DE MODA SOMA S.A.;6143;25;243;183851421;37.860000;0;0.000000;183851421;37.860000;2021-03-11
10.324.624/0001-18;2020-01-01;13;103496;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-02-22
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;1986;276;3;862287;100.000000;0;0.000000;862287;100.000000;2019-04-15
10.488.244/0001-19;2020-01-01;1;95400;INFRASEC SECURITIZADORA S.A.;0;2;0;10000;100.000000;0;0.000000;10000;100.000000;2013-12-27
10.502.676/0001-37;2020-01-01;3;102946;TERMELÉTRICA PERNAMBUCO III S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-07-14
10.531.501/0001-58;2020-01-01;2;98543;CONC AUTO RAPOSO TAVARES S.A.;0;1;0;3432069431;50.000000;3432069431;50.000000;6864138862;100.000000;2019-11-26
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;7;2;0;0;0.000000;0;0.000000;0;0.000000;2020-08-20
10.608.405/0001-60;2020-01-01;12;99738;BARI SECURITIZADORA S.A.;1;1;0;1350000;100.000000;0;0.000000;1350000;100.000000;2017-03-10
10.629.105/0001-68;2020-01-01;22;103769;PRIO S.A.;50944;359;417;807220415;91.903912;0;0.000000;807220415;91.903912;2020-12-04
10.635.691/0001-53;2020-01-01;1;95391;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;0;1;0;249500000;50.000000;249500000;50.000000;499000000;100.000000;2019-04-30
10.647.979/0001-48;2020-01-01;6;104639;CONC ROTA DAS BANDEIRAS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-05-11
10.670.314/0001-55;2020-01-01;1;94624;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-06
10.753.164/0001-43;2020-01-01;5;99082;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;1;0;0;0;0.000000;0;0.000000;0;0.000000;2020-05-06
10.760.260/0001-19;2020-01-01;15;103508;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;157227;947;118;200891976;99.858194;0;0.000000;200891976;99.858194;2021-04-27
10.807.374/0001-77;2020-01-01;1;97783;BOA SAFRA SEMENTES S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2020-10-14
10.835.932/0001-08;2020-01-01;10;103116;CIA ENERGETICA DE PERNAMBUCO - CELPE;1178;253;9;280143;0.420000;7445048;89.590000;7725191;10.350000;2019-04-15
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-15
10.851.805/0001-00;2020-01-01;4;103604;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;0;1;1;0;0.000000;0;0.000000;0;0.000000;2017-08-31
11.257.352/0001-43;2020-01-01;1;93955;BSI CAPITAL SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2014-08-01
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;0;2;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;3;2;0;7608855;23.544000;0;0.000000;7608855;23.544000;2020-06-09
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;7;3;1;33918099;47.440000;0;0.000000;33918099;47.440000;2020-08-20
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;30183;34;436;75939767;28.570000;0;0.000000;75939767;28.570000;2020-06-24
11.716.471/0001-17;2020-01-01;1;95183;TRX SECURITIZADORA S.A.;2;3;0;150000;100.000000;0;0.000000;150000;100.000000;2019-03-18
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;4360;33;66;14408593;94.592416;0;0.000000;14408593;94.592416;2020-10-30
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;1509;14;182;522892802;98.930000;0;0.000000;522892802;98.930000;2021-04-26
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;55831;682;343;283684537;99.883883;0;0.000000;283684537;99.883883;2021-05-07
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;3892;174;0;57199595;67.365000;0;0.000000;57199595;67.365000;2020-04-30
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;4225;17;109;106651414;97.400000;0;0.000000;106651414;97.400000;2020-12-11
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;0;1;0;23536205;46.512000;0;0.000000;23536205;46.512000;2020-07-15
12.130.744/0001-00;2020-01-01;5;100899;TRUE SECURITIZADORA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-25
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
12.181.987/0001-77;2020-01-01;8;104089;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;0;2;0;76214700;36.647000;0;0.000000;76214700;36.647000;2020-08-31
12.261.588/0001-16;2020-01-01;1;95214;POLO CAPITAL SECURITIZADORA S.A;3;0;0;0;0.000000;0;0.000000;0;0.000000;2010-05-31
12.300.288/0001-07;2020-01-01;9;104815;NORTE ENERGIA S.A.;0;10;0;0;0.000000;0;0.000000;0;0.000000;2020-06-18
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;1;1;0;826755;0.000000;0;100.000000;826755;100.000000;2018-07-30
12.489.315/0001-23;2020-01-01;2;99293;FERREIRA GOMES ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-24
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;87809;244;273;218058827;28.459279;0;0.000000;218058827;28.459279;2021-04-01
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;5466;91;189;43733334;38.723000;0;0.000000;43733334;38.723000;2020-08-26
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;0;0;11;325623566;42.823645;0;0.000000;325623566;42.823645;2020-08-31
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-10-29
12.919.786/0001-24;2020-01-01;3;103806;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-24
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;3;1;0;3007777;100.000000;0;0.000000;3007777;100.000000;2021-04-30
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;3167;336;14;485695;6.360000;1063111;13.910000;1548806;10.130000;2020-07-20
13.017.462/0001-63;2020-01-01;2;97252;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;100.000000;0;0.000000;0;100.000000;2020-04-29
13.217.485/0001-11;2020-01-01;10;104632;GRUPO SBF S.A.;56777;273;353;88709474;36.674000;0;0.000000;88709474;36.674000;2020-04-30
13.349.677/0001-81;2020-01-01;1;95427;REIT SECURITIZADORA S/A;2;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
13.444.994/0001-87;2020-01-01;4;102121;MLOG S.A.;51;60;3;1360526;46.910000;0;0.000000;1360526;46.910000;2019-09-12
13.457.942/0001-45;2020-01-01;2;95226;RIVA INCORPORADORA S.A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-06-24
13.483.537/0001-00;2020-01-01;2;99279;BRASIL SECURITIZADORA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2011-04-06
13.574.594/0001-96;2020-01-01;22;103639;ZAMP SA;27758;127;378;272245759;98.870664;0;0.000000;272245759;98.870664;2020-11-20
13.584.310/0001-42;2020-01-01;2;95720;SUGOI S.A.;0;1;0;1000000;100.000000;0;100.000000;1000000;100.000000;2020-07-22
14.110.585/0001-07;2020-01-01;7;103579;MÉLIUZ S.A.;3;1;0;74543311;58.958700;0;0.000000;74543311;58.958700;2020-10-05
14.191.427/0001-29;2020-01-01;9;108785;GRANBIO INVESTIMENTOS S.A.;0;2;0;15094340;13.960000;0;0.000000;15094340;13.960000;2020-03-17
14.308.514/0001-13;2020-01-01;1;94471;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;86;10;0;31251;2.480238;7765;2.473875;39016;24.789692;2020-04-29
14.333.683/0001-03;2020-01-01;1;95003;FONTAINE VILLE PARTICIPAÇÕES S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-03-02
14.388.334/0001-99;2020-01-01;5;102621;PARANA BCO S.A.;19;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-17
14.776.142/0001-50;2020-01-01;7;103041;WESTWING COMÉRCIO VAREJISTA S.A.;2;2;0;79438948;72.562358;0;0.000000;79438948;72.562358;2020-11-23
14.785.152/0001-51;2020-01-01;8;100575;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;1;2;3;24540000;23.780000;0;0.000000;24540000;23.780000;2020-08-26
14.807.945/0001-24;2020-01-01;10;103173;SANSUY S.A. INDUSTRIA DE PLASTICOS;784;56;0;2657920;34.450000;5058480;65.550000;7716400;100.000000;2020-07-27
14.876.090/0001-93;2020-01-01;3;133636;GAIA IMPACTO SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2016-07-13
14.882.295/0001-81;2020-01-01;2;95781;CBO HOLDING S.A.;0;3;0;26171916;20.000000;0;0.000000;26171916;20.000000;2020-08-03
14.998.371/0001-19;2020-01-01;6;102981;J. MACEDO S.A.;30;6;0;10674856;100.000000;8692854;100.000000;19367710;100.000000;2019-12-30
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;0;0;8;0;0.000000;2814666;100.000000;2814666;100.000000;2020-03-18
15.101.405/0001-93;2020-01-01;2;94136;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;276;19;2;2106;26.950000;14716;95.940000;16822;72.660000;2019-04-25
