CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA UBERLÂNDIA SHOPPING;Brasil;MG;Uberlândia;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING CAMPO GRANDE;Brasil;MS;Campo Grande;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA CAMPO GRANDE;Brasil;MS;Campo Grande;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA PANTANAL SHOPPING;Brasil;MT;Cuiabá;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING ESTAÇÃO CUIABÁ;Brasil;MT;Cuiabá;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING PÁTIO BELÉM;Brasil;PA;Belém;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING CASTANHEIRA;Brasil;PA;Belém;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA CENTRO - BELÉM;Brasil;PA;Belém;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING BOULEVARD;Brasil;PA;Belém;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA PARQUE SHOPPING BELÉM;Brasil;PA;Belém;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING MARABÁ;Brasil;PA;Marabá;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING GRÃO PARÁ;Brasil;PA;Belém;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA TAPAJÓS SHOPPING;Brasil;PA;Santarém;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA MANAÍRA SHOPPING;Brasil;PB;João Pessoa;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA CENTRO - CAMPINA GRANDE;Brasil;PB;Campina Grande;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA CENTRO - JOÃO PESSOA;Brasil;PB;João Pessoa;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING MANGABEIRA;Brasil;PB;João Pessoa;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING BOULEVARD;Brasil;PB;Campina Grande;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING RECIFE;Brasil;PE;Recife;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING GUARARAPES;Brasil;PE;Jaboatão dos Guararapes;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING TACARUNA;Brasil;PE;Recife;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA CENTRO - RECIFE;Brasil;PE;Recife;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA PLAZA SHOPPING CASA FORTE;Brasil;PE;Recife;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA RIVER SHOPPING;Brasil;PE;Petrolina;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING COSTA DOURADA;Brasil;PE;Cabo de Santo Agostinho;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING RIO MAR;Brasil;PE;Recife;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING NORTH WAY PAULISTA;Brasil;PE;Paulista;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA CARUARU SHOPPING;Brasil;PE;Caruaru;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING DIFUSORA;Brasil;PE;Caruaru;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA CENTRO - RECIFE;Brasil;PE;Recife;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING BOA VISTA;Brasil;PE;Recife;Alugada
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;LOJA SHOPPING PATTEO OLINDA;Brasil;PE;Olinda;Alugada
45.365.558/0001-09;2020-01-01;1;98746;VITTIA S.A.;Unidade Industrial / Escritório;Brasil;SP;São Joaquim da Barra;Alugada
45.365.558/0001-09;2020-01-01;1;98746;VITTIA S.A.;Unidade Industrial / Escritório;Brasil;SP;Artur Nogueira;Própria
45.365.558/0001-09;2020-01-01;1;98746;VITTIA S.A.;Unidade Industrial / Escritório;Brasil;SP;Serrana;Alugada
45.365.558/0001-09;2020-01-01;1;98746;VITTIA S.A.;Unidade Industrial / Escritório;Brasil;SP;Ituverava;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Máquina de Separação;Brasil;SP;São Carlos;Própria
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;BA;Imbassaí;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;MG;Contagem;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;PR;Curitiba;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;RJ;Rio de Janeiro;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de Distribuição;Brasil;RS;Canoas;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;SP;São Carlos;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição - Especialidades;Brasil;RS;Canoas;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;PE;Recife;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Unidades delivery;Brasil;GO;Goiânia;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Unidades delivery;Brasil;SP;São Paulo;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Lojas Farmalife;Brasil;RJ;Rio de Janeiro;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Lojas Drogasmil;Brasil;RJ;Rio de Janeiro;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Unidades delivery;Brasil;RJ;Rio de Janeiro;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Lojas Rosario;Brasil;DF;Brasília;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;GO;Aparecida de Goiânia;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;SE;Aracaju;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;RN;Parnamirim;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;ES;Serra;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição Avançado;Brasil;AL;Maceió;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição Avançado;Brasil;DF;Brasília;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Lojas Tamoio;Brasil;RJ;Rio de Janeiro;Alugada
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Máquina de separação;Brasil;MG;Contagem;Própria
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Máquina de separação;Brasil;PR;Curitiba;Própria
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Máquina de separação;Brasil;RJ;Rio de Janeiro;Própria
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Centro de distribuição;Brasil;PB;João Pessoa;Alugada
45.987.245/0001-92;2020-01-01;8;103423;BIOMA EDUCAÇÃO S.A.;Benfeitorias em imóveis de terceiros;Brasil;SP;São Paulo;Alugada
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Icaraí;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Mirassol;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Anhumas;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Barão Geraldo;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Terras de Barão;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Água - ETA 1;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Água - ETA 2;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Água - ETA 3;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Água - ETA 4;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Água - CAPIVARI;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Centro Sousas;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Botânico 2;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Botânico 1;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Joaquim Egídio;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Guindaste His. PKK 12.500;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Sistema Capiv. 1 - EEE 6 Nova Esperança;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Novo Cambuí;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Sistema Capiv. 1 - EEE 4 Novo Mundo;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Olímpia;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Sistema Capiv. 1 - EEE 3 Pirelli;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Real Parque;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Oziel;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Resedás;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Santos Dumont;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Sorirama;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Santa Mônica;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Bosque das Palmeiras;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;EPAR - Estação de Produção de Água de Reuso Capivari II;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto São Luis;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto TIC LOG;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Entreverdes 1;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Anhumas;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Colinas das Nascentes I;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Colinas das Nascentes II;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto EPAR 2 - Campina Grande 2;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto EPAR 1- Campina Grande 1;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto EPAR 3 - Itajaí;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Parque Prado;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Parque das Universidades 2;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto CIPASA - PUCC;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Parque Fazendinha 1;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Nova Bandeirante;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Jatibela;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Moscou;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto CDHU-H;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Sousas;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Sousas;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto EPAR 4 - Recanto do Sol;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elelvatória de Esgoto Alphaville I;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Alphaville II;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Nova América;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Amarais;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Parque Fazendinha 2;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Santa Ana do Atibaia;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Mini escavadeira Yanmar mod. Vio-12-2A;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Mini escavadeira Yanmar mod. Vio-12-2A;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Mini escavadeira Yanmar mod. Vio-12-2A;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Empilhadeira Tracionária elétrica manual;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação de Tratamento de Esgoto Móvel Taubaté;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Santa Cândida;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Paque dos Pomares;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Cittá Di Salermo;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Solar Campinas;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Satélite Iris I;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Satélite Iris II;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Pedra Alta;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Entreverdes II;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Andorinhas;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Aparecidinha;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Arboreto da Fazenda;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Beira Rio;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Bosque de Barão;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Camélias;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Fernanda;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto CDHU-Sul;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Cerejereiras I;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Cerejereiras II;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Perfuratriz Direcional Grundopit 6V;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Chapadão Cadetes;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Chapadão Pedreira;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Itaguaçu;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto São João;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Esplanada;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Figueira I;Brasil;SP;Campinas;Própria
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Estação Elevatória de Esgoto Figueira II;Brasil;SP;Campinas;Própria
