CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Constituicao_Emissor;Forma_Constituicao_Emissor;Sigla_Pais_Constituicao_Emissor;Pais_Constituicao_Emissor;Prazo_Duracao_Emissor;Data_Registro_Emissor;Requisicao_Registro_Emissor
35.082.277/0001-95;2022-01-01;1;115928;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;2019-08-26;A Companhia foi constituída em 26.08.2019 sob a forma de sociedade anônima com seus atos constitutivos devidamente registrados na Junta Comercial do Estado de São Paulo.;BR;Brasil;;2020-05-21;N
35.522.178/0001-87;2022-01-01;1;116063;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;2019-09-16;Sociedade Anônima.;BR;Brasil;;2021-07-29;N
35.522.281/0001-27;2022-01-01;1;116068;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-VIRTUS;2019-10-04;S.A;BR;Brasil;;2021-10-01;N
35.593.905/0001-05;2022-01-01;6;125524;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;2019-10-14;Fomos constituídos sob a forma de sociedade por ações.;BR;Brasil;;2022-01-04;N
35.727.157/0001-06;2022-01-01;1;116633;EZ INC INCORPORAÇÕES S.A.;2019-11-06;Sociedade limitada;BR;Brasil;;2020-12-14;N
35.791.391/0001-94;2022-01-01;1;116682;QUALITY SOFTWARE S.A.;1989-09-06;A empresa foi constituída sob a forma de sociedade limitada e, posteriormente, transformada em sociedade anônima fechada, em 08/05/2002.;BR;Brasil;;2013-12-03;N
35.980.592/0001-30;2022-01-01;3;122643;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;2020-01-07;Sociedade por ações;BR;Brasil;;2022-09-16;N
36.146.575/0001-64;2022-01-01;2;118416;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;2020-01-27;Sociedade Anônima;BR;Brasil;;2022-07-08;N
36.243.187/0001-00;2022-01-01;1;115618;TRUE COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS II;2019-12-13;Assembleia Geral de Constituição - Sociedade Anônima;BR;Brasil;;2020-08-12;N
36.542.025/0001-64;2022-01-01;4;126487;BRQ SOLUCOES EM INFORMATICA S.A.;1993-02-26;Sociedade anônima de capital aberto.;BR;Brasil;;2016-01-11;N
36.729.398/0001-49;2022-01-01;1;116060;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;2020-01-30;Sociedade Anônima.;BR;Brasil;;2021-07-19;N
36.763.716/0001-98;2022-01-01;9;125238;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;2020-03-11;Sociedade por ações;BR;Brasil;2050-08-06;2022-06-21;N
37.368.315/0001-04;2022-01-01;1;116641;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;2020-05-15;Sociedade Limitada.;BR;Brasil;;2021-02-18;N
37.592.100/0001-64;2022-01-01;1;116218;MISSISSIPI SECURITIZADORA S/A;2020-04-13;A companhia foi constituída em 13 de abril de 2020, sob a forma de sociedade por ações, com seus atos constitutivos devidamente registrados na Junta Comercial do Estado de São Paulo em 02 de julho de 2020 sob o nº 35300552342.;BR;Brasil;;2020-10-01;N
37.663.076/0001-07;2022-01-01;12;126658;AUREN PARTICIPAÇÕES S.A.;2020-03-20;Sociedade anônima;BR;Brasil;;2021-03-18;N
37.702.340/0001-74;2022-01-01;2;126028;MONTE RODOVIAS S.A.;2020-10-07;Fomos constituídos sob a forma de sociedade anônima.;BR;Brasil;;2021-11-12;N
38.042.694/0001-00;2022-01-01;2;122525;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2020-07-03;Sociedade anônima.;BR;Brasil;;2020-11-04;N
38.199.406/0001-18;2022-01-01;1;116752;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;2020-08-05;Sociedade Limitada.;BR;Brasil;;;S
38.307.135/0001-77;2022-01-01;5;122654;G2D INVESTMENTS, LTD.;2020-07-27;Sociedade estrangeira;BM;Bermudas;;2021-05-13;N
38.456.921/0001-36;2022-01-01;17;126317;INFRACOMMERCE CXAAS S.A.;2020-09-15;Sociedade Empresária Limitada Unipessoal;BR;Brasil;;2021-04-27;N
38.482.780/0001-26;2022-01-01;2;116947;ANEMUS WIND HOLDING S.A.;2020-08-20;Sociedade por ações;BR;Brasil;;2022-06-08;N
38.543.489/0001-10;2022-01-01;3;124158;AMAZONE FUN PARKS S.A.;2020-06-22;A Companhia foi constituída sob a forma de sociedade por ações mediante Assembleia Geral de Constituição, com seus atos constitutivos devidamente registrados na Junta Comercial do Estado de Santa Catarina - JUCESC, sob Número de Identificação do Registro de Empresas - NIRE nº 42300056111.;BR;Brasil;;2022-08-26;N
39.115.514/0001-28;2022-01-01;4;127273;RUMO MALHA OESTE S.A.;1996-03-11;Sociedade Anônima;BR;Brasil;;1998-10-20;N
39.346.861/0350-38;2022-01-01;4;125385;CENCOSUD BRASIL COMERCIAL S.A.;2001-12-01;Sociedade limitada;BR;Brasil;;2021-12-22;N
39.580.673/0001-01;2022-01-01;5;125143;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;2020-10-21;Sociedade por ações.;BR;Brasil;;2022-11-07;N
39.881.421/0001-04;2022-01-01;6;126155;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;2020-10-13;A CEEE - G é uma sociedade anônima, atualmente de capital fechado, responsável pelo serviço público de geração de energia elétrica, originada do processo de Cisão parcial da Companhia Estadual de Geração e Transmissão de Energia Elétrica -CEEE-GT.;BR;Brasil;;2023-03-30;N
40.159.947/0001-64;2022-01-01;18;126362;HMOBI PARTICIPAÇÕES S.A.;2020-12-08;Sociedade por Ações;BR;Brasil;;2021-04-07;N
40.263.170/0001-83;2022-01-01;7;126045;SOLVI ESSENCIS AMBIENTAL S.A.;2001-08-27;Constituída sob a forma de sociedade por ações;BR;Brasil;;2023-01-10;N
40.337.136/0001-06;2022-01-01;8;125691;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;2021-01-11;Sociedade por Ações;BR;Brasil;;2021-07-14;N
40.480.481/0001-02;2022-01-01;3;122051;RIO ALTO STL HOLDING I S.A.;2021-01-18;Sociedade limitada unipessoal;BR;Brasil;;2022-11-09;N
40.593.395/0001-06;2022-01-01;4;123940;IFIN PARTICIPAÇÕES S.A.;2020-09-29;A Companhia foi constituída sob a forma de sociedade anônima com a denominação de IFIN I Companhia Securitizadora de Créditos Financeiros, tendo sua denominação social alterada, em 20 de maio de 2021, para IFIN Participações S.A.;BR;Brasil;;2022-07-28;N
40.593.395/0001-06;2022-03-01;1;113683;IFIN PARTICIPAÇÕES S.A.;2020-09-29;A Companhia foi constituída sob a forma de sociedade anônima com a denominação de IFIN I Companhia Securitizadora de Créditos Financeiros, tendo sua denominação social alterada, em 20 de maio de 2021, para IFIN Participações S.A.;BR;Brasil;;;S
40.593.395/0001-06;2022-04-01;1;116889;IFIN PARTICIPAÇÕES S.A.;2020-09-29;A Companhia foi constituída sob a forma de sociedade anônima com a denominação de IFIN I Companhia Securitizadora de Créditos Financeiros, tendo sua denominação social alterada, em 20 de maio de 2021, para IFIN Participações S.A.;BR;Brasil;;;S
40.760.921/0001-77;2022-01-01;1;115983;HUMAITA SECURITIZADORA S/A;2020-12-04;A Companhia foi constítuida em 04 de dezembro de 2020 sob a forma de sociedade anônima de capital aberto com seus atos constitutivos devidamente registrados na Junta comercial do estado do Rio Grande do Norte.;BR;Brasil;;2021-07-05;N
40.885.785/0001-41;2022-01-01;1;116073;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-01-26;Companhia foi constituida como LTDA e posteriormente convertida em S.A em 12/02/2021.;BR;Brasil;;2021-11-11;N
40.997.635/0001-20;2022-01-01;1;116368;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;2021-01-21;Sociedade Anônima;BR;Brasil;;2021-09-29;N
41.052.420/0001-07;2022-01-01;5;123075;SOLAR BEBIDAS S.A.;2021-03-02;Sociedade por ações;BR;Brasil;;2022-11-11;N
41.096.674/0001-19;2022-01-01;4;125476;CANTU STORE S.A.;2021-07-21;Sociedade por ações;BR;Brasil;;2022-03-17;N
41.335.131/0001-07;2022-01-01;2;120274;MOTTU I S.A;2021-03-17;Companhia COnstituida como LTDA e convertida em S.A em 08/04/2021;BR;Brasil;;2021-11-12;N
41.508.382/0001-46;2022-01-01;2;118729;RODOVIAS DO BRASIL HOLDING S.A.;2021-02-26;Sociedade anônima;BR;Brasil;;2021-11-12;N
41.534.746/0001-62;2022-01-01;1;116147;CERES SECURITIZADORA S/A;2021-03-30;Sociedade por Ações;BR;Brasil;;2021-09-29;N
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;1972-01-12;Sociedade limitada;BR;Brasil;;1978-12-18;N
42.233.757/0001-75;2022-01-01;2;119224;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;2021-05-18;Sociedade por Ações;BR;Brasil;;2021-11-30;N
42.278.291/0001-24;2022-01-01;12;126924;LOG-IN LOGISTICA INTERMODAL S.A.;1973-09-13;Sociedade por Ações.;BR;Brasil;;2007-06-04;N
42.278.473/0001-03;2022-01-01;6;153341;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;1973-07-05;Sociedade por ações;BR;Brasil;;2015-05-11;N
42.292.007/0001-74;2022-01-01;2;124822;RIO+ SANEAMENTO BL 3 S.A.;2021-06-11;Sociedade Limitada;BR;Brasil;;2023-03-28;N
42.310.775/0001-03;2022-01-01;1;115922;ÁGUAS DO RIO 1 SPE S.A.;2021-05-26;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2022-03-30;N
42.331.462/0001-31;2022-01-01;1;116581;EMBPAR PARTICIPAÇÕES S/A;1974-08-01;Constituído sob a forma de sociedade limitada;BR;Brasil;;1996-03-14;N
42.353.180/0001-35;2022-01-01;2;120517;IGUÁ RIO DE JANEIRO S.A.;2021-06-11;Constituída como Subsidiária Integral.O Prazo de Duração da Companhia é determinado, correspondente ao prazo necessário para cumprimento de todas as obrigações previstas no Contrato de Concessão, sendo a data de seu registro na Junta Comercial do Estado do Rio de Janeiro a data inicial de suas atividades (16/06/2021).;BR;Brasil;2057-02-07;2022-03-30;N
42.500.384/0001-51;2022-01-01;14;126461;SERENA ENERGIA S.A.;2021-05-27;Sociedade por Ações;BR;Brasil;;2021-12-01;N
42.603.513/0001-37;2022-01-01;1;115621;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;2021-05-04;Assembleia Geral de Constituição - Sociedade Anônima;BR;Brasil;;2021-12-17;N
42.644.220/0001-06;2022-01-01;1;115918;ÁGUAS DO RIO 4 SPE S.A.;2021-05-26;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2022-03-30;N
42.737.954/0001-21;2022-01-01;1;113888;INTER & CO, INC.;2021-01-26;Sociedade limitada.;KY;Ilhas Cayman;;;S
42.737.954/0001-21;2022-01-01;3;123750;INTER & CO, INC.;2021-01-26;Sociedade anônima.;KY;Ilhas Cayman;;2022-08-08;N
42.771.949/0001-35;2022-01-01;24;126973;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;1992-08-05;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 06 de dezembro de 2010;BR;Brasil;;2016-10-26;N
42.937.550/0001-81;2022-01-01;2;114829;VERT-11 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;2021-07-23;Constituída como Limitada e convertida em S.A;BR;Brasil;;2022-05-09;N
42.938.083/0001-04;2022-01-01;1;116077;VERT-9 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;2021-07-23;LTDA e posteriormente convertida em S.A em 05 de agosto de 2021.;BR;Brasil;;2021-12-07;N
42.945.876/0001-50;2022-01-01;2;113824;VERT-10 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;2021-07-23;Constituída como LTDA e convertida em S.A;BR;Brasil;;2022-04-04;N
43.185.362/0001-07;2022-01-01;4;123201;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;1971-08-26;Companhia aberta;BR;Brasil;;1973-12-19;N
43.283.811/0001-50;2022-01-01;1;116129;KALUNGA S.A;1972-05-16;Sociedade Limitada.;BR;Brasil;;2021-03-08;N
43.335.774/0001-86;2022-01-01;2;116915;TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.;2021-08-09;Sociedade Anônima;BR;Brasil;;2022-06-08;N
43.470.988/0001-65;2022-01-01;9;126168;EVEN CONSTRUTORA E INCORPORADORA S.A.;1980-05-05;Constituida sob a forma de sociedade limitada, tendo se transformado em sociedade por ações em 03 de março de 2006.;BR;Brasil;;2007-03-02;N
43.776.517/0001-80;2022-01-01;11;126250;CIA SANEAMENTO BASICO EST SAO PAULO;1973-09-06;Sociedade de Economia Mista;BR;Brasil;;1994-06-27;N
43.948.405/0001-69;2022-01-01;3;126098;LUPO S.A.;1937-06-11;Sociedade Anônima;BR;Brasil;;2021-12-17;N
44.067.725/0001-72;2022-01-01;3;123330;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;2021-09-28;A Companhia foi constituída sob a forma de sociedade anônima;BR;Brasil;2032-05-02;2022-11-10;N
44.841.035/0001-29;2022-02-01;2;117094;SAP SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2022-01-03;Sociedade Anônima;BR;Brasil;;2022-06-21;N
45.242.914/0001-05;2022-01-01;4;127200;C&A MODAS S.A.;1981-01-12;Sociedade limitada;BR;Brasil;;2019-10-24;N
45.365.558/0001-09;2022-01-01;6;127017;VITTIA S.A.;1971-06-16;Sociedade Limitada;BR;Brasil;;2021-04-28;N
45.453.214/0001-51;2022-01-01;7;126896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;1961-05-23;Empresa de sociedade limitada;BR;Brasil;;2006-10-24;N
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;1960-11-19;Sociedade anônima;BR;Brasil;;1974-01-01;N
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;1974-08-28;Constituída com a Lei Municipal nº 4.356, de 28 de dezembro de 1973, que foi regulamentada pelo Decreto nº 4.437, de 14 de março de 1974. A Assembleia Geral de Constituição de Sociedade por Ações ocorreu em 28 de agosto de 1974.A Sociedade de Abastecimento de Água e Saneamento S/A (SANASA) é uma sociedade de economia mista, de capital aberto e sem ações negociáveis, com participação majoritária da Prefeitura Municipal de Campinas (99,99%).;BR;Brasil;;1997-04-29;N
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;1981-11-10;Sociedade anônima;BR;Brasil;;1995-04-04;N
47.509.120/0001-82;2022-01-01;14;127228;BRADESCO LEASING S.A. ARREND MERCANTIL;1981-10-15;Sociedade Anônima de Arrendamento Mercantil.;BR;Brasil;;2004-11-24;N
47.586.663/0001-01;2022-09-01;3;123801;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;2022-06-28;Sociedade Anônima;BR;Brasil;;2023-01-16;N
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;1957-11-16;Constituída sob a forma de sociedade limitada, sendo que, em 16 de junho de 1984, por meio de alteração contratual devidamente arquivada na Junta Comercial de São Paulo - JUCESP, a nossa Companhia transformou-se em sociedade por ações.;BR;Brasil;;2011-04-28;N
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;1977-10-20;Sociedade limitada.;BR;Brasil;;2007-07-09;N
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;1982-04-19;Sociedade por quotas de responsabilidade limitada.;BR;Brasil;;2008-04-28;N
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;1948-01-14;Sociedade anônima de capital aberto;BR;Brasil;;1984-09-26;N
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;1966-07-08;Sociedade Anônima;BR;Brasil;;2005-10-26;N
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;1952-06-05;Sociedade Anonima;BR;Brasil;;1977-07-20;N
51.128.999/0001-90;2022-01-01;5;126676;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;1979-10-16;A constituição da Companhia foi como sociedade anônima de capital fechado, transformando-se em sociedade anônima de capital aberto em 11/02/2008.;BR;Brasil;;2008-02-11;N
51.218.147/0001-93;2022-01-01;2;116759;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;1979-05-23;Constituída como Sociedade Limitada e transformada em Sociedade Anônima em 11/08/1983;BR;Brasil;;2007-02-02;N
51.466.860/0001-56;2022-03-31;9;119314;SAO MARTINHO S.A.;1943-07-13;Sociedade anônima de capital fechado;BR;Brasil;;2007-02-07;N
51.928.174/0001-50;2022-01-01;7;127070;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;1983-08-23;Sociedade Anônima;BR;Brasil;;1989-04-19;N
52.123.916/0001-32;2022-01-01;1;116488;DORI ALIMENTOS S.A.;1967-05-08;Firma Individual;BR;Brasil;;2021-11-17;N
52.548.435/0001-79;2022-01-01;5;122240;JSL S.A.;1969-08-05;Sociedade limitada;BR;Brasil;;2010-04-15;N
53.113.791/0001-22;2022-01-01;8;125611;TOTVS S.A.;1983-12-13;Sociedade Anônima de Capital Aberto;BR;Brasil;;2006-03-07;N
56.444.250/0001-75;2022-01-01;1;116285;HAUSCENTER SA;1986-09-19;A Empresa foi constituida sob a forma de Sociedade Anônima, tendo como objeto propósito especifico.;BR;Brasil;;1995-05-02;N
56.643.018/0001-66;2022-01-01;5;125479;EUCATEX S.A. INDUSTRIA E COMERCIO;1951-11-23;Sociedade Anônima;BR;Brasil;;1969-08-20;N
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;1938-04-19;Sociedade por ações, de capital aberto.;BR;Brasil;;1977-07-20;N
56.992.423/0001-90;2022-01-01;5;125979;BICICLETAS MONARK S.A.;1948-04-26;Sociedade por quotas de responsabilidade ltda.;BR;Brasil;;1971-12-01;N
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;1987-08-28;Empresa limitada de 28/08/1987 a 08/1998Sociedade Anônima de capital fechado de 08/1998 a 01/12/2006Sociedade Anônima de capital aberto a partir de 01/12/2006.;BR;Brasil;;2006-06-13;N
58.430.828/0001-60;2022-01-01;9;125381;BLAU FARMACÊUTICA S.A.;1987-12-16;Sociedade empresária limitada;BR;Brasil;;2019-01-11;N
59.105.999/0001-86;2022-01-01;7;126021;WHIRLPOOL S.A.;1957-06-12;Sociedade Anônima;BR;Brasil;;1994-04-22;N
59.285.411/0001-13;2022-01-01;16;126950;BCO PAN S.A.;1966-08-23;Sociedade por ações;BR;Brasil;;2007-11-12;N
59.418.806/0001-47;2022-01-01;17;125407;TRACK & FIELD CO S.A.;1988-08-19;Constituição sob a forma de sociedade limitada;BR;Brasil;;2020-10-22;N
59.717.553/0001-02;2022-01-01;9;127230;GRUPO MULTI S.A.;1988-11-21;Constituição sob a forma de sociedade limitada;BR;Brasil;;2021-07-20;N
59.789.545/0001-71;2022-01-01;5;126978;POLPAR S.A.;1988-11-29;Sociedade Anônima;BR;Brasil;;1989-03-03;N
59.981.829/0001-65;2022-01-01;4;125843;RODOBENS SA;1979-11-19;Sociedade por Ações;BR;Brasil;;2021-05-06;N
60.398.369/0004-79;2022-01-01;15;125627;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;1961-05-15;Sociedade Anônima;BR;Brasil;;1977-07-20;N
60.444.437/0001-46;2022-01-01;19;127409;LIGHT SERVICOS DE ELETRICIDADE S.A.;1904-06-30;Sociedade Anônima;BR;Brasil;;1968-11-25;N
60.476.884/0001-87;2022-01-01;6;127110;MAHLE METAL LEVE S.A.;1950-03-03;Sociedade anônima de capital aberto.;BR;Brasil;;1977-07-20;N
60.500.139/0001-26;2022-01-01;7;125239;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;1933-01-24;Sociedade em nome coletivo originalmente denominada Saraiva & Cia. (posteriormente transformada em sociedade por ações).;BR;Brasil;;1977-07-20;N
60.537.263/0001-66;2022-01-01;8;125092;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;1989-04-19;Constituída sob a forma de sociedade civil limitada;BR;Brasil;;2020-05-13;N
60.543.816/0001-93;2022-01-01;11;125690;IGUATEMI S.A.;1946-03-12;Sociedade Anônima;BR;Brasil;;1946-03-12;N
60.637.238/0001-54;2022-01-01;8;120779;BLUE TECH SOLUTIONS EQI S.A.;1936-04-17;SOCIEDDE ANÔNIMA;BR;Brasil;;1985-03-14;N
60.651.809/0001-05;2022-01-01;5;126959;SUZANO HOLDING S.A.;1954-02-26;Sociedade Anônima;BR;Brasil;;1982-03-11;N
60.665.981/0001-18;2022-01-01;11;125336;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;1936-11-27;Sociedade por Ações;BR;Brasil;;2022-07-07;N
60.730.348/0001-66;2022-01-01;5;125605;CIA MELHORAMENTOS DE SAO PAULO;1890-09-12;Sociedade por ações.;BR;Brasil;;1977-07-20;N
60.746.948/0001-12;2022-01-01;22;127227;BCO BRADESCO S.A.;1943-01-05;Sociedade anônima de capital fechado, constituído como Banco Comercial.;BR;Brasil;;1977-07-20;N
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;1966-06-13;Banco privado de investimento;BR;Brasil;;1977-07-20;N
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;1964-10-23;Com atividades iniciadas em 1926, foi constituída como sociedade civil, sob a denominação "Médicos Associados - EMEÁ", em 23 de outubro de 1964.;BR;Brasil;;2009-12-14;N
60.851.615/0001-53;2022-01-01;5;125701;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;1911-02-11;Sociedade por ações;BR;Brasil;;1969-11-26;N
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;1943-09-09;Sociedade Anônima;BR;Brasil;;2002-12-30;N
60.884.319/0001-59;2022-01-01;1;114844;NORDON INDUSTRIAS METALURGICAS S.A.;1966-07-15;Estatuto Social;BR;Brasil;;1966-07-16;N
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;1956-04-25;Sociedade Anônima;BR;Brasil;;1994-04-11;N
60.933.603/0001-78;2022-01-01;5;126176;CESP - CIA ENERGETICA DE SAO PAULO;1966-12-05;Sociedade de economia mista;BR;Brasil;;1971-09-27;N
61.022.042/0001-18;2022-01-01;11;125535;CONSTRUTORA ADOLPHO LINDENBERG S.A.;1966-10-25;SOCIEDADE ANÔNIMA;BR;Brasil;;1977-07-20;N
61.065.298/0001-02;2022-01-01;3;123309;MANGELS INDUSTRIAL S.A.;1959-09-18;Sociedade Anônima;BR;Brasil;;1971-12-28;N
61.065.751/0001-80;2022-01-01;9;125757;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;1985-06-27;Constituído na forma de Sociedade Anônima.;BR;Brasil;;1997-07-01;N
61.079.117/0001-05;2022-01-01;16;127160;ALPARGATAS S.A.;1907-04-03;Sob a forma de uma sociedade por ações.;BR;Brasil;;1977-07-20;N
61.080.313/0001-91;2022-01-01;1;124395;COBRASMA S.A.;1944-09-01;Sociedade anonima de capital aberto.;BR;Brasil;;1979-12-12;N
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;1937-07-21;A empresa foi fundada como sociedade por quotas limitadas.;BR;Brasil;;1968-06-29;N
61.088.894/0001-08;2022-01-01;3;126488;CAMBUCI S.A.;1945-08-29;Companhia Aberta;BR;Brasil;;1985-01-05;N
61.092.037/0001-81;2022-01-01;8;124953;ETERNIT S.A.;1940-01-30;Companhia de Capital Aberto;BR;Brasil;;1970-11-17;N
61.156.113/0001-75;2022-01-01;9;125752;IOCHPE MAXION S.A.;1940-05-28;O emissor foi constituído como uma sociedade por quotas de responsabilidade limitada, tendo sido transformado em sociedade anônima em 30/08/1969.;BR;Brasil;;1984-07-17;N
61.156.931/0001-78;2022-01-01;2;124997;ALIPERTI S.A.;1924-01-02;A sociedade é sucessora da empresa J. L. Aliperti Irmãos & Cia Ltda, cujos atos constitutivos foram arquivados na Junta Comercial do Estado de São Paulo sob nº 22035 em 26/09/1944;BR;Brasil;;1986-06-06;N
61.186.680/0001-74;2022-01-01;17;125746;BANCO BMG S/A;1964-12-28;Sociedade anônima;BR;Brasil;;2018-12-17;N
61.189.288/0001-89;2022-01-01;16;126134;MARISA LOJAS S.A.;1959-04-28;Sociedade empresária limitada;BR;Brasil;;2010-06-14;N
61.190.096/0001-92;2022-01-01;3;122804;EUROFARMA LABORATÓRIOS S.A.;1962-07-04;Sociedade Limitada;BR;Brasil;;2022-03-28;N
61.351.532/0001-68;2022-01-01;11;125588;AZEVEDO E TRAVASSOS S.A.;1922-06-25;Sociedade Anônima;BR;Brasil;;1984-07-20;N
61.374.161/0001-30;2022-01-01;1;116420;BAUMER S.A.;1952-07-05;Sociedade Anônima de Capital Aberta;BR;Brasil;;1970-05-20;N
61.409.892/0001-73;2022-01-01;14;127018;COMPANHIA BRASILEIRA DE ALUMÍNIO;1941-12-12;Sociedade por ações;BR;Brasil;;2021-07-13;N
61.486.650/0001-83;2022-01-01;17;124188;DIAGNOSTICOS DA AMERICA S.A.;1966-07-17;Sociedade Cívil Limitada;BR;Brasil;;2004-11-05;N
61.532.644/0001-15;2022-01-01;7;127166;ITAÚSA S.A.;1966-05-06;Sociedade Anônima;BR;Brasil;;1977-07-20;N
61.584.140/0001-49;2022-01-01;4;126923;REDE ENERGIA PARTICIPAÇÕES S.A.;1929-01-02;Sociedade Anônima;BR;Brasil;;1969-10-16;N
61.585.865/0001-51;2022-01-01;8;126603;RAIA DROGASIL S.A.;1935-03-28;Sociedade Anônima;BR;Brasil;;1977-07-20;N
61.695.227/0001-93;2022-01-01;2;116972;ELETROPAULO METROP. ELET. SAO PAULO S.A.;1971-09-08;Sociedade por ações;BR;Brasil;;1993-08-19;N
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;1972-08-28;Sociedade empresária limitada;BR;Brasil;;1996-07-03;N
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;1968-02-05;Sociedade anônima de capital autorizado, de economia mista, controlada pela Prefeitura do Município de São Paulo;BR;Brasil;;1977-10-20;N
62.070.362/0001-06;2022-01-01;7;125876;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;1968-04-24;Sociedade por Ações - Empresa Pública, conforme art. 1º Estatuto Social;BR;Brasil;;2023-01-06;N
62.144.175/0001-20;2022-01-01;24;126017;BCO PINE S.A;1997-05-15;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2007-03-27;N
62.232.889/0001-90;2022-01-01;2;124991;BCO DAYCOVAL S.A.;1968-08-05;Em 05 de agosto de 1968 foi constituída a Daycoval Distribuidora de Títulos e Valores Mobiliários Ltda., que em 22 de maio de 1989 foi transformada em sociedade anônima e adotou a denominação de Banco Daycoval S.A.;BR;Brasil;;2007-06-27;N
62.258.884/0001-36;2022-01-01;3;125839;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;1968-11-12;Sociedade Anônima;BR;Brasil;;2021-07-14;N
