CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
21.728.083/0001-00;2022-01-01;4;123465;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;111975;Ernst &Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2020-10-21;;;1 - Auditoria independente das demonstrações financeiras da Companhia relativas aos exercícios sociais encerrados em 31 dedezembro de 2020 e 31 de dezembro 2021, preparada de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitida pelo International Accounting Standard Board (IASB).2 - Auditoria do Relatório de Controle Patrimonial - RCP, conforme manual de orientação emitido pela ANEEL para os exercícios findos em 31 de dezembro de 2020 e 31 de dezembro de 2021.3 -  Emissão de relatório de Índice de cobertura sobre Dívida dos exercicios findos em 31 de dezembro de 2020 e 31 de dezembro 2021.4 - Auditoria das demonstrações contábeis regulatórias ("DCRs") dos exercícios findos em 31 de dezembro de 2020 e 31 de dezembro de 2021.5 - Adequação das informações financeiras do exercício social findo em 31 de dezembro 2020 da Companhia, em atendimento ao registro na CVM.;No exercício social encerrado em 31 de dezembro de 2020, a Ernst &Young Auditores Independentes S.S. recebeu os seguintes valores como remuneração pelos serviços prestados à Companhia, conforme descritos acima:Valores dos serviços (líquido de impostos) Serviços descritos no item 1 acima R$ 78.648,00 Serviços descritos no item 2 acima R$ 5.338,00 Serviços descritos no item 3 acima R$ 5.338,00 Serviços descritos no item 4 acima R$ 10.676,00  Total dos honorários R$ 100.000,00;Não aplicável;Não aplicável
21.948.105/0001-47;2022-01-01;1;116599;BTGI QUARTZO PARTICIPAÇÕES S/A;105509;RSM ACAL AUDITORES INDEPENDENTES S.S.;;07377136000164;011444;Nacional;2020-01-21;;;Prestação de serviços profissionais de auditoria com a finalidade de emitir relatório sobre as demonstrações financeiras da Companhia. Além dos serviços profissionais de auditoria, os auditores independentes não prestaram outros serviços à Companhia.;R$ 23.000,00;;
21.976.484/0001-89;2022-01-01;1;116726;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;105681;KPMG Auditores Idependentes;;57755217000129;004189;Nacional;2016-03-26;;;Auditoria das demonstrações financeiras referentes aos exercícios sociais encerrados em 31 de dezembro de 2015, 2016, 2017, 2018 e 2019, bem como auditoria das informações financeiras referentes aos períodos de três e seis meses findos, respectivamente, em 31 de março de 2020 e em 30 de junho de 2020. Análise da carteira de recebíveis da Ruge Securitizadora de Créditos Financeiros S.A. ("Companhia"), pela KPMG Corporate Finance Ltda., com o objetivo de compilar informações demográficas e financeiras da carteira de empréstimos e recebíveis da Companhia.;R$238.011,96;Não aplicável.;Não aplicável.
21.976.510/0001-79;2022-01-01;1;116628;BTGI SAFIRA PARTICIPAÇÕES S/A;105540;RSM ACAL AUDITORES INDEPENDENTES S.S.;;07377136000164;011444;Nacional;2020-01-21;;;Prestação de serviços profissionais de auditoria com a finalidade de emitir relatório sobre as demonstrações financeiras daCompanhia. Além dos serviços profissionais de auditoria, os auditores independentes não prestaram outros serviços àCompanhia.;R$ 23.000,00;;
22.163.297/0001-49;2022-01-01;6;125522;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;113714;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2018-03-30;;;Prestação de serviços profissionais de auditoria Externa: i) das Demonstrações Financeiras da Companhia referentes aos exercícios findos em 31 de dezembro de 2019, preparadas de acordo com as práticas contábeis adotadas no Brasil e as expedidas pela Comissão de Valores Mobiliários - CVM e as normas internacionais de relatório financeiro ("IFRS") emitidas pelo International Accounting Standards Board ("IASB") ii) das Informações Trimestrais da Companhia dos períodos findos em 31 de março de 2019, 30 de junho de 2019 e 30 de setembro de 2019, preparadas de acordo com o CPC 21 (R1) e a norma Internacional IAS 34 - Interim Financial Reporting, emitida pela IASB e iii) revisão limitada das informações semestrais Companhia, preparadas de acordo com o CPC 21 (R1) e a norma Internacioanl IAS 34 - Interim Financial Reporting, para os períodos findos em 30 de junho de 2019. ;No exercício social findo em 31 de dezembro de 2021 a Deloitte Touche Tohmatsu Auditores Independentes  não recebeu honorários.;Substituição ocorrida em função da rotatividade de empresa de auditoria independente, conforme artigo 31 da Instrução CVM 308/99.;Não há.
22.163.297/0001-49;2022-01-01;6;125522;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;113715;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2020-05-08;;;"a) Prestação de serviços profissionais de auditoria Externa: a.i) das Demonstrações Financeiras da Companhia referentes ao exercício findo em 31 de dezembro de 2020 e 31 de dezembro de 2021, preparadas de acordo com as práticas contábeis adotadas no Brasil e as expedidas pela Comissão de Valores Mobiliários - CVM e as normas internacionais de relatório financeiro (""IFRS"") emitidas pelo International Accounting Standards Board (""IASB"") e a.ii) das Informações Trimestrais da Companhia dos períodos findos em 31 de março de 2020, 30 de junho de 2020 e 30 de setembro de 2020 e 31 de março de 2021, 30 de junho de 2021 e 30 de setembro de 2021, preparadas de acordo com o CPC 21 (R1) e a norma internacional IAS 34 - Interim Financial Reporting, emitida pela IASB. b) Em 2021, procedimentos previamente acordados para emissão de Relatório de apuração do ICSD (""Índice de Cobertura do Serviço de Dívida"") e da Relação entre Patrimônio Líquido Ajustado / Passivo total para envio ao agente fiduciário das Debêntures da Companhia.";No exercício social findo em 31 de dezembro de 2021, a PricewaterhouseCoopers Auditores Independentes recebeu honorários que totalizam R$259,8 mil, sendo (a) R$202,4 mil sobre os serviços profisionais de auditoria externa da Companhia, e (b) R$57,4 mil sobre os trabalhos de Procedimentos Previamente Acordados.      ;A contratação da PwC ocorreu em razão da captura de sinergias operacionais e financerias com os trabalhos da PwC executados para outras empresas do Grupo, bem como de aspectos comerciais.;Não há
22.261.473/0001-85;2022-01-01;9;126095;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;114372;Ernst &Young Auditores Independentes S.S.;;61366936000125;004189;Nacional;2017-09-27;;;Os auditores independentes são contratados para prestar para a Companhia, os seguintes serviços: (1) auditoria das demonstrações financeiras referente aos exercícios sociais encerrados em 31 de dezembro de 2017, 2018, 2019, 2020 e 2021 (2) revisão das informações financeiras trimestrais - ITR da Companhia, relativas aos períodos encerrados em 31 de março, 30 de junho e 30 de setembro de 2019, 2020 e 2021 e (3) Revisão da ECD - Escrituração Contábil Digital e ECF - Escrituração Contábil Fiscal dos anos calendários 2017, 2018, 2019, 2020 e 2021.;O montante total de remuneração dos auditores, efetivamente pagos em 2021, foi de R$640.984,50, segregado por tipo de serviço, conforme abaixo: 1.Auditoria das demonstrações financeiras referente ao exercício social encerrados em 31 de dezembro de 2020 e 2021: R$494.280,84 2.Revisão das informações financeiras trimestrais - ITR da Companhia para fins de registro de Companhia aberta perante à CVM, relativas aos trimestres findos em 31 de março e 30 de junho de 2021: R$133.578,66. 3.Revisão da ECD - Escrituração Contábil Digital e ECF - Escrituração Contábil Fiscal dos anos-calendário 2020: R$13.125,00.;Não aplicável.;Não aplicável.
22.261.473/0001-85;2022-01-01;9;126095;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;114373;KPMG - Auditores Independentes;;57755217000129;004189;Nacional;2022-07-13;;;Prestação dos serviços de Auditoria Externa, em regime de preço global, pelo prazo de 60 meses, conforme itens do edital:1.5.1. Auditoria das Demonstrações Financeiras a se encerrarem em 31/12/2022, 31/12/2023, 31/12/2024, 31/12/2025 e 31/12/2026, com base nos princípios contábeis adotados no Brasil e nas normas internacionais de relatórios financeiros ("IFRS"), com a emissão do Relatório dos Auditores Independentes para cada um dos períodos mencionados.1.5.2. Revisão das Informações Contábeis Intermediárias individuais, relativas aos trimestres a se encerrarem de 30/06/2022 a 31/03/2027, inclusive, com base nas práticas contábeis brasileiras e nas normas internacionais de relatórios financeiros ("IFRS"), com a emissão do Relatório sobre a Revisão de Informações Trimestrais para cada um dos trimestres que ocorrerão no período mencionado.1.5.3. Relatório atestando a avaliação dos controles internos, efetuada pela administração, em conformidade à Seção 404 da Lei Sarbannes-Oxley, do Congresso Americano, com efeito sobre todas as Companhias estrangeiras listadas na Securities and Exchange Comission ("SEC"). NOTA: A emissão desse relatório fica condicionada a materialidade exigida para a emissão do Relatório atestando a avaliação dos controles internos da CEMIG, em conformidade a Seção 404 da Lei Sarbanes-Oxley.1.5.4. Analisar os procedimentos adotados para determinação das bases de cálculo dos impostos e contribuições elencados a seguir, e a conformidade com a legislação em vigor, para os anos fiscais de 2022, 2023, 2024, 2025 e 2026:? Imposto de Renda da Pessoa Jurídica (IRPJ)? Contribuição Social sobre o Lucro Líquido (CSLL)? Programa de Integração Social (PIS)? Contribuição para Financiamento da Seguridade Social (COFINS)? Imposto sobre operações relativas à circulação de mercadorias e sobre prestações deserviços de transporte interestadual (ICMS)? Imposto sobre Serviços (ISS).1.5.5. Demandas adicionais em função de exigências advindas de organismos de financiamento, acionistas, entidades governamentais, CVM e outros, durante o prazo de vigência do contrato de 60 (meses), a serem solicitadas em conformidade à apresentação das demandas.;O contrato possui valor global de R$2.170.000,00, para os 60 meses. Até a emissão desse relatório, não foram realizados pagamentos aos auditores independentes.;Atender ao disposto no artigo 31 da Resolução CVM nº 23, o qual determina a rotatividade dos auditores independentes a cada 5 (cinco) exercícios sociais.;A Companhia obteve anuência do auditor com relação à justificativa para mudança.
22.266.175/0001-88;2022-01-01;13;126990;FERTILIZANTES HERINGER S.A.;114800;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000805;002879;Nacional;2017-01-01;;;No exercício de 2021, os seguintes serviços foram realizados por nossos auditores: i) auditoria das demonstrações financeiras, preparadas de acordo com as práticas contábeis adotadas no Brasil e com as normas internacionais de relatório financeiro (International Financial Reporting Standards-IFRS) emitidos pelo International Accounting Standard Board - IASB, para o exercício findo em 31 de dezembro de 2021, bem como revisão das informações financeiras trimestrais - ITR de 31 de março, 30 de junho e 30 de setembro de 2021 e ii) consultoria tributária, trabalhista e previdenciária permanente;Os honorários relativos à auditoria das demonstrações financeiras durante exercício de 2021 foram de R$ 1.037,8 mil e os serviços de consultoria tributária, trabalhista e previdenciária permanente foram de R$ 291,1 mil;Não Aplicável;Não Aplicável
22.266.175/0001-88;2022-01-01;13;126990;FERTILIZANTES HERINGER S.A.;114801;KPMG Auditores Independentes Ltda.;;57755217001010;004189;Nacional;2022-01-01;;;Para o exercício de 2022, os seguintes serviços foram contratados de nossos auditores: i) auditoria das demonstrações financeiras, preparadas de acordo com as práticas contábeis adotadas no Brasil e com as normas internacionais de relatório financeiro (International Financial Reporting Standards-IFRS) emitidos pelo International Accounting Standard Board - IASB, para o exercício findo em 31 de dezembro de 2022, bem como revisão das informações financeiras trimestrais - ITR de 31 de março, 30 de junho e 30 de setembro de 2022 e ii) consultoria tributária, trabalhista e previdenciária permanente;Os honorários relativos à auditoria das demonstrações financeiras contratado para o exercício de 2022 é de R$ 750,0 mil e os serviços de consultoria tributária, trabalhista e previdenciária permanente é de R$ 180,0 mil;Não Aplicável;Não aplicável.
22.495.265/0001-40;2022-01-01;1;115994;SENECA COMPANHIA SECURITIZADORA;104716;AJCA AUDITORES INDEPENDENTES S/S;;05060765000130;011290;Nacional;2020-10-16;;;Auditoria contábil com emissão do Relatório dos Auditores Independentes relativo ao terceiro trimestre de 2020 e das demonstrações contábeis elaboradas para fins de registro na CVM.;R$ 6.250,00;Instrução 308/99 da CVM, em seu Art. 31.;
22.543.331/0001-00;2022-01-01;8;125952;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;114187;Price Waterhouse Coopers Auditores Independentes;;61562112000120;002879;Nacional;2019-04-18;;;Os auditores independentes prestaram os seguintes serviços para a Companhia: (i) Auditoria independente sobre as demonstrações contábeis anuais e intermediárias, individuais e consolidadas da Caixa Seguridade, relativas ao período iniciado em 01 de janeiro de 2019 e a ser encerrado em 31 de dezembro de 2019 (ii) Relatório sobre o exame e revisão mensal da apuração dos impostos e contribuições (IRPJ, PIS/PASEP, COFINS, CSLL, ISSQN) e das respectivas obrigações acessórias e dos pedidos de restituição ou compensação relacionados (iii) Relatório periódico do exame e revisão das obrigações acessórias estabelecidas no âmbito do SPED (iv) Relatório sobre o exame e revisão trimestral dos procedimentos de recolhimento centralizado referente aos tributos de terceiros (CAIXA e Subsidiárias como responsáveis tributárias), contemplando as rotinas de compensação e obrigações acessórias correlatas (PERD/COMP, DIRF, DCTF) e (v) Prestação de serviços de revisão de números e emissão de carta conforto no âmbito de oferta pública de valores mobiliários de emissão da Companhia.;O montante total da remuneração dos auditores independentes em 2019 foi de R$770.315,00, sendo R$677.565,00 para os serviços de auditoria descritos no item (i) e R$92.750,00 para os serviços descritos nos itens (ii), (iii) e (iv).;Substituição em virtude da obrigatoriedade do rodízio dos auditores independentes a cada 5 (cinco) anos, conforme artigo 31 da Comissão de Valores Mobiliários nº 308/19 (vigente à época da substituição, revogada pela Resolução da Comissão de Valores Mobiliários nº 23/21).;Não aplicável, uma vez que não houve discordância da justificativa da Companhia, especialmente em virtude de a substituição ter sido realizada em razão de estrito cumprimento da regulamentação aplicável.
