CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373797;2020-04-09;Conselho de Administração;2020-04-09;861120.00;Subscrição particular;73600;0;73600;0.00370800;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373798;2020-05-26;Conselho de Administração;2020-05-26;893903.40;Subscrição particular;76402;0;76402;0.00384900;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373799;2020-09-25;Conselho de Administração;2020-09-25;2106000.00;Subscrição particular;180000;0;180000;0.00906800;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373800;2021-03-30;Conselho de Administração;2021-03-30;390019.50;Subscrição particular;33335;0;33335;0.00167900;R$ por Lote de Mil;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373801;2021-05-26;Conselho de Administração;2021-05-26;702000.00;Subscrição particular;60000;0;60000;0.00302232;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373802;2021-07-27;Conselho de Administração;2021-07-27;551830.50;Subscrição particular;47165;0;47165;0.00237600;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício da opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373803;2022-03-25;Conselho de Administração;2022-03-25;9625500.00;Subscrição particular;825000;0;825000;0.04155500;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício da opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373804;2022-04-25;Conselho de Administração;2022-04-25;702000.00;Subscrição particular;60000;0;60000;0.00302100;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício da opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373805;2022-05-19;Assembleia Geral Extraordinária;2022-05-19;2250000001.80;Subscrição particular;116822430;0;116822430;0.29370587;R$ por Unidade;19.26000000;A quantidade de ações a serem atribuídas aos acionistas do Grupo Big S.A. em decorrência da incorporação de ações foi definida de mútuo acordo entre a companhia e vendedores enquanto partes independentes no âmbito do Contrato de Compra e Venda de Ações, Incorporação de Ações e Outras Avenças (Share Purchase, Merger Agreement and Other Covenants), celebrado em 23 de março de 2021, sendo certo que caso a quantidade total de ações de emissão do Grupo Big S.A. seja alterada até o fechamento da operação, a relação de troca será ajustada de acordo, mas, em qualquer caso, a quantidade total de ações a serem atribuídas aos acionistas do Grupo Big S.A. (i.e., 116.822.430) não será afetada.;As ações foram integralizadas à vista mediante a incorporação de ações ordinárias representativas de 30% do capital social do Grupo Big S.A. de acordo com a ata da Assembleia Geral Extraordinária da Companhia realizada em 19 de maio de 2022.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373806;2022-09-12;Conselho de Administração;2022-09-12;6576745.50;Subscrição particular;562115;0;562115;0.02672860;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373807;2022-11-09;Conselho de Administração;2022-11-09;423427.50;Subscrição particular;36175;0;36175;0.00171970;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373808;2023-02-07;Conselho de Administração;2023-02-07;4212000.00;Subscrição particular;360000;0;360000;0.01711320;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373809;2023-03-31;Conselho de Administração;2023-03-31;8896036.50;Subscrição particular;760345;0;760345;0.03613798;R$ por Unidade;11.70000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;373810;2023-05-15;Conselho de Administração;2023-05-15;28395313.00;Subscrição particular;2999016;0;2999016;0.14228400;R$ por Unidade;9.71000000;O preço por ação foi definido conforme a metodologia de precificação do preço de exercício de opção de compra de ações outorgada aos administradores da Companhia no âmbito do Plano Pré-IPO.;As ações foram integralizadas à vista em moeda corrente nacional.
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;370840;2016-12-22;AGE;2016-12-22;1000000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;370841;2019-04-29;AGE;2019-04-29;2890000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
76.484.013/0001-45;2022-01-01;14;126125;CIA SANEAMENTO DO PARANA - SANEPAR;371688;2016-12-19;Reunião do Conselho de Administração;2016-12-19;257592186.50;Subscrição particular;0;27114967;27114967;9.91746256;R$ por Unidade;9.50000000;Fixado com base no critério para determinação do preço de emissão das Ações é justificada pelo fato de que o Preço por Ação não promoverá a diluição injustificada dos acionistas da Companhia e de que as Ações serão distribuídas por meio de oferta pública, em que o valor de mercado das Ações foi aferido tendo como parâmetro o resultado do procedimento de coleta de intenções de investimento realizado com investidores institucionais pelos coordenadores da Oferta, conforme previsto no artigo 44 da Instrução CVM 400 ("Procedimento de Bookbuilding") que reflete o valor pelo qual os investidores institucionais apresentaram suas intenções firmes de subscrição e/ou aquisição das Ações no contexto da Oferta.;Aprovada a forma de integralização das Ações, as quais deverão ser integralizadas à vista, no ato da subscrição, em moeda corrente nacional.
76.484.013/0001-45;2022-01-01;14;126125;CIA SANEAMENTO DO PARANA - SANEPAR;371689;2020-03-27;Reunião do Conselho de Administração;2020-03-27;1145048007.50;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
76.484.013/0001-45;2022-01-01;14;126125;CIA SANEAMENTO DO PARANA - SANEPAR;371690;2023-04-28;Reunião do Conselho de Administração e 123ª Assembleia Geral Extraordinária;2023-04-28;2000000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;367362;2018-07-20;Conselho de Administração;2018-07-20;10600097221.00;Subscrição particular;1514299603;0;1514299603;0.67000000;R$ por Unidade;7.00000000;O preço de emissão de R$ 7,00 (sete reais) por ação foi fixado, sem diluição injustificada para os atuais acionistas da Companhia, nos termos do artigo 170, §1º da Lei nº 6.404/76, com base em negociações independentes havidas entre a Companhia e seus credores no contexto da recuperação judicial e tomando por base, dentre outros, a perspectiva futura de rentabilidade da Companhia.;Em dinheiro, pelos acionistas que exerceram o direito de preferência e mediante a capitalização de parte dos créditos, pelos titulares de Créditos Quirografários dos Bondholders Qualificados que exerceram tal opção , conforme previsto na clausula 4.3.3.5 do Plano de Recuperação Judicial.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;367363;2019-01-11;Conselho de Administração;2019-01-11;1897767121.44;Subscrição particular;1530457356;0;1530457356;0.68000000;R$ por Unidade;1.24000000;O preço de emissão de R$ 1,24 por ação foi calculado, nos termos do Plano de Recuperação Judicial e do Subscription and Commitment Agreement celebrado entre a Companhia e os Investidores Backstoppers ("Contrato de Compromisso"), pela divisão do valor de R$ 3.000.000.000,00 pelo número de ações da Companhia em 26 de outubro de 2018 (i.e., 2.418.816.765 - já consideradas as ações ordinárias emitidas naquela data em contrapartida ao exercício dos Bônus de Subscrição), tendo sido fixado, sem diluição injustificada para os atuais acionistas da Companhia, nos termos do artigo 170, §1º da Lei nº 6.404/76, com base em negociações independentes havidas entre a Companhia, seus credores e os Investidores Backstoppers no contexto da recuperação judicial, considerando, entre outros fatores, a perspectiva de rentabilidade futura da Companhia.;Em dinheiro, pelos acionistas que exerceram o direito de preferência conforme previsto na clausula 6 do Plano de Recuperação Judicial.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;367364;2019-01-21;Conselho de Administração;2019-01-21;112940357.00;Subscrição particular;91080933;0;91080933;0.35000000;R$ por Unidade;1.24000000;O preço de emissão de R$ 1,24 por ação foi calculado, nos termos do Plano de Recuperação Judicial e do Subscription and Commitment Agreement celebrado entre a Companhia e os Investidores Backstoppers ("Contrato de Compromisso"), pela divisão do valor de R$ 3.000.000.000,00 pelo número de ações da Companhia em 26 de outubro de 2018 (i.e., 2.418.816.765 - já consideradas as ações ordinárias emitidas naquela data em contrapartida ao exercício dos Bônus de Subscrição), tendo sido fixado, sem diluição injustificada para os atuais acionistas da Companhia, nos termos do artigo 170, §1º da Lei nº 6.404/76, com base em negociações independentes havidas entre a Companhia, seus credores e os Investidores Backstoppers no contexto da recuperação judicial, considerando, entre outros fatores, a perspectiva de rentabilidade futura da Companhia.;Em dinheiro, pelos acionistas que subscreveram sobras de ações não subscritas durante o período de exercício do direito de preferência, conforme previsto na clausula 6 do Plano de Recuperação Judicial.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;367365;2019-01-21;Conselho de Administração;2019-01-21;1989292521.00;Subscrição particular;1604268162;0;1604268162;0.71000000;R$ por Unidade;1.24000000;O preço de emissão de R$ 1,24 por ação foi calculado, nos termos do Plano de Recuperação Judicial e do Subscription and Commitment Agreement celebrado entre a Companhia e os Investidores Backstoppers ("Contrato de Compromisso"), pela divisão do valor de R$ 3.000.000.000,00 pelo número de ações da Companhia em 26 de outubro de 2018 (i.e., 2.418.816.765 - já consideradas as ações ordinárias emitidas naquela data em contrapartida ao exercício dos Bônus de Subscrição), tendo sido fixado, sem diluição injustificada para os atuais acionistas da Companhia, nos termos do artigo 170, §1º da Lei nº 6.404/76, com base em negociações independentes havidas entre a Companhia, seus credores e os Investidores Backstoppers no contexto da recuperação judicial, considerando, entre outros fatores, a perspectiva de rentabilidade futura da Companhia.;Em dinheiro, pelos Investidores Backstoppers, conforme previsto na clausula 6 do Plano de Recuperação Judicial e no Contrato de Compromisso.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;367366;2019-01-21;Conselho de Administração;2019-01-21;337464394.00;Subscrição particular;272148705;0;272148705;0.12000000;R$ por Unidade;1.24000000;O preço de emissão de R$ 1,24 por ação foi o mesmo preço de emissão por ação aplicado ao Aumento de Capital - Novos Recursos, conforme previsto no Plano de Recuperação Judicial e no Subscription and Commitment Agreement celebrado entre a Companhia e os Investidores Backstoppers ("Contrato de Compromisso").;Com o crédito relativo ao prêmio de compromisso de garantia do Aumento de Capital - Novos Recursos, devido pela Companhia aos Investidores Backstoppers, conforme previsto na Cláusula 6.1.1.3 do Plano de Recuperação Judicial e no Contrato de Compromisso.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;367367;2022-02-22;Conselho de Administração;2022-02-22;4572699.60;Subscrição particular;4813368;0;4813368;0.00000000;R$ por Unidade;0.95000000;O preço de emissão das ações no Aumento de Capital foi de R$ 0,95 (noventa e cinco centavos) por ação, fixado com base no artigo 170, §1º, inciso III, da Lei das S.A., sem diluição injustificada, com base na média ponderada por volume da cotação das ações ordinárias da Companhia nos 30 (trinta) pregões anteriores à data de aprovação do Aumento de Capital, critério este que, no entendimento da administração da Companhia, melhor se adapta à atual realidade da Companhia, tendo em vista que as ações ordinárias de emissão da Companhia são liquidas e possuem dispersão no mercado.;Mediante a capitalização dos Créditos, respeitado o direito de preferência dos atuais acionistas da Companhia, conforme previsto nos Avisos aos Acionistas divulgados nos dias 22/02/2022 e 1º de abril de 2022. Pagamento à vista, em moeda corrente nacional, no ato da subscrição, observadas as instruções indicadas no Aviso aos Acionistas divulgado no dia 22/02/2022. Durante o período de exercício do direito de preferência, foram subscritas 287.664 (duzentos e oitenta e sete mil seiscentas e sessenta e quatro) ações ordinárias, ao preço de emissão de R$ 0,95 por ação, totalizando o montante de R$ 273.280,80 (duzentos e setenta e três mil duzentos e oitenta reais e oitenta centavos). Os recursos obtidos com o Aumento de Capital e a totalidade das ações emitidas que não foram objeto de exercício do direito de preferência serão entregues diretamente aos Beneficiários, proporcionalmente ao valor dos Créditos por eles capitalizados.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373224;2010-02-19;AGE;2010-02-19;48179840.20;Subscrição particular;11204614;0;11204614;7.63471063;R$ por Unidade;4.30000000;O preço de emissão foi estabelecido com observância do critério de valor de mercado das ações apurado com base nos 30 (trinta) últimos pregões da BM&FBovespa, já levando em consideração o desdobramento das ações.;Conversão de 15.156 debêntures da 1ª Série da 4ª Emissão.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373225;2011-02-08;RCA;2011-02-08;125774014.03;Subscrição particular;6034695;20782792;26817487;47.77205648;R$ por Unidade;4.69000000;O preço de emissão de R$ 4,69 (quatro reais e sessenta centavos) por ação, independentemente da espécie, foi estabelecido com observância do critério de valor de mercado das ações ordinárias, apurado com base nos 30 (trinta) últimos pregões da BM&FBOVESPA, prevalecendo esse valor também as ações preferenciais. Todo o valor do aumento de capital ora aprovado será destinado à conta de capital constante do patrimônio líquido;a serem integralizadas à vista, no ato de subscrição, em dinheiro ou mediante a utilização dos créditos detidos perante a Companhia, devidamente registrados, resultantes de: (i) das debêntures da 2ª e 3ª emissão da Companhia, cujas emissões foram aprovadas respectivamente pelas Assembléias Gerais Extraordinárias realizadas em 09 de fevereiro de 1996 e 29 de novembro de 1996 (ii) decorrentes de empréstimos obtidos junto a instituições financeiras (em conjunto, denominados "Créditos Aceitos para Integralização"). O valor dos Créditos Aceitos para Integralização é aquele pelo qual tais créditos se encontram registrados na Companhia.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373226;2011-11-21;AGE;2011-11-21;9923653.46;Subscrição particular;2727274;4641020;7368294;2.55070000;R$ por Unidade;0.00000001;O valor do incremento gerado pela incorporação processa-se pelo valor do patrimônio líquido contábil da IE, apurado em balanço especialmente levantado em 30 de junho de 2011.;Substituição de ações da incorporada, qual seja, de 22 ações de emissão da IE para cada 1 ação de emissão da Companhia, sendo que as ações ordinárias de emissão da IE terão direito à conversão destas ações em ações ordinárias de emissão da IIC, e os acionistas detentores de ações preferenciais classes "A" ou "B" da IE terão direito à conversão destas ações em ações preferenciais, de classe única, de emissão da IIC, as quais serão subscritas pela Diretoria da IE, por conta dos seus acionistas não controladores, na proporção de suas respectivas participações.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373227;2015-11-25;AGE;2015-11-25;83978731.76;Subscrição particular;23732367;0;23732367;23.03482102;R$ por Unidade;3.53857378;Perspectiva de rentabilidade futura da Companhia, de acordo com o art. 170, parágrafo 1º, inciso I, da Lei nº 6.404/1976, conforme Laudo de Avaliação Econômico-Financeira da Companhia apresentado no Anexo IV à Proposta da Adminsitração.;Capitalização dos créditos detidos pelos credores quirografários contra a Companhia cujo valor total é incontroverso, conforme manifestação dos credores que optaram pela conversão de seus créditos em ações da Companhia, nos termos do Plano de Recuperação Judicial.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373228;2015-12-28;AGE;2015-12-28;4049826.30;Subscrição particular;1124951;0;1124951;1.00196962;R$ por Unidade;70.77147572;Perspectiva da rentabilidade futura da Companhia, de acordo com o art. 170, parágrafo 1º, inciso 1º da Lei nº 6.404/76, conforme Laudo de Avaliação Econômico-fiananceira da Companhia apresentado no Anexo IV à Proposta da Admionistração.;Capitalização dos créditos detidos pelos credores quirografários contra a Companhia cujo valor total é incontroverso, conforme manifestação dos credores que optaram pela conversão de seus créditos em ações da Companhia, nos termos do Plano de Recuperação Judicial.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373229;2018-10-25;RCA;2018-10-25;937576.00;Subscrição particular;13237;0;13237;0.23192340;R$ por Unidade;70.82994636;Conversão de 937.576 debêntures da 6ª Emissão, conforme AGE de 25/11/2015 e do Instrumento Particular de Escritura celebrado aos 28/12/2015,;Capitalização de 937.576 debêntures da 6ª Emissão convertidas em 13.237 ações ordinárias nominativas.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373230;2018-12-18;RCA;2018-12-18;74512.00;Subscrição particular;1049;0;1049;0.01847450;R$ por Unidade;71.03145853;O preço de emissão de cada ação considerou os ajustes necessários na quantidade e no preço das ações em razão do grupamento da totalidade das ações de emissão da Companhia na proporção de vinte ações para uma ação da mesma espécie e classe.;Conversão de 46.173 debêntures da 6ª Emissão, conversíveis em ações, da primeira série, emitidas na forma da deliberação da Assembléia Geral Extraordinária de 25.11.2015 e do Instrumento Particular de Escritura de Emissão celebrado em 28.12.2015.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373231;2019-02-15;RCA;2019-02-15;84202.00;Subscrição particular;1184;0;1184;0.02083246;R$ por Unidade;0.00000000;Conversão de 84.202 debêntures perpétuas da 6ª Emissão, conversíveis em ações, da primeira série, conforme RCA de 15/05/2019 e integralização dos créditos aprovados na AGE de 28/12/2015.;Capitalização de 84.202 debêntures da 6ª Emissão convertidas em 1.184 ações ordinárias nominativas.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373232;2019-03-28;RCA;2019-03-28;452738.00;Subscrição particular;6898;0;6898;0.00000000;R$ por Unidade;65.63322702;Conversão de (i) 446.048 debêntures perpétuas da 6ª Emissão, da 1ª série, conversíveis em 6.291 ações ordinárias (ii) 1.544 debêntures perpétuas da 7ª emissão, da 1ª série, conversíveis em 296 ações ordinárias (iii), 3.791 debêntures perpétuas da 8ª emissão, da 1ª série, conversíveis em 51 ações ordinárias, e (iv) e 1.355 debêntures perpétuas da 9ª emissão, da 1ª série, conversíveis em 260 ações ordinárias, sendo que a 6ª e 7ª emissões foram emitida na forma da deliberação da Assembleia Geral Extraordinária de 25.11.2015 e do Instrumento Particular de Escritura de Emissão celebrado em 28.12.2015 e aditado em 12.12.2016, e a 8ª e 9ª emissões foram emitidas na forma da deliberação da Assembleia Geral Extraordinária de 28.12.2015 e do Instrumento Particular de Emissão celebrado em 28.12.2015 e aditado em 18.10.2018 e 02.01.2019.;Capitalização de (i) 446.048 debêntures perpétuas da 6ª Emissão, da 1ª série, conversíveis em 6.291 ações ordinárias (ii) 1.544 debêntures perpétuas da 7ª emissão, da 1ª série, conversíveis em 296 ações ordinárias (iii), 3.791 debêntures perpétuas da 8ª emissão, da 1ª série, conversíveis em 51 ações ordinárias, e (iv) e 1.355 debêntures perpétuas da 9ª emissão, da 1ª série, conversíveis em 260 ações ordinárias, sendo que a 6ª e 7ª emissões foram emitida na forma da deliberação da Assembleia Geral Extraordinária de 25.11.2015 e do Instrumento Particular de Escritura de Emissão celebrado em 28.12.2015 e aditado em 12.12.2016, e a 8ª e 9ª emissões foram emitidas na forma da deliberação da Assembleia Geral Extraordinária de 28.12.2015 e do Instrumento Particular de Emissão celebrado em 28.12.2015 e aditado em 18.10.2018 e 02.01.2019.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373233;2019-07-01;RCA;2019-07-01;471991.00;Subscrição particular;85588;0;85588;0.00000000;R$ por Unidade;71.37255356;Conversão de (i) 25.304 debêntures perpétuas da 6ª Emissão, da 1ª série, conversíveis em 354 ações ordinárias (ii) 3.737 debêntures perpétuas da 8ª emissão, da 1ª série, conversíveis em 52 ações ordinárias (iii), 442.950 debêntures perpétuas da 9ª emissão, da 1ª série, conversíveis em 85.182 ações ordinárias, sendo que a 6ª emissão foi emitida na forma da deliberação da Assembleia Geral Extraordinária de 25.11.2015 e do Instrumento Particular de Escritura de Emissão celebrado em 28.12.2015 e aditado em 12.12.2016, e a 8ª e 9ª emissões foram emitidas na forma da deliberação da Assembleia Geral Extraordinária de 28.12.2015 e do Instrumento Particular de Emissão celebrado em 28.12.2015 e aditado em 18.10.2018 e 02.01.2019.;Capitalização de (i) 25.304 debêntures perpétuas da 6ª Emissão, da 1ª série, conversíveis em 354 ações ordinárias (ii) 3.737 debêntures perpétuas da 8ª emissão, da 1ª série, conversíveis em 52 ações ordinárias (iii), 442.950 debêntures perpétuas da 9ª emissão, da 1ª série, conversíveis em 85.182 ações ordinárias, sendo que a 6ª emissão foi emitida na forma da deliberação da Assembleia Geral Extraordinária de 25.11.2015 e do Instrumento Particular de Escritura de Emissão celebrado em 28.12.2015 e aditado em 12.12.2016, e a 8ª e 9ª emissões foram emitidas na forma da deliberação da Assembleia Geral Extraordinária de 28.12.2015 e do Instrumento Particular de Emissão celebrado em 28.12.2015 e aditado em 18.10.2018 e 02.01.2019.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373234;2019-08-12;AGE;2019-08-12;3165273.49;Subscrição particular;398266;0;398266;0.00000000;R$ por Unidade;70.77147572;O preço de emissão foi fixado pelo critério da perspectivada rentabilidade futura da Companhia, de acordo com o art. 170, §1º, inciso I, da Lei n° 6.404/1976,conforme Laudo de Avaliação Econômico-Financeira da Companhia constante do Anexo IV àProposta da Administração de 1º de julho de 2019, apresentada em primeira convocação em 13 dejulho de 2019 e reapresentada em 23 de julho de 2019 e em segunda convocação apresentada em02 de agosto de 2019.;À vista, em moeda corrente nacional. O montante que venha a serpago pelos acionistas da Companhia para exercer o direito de preferência na aquisição da totalidadeou parte das novas ações a serem emitidas será entregue aos titulares dos créditos quirografárioscujo valor total é incontroverso que tiverem optado por essa forma de pagamento, conforme o Planode Recuperação Judicial, de forma proporcional, nos termos do art. 171, § 2º, da Lei n° 6.404/1976.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373235;2020-07-03;RCA;2020-07-03;13986079.00;Subscrição particular;197696;0;197696;0.00000000;R$ por Unidade;70.77752015;Cada debêntures da 10ª emissão foi convertida, nos termos da escritura à razão de 0,0141299865 ações ordinárias, enquanto cada debênture da 11ª, foi convertida, nos termos da escritura à razão de 0,1923076923 ações ordinárias, sendo em ambos os casos desprezados as frações, se houver.;Capitalização de 13.985.651 debêntures perpétuas da 10ª Emissão, da Companhia, da 1ª série e 428 debêntures perpétusas da 11ª Emissão da 1ª série, conversíveis em 197.696 ações ordinárias conforme Ata da 348ª Reunião do Conselho de Administração.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;373236;2020-11-13;RCA;2020-11-13;115390.00;Subscrição particular;12599;0;12599;0.00000000;R$ por Unidade;70.77752015;Conversão de 115.390 (cento e quinze mil, trezentas e noventa) debêntures perpétuas de emissão da companhia, sendo 53.817 (cinquenta e três mil, oitocentas e dezessete) da 6ª emissão, da 1ª série, conversíveis em ações ordinárias, 61.573 (sessenta e uma mil, quinhentas e setenta e três) da 7ª emissão, da 1ª série, conversíveis em ações ordinárias, com a consequente emissão de 12.599 (doze mil, quinhentos e noventa e nove) novas ações ordinárias, emitidas na forma da deliberação da Assembleia Geral Extraordinária de 25.11.2015.;Conversão de 115.390 (cento e quinze mil, trezentas e noventa) debêntures perpétuas de emissão da companhia, sendo 53.817 (cinquenta e três mil, oitocentas e dezessete) da 6ª emissão, da 1ª série, conversíveis em ações ordinárias, 61.573 (sessenta e uma mil, quinhentas e setenta e três) da 7ª emissão, da 1ª série, conversíveis em ações ordinárias, com a consequente emissão de 12.599 (doze mil, quinhentos e noventa e nove) novas ações ordinárias, emitidas na forma da deliberação da Assembleia Geral Extraordinária de 25.11.2015.
