CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
02.365.069/0001-44;2022-01-01;6;126122;PADTEC HOLDING S.A.;50682;Estão vinculados à Política de Divulgação de Ato ou Fato Relevante e de Negociação de Valores Mobiliários de Emissão da Padtec Holding S.A. ("Política") os Administradores, Acionistas Controladores, Conselheiros Fiscais, acionistas que elegerem membros do Conselho de Administração e integrantes dos demais órgãos com funções técnicas ou consultivas da Companhia empregados e executivos com acesso a informação relevante e quem quer que, em virtude de seu cargo, função ou posição nas Controladoras, nas Sociedades Controladas, em especial sua subsidiária integral Padtec S.A. ("Padtec"), e nas Sociedades Coligadas, tenha acesso a informação relativa a Ato ou Fato Relevante sobre a Companhia ("Pessoas Vinculadas").
02.387.241/0001-60;2022-01-01;23;127111;RUMO S.A.;50879;A própria Companhia, os acionistas controladores, os administradores, os membros do Conselho Fiscal, os membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária, os gerentes e outras pessoas indicadas pelo Comitê de Divulgação e Negociação da Companhia ("Comitê"), a seu exclusivo critério, inclusive empregados, integrantes de comitês não -estatutários e outros acionistas da Companhia que tenham ou possam vir a ter informações privilegiadas ou informações sensíveis relativas à Companhia, suas sociedades controladas ou coligadas.
02.421.421/0001-11;2022-01-01;9;125541;TIM S.A.;50431;os membros do conselho de administração da Companhia.
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(i) a própria Companhia
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(ii) na Companhia, os membros do Conselho de Administração, membros do Conselho Fiscal, membros dos Comitês de Assessoramento do Conselho de Administração, membros da Diretoria Executiva, membros de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, Assessores da Diretoria e Gerentes de Departamento e Divisão
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(iii) nas Subsidiárias da Companhia, membros do Conselho de Administração, membros do Conselho Fiscal, membros dos Comitês de Assessoramento do Conselho de Administração, membros da Diretoria Executiva, membros de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, Assessores da Diretoria e Gerentes de Departamento e Divisão
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(iv) nos Acionistas Controladores diretos e/ou indiretos, membros do Conselho de Administração, membros do Conselho Fiscal, membros dos Comitês de Assessoramento do Conselho de Administração, membros da Diretoria Executiva, membros de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária e Assessores da Diretoria
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(v) empregados e terceiros contratados pela Companhia e/ou Subsidiárias e demais pessoas as quais, em decorrência de sua função, cargo, posição ou relacionamento com a Companhia e/ou com as Subsidiárias e/ou com Acionistas Controladores, tenham acesso permanente ou eventual a Ato ou Fato Relevante e
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(vi) pessoas físicas ou jurídicas ligadas aos Administradores, Acionistas Controladores, membros do Conselho Fiscal e membros dos Comitês de Assessoramento do Conselho de Administração:
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(a) o cônjuge, de quem não esteja separado judicial ou extrajudicialmente,
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(b) o(a) companheiro(a)
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(c) qualquer dependente incluído na declaração de ajuste anual do imposto de renda da pessoa física e
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;(d) as sociedades por eles controladas, direta ou indiretamente ("Pessoas Vinculadas")
02.429.144/0001-93;2022-01-01;11;127220;CPFL ENERGIA S.A.;50917;Estão vinculadas à Política de Negociação de Valores Mobiliários as seguintes pessoas:
02.474.103/0001-19;2022-01-01;7;126050;ENGIE BRASIL ENERGIA S.A.;50648;Acionistas Controladores, administradores e empregados da Companhia, da Controladora e das Sociedades Controladas e Coligadas Acionistas ou Grupo de Acionistas que tenham participação direta ou indireta de no mínimo 5% do capital da Companhia pessoas físicas ou jurídicas não mencionadas anteriormente que, devido a sua função profissional, tenham acesso a informações relevantes.
02.558.157/0001-62;2022-01-01;11;125390;TELEFÔNICA BRASIL S.A;50350;Aplica-se à própria Companhia, seus Acionistas Controladores, Administradores, Conselheiros Fiscais e os integrantes de quaisquer Órgãos com Funções Técnicas ou Consultivas ("Pessoas Vinculadas") e a qualquer pessoa que, em decorrência de seu cargo, função ou posição na Companhia, sua Controladora, suas Sociedades Controladas ou Colegiadas, tenha acesso a qualquer Informação Relevante ("Pessoas com Acesso a Informação Relevante").
02.635.522/0001-95;2022-03-31;8;120081;JALLES MACHADO S.A.;48157;"Pessoas Vinculadas" são as pessoas indicadas no artigo 13 da Resolução CVM 44, incluindo a Companhia, os Acionistas Controladores, Diretores, Membros do Conselho de Administração, Membros do Conselho Fiscal, Empregados com acesso a Informações Privilegiadas e, também, membros de quaisquer Comitês, incluindo quaisquer observadores nomeados, ou outros órgãos estatutários da Companhia que possam ser criados com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição na Companhia ou em suas Subsidiárias, tiver aderido expressamente ao Termo de Adesão e possa ter conhecimento de Informação Privilegiada sobre a Companhia.
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;50626;Acionistas Controladores
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;50626;Membros do Conselho de Administração
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;50626;Diretores
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;50626;Membros do Conselho Fiscal
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;50626;Membros de qualquer função criada por disposição estatutária
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;50626;Funcionários e Executivos com acesso à informação privilegiada
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;50626;Qualquer pessoa que tenha conhecimento de informação de Ato ou Fato Relevante
02.762.124/0001-30;2022-01-01;1;115837;BETAPART PARTICIPACOES S.A.;46020;Estão obrigadas à observância da Política de Negociação, as pessoas: (i) acionistas controladores, diretos e indiretos (ii) diretores (iii) membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária (iv) qualquer pessoa que, em virtude de seu cargo, função ou posição na companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação relativa ao ato ou fato relevante.
02.796.775/0001-40;2022-01-01;1;115838;GAMA PARTICIPACOES S.A.;46021;Estão obrigadas à observância da Política de Negociação, as pessoas: (i) acionistas controladores, diretos e indiretos (ii) diretores (iii) membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária (iv) qualquer pessoa que, em virtude de seu cargo, função ou posição na companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação relativa ao ato ou fato relevante.
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;50904;Acionistas controladores da Companhia (ou acionista detentor de menos de 50% do capital social que exerça o Poder de Controle, assim como grupo de acionistas que não seja signatário de acordo de votos e que não esteja sob controle comum e nem atue representando um interesse comum, que exerçam o Poder de Controle, ou acionista ou grupo de acionistas que não exerça Poder de Controle, mas que indique membro do Conselho de Administração ou membro do Conselho Fiscal), seus diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, empregados e terceiros contratados pela Companhia, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais da Companhia que tenham acesso permanente ou eventual a Informações Relevantes, assim como out
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;50462;Própria Companhia
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;50462;Os Acionistas Controladores (definição do artigo 116 da Lei das S.A.)
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;50462;Administradores (diretores estatutários e membros do Conselho de Administração da CCR ou de suas Sociedades Controladas)
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;50462;Conselheiros Fiscais (membros do Conselho Fiscal de sociedades do Grupo CCR)
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;50462;Os integrantes de quaisquer Órgãos com Funções Técnicas ou Consultivas da Companhia (significa os órgãos das sociedades do Grupo CCR criados por seus respectivos Estatutos Sociais, com funções técnicas ou destinados a assessorar os seus Administradores
02.846.056/0001-97;2022-01-01;17;125620;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;50462;Demais Pessoas que o Diretor de Relações com Investidores considere, a seu critério, (a) potencialmente expostas, independentemente do motivo, a Informações Privilegiadas ou Sensíveis (nos termos da Política de Divulgação e Negociação), cujo trato adequado seja relevante para atingir os fins estabelecidos na Política de Divulgação e Negociação (por exemplo, Colaboradores alocados na sede corporativa da CCR e em unidades de negócio e centros de serviços compartilhados do Grupo CCR) e (b) que tenham celebrado Termo de Adesão de que trata o item 5.2 da Política de Divulgação e Negociação.
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;46347;A Companhia, o acionista controlador, os administradores, os conselheiros fiscais, os colaboradores com acesso à informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição possam ter acesso permanente ou eventual de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Política") por meio da assinatura do Termo de Adesão ou, ainda, qualquer pessoa que, mesmo não tendo aderido à Política, tenha conhecimento da informação relativa à informação relevante em virtude de seu cargo, função ou posição na Companhia, em seus acionistas controladores ou em suas controladas e coligadas. ("Pessoas Vinculadas").
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;50874;A JBS, seus Acionistas Controladores, diretos e indiretos, Administradores, membros do Conselho Fiscal e de quaisquer outros Órgãos com Funções Técnicas ou Consultivas da JBS, empregados e diretores da JBS que, em virtude de seu cargo ou posição na JBS, tenham acesso a qualquer Informação Privilegiada, bem como suas Sociedades Controladas e/ou sob controle comum, seus respectivos Acionistas Controladores, cônjuges, companheiros, dependentes incluídos na declaração anual do imposto de renda, que tenham aderido expressamente à Política de Divulgação e à Política de Negociação e estejam obrigados à observância das regras nelas descritas. Serão ainda consideradas Pessoas Vinculadas quaisquer outras pessoas que, a critério da JBS, tenham conhecimento de Fatos Relevantes em virtude do cargo, posição ou função na JBS, em Sociedades Controladas ou Sociedades Coligadas.
