CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
01.599.101/0001-93;2022-01-01;33;126901;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2021-01-31;2021-12-31;Financiamento;Garantia Real;;47550000.00;329043000.00;3338000.00;0.00;379931000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício findo em 31 de dezembro de 2021. O montante indicado para "Financiamento" corresponde à soma dos valores indicados nas contas de Empréstimos, financiamentos, debêntures e Instrumentos financeiros derivativos, líquidos (circulante e não circulante) e o montante indicado para "Empréstimos" corresponde a conta de Arrendamentos mercantis (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
01.616.929/0001-02;2022-01-01;7;125984;SANEAMENTO DE GOIAS SA;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;262891976.26;450151885.21;252097641.56;88684443.25;1053825946.28;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Os valores acima descritos referem-se a posição Bruta das obrigações, não sendo abatidos de contas redutoras como custos de transações, cotas subordinadas do FIDC IV e outros ajustes contábeis.As dívidas com garantias reais se constituem de direito sobre ativos da emissora/devedora.
01.838.723/0001-27;2022-01-01;16;125591;BRF S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;1334712.00;2549575.00;1897695.00;3355926.00;9137908.00;As informações prestadas neste item se referem às informações financeiras intermediárias consolidadas da Companhia.Para segregação das obrigações da Companhia, foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor, dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval e a fiança, dentre outras garantias fidejussórias e (iii) a Companhia não possui dívidas com garantia flutuante.
01.838.723/0001-27;2022-01-01;16;125591;BRF S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;1526537.00;2839976.00;2683116.00;7991065.00;15040694.00;As informações prestadas neste item se referem às informações financeiras intermediárias consolidadas da Companhia.Para segregação das obrigações da Companhia, foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor, dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval e a fiança, dentre outras garantias fidejussórias e (iii) a Companhia não possui dívidas com garantia flutuante.
01.896.779/0001-38;2022-01-01;4;120648;CSU DIGITAL S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;14463000.00;22747000.00;1057000.00;0.00;38267000.00;Para os contratos de arrendamentos as garantias são os próprios bens objetos dos contratos, para os empréstimos as garantias são compostas por notas promissórias ou letras de câmbio.
01.896.779/0001-38;2022-01-01;4;120648;CSU DIGITAL S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;24815000.00;27467000.00;13545000.00;0.00;65827000.00;Para os contratos de arrendamentos as garantias são os próprios bens objetos dos contratos, para os empréstimos as garantias são compostas por notas promissórias ou letras de câmbio.
01.917.818/0001-36;2022-01-01;18;127410;LIGHT ENERGIA S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;
01.917.818/0001-36;2022-01-01;18;127410;LIGHT ENERGIA S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;17320000.00;2394000.00;1374106000.00;259676000.00;1653496000.00;
01.917.818/0001-36;2022-01-01;18;127410;LIGHT ENERGIA S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;
01.938.783/0001-11;2022-01-01;6;126113;CIA PARTICIPACOES ALIANCA DA BAHIA;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;261660.00;4947917.00;6250000.00;8352423.00;19812000.00;Primeira Emissão de Debêntures da Companhia.
01.957.772/0001-89;2022-01-01;2;130615;SUL 116 PARTICIPACOES S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Não há endividamento;0.00;0.00;0.00;0.00;0.00;
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;0.00;0.00;0.00;0.00;0.00;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;0.00;0.00;0.00;0.00;0.00;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;0.00;0.00;0.00;0.00;0.00;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
01.968.293/0001-68;2022-01-01;3;121060;ELETRORIVER S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;261806954.37;533812504.89;677948691.93;559046517.24;2032614668.43;Em linha com o Ofício Circular/Anual-2022-CVM/SEP, item 10.2.3.(g), as obrigações da Companhia foram segregadas de acordo com o tipo de garantia e com os prazos de vencimento estipulados, conforme informações constantes das demonstrações financeiras consolidadas da Companhia.Além disso, cumpre destacar que as informações financeiras deste item estão contidas no balanço patrimonial da Companhia, detalhadas na Nota Explicativa 16 e referem-se ao montante das obrigações da Companhia com as debêntures de sua emissão e de suas controladas, bem como instrumento financeiro "Swap" firmado pela Brasil PCH S.A., todas com garantia real, com a seguinte composição: (i) títulos de dívidas "Debêntures" no total de R$ 1.951 milhões (Eletroriver R$ 818 milhões, BSB R$ 351 milhões e Brasil PCH 1ª e 2ª série totalizando R$ 782 milhões) e (ii) saldo do instrumento financeiro derivativo "Swap", no valor total de R$ 81 milhões (Brasil PCH) totalizando R$ 2.032 milhões. Os demais valores constantes da Nota Explicativa 16, que se referem ao custo de transação de R$ 37 milhões e valor justo do resultado de combinação de negócio de R$ 55 milhões, não foram considerados para fins de apresentação das obrigações deste quadro, uma vez que não constituem obrigações da Companhia, mas sim os efeitos contábeis referentes a gastos incorridos para a emissão das debêntures, já integralmente quitados e contabilizados em conta redutora do passivo (CPC08 e CPC15).
