CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
45.453.214/0001-51;2022-01-01;7;126896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;4.00;1812757.50;285477.64;702982.10;
45.453.214/0001-51;2022-01-01;7;126896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;2.00;2.00;2137972.88;1195049.36;1696329.56;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº02/2020. 2,00 Diretores receberam remuneração no exercício social encerrado em 31 de dezembro de 2019. Os Diretores que receberam a maior e a menor remuneração exerceram a função durante os 12 meses do ano. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 13.2 acima.
45.453.214/0001-51;2022-01-01;7;126896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.00;4.00;1719818.75;268975.64;665308.25;No exercício social encerrado em 31 de dezembro de 2019, 4,00 membros do Conselho de Administração foram remunerados. Os membros do Conselho de Administração que receberam a maior e a menor remuneração exerceram a função durante os 12 meses do ano. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho dividido pelo número de membros remunerados informado no item 13.2 acima.
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;2021-01-01;2021-12-31;Conselho de Administração;8.00;0.00;0.00;0.00;0.00;
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;954654.58;600000.00;709502.02;
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.25;0.00;0.00;0.00;0.00;
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.67;3.67;1560919.66;400000.00;1115065.88;
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;3.00;1677003.46;991731.63;1220155.54;
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.00;1.00;18219.74;0.00;18219.74;
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;135325.92;22554.32;81195.55;Durante o ano de 2021, os valores da menor, maior e médio, relativos a remunerações anuais individuais, foram apurados considerando os membros dos respectivos órgãos indepen-dentemente do período exercido.O número de membros e número de membros remunerados corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;819317.69;294249.26;621011.30;Durante o ano de 2021, os valores da menor, maior e médio, relativos a remunerações anuais individuais, foram apurados considerando os membros dos respectivos órgãos indepen-dentemente do período exercido.O número de membros e número de membros remunerados corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;135325.92;11277.16;78940.12;Durante o ano de 2021, os valores da menor, maior e médio, relativos a remunerações anuais individuais, foram apurados considerando os membros dos respectivos órgãos indepen-dentemente do período exercido.O número de membros e número de membros remunerados corresponde à média anual do número de membros remunerados de cada órgão apurado mensalmente.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;135325.92;135325.92;135325.92;Durante o ano de 2020, os valores da menor, maior e médio, relativos a remunerações anuais individuais, foram apurados com a exclusão de membros dos respectivos órgãos que exerceram o cargo durante o exercício por período inferior a 12 (doze) meses.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2019-01-01;2019-12-31;Conselho de Administração;7.00;7.00;96594.20;96594.20;96594.20;Durante o ano de 2019, os valores da menor, maior e médio, relativos a remunerações anuais individuais foram apurados com a exclusão de membros dos respectivos órgãos que exerceram o cargo durante o exercício por período inferior a 12 (doze) meses.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;815999.18;655815.86;720584.65;Durante o ano de 2020, os valores da menor, maior e médio, relativos a remunerações anuais individuais, foram apurados com a exclusão de membros dos respectivos órgãos que exerceram o cargo durante o exercício por período inferior a 12 (doze) meses.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;987927.33;804774.09;875866.15;Durante o ano de 2019, os valores da menor, maior e médio, relativos a remunerações anuais individuais foram apurados com a exclusão de membros dos respectivos órgãos que exerceram o cargo durante o exercício por período inferior a 12 (doze) meses.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;96594.20;96594.20;96594.20;Durante o ano de 2019, os valores da menor, maior e médio, relativos a remunerações anuais individuais foram apurados com a exclusão de membros dos respectivos órgãos que exerceram o cargo durante o exercício por período inferior a 12 (doze) meses.
46.119.855/0001-37;2022-01-01;4;120774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;135325.92;135325.92;135325.92;Durante o ano de 2020, os valores da menor, maior e médio, relativos a remunerações anuais individuais, foram apurados com a exclusão de membros dos respectivos órgãos que exerceram o cargo durante o exercício por período inferior a 12 (doze) meses.
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2021-01-01;2021-12-31;Conselho de Administração;9.67;8.67;25722978.79;53005.79;2634488.01;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses. **Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2021-01-01;2021-12-31;Diretoria Estatutária;2.83;2.83;9329083.17;911422.79;5451258.16;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses. **Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2021-01-01;2021-12-31;Conselho Fiscal;2.00;2.00;156000.00;46000.00;97877.78;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses. **Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2020-01-01;2020-12-31;Conselho de Administração;12.50;11.50;65944593.42;216000.00;5520932.80;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses.**Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2020-01-01;2020-12-31;Diretoria Estatutária;4.58;4.58;14329313.53;819045.67;11682744.25;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses.**Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2020-01-01;2020-12-31;Conselho Fiscal;2.00;2.00;99666.67;88166.67;97877.78;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses.**Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2019-01-01;2019-12-31;Diretoria Estatutária;4.67;4.67;19668196.68;10512518.34;10138506.98;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses. **Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;2019-01-01;2019-12-31;Conselho de Administração;12.50;11.50;33222858.90;176400.00;3120992.10;*O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses. **Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.67;7.67;21665388.83;403200.00;3093114.58;O número de membros foi apurado da forma especificada no Ofício Circular Anual 2022 CVM/SEP. A maior remuneração do Conselho de Administração foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual do Conselho de Administração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 13.2 acima
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;13672873.46;4829324.93;6785067.58;O número de membros foi apurado da forma especificada no Ofício Circular Anual 2022 CVM/SEP. A maior remuneração da Diretoria foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual da Diretoria foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 13.2 acima.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;116113.29;116113.29;116113.29;O número de membros foi apurado da forma especificada no Ofício Circular Anual 2022 CVM/SEP. A maior remuneração do Conselho Fiscal foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual do Conselho Fiscal foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho Fiscal dividido pelo número de membros remunerados informado no item 13.2 acima.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;120530.76;120530.76;120530.76;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração do Conselho Fiscal foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual do Conselho Fiscal foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho Fiscal dividido pelo número de membros remunerados informado no item 13.2 acima.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;6.00;30347473.58;6775480.05;12156904.69;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração da Diretoria foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual da Diretoria foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 13.2 acima.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;1738800.00;352800.00;608400.00;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração do Conselho de Administração foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual do Conselho de Administração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 13.2 acima.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;121354.77;121354.77;121354.77;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração do Conselho Fiscal foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual do Conselho Fiscal foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho Fiscal dividido pelo número de membros remunerados informado no item 13.2 acima.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;36263283.21;3430890.35;14853512.42;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração da Diretoria foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual da Diretoria foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 13.2 acima.
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.00;7.00;1886400.00;374400.00;668604.99;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração do Conselho de Administração foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual do Conselho de Administração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 13.2 acima.
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;9.83;9.83;90000.00;20000.00;1083905.08;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.00;3.25;18000.00;18000.00;299076.92;O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020. O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/CVM/SEP/Nº02/2020
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;2.92;108000.00;108000.00;259200.00;
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;10.92;10.92;1302224.02;325000.00;751036.63;
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;11.00;11.00;2586033.56;478425.72;1140298.52;
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;78000.00;58000.00;91259.26;
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;2021-01-01;2021-12-31;Conselho Fiscal;2.00;2.00;38560.00;38560.00;38560.00;O número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente, conforme estabelecido Ofício-Circular CVM/SEP/N°01/2021.
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;2021-01-01;2021-12-31;Diretoria Estatutária;5.58;5.58;1643000.00;336000.00;1181659.70;O número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente, conforme estabelecido Ofício-Circular CVM/SEP/N°01/2021.
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;2021-01-01;2021-12-31;Conselho de Administração;6.00;6.00;216000.00;216000.00;216000.00;O número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente, conforme estabelecido Ofício-Circular CVM/SEP/N°01/2021.
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;2020-01-01;2020-12-31;Diretoria Estatutária;6.58;6.58;1283400.00;226800.00;750054.56;O número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente, conforme estabelecido Ofício-Circular CVM/SEP/N°01/2020.
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;2020-01-01;2020-12-31;Conselho de Administração;6.00;6.00;126000.00;36000.00;129000.00;O número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente, conforme estabelecido Ofício-Circular CVM/SEP/N°01/2020.
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;2019-01-01;2019-12-31;Diretoria Estatutária;8.42;8.42;1209000.00;216000.00;762641.59;
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Diretoria Estatutária;2.08;2.08;774679.00;393676.00;863523.84;Para o valor médio, foi considerado remuneração fixa divido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;109680.00;109680.00;109680.00;Para o valor médio, foi considerado remuneração fixa divido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Conselho de Administração;4.00;4.00;1972524.00;180000.00;628131.00;Para o valor médio, foi considerado remuneração fixa divido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;4.00;4.00;1972524.00;180000.00;628131.00;Para o valor médio, foi considerado remuneração fixa divido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;803711.00;471719.00;637715.00;Para o valor médio, foi considerado remuneração fixa divido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;109680.00;109680.00;109680.00;Para o valor médio, foi considerado remuneração fixa divido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;4.42;4.42;1072992.00;82500.00;794880.00;Para o valor médio, foi considerado remuneração fixa dividido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram o cargo.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;4.00;4.00;1972524.00;180000.00;628131.00;Para o valor médio, foi considerado remuneração fixa dividido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho Fiscal;3.10;3.10;109680.00;24983.00;106141.00;Para o valor médio, foi considerado remuneração fixa dividido pelo número de membros.Para menor remuneração foram excluídos membros dos órgãos que deixaram os cargos.
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;5.17;1628000.00;259200.00;539458.06;
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2019-01-01;2019-12-31;Conselho Fiscal;4.75;4.75;185902.56;185902.56;185900.97;** O valor médio de remuneração individual do conselho fiscal ficou menor do que o informado no valor da maior e do valor menor remuneração, considerando que alguns membros não permaneceram no cargo pelo período de 12 meses.
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;3.00;27251867.91;3251198.46;11863552.98;Diretoria Estatutária: Maior Remuneração contempla valores recebidos referente ao plano de opções que foram convertidos em ações.
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2019-01-01;2019-12-31;Conselho de Administração;6.00;5.00;1332000.00;259200.00;527040.00;
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;11255731.90;3873217.08;10305508.84;Diretoria Estatutária: maior remuneração contempla valores recebidos referente ao plano de opções que foram convertidos em ações.
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.08;8.08;1813000.00;513000.00;695736.61;
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;27662022.02;9206660.43;21160135.00;Maior remuneração contempla valores recebidos referente aos planos de ações que foram outorgados em 2021.
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;154918.80;154909.08;154915.56;
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;185890.90;185890.90;185890.90;
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.00;2.00;298123.32;298123.32;298123.50;A remuneração fixa indicada refere-se aos valores reconhecidos no resultado do exercício de 2019. "O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração deste órgão foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual deste órgão foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros deste órgão dividido pelo número de membros remunerados informado no item 13.2 acima
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;6.42;6.42;1556808.00;774667.00;1261169.78;A remuneração fixa e variável indicada refere-se aos valores reconhecidos no resultado do exercício de 2019. Em 2019 houve a nomeação de 2 novos diretores estatutários, com início em Abril e Maio. "O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração deste órgão foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual deste órgão foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros deste órgão dividido pelo número de membros remunerados informado no item 13.2 acima
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;96000.00;96000.00;96000.00;A remuneração fixa indicada refere-se aos valores reconhecidos no resultado do exercício de 2019. "O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração deste órgão foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual deste órgão foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros deste órgão dividido pelo número de membros remunerados informado no item 13.2 acima
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;2.00;279490.50;279490.50;279490.50;A remuneração fixa indicada refere-se aos valores reconhecidos no resultado do exercício de 2020. "O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração deste órgão foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual deste órgão foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros deste órgão dividido pelo número de membros remunerados informado no item 13.2 acima
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;7.00;7.00;1811258.00;1091723.00;1449422.86;A remuneração fixa e variável indicada refere-se aos valores reconhecidos no resultado do exercício de 2020. "O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração deste órgão foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual deste órgão foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros deste órgão dividido pelo número de membros remunerados informado no item 13.2 acima
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;90000.00;41867.00;90622.00;A remuneração fixa indicada refere-se aos valores reconhecidos no resultado do exercício de 2019. Em julho de 2020 houve a troca de uma dos conselheiros fiscais. "O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021. A maior remuneração deste órgão foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual deste órgão foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros deste órgão dividido pelo número de membros remunerados informado no item 13.2 acima
