CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Passivo;Indice_Endividamento;Tipo_Indice;Descricao_Outro_Indice
15.578.569/0001-06;2022-01-01;9;127108;2021-01-01;2021-12-31;18282784576.16;111.72000000;Índice de Endividamento;
15.675.715/0001-11;2022-01-01;1;121116;2021-01-01;2021-12-31;9883000.00;0.31394536;Índice de Endividamento;
15.688.041/0001-90;2022-01-01;1;115924;2021-01-01;2021-12-31;51941.00;0.10125400;Índice de Endividamento;
16.233.389/0001-55;2022-01-01;4;126217;2021-01-01;2021-12-31;1070934000.00;6.67523094;Índice de Endividamento;
16.234.171/0001-15;2022-01-01;5;125708;2021-01-01;2021-12-31;76867000.00;0.89415583;Índice de Endividamento;
16.404.287/0001-55;2022-01-01;7;125949;2021-01-01;2021-12-31;103800022000.00;6.80000000;Índice de Endividamento;
16.590.234/0001-76;2022-01-01;11;127081;2021-01-01;2021-12-31;1774320.00;1.11450000;Índice de Endividamento;
16.614.075/0001-00;2022-01-01;8;127348;2021-01-01;2021-12-31;4220839000.00;2.89340339;Índice de Endividamento;
16.670.085/0001-55;2022-01-01;9;126982;2021-01-01;2021-12-31;0.00;1.90034477;Outros índices;Dívida Líquida / EBITDA (Consolidado) - A Companhia entende que esse índice é apropriado para demonstrar o endividamento da Companhia.
16.670.085/0001-55;2022-01-01;9;126982;2021-01-01;2021-12-31;0.00;0.92248536;Outros índices;Dívida Líquida / patrimônio líquido (Consolidado) - Esse índice representa a relação entre o capital de terceiros e o capital próprio dos acionistas. A Companhia entende que esse índice é apropriado para demonstrar a participação do capital de terceiros frente ao capital próprio no financiamento das suas atividades.
16.670.085/0001-55;2022-01-01;9;126982;2021-01-01;2021-12-31;0.00;0.43848480;Outros índices;Dívida Líquida / valor da frota (Consolidado) - A Companhia entende que esse índice é apropriado pois demonstra que 43,85% da frota da Companhia seria suficiente para liquidar todo o seu endividamento.
16.670.085/0001-55;2022-01-01;9;126982;2021-01-01;2021-12-31;17694966000.00;2.32306117;Índice de Endividamento;
16.676.520/0001-59;2022-01-01;8;127251;2021-01-01;2021-12-31;2407613.00;1.43040819;Índice de Endividamento;
16.811.931/0001-00;2022-01-01;4;121196;2021-01-01;2021-12-31;1849608000.00;144.54654111;Índice de Endividamento;
16.838.421/0001-26;2022-01-01;2;123820;2021-01-01;2021-12-31;113433602130.30;8.57978817;Índice de Endividamento;
16.922.038/0001-51;2022-01-01;7;124850;2021-01-01;2021-12-31;47734000.00;0.10106819;Índice de Endividamento;
17.155.730/0001-64;2022-01-01;11;125990;2021-01-01;2021-12-31;32584043000.00;1.67425940;Índice de Endividamento;
17.155.730/0001-64;2022-01-01;11;125990;2021-01-01;2021-12-31;0.00;1.05761713;Outros índices;Índice: Dívida líquida / LajidaJustificativa: Esse índice é uma medição não contábil elaborada pela Companhia e amplamente utilizado e divulgado ao mercado, que mede o endividamento consolidado da Companhia em relação ao seu Lajida (Lucro antes de Juros, Impostos, Depreciação e Amortização).
17.155.730/0001-64;2022-01-01;11;125990;2021-01-01;2021-12-31;0.00;0.30301283;Outros índices;Índice: Dívida líquida / (dívida líquida + patrimônio líquido)Justificativa: Esse índice reflete um indicador amplamente utilizado e divulgado ao mercado, determinado pela relação consolidada de endividamento medida por Dívida líquida / (dívida líquida + patrimônio líquido).Entende-se como dívida líquida a soma das obrigações financeiras de curto e longo prazo (empréstimos, financiamentos e debêntures), deduzido do saldo de caixa e equivalentes de caixa (aplicações financeiras de liquidez imediata) e de TVM (Títulos e Valores Mobiliários), tanto de curto quanto de longo prazo. Lajida é a capacidade de geração de caixa operacional da Companhia calculado em conformidade com a Instrução CVM nº 527/2012.
17.159.229/0001-76;2022-01-01;1;116052;2021-01-01;2021-12-31;683501520.00;1.02051780;Índice de Endividamento;
17.161.241/0001-15;2022-01-01;3;123471;2021-01-01;2021-12-31;98152471.00;0.32620000;Índice de Endividamento;
17.162.082/0001-73;2022-01-01;3;120759;2021-01-01;2021-12-31;14656384252.04;1.06960394;Índice de Endividamento;
17.162.280/0001-37;2022-01-01;4;125377;2021-01-01;2021-12-31;291001000.00;2.40610000;Índice de Endividamento;
17.162.280/0001-37;2022-01-01;4;125377;2021-01-01;2021-12-31;291001000.00;2.40610000;Índice de Endividamento;
17.167.396/0001-69;2022-01-01;3;125077;2021-01-01;2021-12-31;9801000.00;9.43414388;Índice de Endividamento;
17.167.412/0001-13;2022-01-01;5;125453;2021-01-01;2021-12-31;10126429000.00;9.78601136;Índice de Endividamento;
17.184.037/0001-10;2022-01-01;16;125465;2021-01-01;2021-12-31;11251897000.00;9.60000000;Índice de Endividamento;
17.193.806/0001-46;2022-01-01;3;125076;2021-01-01;2021-12-31;1306729000.00;1.04566930;Índice de Endividamento;
17.234.244/0001-31;2022-01-01;3;126070;2021-01-01;2021-12-31;316218000.00;1.48460000;Índice de Endividamento;
17.245.234/0001-00;2022-01-01;9;126500;2021-01-01;2021-12-31;683580000.00;4.65536615;Índice de Endividamento;
17.281.106/0001-03;2022-01-01;26;126001;2021-01-01;2021-12-31;5961692416.65;0.88000000;Índice de Endividamento;
17.281.106/0001-03;2022-01-01;26;126001;2021-01-01;2021-12-31;0.00;1.54000000;Outros índices;Ebitda x Serviço da DívidaA Companhia entende que este índice é apropriado para a compreensão de sua situação financeira, pois permite estabelecer uma noção de proporção entre sua capacidade anual de geração de caixa operacional e seus compromissos financeiros. Tais índices são utilizados como referência para covenants em diversos financiamentos contraídos pela Companhia. O Serviço da Dívida é apurado somando-se os juros, a amortização e as taxas. Nesse sentido, o valor aproximado do Serviço da Dívida pode ser apurado somando-se essas rubricas no "Fluxo de caixa das atividades operacionais", constantes nas Demonstrações Financeiras. Trata-se de valor aproximado, visto que as taxas relacionadas aos financiamentos que compõem o Serviço da Dívida foram lançadas na rubrica "Impostos, taxas, contribuições e obrigações sociais" no referido fluxo de caixa. O EBITDA da Companhia deve ser superior a 1,2 vezes o Serviço da Dívida. 
17.281.106/0001-03;2022-01-01;26;126001;2021-01-01;2021-12-31;0.00;1.72000000;Outros índices;Dívida Líquida x EbitdaA Companhia entende que este índice é apropriado para a compreensão de sua situação financeira, pois permite estabelecer uma noção de proporção entre o grau de endividamento da Companhia e sua capacidade anual de geração de caixa operacional. Tais índices são utilizados como referência para covenants em diversos financiamentos contraídos pela Companhia. O endividamento líquido consolidado da Companhia deve ser igual ou inferior a 3 vezes o LAJIDA (lucro antes de juros, impostos, depreciação e amortização). O referido limite poderá atingir 4,0x, mediante justificativa e específica aprovação do Conselho de Administração, em caráter excepcional. (Obs.: Dívida Líquida: somatório do saldo devedor de curto e longo prazos de Empréstimos, Financiamentos, Debêntures e Outros compromissos onerosos menos Caixa e Equivalentes de Caixa).
17.314.329/0001-20;2022-01-01;13;125686;2021-01-01;2021-12-31;1817943000.00;1.33026748;Índice de Endividamento;
17.344.597/0001-94;2022-01-01;10;126989;2021-01-01;2021-12-31;6032749442.13;0.82852085;Índice de Endividamento;
17.359.233/0001-88;2022-01-01;3;122318;2021-01-01;2021-12-31;1634185000.00;6.75369914;Índice de Endividamento;
17.943.792/0001-30;2022-01-01;1;116468;2021-01-01;2021-12-31;70272000.00;0.47550479;Índice de Endividamento;
18.174.270/0001-84;2022-01-01;4;126054;2021-01-01;2021-12-31;484382000.00;1.19128000;Índice de Endividamento;
18.328.118/0001-09;2022-01-01;16;127157;2021-01-01;2021-12-31;0.00;1.91276076;Outros índices;Este índice de endividamento representa a dívida líquida sobre o EBITDA Ajustado da Companhia. Para maiores informações, vide item 3.2 deste Formulário de Referência.
18.328.118/0001-09;2022-01-01;16;127157;2021-01-01;2021-12-31;1688091.00;0.95954824;Índice de Endividamento;
18.483.666/0001-03;2022-01-01;5;125036;2021-01-01;2021-12-31;936543.00;1.07000000;Índice de Endividamento;
18.494.485/0001-82;2022-01-01;1;116515;2021-01-01;2021-12-31;60391108.00;2.39200000;Índice de Endividamento;
18.572.225/0001-88;2022-01-01;1;116454;2021-01-01;2021-12-31;1368325.00;5.81000000;Índice de Endividamento;
18.593.815/0001-97;2022-01-01;10;128192;2021-01-01;2021-12-31;145297000.00;0.63426300;Índice de Endividamento;
18.903.785/0001-78;2022-01-01;6;125416;2021-01-01;2021-12-31;2493450685.59;80.62447450;Índice de Endividamento;
19.014.221/0001-47;2022-01-01;4;124974;2021-01-01;2021-12-31;12658792000.00;0.79360300;Índice de Endividamento;
19.014.221/0001-47;2022-01-01;4;124974;2022-01-01;2022-12-31;13488423000.00;0.82017500;Índice de Endividamento;
19.208.022/0001-70;2022-01-01;5;125521;2021-01-01;2021-12-31;986000797.88;58.88503837;Índice de Endividamento;
19.276.528/0001-16;2022-01-01;2;125956;2021-01-01;2021-12-31;11617359.00;1.70000000;Índice de Endividamento;
19.378.769/0001-76;2022-01-01;10;128481;2021-01-01;2021-12-31;1437156000.00;1.64611178;Índice de Endividamento;
19.378.769/0001-76;2022-01-01;10;128481;2021-01-01;2021-12-31;0.00;0.10000000;Outros índices;Dívida Financeira Líquida / EBITDA. A Companhia entende que este índice de endividamento representa, de forma mais apropriada, o nível relativo de endividamento da Companhia, pois reflete o endividamento consolidado líquido de acordo com sua capacidade imediata de pagamento. A Dívida Financeira Líquida é composta pela Dívida Financeira Bruta menos o saldo de Caixa e Equivalentes de Caixa. A Dívida Financeira Bruta é composta pelos saldos de  Debêntures, Empréstimos e Financiamentos de Curto e Longo Prazo.
19.403.252/0001-90;2022-01-01;4;123618;2021-01-01;2021-12-31;324443000.00;0.73200000;Índice de Endividamento;
19.521.322/0001-04;2022-01-01;1;116697;2021-01-01;2021-12-31;1745747248.28;4.28515184;Índice de Endividamento;
19.526.748/0001-50;2022-01-01;4;125494;2021-01-01;2021-12-31;132411000.00;89.27206165;Índice de Endividamento;
19.527.586/0001-75;2022-01-01;5;122498;2021-01-01;2021-12-31;1541347000.00;1.07300000;Índice de Endividamento;
19.527.639/0001-58;2022-01-01;3;122544;2021-01-01;2021-12-31;1083830000.00;4.14422165;Índice de Endividamento;
19.642.306/0001-70;2022-01-01;10;125349;2021-01-01;2021-12-31;1050035000.00;2.00597378;Índice de Endividamento;
19.726.048/0001-00;2022-01-01;2;125897;2021-01-01;2021-12-31;1162723940.00;1.17000000;Índice de Endividamento;
19.796.586/0001-70;2022-01-01;9;127016;2021-01-01;2021-12-31;1550262000.00;1.15510257;Índice de Endividamento;
20.247.322/0001-47;2022-01-01;5;127154;2021-01-01;2021-12-31;3017245000.00;1.99590598;Índice de Endividamento;
20.258.278/0001-70;2022-01-01;13;125793;2021-01-01;2021-12-31;0.00;0.34000000;Outros índices;Dívida Líquida / Patrimônio líquido: Em 31 de dezembro de 2021, a Dívida Líquida da Companhia era de R$221.121 mil e o patrimônio líquido era de R$641.472 mil, representando um índice de Dívida Líquida / Patrimônio líquido de 0,34 vezes. Por Dívida Líquida entende-se o saldo de empréstimos e financiamentos, circulantes e não circulantes, líquidos do saldo de caixa e equivalentes de caixa e de instrumentos financeiros derivativos. A Companhia entende que o índice de Dívida Líquida / Patrimônio líquido representa de forma mais adequada o seu nível de endividamento. Para mais informações, ver item 3.2 deste Formulário de Referência.
20.258.278/0001-70;2022-01-01;13;125793;2021-01-01;2021-12-31;551170882.33;0.86000000;Índice de Endividamento;
20.451.953/0001-83;2022-01-01;3;121037;2021-01-01;2021-12-31;364000.00;0.84000000;Índice de Endividamento;
20.512.706/0001-40;2022-01-01;6;126915;2021-01-01;2021-12-31;408880000.00;0.48227274;Índice de Endividamento;
20.512.706/0001-40;2022-01-01;6;126915;2022-01-01;2022-12-31;4009548000.00;2.34964007;Índice de Endividamento;
20.514.555/0001-69;2022-01-01;5;123464;2021-01-01;2021-12-31;571760.00;1.49680487;Índice de Endividamento;
20.514.590/0001-88;2022-01-01;5;123463;2021-01-01;2021-12-31;530268000.00;1.69136944;Índice de Endividamento;
21.110.778/0001-23;2022-01-01;3;124005;2021-01-01;2021-12-31;76663138.78;0.53517161;Índice de Endividamento;
21.240.146/0001-84;2022-01-01;11;126949;2021-01-01;2021-12-31;5300722000.00;3.59568929;Índice de Endividamento;
21.255.567/0001-89;2022-01-01;5;126178;2021-01-01;2021-12-31;366528000.00;1.20179419;Índice de Endividamento;
21.262.638/0001-70;2022-01-01;1;116176;2021-01-01;2021-12-31;5324606.59;0.01720000;Índice de Endividamento;
21.314.559/0001-66;2022-01-01;22;125974;2021-01-01;2021-12-31;18431381000.00;5.61167200;Índice de Endividamento;
21.331.849/0001-18;2022-01-01;3;125877;2021-01-01;2021-12-31;3430685000.00;2.07410000;Índice de Endividamento;
21.331.849/0001-18;2022-01-01;3;125877;2022-01-01;2022-12-31;3765896000.00;2.25260000;Índice de Endividamento;
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;0.00;0.75000000;Outros índices;Índice de alavancagem, medido pela relação entre dívida líquida e EBITDA. O cálculo da dívida líquida consolidada consiste em subtrair o caixa e expurgar o valor justo dos derivativos do endividamento bruto . Este resultado é dividido pelo EBITDA consolidado acumulado do ano de 2021. A Companhia acredita que esse é  um indicador suplementar adequado, pois representa a geração de caixa da empresa que pode ser usada para quitar dívidas, além de ser uma métrica amplamente utilizada pelo mercado financeiro para avaliação das empresas.
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;13609496059.22;2.14503594;Índice de Endividamento;
21.414.457/0001-12;2022-01-01;1;115826;2021-01-01;2021-12-31;27458.00;0.07170000;Índice de Endividamento;
21.610.416/0001-00;2022-01-01;1;115950;2021-01-01;2021-12-31;10710885.00;93.68621925;Índice de Endividamento;
21.728.083/0001-00;2022-01-01;4;123465;2021-01-01;2021-12-31;1556318000.00;1.69070541;Índice de Endividamento;
21.948.105/0001-47;2022-01-01;1;116599;2021-01-01;2021-12-31;48038.00;1.09370000;Índice de Endividamento;
21.976.484/0001-89;2022-01-01;1;116726;2021-01-01;2021-12-31;51507000.00;0.99202600;Índice de Endividamento;
21.976.510/0001-79;2022-01-01;1;116628;2021-01-01;2021-12-31;45711.00;0.95080000;Índice de Endividamento;
22.163.297/0001-49;2022-01-01;6;125522;2021-01-01;2021-12-31;555042094.42;72.17565284;Índice de Endividamento;
22.261.473/0001-85;2022-01-01;9;126095;2021-01-01;2021-12-31;1717998000.00;58.44000000;Índice de Endividamento;
22.266.175/0001-88;2022-01-01;13;126990;2021-01-01;2021-12-31;2362279705.33;4.55078000;Índice de Endividamento;
22.495.265/0001-40;2022-01-01;1;115994;2021-01-01;2021-12-31;15527859.00;1.00000000;Índice de Endividamento;
22.543.331/0001-00;2022-01-01;8;125952;2021-01-01;2021-12-31;96346664.61;0.00904229;Índice de Endividamento;
22.677.520/0001-76;2022-01-01;5;130893;2021-01-01;2021-12-31;2847924000.00;2.06227095;Índice de Endividamento;
22.902.694/0001-95;2022-01-01;3;123228;2021-01-01;2021-12-31;332672000.00;3.72495493;Índice de Endividamento;
23.041.875/0001-37;2022-01-01;4;126032;2021-01-01;2021-12-31;12436438000.00;1.10515378;Índice de Endividamento;
23.096.269/0001-19;2022-01-01;7;126900;2021-01-01;2021-12-31;9886076000.00;1.04545273;Índice de Endividamento;
23.236.821/0001-27;2022-01-01;3;126083;2021-01-01;2021-12-31;824639000.00;1.69232395;Índice de Endividamento;
23.373.000/0001-32;2022-01-01;12;126955;2021-01-01;2021-12-31;7545339000.00;2.86000000;Índice de Endividamento;
23.373.000/0001-32;2022-01-01;12;126955;2022-01-01;2022-12-31;9769927000.00;3.39000000;Índice de Endividamento;
23.438.929/0001-00;2022-01-01;4;122983;2021-01-01;2021-12-31;1334810000.00;0.79327987;Índice de Endividamento;
23.864.409/0001-51;2022-01-01;1;116315;2021-01-01;2021-12-31;0.00;9.52000000;Outros índices;Índice de EndividamentoA Companhia utiliza o índice Dívida Líquida/EBITDA para fins da apuração dos covenants financeiros previstos em seus contratos e instrumentos financeiros. Considera-se (i) "Dívida Líquida" somatória da Dívida Bruta no último dia de cada mês encerrado, deduzidos os valores em caixa, aplicações financeiras e créditos fiscais líquidos e certos, desde que compensáveis no prazo máximo de 12 (doze) meses da data de apuração da dívida líquida, dividida pelo último EBITDA consolidado da Companhia (ii) "Dívida Bruta" a soma dos empréstimos e financiamentos de curto e longos prazos, incluídos os títulos descontados com regresso, as fianças e avais prestados em benefício de terceiros, arrendamento mercantil/leasing financeiro e os títulos de renda fixa não conversíveis fruto de emissão pública ou privada, nos mercado local ou internacional (inclui também os passivos decorrentes de instrumentos financeiros - derivativo e de parcelamento de tributos) e (iii) "EBITDA" significa resultado relativo aos 12 (doze) meses anteriores à data de apuração, antes do imposto de renda e contribuição social, da depreciação e amortização, do resultado financeiro, do resultado não operacional (venda de ativos, provisões/reversões de contingências sem efeito de caixa impairment e despesas pontuais de reestruturação), da equivalência patrimonial e da participação de acionistas minoritários, somados aos dividendos recebidos.
23.864.409/0001-51;2022-01-01;1;116315;2021-01-01;2021-12-31;0.00;0.48000000;Outros índices;A Companhia utiliza o índice Dívida Líquida/EBITDA para fins da apuração dos covenants financeiros previstos em seus contratos e instrumentos financeiros. Considera-se (i) "Dívida Líquida" somatória da Dívida Bruta no último dia de cada mês encerrado, deduzidos os valores em caixa, aplicações financeiras e créditos fiscais líquidos e certos, desde que compensáveis no prazo máximo de 12 (doze) meses da data de apuração da dívida líquida, dividida pelo último EBITDA consolidado da Companhia (ii) "Dívida Bruta" a soma dos empréstimos e financiamentos de curto e longos prazos, incluídos os títulos descontados com regresso, as fianças e avais prestados em benefício de terceiros, arrendamento mercantil/leasing financeiro e os títulos de renda fixa não conversíveis fruto de emissão pública ou privada, nos mercado local ou internacional (inclui também os passivos decorrentes de instrumentos financeiros - derivativo e de parcelamento de tributos) e (iii) "EBITDA" significa resultado relativo aos 12 (doze) meses anteriores à data de apuração, antes do imposto de renda e contribuição social, da depreciação e amortização, do resultado financeiro, do resultado não operacional (venda de ativos, provisões/reversões de contingências sem efeito de caixa impairment e despesas pontuais de reestruturação), da equivalência patrimonial e da participação de acionistas minoritários, somados aos dividendos recebidos.
24.230.275/0001-80;2022-01-01;5;125947;2021-01-01;2021-12-31;951294000.00;0.74990000;Índice de Endividamento;
24.396.489/0001-20;2022-01-01;14;127050;2021-01-01;2021-12-31;10196876000.00;2.97198888;Índice de Endividamento;
24.396.489/0001-20;2022-01-01;14;127050;2022-01-01;2022-12-31;10482814000.00;3.03408200;Índice de Endividamento;
24.410.913/0001-44;2022-01-01;14;125004;2021-01-01;2021-12-31;85957314000.00;3.48956148;Índice de Endividamento;
24.624.490/0001-65;2022-01-01;2;123461;2021-01-01;2021-12-31;3760128.00;2.01663776;Índice de Endividamento;
24.624.551/0001-94;2022-01-01;2;123462;2021-01-01;2021-12-31;4869564.00;2.27763540;Índice de Endividamento;
24.921.465/0001-43;2022-01-01;5;124494;2021-01-01;2021-12-31;487108000.00;12.69502215;Índice de Endividamento;
24.962.466/0001-36;2022-01-01;5;126333;2021-01-01;2021-12-31;4953300.00;1.18781495;Índice de Endividamento;
24.990.777/0001-09;2022-01-01;8;125613;2021-01-01;2021-12-31;3478410000.00;0.34941400;Índice de Endividamento;
25.005.683/0001-09;2022-01-01;5;117076;2021-01-01;2021-12-31;3359000.00;0.63100000;Índice de Endividamento;
25.005.683/0001-09;2022-01-01;5;117076;2022-01-01;2022-12-31;2991000.00;3.60360000;Índice de Endividamento;
25.089.509/0001-83;2022-01-01;5;125292;2021-01-01;2021-12-31;1638185.00;16.26000000;Índice de Endividamento;
25.089.509/0001-83;2022-01-01;5;125292;2021-01-01;2021-12-31;0.00;2.60000000;Outros índices;Dívida Líquida / EBITDA. Nossa administração utiliza esse índice para acompanhar o nosso endividamento. Mais detalhes, vide item 10.1.c deste Formulário de Referência.
25.249.439/0001-83;2022-01-01;1;122775;2021-01-01;2021-12-31;0.00;2.40000000;Outros índices;Este índice de endividamento representa a dívida líquida da Companhia sobre o EBITDA. A Companhia utiliza esse índice para aferir quanto tempo sua geração operacional de caixa levaria para realizar o pagamento de sua dívida líquida. Apesar de ser uma medida não contábil, este índice é comumente utilizado pelo mercado financeiro e de capitais, permitindo a comparação com negócios semelhantes ao da Companhia. Apresentamos este índice, pois é a memória de cálculo utilizada para um dos covenants das dívidas da Companhia.
25.249.439/0001-83;2022-01-01;1;122775;2021-01-01;2021-12-31;0.00;3.20000000;Outros índices;Este índice de endividamento representa a dívida líquida expandida da Companhia sobre o EBITDA. A Companhia utiliza esse índice para aferir quanto tempo sua geração operacional de caixa levaria para realizar o pagamento de sua dívida líquida expandida.Apesar de ser uma medida não contábil, este índice é comumente utilizado pelo mercado financeiro e de capitais, permitindo a comparação com negócios semelhantes ao da Companhia. Apresentamos este índice, pois é a memória de cálculo utilizada para um dos covenants das dívidas da Companhia.
25.249.439/0001-83;2022-01-01;1;122775;2021-01-01;2021-12-31;1187724.00;2.32168600;Índice de Endividamento;
25.369.840/0001-57;2022-01-01;10;127170;2021-01-01;2021-12-31;5479662000.00;4.63000000;Índice de Endividamento;
26.345.998/0001-50;2022-01-01;12;126728;2021-01-01;2021-12-31;33371000.00;0.05161140;Índice de Endividamento;
26.462.693/0001-28;2022-01-01;6;126926;2021-01-01;2021-12-31;0.00;0.01000000;Outros índices;Na data deste Formulário de Referência, a Companhia não possui dívida relevante.
26.609.050/0001-64;2022-01-01;1;116620;2021-01-01;2021-12-31;340000.00;24.00000000;Índice de Endividamento;
26.659.061/0001-59;2022-01-01;17;127059;2021-01-01;2021-12-31;1495072.00;0.67470527;Índice de Endividamento;
26.664.057/0001-89;2022-01-01;2;121496;2021-01-01;2021-12-31;2585682000.00;6.40000000;Índice de Endividamento;
26.845.702/0001-60;2022-01-01;1;116328;2021-01-01;2021-12-31;758330000.00;1.86340181;Índice de Endividamento;
26.982.634/0001-80;2022-01-01;2;126877;2021-01-01;2021-12-31;34874987.10;0.28000000;Índice de Endividamento;
27.093.558/0001-15;2022-01-01;10;127326;2021-01-01;2021-12-31;0.00;0.22950000;Outros índices;Dívida líquida/EBITDA Ajustado: -0,2295 (Caixa Líquido).A Companhia entende que esse índice é apropriado para demonstrar o endividamento da Companhia.
27.093.558/0001-15;2022-01-01;10;127326;2021-01-01;2021-12-31;356991000.00;0.32662739;Índice de Endividamento;
27.137.879/0001-74;2022-01-01;1;116717;2021-01-01;2021-12-31;248000.00;0.78730200;Índice de Endividamento;
27.157.474/0001-06;2022-01-01;1;115967;2021-01-01;2021-12-31;662778.00;5.82610759;Índice de Endividamento;
27.956.690/0001-03;2022-01-01;2;128574;2021-01-01;2021-12-31;1085049.00;1.04000000;Índice de Endividamento;
27.967.244/0001-02;2022-01-01;1;116331;2021-01-01;2021-12-31;983572000.00;2.57067734;Índice de Endividamento;
28.019.100/0001-89;2022-01-01;1;116302;2021-01-01;2021-12-31;1623940020.15;1.16890254;Índice de Endividamento;
28.127.603/0001-78;2022-01-01;14;126655;2021-01-01;2021-12-31;32194884126.32;17.56000000;Índice de Endividamento;
28.152.650/0001-71;2022-01-01;10;125988;2021-01-01;2021-12-31;5205953000.00;3.76449699;Índice de Endividamento;
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;44877175923.00;9.61000000;Índice de Endividamento;
28.201.130/0001-01;2022-01-01;6;126925;2021-01-01;2021-12-31;2238342000.00;3.25712041;Índice de Endividamento;
28.594.234/0001-23;2022-01-01;8;127212;2021-01-01;2021-12-31;10516038.00;1.16244079;Índice de Endividamento;
28.594.234/0001-23;2022-01-01;8;127212;2021-01-01;2021-12-31;0.00;3.05394354;Outros índices;Dívida Líquida / EBITDA Ajustado.. A Companhia entende que o índice Dívida Líquida/EBITDA Ajustado representa, de forma mais apropriada, o seu nível de endividamento, pois reflete o endividamento bruto descontado do caixa e equivalentes de caixa (circulante).
28.925.264/0001-75;2022-01-01;1;116130;2021-01-01;2021-12-31;1223459000.00;0.92461858;Índice de Endividamento;
28.942.127/0001-49;2022-01-01;1;116118;2021-01-01;2021-12-31;715878000.00;0.81216135;Índice de Endividamento;
29.088.092/0001-95;2022-01-01;1;116350;2021-01-01;2021-12-31;22840660.00;0.95000000;Índice de Endividamento;
29.780.061/0001-09;2022-01-01;9;127202;2021-01-01;2021-12-31;1801903389.17;1.14280070;Índice de Endividamento;
29.894.663/0001-89;2022-01-01;1;115617;2021-01-01;2021-12-31;8823000.00;4412000.00000000;Índice de Endividamento;
29.950.060/0001-57;2022-01-01;3;127038;2021-01-01;2021-12-31;83983576.32;0.31323628;Índice de Endividamento;
29.978.814/0001-87;2022-01-01;6;121063;2021-01-01;2021-12-31;20926508000.00;2.57100000;Índice de Endividamento;
29.978.814/0001-87;2022-01-01;6;121063;2021-01-01;2021-12-31;0.00;0.40160000;Outros índices;Montante total da dívida: R$ 3.267.305 mil / Índice de Endividamento: 40,1%A SulAmérica considera que seu índice de endividamento deve refletir sua exposição a obrigações financeiras e outras de caráter similar, descritas a seguir: (a) empréstimos, mútuos, financiamentos e outras dívidas financeiras onerosas, incluindo, sem limitação, debêntures,letras de câmbio, notas promissórias ou instrumentos similares no Brasil ou no exterior (b) aquisições a pagar (c) saldo líquido das operações ativas e passivas com derivativos em que a Companhia e/ou qualquer Controlada, ainda que na condição de garantidora, seja parte (sendo que o referido saldo será líquido do que já estiver classificado no passivo circulante e exigível de longo prazo da Companhia e/ou de qualquer Controlada ("Obrigação Financeira") (d) cartas de crédito, avais, fianças, coobrigações e demais garantias prestadas em benefício de empresas não consolidadas nas Demonstrações Financeiras Consolidadas da Companhia e (e) obrigações decorrentes de resgate de ações e pagamento de dividendos fixos, se aplicável.A adoção dessa metodologia de cálculo do índice de endividamento objetiva permitir que o investidor tenha a correta compreensão da situação financeira da SulAmérica.
29.980.141/0001-08;2022-01-01;8;125386;2021-01-01;2021-12-31;417264000.00;8.40106300;Índice de Endividamento;
30.213.493/0001-09;2022-01-01;6;125210;2021-01-01;2021-12-31;1588188000.00;0.65838777;Índice de Endividamento;
30.219.233/0001-40;2022-01-01;1;116683;2021-01-01;2021-12-31;56961000.00;5696.10000000;Índice de Endividamento;
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;305245623000.00;88.00000000;Índice de Endividamento;
30.418.658/0001-89;2022-01-01;1;116692;2021-01-01;2021-12-31;536464.56;64.75685474;Índice de Endividamento;
30.540.991/0001-66;2022-01-01;1;115523;2021-01-01;2021-12-31;121602061.00;9.59000000;Índice de Endividamento;
30.545.324/0001-76;2022-01-01;1;116598;2021-01-01;2021-12-31;29512000.00;2951.20000000;Índice de Endividamento;
30.723.886/0001-62;2022-01-01;14;127198;2021-01-01;2021-12-31;5669255000.00;0.81655800;Índice de Endividamento;
30.788.149/0001-48;2022-01-01;1;115701;2021-01-01;2021-12-31;682.47;0.00010000;Índice de Endividamento;
31.001.230/0001-07;2022-01-01;4;126485;2021-01-01;2021-12-31;387118959.00;0.40000000;Índice de Endividamento;
31.468.139/0001-98;2022-01-01;2;120110;2021-01-01;2021-12-31;2102975.35;82.57174306;Índice de Endividamento;
31.553.627/0001-01;2022-01-01;12;125857;2021-01-01;2021-12-31;358217000.00;0.55899610;Índice de Endividamento;
31.701.408/0001-14;2022-01-01;4;121100;2021-01-01;2021-12-31;2536383.00;1.43871522;Índice de Endividamento;
31.748.174/0001-60;2022-01-01;4;123060;2021-01-01;2021-12-31;1243847000.00;1.62503674;Índice de Endividamento;
32.161.500/0001-00;2022-01-01;9;125326;2021-01-01;2021-12-31;93493000.00;0.00748783;Índice de Endividamento;
32.372.085/0001-25;2022-01-01;1;116308;2021-01-01;2021-12-31;41805351.00;0.99000000;Índice de Endividamento;
