CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
12.648.327/0001-53;2022-01-01;12;127010;HIDROVIAS DO BRASIL S.A.;15552;195;316;760109566;99.964087;0;0.000000;760109566;99.964087;2022-04-27
12.919.786/0001-24;2022-01-01;1;115926;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
13.009.717/0001-46;2022-01-01;18;125414;BCO ESTADO DE SERGIPE S.A. - BANESE;3037;333;11;485708;6.360000;1063110;13.910000;1548818;10.130000;2022-04-13
13.017.462/0001-63;2022-01-01;1;116533;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-28
13.217.485/0001-11;2022-01-01;10;126932;GRUPO SBF S.A.;34532;168;451;146071603;59.965000;0;0.000000;146071603;59.965000;2022-04-29
13.270.520/0001-66;2022-01-01;14;125864;KORA SAÚDE PARTICIPAÇÕES S.A.;972;5;111;156186540;20.200000;0;0.000000;156186540;20.200000;2022-04-29
13.349.677/0001-81;2022-01-01;1;116570;REIT SECURITIZADORA S/A;2;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
13.444.994/0001-87;2022-01-01;6;126118;MLOG S.A.;56;49;38;1360526;46.910000;0;0.000000;1360526;46.910000;2021-06-30
13.457.942/0001-45;2022-01-01;2;123701;RIVA INCORPORADORA S.A;10;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
13.522.948/0001-59;2022-01-01;2;124317;SAFIRA HOLDING S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2022-11-11
13.574.594/0001-96;2022-01-01;14;125955;ZAMP SA;24747;90;332;270582179;98.266506;0;0.000000;270582179;98.266506;2022-05-18
13.584.310/0001-42;2022-01-01;2;120975;SUGOI S.A.;2;0;0;1000000;1.000000;0;0.000000;1000000;100.000000;2022-05-02
13.783.221/0004-78;2022-01-01;9;125913;MADERO INDÚSTRIA E COMÉRCIO S.A.;7;1;0;0;0.000000;0;0.000000;0;0.000000;2021-11-29
14.110.585/0001-07;2022-01-01;15;124966;MÉLIUZ S.A.;161562;794;0;691552778;79.932000;0;0.000000;691552778;79.932000;2023-03-08
14.127.813/0001-51;2022-01-01;7;125927;ARANDU INVESTIMENTOS S.A.;4590;134;134;41720647;82.132081;0;0.000000;41720647;82.132081;2022-04-29
14.191.427/0001-29;2022-01-01;1;115956;GRANBIO INVESTIMENTOS S.A.;0;2;0;15094340;13.960000;0;0.000000;15094340;13.960000;2020-03-17
14.388.334/0001-99;2022-01-01;7;123627;PARANA BCO S.A.;18;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
14.776.142/0001-50;2022-01-01;15;125582;WESTWING COMÉRCIO VAREJISTA S.A.;6959;88;135;108741763;98.679000;0;0.000000;108741763;98.679000;2022-04-26
14.785.152/0001-51;2022-01-01;11;126874;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;773;61;28;58613664;56.800000;0;0.000000;58613664;56.800000;2023-03-22
14.807.945/0001-24;2022-01-01;4;126899;SANSUY S.A. INDUSTRIA DE PLASTICOS;1676;57;0;2657920;34.450000;5058480;65.550000;7716400;100.000000;2022-03-28
14.876.090/0001-93;2022-01-01;2;133638;GAIA IMPACTO SECURITIZADORA S.A.;1;1;0;1190148;100.000000;0;0.000000;1190148;100.000000;2020-12-14
14.882.295/0001-81;2022-01-01;6;125997;CBO HOLDING S.A.;0;5;0;33934772;24.480000;0;0.000000;33934772;24.480000;2022-05-30
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;30;6;0;10674856;100.000000;8692854;100.000000;19367710;100.000000;2019-12-30
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;0;0;8;0;0.000000;2814666;100.000000;2814666;100.000000;2021-06-09
15.090.690/0001-94;2022-01-01;7;125523;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-18
15.101.405/0001-93;2022-01-01;1;115754;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;276;19;2;2106;26.950000;14716;95.940000;16822;72.660000;2019-04-25
15.115.504/0001-24;2022-01-01;1;116106;TRONOX PIGMENTOS DO BRASIL S.A.;4501;168;97;10158398;35.000000;18860349;65.000000;29018747;100.000000;2022-04-26
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2699;201;99;2453175;0.936000;324289;0.124000;2777464;1.060000;2022-04-18
15.141.799/0001-03;2022-01-01;6;125482;CIA FERRO LIGAS DA BAHIA - FERBASA;23670;245;85;313206;1.063879;40495100;68.775645;40808306;46.205057;2022-05-03
15.144.017/0001-90;2022-01-01;6;127196;CIA SEGUROS ALIANCA DA BAHIA;966;23;3;2587762;67.389635;1459111;37.997682;4046873;52.693658;2022-03-30
15.229.110/0001-05;2022-01-01;1;115977;CAPITALE SECURITIZADORA DE CRÉDITO S/A;2;0;0;0;0.000000;0;0.000000;0;0.000000;2012-07-03
15.377.572/0001-61;2022-01-01;1;115989;NASA SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2015-06-09
15.413.826/0001-50;2022-01-01;2;121225;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;1;2;0;421;0.070000;0;0.000000;421;0.070000;2022-04-28
15.484.093/0001-44;2022-01-01;17;126913;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-05-15
15.494.541/0001-90;2022-01-01;2;120262;SALUS INFRAESTRUTURA PORTUARIA SA;0;2;0;4200;100.000000;0;0.000000;4200;100.000000;2022-03-30
15.578.569/0001-06;2022-01-01;9;127108;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;0;2;0;3033541675;100.000000;0;0.000000;3033541675;100.000000;2017-12-07
15.675.715/0001-11;2022-01-01;1;121116;HOUSI S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-08-19
15.688.041/0001-90;2022-01-01;1;115924;MBK SECURITIZADORA SA;1;1;0;180000;100.000000;0;0.000000;180000;100.000000;2016-04-30
16.233.389/0001-55;2022-01-01;4;126217;CVLB BRASIL S.A;8;0;2;0;0.000000;0;0.000000;0;0.000000;2022-08-15
16.234.171/0001-15;2022-01-01;5;125708;METANOR SA METANOL DO NE;118;135;6;97768099;33.220000;196571002;66.780000;294339101;100.000000;2022-04-28
16.404.287/0001-55;2022-01-01;7;125949;SUZANO S.A.;76014;908;2225;726823001;53.390000;0;0.000000;726823001;53.390000;2022-04-25
16.590.234/0001-76;2022-01-01;11;127081;AZZAS 2154 S.A.;36936;370;780;60758326;55.141564;0;0.000000;60758326;55.141564;2022-08-29
16.614.075/0001-00;2022-01-01;8;127348;DIRECIONAL ENGENHARIA S.A.;23518;271;501;82895895;55.263930;0;0.000000;82895895;55.263930;2023-03-01
16.670.085/0001-55;2022-01-01;9;126982;LOCALIZA RENT A CAR S.A.;48122;1637;773;902440151;91.299813;0;0.000000;902440151;91.299813;2023-03-20
16.676.520/0001-59;2022-01-01;8;127251;HOSPITAL MATER DEI S.A.;4759;51;271;81005456;21.187323;0;0.000000;81005456;21.187323;2022-04-29
16.811.931/0001-00;2022-01-01;4;121196;ALPHAVILLE S.A.;218;4;44;4456403;19.881000;0;0.000000;4456403;19.881000;2022-05-19
16.838.421/0001-26;2022-01-01;2;123820;XP INVESTIMENTOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-06-20
16.922.038/0001-51;2022-01-01;7;124850;ENJOEI S.A.;37212;268;268;151599011;75.710000;0;0.000000;151599011;75.710000;2022-07-12
17.155.730/0001-64;2022-01-01;11;125990;CIA ENERGETICA DE MINAS GERAIS - CEMIG;190465;1952;1847;360768393;49.030000;1442098974;98.400000;1802867367;81.900000;2022-04-29
17.159.229/0001-76;2022-01-01;1;116052;LABORATÓRIO TEUTO BRASILEIRO S.A.;6;0;0;0;0.000000;0;0.000000;0;0.000000;2022-04-04
17.161.241/0001-15;2022-01-01;3;123471;MINASMAQUINAS S.A.;983;173;0;1603;7.150000;3879;17.300000;5482;12.220000;2022-04-22
17.162.082/0001-73;2022-01-01;3;120759;MENDES JUNIOR ENGENHARIA S.A.;3531;41;21;17673;0.171426;313613;3.042014;331286;3.213440;2022-04-29
17.162.280/0001-37;2022-01-01;4;125377;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;0;2;0;0;0.000000;0;0.000000;0;0.000000;2023-04-11
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;11763;1823;7;3211758;6.980317;17661752;45.672255;20873510;24.649210;2022-03-30
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;4156;452;15;5959590;10.146354;19006438;42.994875;24966028;24.252388;2022-03-30
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;3157;587;22;21775844;33.421000;27320166;68.858000;49096010;46.833000;2022-04-19
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;14267;2425;7;3839009;9.503690;11193821;33.664153;15032830;20.412176;2022-03-30
17.234.244/0001-31;2022-01-01;3;126070;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;0;2;0;550871212;100.000000;0;0.000000;550871212;100.000000;2021-03-23
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2195;28;4;2199681;38.540000;3855850;89.820000;6055531;60.560000;2022-04-29
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;98129;703;226;188469206;49.564151;0;0.000000;188469206;49.564151;2022-04-29
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;41401;1;349;263096332;91.873000;0;0.000000;263096332;91.873000;2022-04-29
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;351530;2572;1310;671682536;33.584000;0;0.000000;671682536;33.584000;2022-04-29
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;44;0;0;0;0.000000;0;0.000000;0;0.000000;2022-10-07
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;4;0;0;0;0.000000;0;0.000000;0;0.000000;2021-08-30
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2282;48;1;40135567;30.300000;0;0.000000;40135567;30.300000;2022-08-01
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;93903;282;1146;335865260;72.624000;0;0.000000;335865260;72.624000;2022-04-26
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;13;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-27
18.494.485/0001-82;2022-01-01;1;116515;PORTO SUDESTE V.M. S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
18.572.225/0001-88;2022-01-01;1;116454;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;0;1;0;380000000;100.000000;0;0.000000;380000000;100.000000;2018-09-27
18.593.815/0001-97;2022-01-01;10;128192;PRINER SERVIÇOS INDUSTRIAIS S.A.;15001;163;61;37482015;96.330000;0;0.000000;37482015;96.330000;2022-04-29
18.903.785/0001-78;2022-01-01;6;125416;HOLDING DO ARAGUAIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2023-04-18
19.014.221/0001-47;2022-01-01;4;124974;CHINA THREE GORGES BRASIL ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-11-24
19.208.022/0001-70;2022-01-01;5;125521;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-18
19.276.528/0001-16;2022-01-01;2;125956;BCBF PARTICIPAÇÕES S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2023-04-20
19.378.769/0001-76;2022-01-01;10;128481;INSTITUTO HERMES PARDINI S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-28
19.403.252/0001-90;2022-01-01;4;123618;EMCCAMP RESIDENCIAL S.A.;7;0;0;0;0.000000;0;0.000000;0;0.000000;2021-07-31
19.521.322/0001-04;2022-01-01;1;116697;CONCESSIONÁRIA ROTA DO OESTE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2017-09-01
19.526.748/0001-50;2022-01-01;4;125494;COMPANHIA INDUSTRIAL CATAGUASES;136;6;0;25422;17.629000;121;10.910000;25543;17.578000;2022-04-18
19.527.586/0001-75;2022-01-01;5;122498;COMPANHIA ENERGÉTICA SINOP S/A;0;3;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
19.527.639/0001-58;2022-01-01;3;122544;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-28
19.642.306/0001-70;2022-01-01;10;125349;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-11
19.726.048/0001-00;2022-01-01;2;125897;CONCESSIONÁRIA BR-040 S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-05-27
19.796.586/0001-70;2022-01-01;9;127016;BRISANET PARTICIPAÇÕES S.A.;11036;50;114;94842067;21.120000;0;0.000000;94842067;21.120000;2022-04-26
19.851.496/0001-35;2022-01-01;1;116134;LOGOS COMPANHIA SECURITIZADORA S/A;1;1;0;0;0.000000;0;0.000000;0;0.000000;2014-03-25
20.247.322/0001-47;2022-01-01;5;127154;ALLIED TECNOLOGIA S.A.;5515;68;76;24615435;26.400000;0;0.000000;24615435;26.400000;2022-04-29
20.258.278/0001-70;2022-01-01;13;125793;OUROFINO S.A.;6698;91;14;23401433;43.377000;0;0.000000;23401433;43.377000;2022-04-20
20.451.953/0001-83;2022-01-01;3;121037;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;0;1;0;501000;100.000000;0;0.000000;501000;100.000000;2019-12-16
20.512.706/0001-40;2022-01-01;6;126915;VITRU EDUCAÇÃO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-10-27
20.514.555/0001-69;2022-01-01;5;123464;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-11-07
20.514.590/0001-88;2022-01-01;5;123463;ARGO V TRANSMISSÃO DE ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-11-07
21.110.778/0001-23;2022-01-01;3;124005;OLIVEIRA TRUST S.A.;12;1;0;405462;0.240000;810924;0.480000;1216386;0.360000;2021-10-01
21.240.146/0001-84;2022-01-01;11;126949;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;1775;7;60;64701030;37.876000;0;0.000000;64701030;37.876000;2022-05-25
21.254.073/0001-80;2022-01-01;1;115649;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;600;5;0;9116000;100.000000;0;0.000000;9116000;100.000000;2021-05-03
21.255.567/0001-89;2022-01-01;5;126178;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;6054;12;1;3420580;8.990000;37814737;51.620000;41235317;37.060000;2022-04-29
21.262.638/0001-70;2022-01-01;1;116176;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;0;3;0;0;0.000000;0;0.000000;0;0.000000;2021-10-25
21.314.559/0001-66;2022-01-01;22;125974;MOVIDA PARTICIPACOES SA;72648;604;523;131875326;36.400000;0;0.000000;131875326;36.400000;2022-04-26
21.331.849/0001-18;2022-01-01;3;125877;CREDGRID SERVIÇOS FINANCEIROS S.A.;0;0;1;0;0.000000;0;0.000000;0;0.000000;2022-08-12
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;1;2;18;0;0.000000;85702404;99.999999;85702404;11.999943;2021-10-29
21.414.457/0001-12;2022-01-01;1;115826;LEADS CIA. SECURITIZADORA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-10-20
21.610.416/0001-00;2022-01-01;1;115950;FORTUNATO SECURITIZADORA S/A;2;0;0;0;0.000000;0;0.000000;0;0.000000;2014-10-29
21.728.083/0001-00;2022-01-01;4;123465;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-28
21.948.105/0001-47;2022-01-01;1;116599;BTGI QUARTZO PARTICIPAÇÕES S/A;0;1;1;0;0.000000;0;0.000000;0;0.000000;2018-06-01
21.976.484/0001-89;2022-01-01;1;116726;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2019-02-19
21.976.510/0001-79;2022-01-01;1;116628;BTGI SAFIRA PARTICIPAÇÕES S/A;0;1;1;0;0.000000;0;0.000000;0;0.000000;2018-06-01
22.163.297/0001-49;2022-01-01;6;125522;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-18
22.261.473/0001-85;2022-01-01;9;126095;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;18;2;0;1759962;0.860080;0;0.000000;1759962;0.043003;2020-04-30
22.266.175/0001-88;2022-01-01;13;126990;FERTILIZANTES HERINGER S.A.;14099;133;0;15626962;29.015504;0;0.000000;15626962;29.015504;2022-04-29
22.495.265/0001-40;2022-01-01;1;115994;SENECA COMPANHIA SECURITIZADORA;2;0;0;0;0.000000;0;0.000000;0;0.000000;2015-04-15
22.543.331/0001-00;2022-01-01;8;125952;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;114130;1265;11;517500000;17.250000;0;0.000000;517500000;17.250000;2022-04-14
22.677.520/0001-76;2022-01-01;5;130893;CIA TECIDOS NORTE DE MINAS COTEMINAS;2454;1501;2;289370;2.079883;14130635;84.494800;14420005;47.068100;2022-04-29
22.902.694/0001-95;2022-01-01;3;123228;SELF IT ACADEMIAS HOLDING S.A.;2;3;0;0;0.000000;0;0.000000;0;0.000000;2021-12-10
23.041.875/0001-37;2022-01-01;4;126032;ALMACENES ÉXITO S.A.;4826;217;63;15049786;3.350000;0;0.000000;15049786;0.000000;2022-05-24
23.096.269/0001-19;2022-01-01;7;126900;RIO PARANA ENERGIA S.A.;0;2;0;2338108737;33.330000;0;0.000000;2338108737;33.330000;2022-04-29
23.236.821/0001-27;2022-01-01;3;126083;PATRIMAR ENGENHARIA S.A.;4;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
23.373.000/0001-32;2022-01-01;12;126955;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;7;501;1207;314724970;30.690000;0;0.000000;314724970;30.690000;2022-04-28
23.438.929/0001-00;2022-01-01;4;122983;ALARES INTERNET PARTICIPAÇÕES S/A;10;0;1;0;0.000000;0;0.000000;0;0.000000;2022-04-29
23.864.409/0001-51;2022-01-01;1;116315;HOLDING VERZANI E SANDRINI S.A.;4;0;2;0;0.000000;0;0.000000;0;0.000000;2021-10-15
24.230.275/0001-80;2022-01-01;5;125947;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;21426;79;89;54695391;26.778000;0;0.000000;54695391;26.778000;2022-04-26
24.396.489/0001-20;2022-01-01;14;127050;BRK AMBIENTAL PARTICIPAÇÕES S.A.;0;0;2;0;0.000000;0;0.000000;0;0.000000;2022-09-22
24.410.913/0001-44;2022-01-01;14;125004;NU HOLDINGS LTD.;4174;34;78;3520196189;76.000000;0;0.000000;3520196189;76.000000;2021-12-02
24.624.490/0001-65;2022-01-01;2;123461;ARGO TRANSMISSÃO DE ENERGIA S/A;0;1;0;500000000;100.000000;0;0.000000;500000000;100.000000;2018-03-01
24.624.551/0001-94;2022-01-01;2;123462;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;0;2;1;0;0.000000;0;0.000000;0;0.000000;2019-02-27
24.921.465/0001-43;2022-01-01;5;124494;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;3;2;4;0;0.000000;0;0.000000;0;0.000000;2022-10-14
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;1;5;0;1107698070;93.129860;81714293;6.870140;1189412363;100.000000;2019-04-25
24.990.777/0001-09;2022-01-01;8;125613;GRUPO MATEUS S.A.;66142;270;466;463952163;21.000000;0;0.000000;463952163;21.000000;2022-04-20
25.005.683/0001-09;2022-01-01;5;117076;VERT COMPANHIA SECURITIZADORA;2;1;0;0;0.000000;0;0.000000;0;0.000000;2018-10-05
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;0;2;0;0;0.000000;5;0.001000;5;0.001000;2020-04-29
25.249.439/0001-83;2022-01-01;1;122775;HOSPITAL CARE CALEDONIA S.A.;333;9;3;0;0.000000;0;0.000000;0;0.000000;2021-03-23
25.369.840/0001-57;2022-01-01;10;127170;COMERC ENERGIA S.A.;79;6;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
26.072.786/0001-46;2022-01-01;2;116786;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;84;17;0;0;0.000000;0;0.000000;0;0.000000;2022-02-21
26.345.998/0001-50;2022-01-01;12;126728;TC S.A.;7568;80;64;88425031;31.563782;0;0.000000;88425031;31.563782;2023-03-31
26.462.693/0001-28;2022-01-01;6;126926;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;15667;88;152;73850129;37.010000;0;0.000000;73850129;37.010000;2022-04-26
26.609.050/0001-64;2022-01-01;1;116620;TRAVESSIA SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-29
26.659.061/0001-59;2022-01-01;17;127059;MPM CORPÓREOS S.A.;22469;301;301;238938124;66.104000;0;0.000000;238938124;66.104000;2022-04-29
26.664.057/0001-89;2022-01-01;2;121496;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;580628065;100.000000;0;0.000000;580628065;100.000000;2018-03-08
26.845.702/0001-60;2022-01-01;1;116328;BELÉM TRANSMISSORA DE ENERGIA S.A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-02-01
26.982.634/0001-80;2022-01-01;2;126877;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;16;6;1;2823;22.550000;2845;44.120000;5668;29.880000;2022-12-29
27.093.558/0001-15;2022-01-01;10;127326;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;14634;333;309;179572360;72.910000;0;0.000000;179572360;72.910000;2022-08-04
27.137.879/0001-74;2022-01-01;1;116717;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;2;1;0;0;0.000000;0;0.000000;0;0.000000;2017-02-03
27.157.474/0001-06;2022-01-01;1;115967;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-05-01
27.956.690/0001-03;2022-01-01;2;128574;AUZZA SECURITIZADORA S. A.;4;1;0;0;0.000000;0;0.000000;0;0.000000;2020-12-31
27.967.244/0001-02;2022-01-01;1;116331;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-01-31
28.019.100/0001-89;2022-01-01;1;116302;VIAPAULISTA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-05-17
28.127.603/0001-78;2022-01-01;14;126655;BANESTES S.A. - BCO EST ESPIRITO SANTO;39876;57;8;11966407;5.180128;2062760;2.429439;14029167;4.440834;2023-04-28
28.152.650/0001-71;2022-01-01;10;125988;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;0;1;0;5876012;100.000000;0;0.000000;5876012;100.000000;2022-04-29
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;40148;474;282;0;0.000000;66492277;59.028353;66492277;29.409634;2022-04-29
28.201.130/0001-01;2022-01-01;6;126925;ENERGISA TRANSMISSÃO DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-27
28.442.718/0001-57;2022-01-01;1;118240;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-04-09
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;43427;464;647;301966318;30.197000;0;0.000000;301966318;30.197000;2022-04-29
28.925.264/0001-75;2022-01-01;1;116130;COMPANHIA ENERGÉTICA JAGUARA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-06
28.942.127/0001-49;2022-01-01;1;116118;COMPANHIA ENERGÉTICA MIRANDA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-06
29.088.092/0001-95;2022-01-01;1;116350;ROMAXIS SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2020-05-13
29.780.061/0001-09;2022-01-01;9;127202;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;4260;128;91;22630228;39.195149;0;0.000000;22630228;39.195149;2022-04-29
29.894.663/0001-89;2022-01-01;1;115617;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;0;2;0;17100;100.000000;0;0.000000;17100;100.000000;2020-12-22
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;3;0;1;2613028;22.000000;118773;1.000000;2731801;23.000000;2021-06-23
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;95686;403;992;284417247;44.416493;568834545;89.272039;853251792;66.788979;2022-03-30
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2022-09-06
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;0;1;1;0;0.000000;0;0.000000;0;0.000000;2022-06-10
30.219.233/0001-40;2022-01-01;1;116683;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-04-04
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;103457;2800;738;1225470424;19.780000;2451329628;91.515080;3676800052;37.350000;2022-04-29
30.418.658/0001-89;2022-01-01;1;116692;COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-04-05
30.540.991/0001-66;2022-01-01;1;115523;HAGA S.A. INDUSTRIA E COMERCIO;4776;32;0;1081936;27.275695;7931437;99.976100;9013373;75.742630;2021-01-04
