CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
40.159.947/0001-64;2021-01-01;9;110983;HMOBI PARTICIPAÇÕES S.A.;2021-01-01;2021-12-30;89144.00;Conselho de Administração;3.00;53486.40;3.00;44572.00;0.00;0.00;8914.40;Valor na linha "outros" correspondente às contribuições para o INSS, ônus do empregador.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 02/2020.
40.159.947/0001-64;2021-01-01;9;110983;HMOBI PARTICIPAÇÕES S.A.;2020-12-08;2020-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.159.947/0001-64;2021-01-01;9;110983;HMOBI PARTICIPAÇÕES S.A.;2020-12-08;2020-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.159.947/0001-64;2021-01-01;9;110983;HMOBI PARTICIPAÇÕES S.A.;2020-12-08;2020-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.337.136/0001-06;2021-01-01;8;114336;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;2021-01-01;2021-12-31;9022423.91;Conselho de Administração;6.00;1464487.69;6.00;590000.00;0.00;0.00;0.00;;874487.69;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.337.136/0001-06;2021-01-01;8;114336;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;2021-01-01;2021-12-31;9022423.91;Diretoria Estatutária;2.00;7557936.22;2.00;666000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;6891936.22;
40.760.921/0001-77;2021-01-01;2;106313;HUMAITA SECURITIZADORA S/A;2021-01-01;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nº de membros (item 13.2 "b") = 36/12 meses = 3,00 membros Demais informações estão contidas no item 13.16 deste mesmo formulário.
40.760.921/0001-77;2021-01-01;2;106313;HUMAITA SECURITIZADORA S/A;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nº de membros (item 13.2 "b") = 24/12 meses = 2,00 membros Demais informações estão contidas no item 13.16 deste mesmo formulário.
40.760.921/0001-77;2021-01-01;2;106313;HUMAITA SECURITIZADORA S/A;2020-01-01;2020-12-31;0.00;Diretoria Estatutária;0.16;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nº de membros (item 13.2 "b") = 2/12 meses = 0,16 membros Demais informações estão contidas no item 13.16 deste mesmo formulário.
40.760.921/0001-77;2021-01-01;2;106313;HUMAITA SECURITIZADORA S/A;2020-01-01;2020-12-31;0.00;Conselho de Administração;0.25;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nº de membros (item 13.2 "b") = 3/12 meses = 0,25 membros Demais informações estão contidas no item 13.16 deste mesmo formulário.
40.885.785/0001-41;2021-01-01;1;106020;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.885.785/0001-41;2021-01-01;1;106020;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-01-01;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.885.785/0001-41;2021-03-31;2;110193;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-03-31;2021-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.885.785/0001-41;2021-03-31;2;110193;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-03-31;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.885.785/0001-41;2021-03-31;2;110193;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-01-26;2021-03-30;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
40.885.785/0001-41;2021-03-31;2;110193;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-01-26;2021-03-30;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2021-01-01;2021-12-31;2731048.76;Diretoria Estatutária;3.00;2551048.76;3.00;729781.76;1100000.00;0.00;0.00;;600000.00;0.00;0.00;0.00;0.00;;0.00;0.00;121267.00;Número de membros e número de membros remunerados foram indicados considerando a eleição, no exercício corrente, dos membros do Conselho de Administração e Diretoria, todos remunerados, os quais permanecem em seus cargos desde a posse em 19 de outubro de 2021, não havendo quaisquer substituições até a data deste Formulário de Referência.
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2021-01-01;2021-12-31;2731048.76;Conselho de Administração;5.00;180000.00;4.00;180000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Número de membros e número de membros remunerados foram indicados considerando a eleição, no exercício corrente, dos membros do Conselho de Administração e Diretoria, todos remunerados, os quais permanecem em seus cargos desde a posse em 19 de outubro de 2021, não havendo quaisquer substituições até a data deste Formulário de Referência.
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2021-01-01;2021-12-31;2731048.76;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2020-01-01;2020-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2020-01-01;2020-12-31;0.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2020-01-01;2020-12-31;0.00;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2019-01-01;2019-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2019-01-01;2019-12-31;0.00;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2019-01-01;2019-12-31;0.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2018-01-01;2018-12-31;0.00;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2018-01-01;2018-12-31;0.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2018-01-01;2018-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.335.131/0001-07;2021-01-01;1;106013;MOTTU I S.A;2021-01-01;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.335.131/0001-07;2021-01-01;1;106013;MOTTU I S.A;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.335.131/0001-07;2021-04-01;2;110302;MOTTU I S.A;2021-04-01;2021-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.335.131/0001-07;2021-04-01;2;110302;MOTTU I S.A;2021-04-01;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.335.131/0001-07;2021-04-01;2;110302;MOTTU I S.A;2021-03-17;2021-03-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.335.131/0001-07;2021-04-01;2;110302;MOTTU I S.A;2021-03-17;2021-03-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.508.382/0001-46;2021-07-01;3;113876;RODOVIAS DO BRASIL HOLDING S.A.;2021-07-01;2021-12-31;0.00;Conselho de Administração;2.75;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
41.508.382/0001-46;2021-07-01;3;113876;RODOVIAS DO BRASIL HOLDING S.A.;2021-07-01;2021-12-31;0.00;Diretoria Estatutária;1.83;0.00;0.92;275000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
41.534.746/0001-62;2021-07-01;2;108858;CERES SECURITIZADORA S/A;2021-07-01;2021-12-31;45700.00;Conselho de Administração;3.00;27420.00;3.00;27420.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Estimativa de remuneração baseada no limite máximo aprovado até abril de 2022 no âmbito da Assembleia Geral Extraordinária da companhia realizada em 2 de setembro de 2021. O membro do conselho de administração que também compõe a diretoria será remunerado pelas atividades desenvolvidas em ambos os cargos.
41.534.746/0001-62;2021-07-01;2;108858;CERES SECURITIZADORA S/A;2021-07-01;2021-12-31;45700.00;Diretoria Estatutária;2.00;18280.00;2.00;18280.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Estimativa de remuneração baseada no limite máximo aprovado até abril de 2022 no âmbito da Assembleia Geral Extraordinária da companhia realizada em 2 de setembro de 2021. O membro da diretoria que também compõe o conselho de administração será remunerado pelas atividades desenvolvidas em ambos os cargos.
41.534.746/0001-62;2021-09-01;1;108380;CERES SECURITIZADORA S/A;2021-09-01;2021-12-31;0.00;Diretoria Estatutária;2.00;240000.00;2.00;240000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Estimativa de remuneração dos membros do conselho de administração. Os valores e forma de remuneração poderão ser alterados futuramente.
41.534.746/0001-62;2021-09-01;1;108380;CERES SECURITIZADORA S/A;2021-09-01;2021-12-31;0.00;Conselho de Administração;2.00;240000.00;2.00;240000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Estimativa de remuneração dos membros do conselho de administração. Os valores e forma de remuneração poderão ser alterados futuramente.
41.811.375/0001-19;2021-03-31;1;106126;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-03-16;2021-03-30;0.00;Diretoria Estatutária;2.00;120000.00;2.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.811.375/0001-19;2021-03-31;1;106126;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-03-16;2021-03-30;0.00;Conselho de Administração;3.00;72000.00;3.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.811.375/0001-19;2021-06-01;7;118222;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-06-01;2021-12-31;192000.00;Conselho de Administração;3.00;72000.00;3.00;72000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
41.811.375/0001-19;2021-06-01;7;118222;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-06-01;2021-12-31;192000.00;Diretoria Estatutária;2.00;120000.00;2.00;120000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;73499521.76;Diretoria Estatutária;7.00;55870832.36;7.00;12914912.08;352202.80;0.00;3000000.00;Verba contingencial.;0.00;26250000.00;0.00;0.00;0.00;Não aplicável.;753717.48;0.00;12600000.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;73499521.76;Conselho de Administração;11.00;16608051.60;11.00;9847200.00;0.00;4656000.00;2104851.60;Verba contingencial.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;73499521.76;Conselho Fiscal;5.00;1020637.80;5.00;972000.00;0.00;0.00;48637.80;Verba contingencial.;0.00;0.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;55905924.63;Diretoria Estatutária;7.00;44447550.62;6.83;11954724.50;683484.13;0.00;0.00;Não aplicável.;0.00;24220822.32;0.00;0.00;0.00;Não aplicável.;580526.85;0.00;7007992.82;O valor total da remuneração dos exercícios 2018, 2019 e 2020 refletem o montante da remuneração líquida dos encargos sociais de ônus do empregador nos termos do Ofício Circular CVM/SEP/Nº 1/2021.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;55905924.63;Conselho Fiscal;5.00;927040.00;5.00;927040.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;O valor total da remuneração dos exercícios 2018, 2019 e 2020 refletem o montante da remuneração líquida dos encargos sociais de ônus do empregador nos termos do Ofício Circular CVM/SEP/Nº 1/2021.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;55905924.63;Conselho de Administração;11.00;10531334.01;10.00;8560000.00;0.00;1971334.01;0.00;Não aplicável.;0.00;0.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2019-01-01;2019-12-31;52281443.74;Conselho Fiscal;5.00;902700.00;5.00;902700.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2019-01-01;2019-12-31;52281443.74;Conselho de Administração;11.00;11366866.65;11.00;8907500.00;0.00;2459366.65;0.00;Não aplicável.;0.00;0.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2019-01-01;2019-12-31;52281443.74;Diretoria Estatutária;7.00;40011877.09;7.00;12066746.97;273508.20;0.00;0.00;Não aplicável.;0.00;15669842.36;0.00;0.00;0.00;Não aplicável.;823816.84;0.00;11177962.72;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2018-01-01;2018-12-31;44921572.26;Conselho de Administração;11.00;10362655.73;11.00;7061072.40;0.00;3301583.33;0.00;(1) Relativo ao Programa Anual de ILP 2018, com outorga prevista apenas para 3 anos (2021), conforme item 13.4.(2) O valor total da remuneração dos exercícios 2018, 2019 e 2020 refletem o montante da remuneração líquida dos encargos sociais de ônus do empregador nos termos do Ofício Circular CVM/SEP/Nº 1/2021.*Obs.: O número total de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais. **Obs.: O número de membros remunerados de cada órgão corresponde à média anual do número de membros de cada órgão aos quais foram atribuídas remunerações reconhecidas no resultado do exercício, apurado mensalmente.;0.00;0.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2018-01-01;2018-12-31;44921572.26;Conselho Fiscal;5.00;844000.00;5.00;844000.00;0.00;0.00;0.00;(1) Relativo ao Programa Anual de ILP 2018, com outorga prevista apenas para 3 anos (2021), conforme item 13.4.(2) O valor total da remuneração dos exercícios 2018, 2019 e 2020 refletem o montante da remuneração líquida dos encargos sociais de ônus do empregador nos termos do Ofício Circular CVM/SEP/Nº 1/2021.*Obs.: O número total de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais. **Obs.: O número de membros remunerados de cada órgão corresponde à média anual do número de membros de cada órgão aos quais foram atribuídas remunerações reconhecidas no resultado do exercício, apurado mensalmente.;0.00;0.00;0.00;0.00;0.00;Não aplicável.;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2018-01-01;2018-12-31;44921572.26;Diretoria Estatutária;7.00;33714916.53;7.00;10773526.65;250127.05;0.00;0.00;(1) Relativo ao Programa Anual de ILP 2018, com outorga prevista apenas para 3 anos (2021), conforme item 13.4.(2) O valor total da remuneração dos exercícios 2018, 2019 e 2020 refletem o montante da remuneração líquida dos encargos sociais de ônus do empregador nos termos do Ofício Circular CVM/SEP/Nº 1/2021.*Obs.: O número total de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais. **Obs.: O número de membros remunerados de cada órgão corresponde à média anual do número de membros de cada órgão aos quais foram atribuídas remunerações reconhecidas no resultado do exercício, apurado mensalmente.;0.00;18962786.00;0.00;0.00;0.00;Não aplicável.;747253.08;0.00;2981223.75;
42.233.757/0001-75;2021-01-01;2;110541;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;2021-01-01;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota: O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
42.233.757/0001-75;2021-01-01;2;110541;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota: O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2021-01-01;2021-12-31;12109660.41;Diretoria Estatutária;7.00;9847660.41;7.00;4044000.00;976360.41;0.00;0.00;;0.00;4827300.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2021-01-01;2021-12-31;12109660.41;Conselho de Administração;5.00;2262000.00;5.00;2262000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2021-01-01;2021-12-31;12109660.41;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2020-01-01;2020-12-31;22010071.60;Diretoria Estatutária;6.65;20822071.60;6.65;4227166.67;946018.41;0.00;0.00;;6008927.00;4863945.37;0.00;0.00;0.00;;0.00;0.00;4776014.15;O número de membros da Diretoria foi calculado em consonância com o disposto no Ofício SEP 03/2019 e corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais.
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2020-01-01;2020-12-31;22010071.60;Conselho de Administração;5.00;1188000.00;4.50;1188000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração foi calculado em consonância com o disposto no Ofício SEP 03/2019 e corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais.
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2020-01-01;2020-12-31;22010071.60;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2019-01-01;2019-12-31;21146009.63;Diretoria Estatutária;6.00;18760676.97;6.00;3752000.00;697423.10;0.00;719550.00;INSS;0.00;2830748.33;0.00;0.00;0.00;;0.00;0.00;10760955.54;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2019-01-01;2019-12-31;21146009.63;Conselho de Administração;5.00;2313746.96;4.00;1068000.00;0.00;0.00;204700.00;INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;1041046.96;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2019-01-01;2019-12-31;21146009.63;Conselho Fiscal;0.00;71585.70;0.00;60924.00;0.00;0.00;10661.70;INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O Conselho Fiscal não foi instalado em 2019. Os valores pagos no exercício social de 2019 correspondem à remuneração dos membros do Conselho Fiscal instalado ainda no exercício social de 2018.
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2018-01-01;2018-12-31;10605272.40;Diretoria Estatutária;6.00;8971004.60;6.00;3459936.60;789740.10;0.00;485240.50;INSS;0.00;3340840.50;0.00;0.00;0.00;;0.00;127050.00;768196.90;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº03/2019.A remuneração baseada em ações da Diretoria inclui os valores pagos (ou previstos) tanto no âmbito do plano de opções da Companhia quanto no âmbito do PPRE.
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2018-01-01;2018-12-31;10605272.40;Conselho de Administração;5.00;1424080.00;4.00;1068000.00;0.00;0.00;160200.00;INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;195880.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº03/2019.
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2018-01-01;2018-12-31;10605272.40;Conselho Fiscal;3.00;210187.80;3.00;182772.00;0.00;0.00;27415.80;INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2021-01-01;2021-12-31;8963476.20;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2021-01-01;2021-12-31;8963476.20;Diretoria Estatutária;2.00;4078979.34;2.00;1900990.00;447420.00;0.00;339210.00;Contribuições previdenciárias suportadas pela Companhia.;0.00;1391359.00;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/N.º 1/2021;0.00;0.00;0.00;
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2021-01-01;2021-12-31;8963476.20;Conselho de Administração;9.00;4884496.86;9.00;3056390.15;123503.64;964094.40;463422.48;Contribuições previdenciárias suportadas pela Companhia.;0.00;277086.19;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/N.º1/2021
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2020-01-01;2020-12-31;17784942.27;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2020-01-01;2020-12-31;17784942.27;Diretoria Estatutária;2.00;12324075.33;2.00;1737937.03;460731.93;0.00;353404.31;Contribuições previdenciárias suportadas pela Companhia.;0.00;3766960.72;0.00;0.00;0.00;;0.00;6005041.34;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/N.º 1/2021
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2020-01-01;2020-12-31;17784942.27;Conselho de Administração;8.92;5460866.94;8.92;2867119.50;206534.21;760539.07;463422.48;Contribuições previdenciárias suportadas pela Companhia.;0.00;1163251.68;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/N.º 1/2021
