CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;2014075000.00;4080140000.00;2157333000.00;119465000.00;8371013000.00;O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos e debêntures (circulante e não circulante), inclusive encargos devidos, e não considera swap e fundo de pensão. Garantia Real: dívida com o Tesouro Nacional, que possuem caução como garantia. Garantia Flutuante: contratos financeiros com garantia de recebíveis (BNDES e FIDC).Garantia Quirografária: demais contratos de dívidas "clean" e/ou que possuem aval corporativo da Holding.
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Financiamento;Garantia Flutuante;;333185000.00;727379000.00;221516000.00;14034000.00;1296114000.00;O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos e debêntures (circulante e não circulante), inclusive encargos devidos, e não considera swap e fundo de pensão. Garantia Real: dívida com o Tesouro Nacional, que possuem caução como garantia. Garantia Flutuante: contratos financeiros com garantia de recebíveis (BNDES e FIDC).Garantia Quirografária: demais contratos de dívidas "clean" e/ou que possuem aval corporativo da Holding.
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;473851721.65;189999999.99;0.00;0.00;663851721.64;
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;622784225.92;746426097.88;0.00;0.00;1369210323.80;
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;2020-01-01;2020-12-31;Financiamento;Garantia Real;;31515393.79;96910897.29;96910897.29;609843759.86;835180948.23;
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;145514783.56;566833828.35;781518921.24;168278362.93;1662145896.08;
03.758.318/0001-24;2021-01-01;18;114636;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;2020-01-01;2020-12-31;Financiamento;Garantia Real;;303901000.00;665094000.00;794632000.00;927752000.00;2691379000.00;Para fins de classificação das obrigações, foram considerados como financiamentos os créditos tomados para custeio de projetos de investimento e capital de giro associado. Em títulos de dívida, foram classificados os valores mobiliários emitidos pela Companhia e empresas controladas, como as debêntures do tipo simples e do tipo conversíveis. Em relação ao tipo de garantia, foi considerada a onerosidade da garantia perante a Companhia. Os financiamentos e títulos de dívida com aval foram classificados como obrigações de garantia real, pois contam com outras formas de garantias constituídas na modalidade garantia real, além do próprio aval.
03.758.318/0001-24;2021-01-01;18;114636;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;2020-01-01;2020-12-31;Financiamento;Outras garantias ou privilégios;Sem garantia;1720000.00;3815000.00;3723000.00;0.00;9258000.00;Para fins de classificação das obrigações, foram considerados como financiamentos os créditos tomados para custeio de projetos de investimento e capital de giro associado. Em títulos de dívida, foram classificados os valores mobiliários emitidos pela Companhia e empresas controladas, como as debêntures do tipo simples e do tipo conversíveis. Em relação ao tipo de garantia, foi considerada a onerosidade da garantia perante a Companhia. Os financiamentos e títulos de dívida com aval foram classificados como obrigações de garantia real, pois contam com outras formas de garantias constituídas na modalidade garantia real, além do próprio aval.
03.758.318/0001-24;2021-01-01;18;114636;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;2003384000.00;466440000.00;382992000.00;67573000.00;2920389000.00;Para fins de classificação das obrigações, foram considerados como financiamentos os créditos tomados para custeio de projetos de investimento e capital de giro associado. Em títulos de dívida, foram classificados os valores mobiliários emitidos pela Companhia e empresas controladas, como as debêntures do tipo simples e do tipo conversíveis. Em relação ao tipo de garantia, foi considerada a onerosidade da garantia perante a Companhia. Os financiamentos e títulos de dívida com aval foram classificados como obrigações de garantia real, pois contam com outras formas de garantias constituídas na modalidade garantia real, além do próprio aval.
03.767.538/0001-14;2021-01-01;8;114910;BRAZILIAN SECURITIES CIA SECURITIZACAO;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;676732.56;0.00;0.00;0.00;676732.56;
03.795.050/0001-09;2021-01-01;3;114046;TERMOPERNAMBUCO S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;47623524.00;137939825.00;0.00;0.00;185563349.00;
03.795.050/0001-09;2021-01-01;3;114046;TERMOPERNAMBUCO S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;164101606.00;254353091.00;433748158.00;0.00;852202855.00;
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;2020-01-01;2020-12-31;Empréstimo;Outras garantias ou privilégios;Aval com garantia perante o emissor;29340000.00;70038000.00;0.00;0.00;99378000.00;As informações apresentadas acima referem-se ao total dos empréstimos e financiamentos (circulante e não circulante) conforme apresentado nas demonstrações financeiras consolidadas da Companhia referente ao exercício findo em 31 de dezembro de 2020.
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Aval com garantia perante o emissor;35912000.00;90957000.00;1564000.00;0.00;128433000.00;As informações apresentadas acima referem-se ao total dos empréstimos e financiamentos (circulante e não circulante) conforme apresentado nas demonstrações financeiras intermediárias consolidadas da Companhia referentes ao período de três meses findo em 31 de março de 2021.
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;35192215.64;7021510.61;0.00;820898.83;43034625.08;
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Flutuante;;5414123996.00;1931292702.00;0.00;10393399.00;7355810097.00;Observação: Essas informações se referem às demonstrações financeiras consolidadas da Companhia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;1151964796.00;2141827582.00;9042668162.00;7117876671.00;19454337211.00;Observação: Essas informações se referem às demonstrações financeiras consolidadas da Companhia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;174077000.00;47820000.00;95640000.00;0.00;317537000.00;
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;97606000.00;214322000.00;95829000.00;232190000.00;639947000.00;
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;3267000.00;3888000.00;0.00;0.00;7155000.00;
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;876986000.00;1779509000.00;0.00;0.00;2656495000.00;
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Flutuante;;859615000.00;46857000.00;0.00;0.00;906472000.00;
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;821389000.00;106886000.00;321183000.00;50041000.00;1299499000.00;
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;372611000.00;540747000.00;379080000.00;320282000.00;1612720000.00;
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Flutuante;;342615000.00;499243000.00;958490000.00;848263000.00;2648611000.00;
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;918135000.00;806049000.00;843406000.00;0.00;2567590000.00;
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;53274000.00;5752000.00;0.00;0.00;59026000.00;
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;9163000.00;60229000.00;20178000.00;23696000.00;113266000.00;
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;12506000.00;27139000.00;0.00;0.00;39645000.00;O total demonstrado na tabela acima considera o saldo de empréstimos em 31 de dezembro de 2020.
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;0.00;3392017.00;0.00;0.00;3392017.00;A Companhia possui um empréstimo vinculado a garantia real e fidejussória, para fins desse quadro, foi considerado apenas na garantia real.
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;2020-01-01;2020-12-31;Empréstimo;Outras garantias ou privilégios;Garantia fidejussória;6755800.00;19865780.00;2283224.00;0.00;28904804.00;A Companhia possui um empréstimo vinculado a garantia real e fidejussória, para fins desse quadro, foi considerado apenas na garantia real.
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;1822116.00;8209155.00;0.00;0.00;10031271.00;A Companhia possui um empréstimo vinculado a garantia real e fidejussória, para fins desse quadro, foi considerado apenas na garantia real.
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;39701.00;59394.00;0.00;0.00;99095.00;As informações prestadas neste item se referem às informações contábeis individuais da Companhia.Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor (rural, mercantil, recebíveis, etc.), dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval, a nota promissória e a fiança, dentre outras garantias fidejussórias.
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;2020-01-01;2020-12-31;Financiamento;Quirografárias;;4340.00;13129.00;8361.00;0.00;25830.00;As informações prestadas neste item se referem às informações contábeis individuais da Companhia.Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor (rural, mercantil, recebíveis, etc.), dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval, a nota promissória e a fiança, dentre outras garantias fidejussórias.
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;135379.00;132066.00;0.00;0.00;267445.00;As informações prestadas neste item se referem às informações contábeis individuais da Companhia.Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor (rural, mercantil, recebíveis, etc.), dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval, a nota promissória e a fiança, dentre outras garantias fidejussórias.
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;9446.00;345217.00;401173.00;186884.00;942720.00;As informações prestadas neste item se referem às informações contábeis individuais da Companhia.Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor (rural, mercantil, recebíveis, etc.), dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval, a nota promissória e a fiança, dentre outras garantias fidejussórias.
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;2020-01-01;2020-12-31;Financiamento;Garantia Real;;82824.45;143384.88;128021.75;220850.61;575081.69;
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;2020-01-01;2020-12-31;Financiamento;Outras garantias ou privilégios;.;35943.11;1136497.79;180941.04;2220836.51;3574218.45;
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;2020-01-01;2020-12-31;Financiamento;Quirografárias;;517621.67;0.00;591960.62;0.00;1109582.29;
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;485931246.13;1286980961.64;191674890.07;1060676240.83;3025263338.67;
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;43856.53;36473.68;0.00;0.00;80330.21;
