CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Constituicao_Emissor;Forma_Constituicao_Emissor;Sigla_Pais_Constituicao_Emissor;Pais_Constituicao_Emissor;Prazo_Duracao_Emissor;Data_Registro_Emissor;Requisicao_Registro_Emissor
33.572.408/0001-97;2021-01-01;5;115345;RUMO MALHA CENTRAL S.A.;2019-05-09;Sociedade por ações;BR;Brasil;;2021-12-17;N
33.592.510/0001-54;2021-01-01;22;115792;VALE S.A.;1943-01-11;Sociedade de economia mista;BR;Brasil;;1970-01-02;N
33.611.500/0001-19;2021-01-01;16;115101;GERDAU S.A.;1961-11-20;A Gerdau S.A. é uma sociedade anônima de capital aberto qualificada como EGEM - Emissor com Grande Exposição ao Mercado, nos termos do artigo 34 da Instrução CVM nº 480/09.;BR;Brasil;;1980-09-03;N
33.679.797/0001-54;2021-01-01;1;105154;PJBANK SECURITIZADORA S.A.;2019-04-12;A Companhia foi constítuida em 12 de abril de 2019 sob a forma de sociedade anônima de capital aberto com seus atos constitutivos devidamente registrados na Junta comercial do estado de São Paulo.;BR;Brasil;;2019-10-04;N
33.839.910/0001-11;2021-01-01;11;115503;VIVARA PARTICIPAÇÕES S.A.;2019-05-23;Sociedade limitada;BR;Brasil;;2019-10-09;N
33.938.119/0001-69;2021-01-01;5;114330;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;1969-06-02;Constituída sob a forma de empresa pública em 1969, a CEG foi privatizada em 1997, quando o Programa Estadual de Desestatização - PED (Decreto nº 21.985/1996 e Lei Estadual de nº 2.470/1995), adotou a modalidade de abertura de capital para oferta das ações ao novo grupo de controle da Companhia.;BR;Brasil;;1977-11-17;N
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;1969-05-28;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 23 de outubro de 1969.;BR;Brasil;;1971-12-08;N
34.169.557/0001-72;2021-01-01;2;105820;BCO MERCANTIL DE INVESTIMENTOS S.A.;1973-04-09;Sociedade de Ações - Companhia aberta;BR;Brasil;;1977-07-20;N
34.274.233/0001-02;2021-01-01;16;115774;VIBRA ENERGIA S/A;1971-11-12;Sociedade anônima;BR;Brasil;;2017-12-12;N
34.469.625/0001-19;2021-01-01;1;105042;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-PROVI;2019-07-22;Sociedade Anônima;BR;Brasil;;2020-11-05;N
34.591.574/0001-01;2021-01-01;1;108198;UP ENGENHARIA E URBANISMO S.A.;2019-07-01;Constituída a sociedade por ações UP ENGENHARIA E URBANISMO S.A.;BR;Brasil;;2019-11-04;N
35.082.277/0001-95;2021-01-01;3;109347;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;2019-08-26;A Companhia foi constituída em 26.08.2019 sob a forma de sociedade anônima com seus atos constitutivos devidamente registrados na Junta Comercial do Estado de São Paulo.;BR;Brasil;;2020-05-21;N
35.502.310/0001-99;2021-01-01;2;110825;CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.;2019-10-25;Sociedade Limitada;BR;Brasil;;2021-04-26;N
35.522.178/0001-87;2021-01-01;2;107190;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;2019-09-16;Sociedade Anônima.;BR;Brasil;;2021-07-29;N
35.522.281/0001-27;2021-01-01;2;108873;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-VIRTUS;2019-10-04;S.A;BR;Brasil;;2021-10-01;N
35.593.905/0001-05;2021-01-01;10;114769;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;2019-10-14;Fomos constituídos sob a forma de sociedade por ações.;BR;Brasil;;2022-01-04;N
35.727.157/0001-06;2021-01-01;1;105431;EZ INC INCORPORAÇÕES S.A.;2019-11-06;Sociedade limitada;BR;Brasil;;2020-12-14;N
35.791.391/0001-94;2021-01-01;4;115465;QUALITY SOFTWARE S.A.;1989-09-06;A empresa foi constituída sob a forma de sociedade limitada e, posteriormente, transformada em sociedade anônima fechada, em 08/05/2002.;BR;Brasil;;2013-12-03;N
36.243.187/0001-00;2021-01-01;3;107227;TRUE COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS II;2019-12-13;Assembleia Geral de Constituição - Sociedade Anônima;BR;Brasil;;2020-08-12;N
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;1993-02-26;Sociedade anônima de capital aberto.;BR;Brasil;;2016-01-11;N
36.729.398/0001-49;2021-01-01;2;106578;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;2020-01-30;Sociedade Anônima.;BR;Brasil;;2021-07-19;N
37.368.315/0001-04;2021-01-01;1;105020;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;2020-05-15;Sociedade Limitada.;BR;Brasil;;2021-02-18;N
37.592.100/0001-64;2021-01-01;2;110346;MISSISSIPI SECURITIZADORA S/A;2020-04-13;A companhia foi constituída em 13 de abril de 2020, sob a forma de sociedade por ações, com seus atos constitutivos devidamente registrados na Junta Comercial do Estado de São Paulo em 02 de julho de 2020 sob o nº 35300552342.;BR;Brasil;;2020-10-01;N
37.663.076/0001-07;2021-01-01;16;115681;AUREN PARTICIPAÇÕES S.A.;2020-03-20;Sociedade anônima;BR;Brasil;;2021-03-18;N
37.702.340/0001-74;2021-01-01;4;111141;MONTE RODOVIAS S.A.;2020-10-07;Fomos constituídos sob a forma de sociedade anônima.;BR;Brasil;;2021-11-12;N
38.042.694/0001-00;2021-01-01;1;105461;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2020-07-03;Sociedade anônima.;BR;Brasil;;2020-11-04;N
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;2020-08-14;Sociedade por ações;BR;Brasil;;2021-10-29;N
38.199.406/0001-18;2021-01-01;2;103151;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;2020-08-05;Sociedade Limitada.;BR;Brasil;;2021-04-26;N
38.307.135/0001-77;2021-01-01;10;115383;G2D INVESTMENTS, LTD.;2020-07-27;Sociedade estrangeira;BM;Bermudas;;2021-05-13;N
38.456.921/0001-36;2021-01-01;20;115576;INFRACOMMERCE CXAAS S.A.;2020-09-15;Sociedade Empresária Limitada Unipessoal;BR;Brasil;;2021-04-27;N
39.115.514/0001-28;2021-01-01;4;111561;RUMO MALHA OESTE S.A.;1996-03-11;Sociedade Anônima;BR;Brasil;;1998-10-20;N
39.346.861/0350-38;2021-01-01;3;112234;CENCOSUD BRASIL COMERCIAL S.A.;2001-12-01;Sociedade limitada;BR;Brasil;;2021-12-22;N
39.393.829/0001-37;2021-01-01;4;110721;HLASA PARTICIPAÇÕES S.A.;2020-09-23;Sociedade por ações;BR;Brasil;;2020-12-10;N
40.159.947/0001-64;2021-01-01;9;110983;HMOBI PARTICIPAÇÕES S.A.;2020-12-08;Sociedade por Ações;BR;Brasil;;2021-04-07;N
40.337.136/0001-06;2021-01-01;8;114336;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;2021-01-11;Sociedade por Ações;BR;Brasil;;2021-07-14;N
40.446.476/0001-75;2021-01-01;2;106621;PLAYBANCO SECURITIZADORA S.A.;2020-11-11;Sociedade por ações;BR;Brasil;;2021-07-21;N
40.760.921/0001-77;2021-01-01;2;106313;HUMAITA SECURITIZADORA S/A;2020-12-04;A Companhia foi constítuida em 04 de dezembro de 2020 sob a forma de sociedade anônima de capital aberto com seus atos constitutivos devidamente registrados na Junta comercial do estado do Rio Grande do Norte.;BR;Brasil;;2021-07-05;N
40.885.785/0001-41;2021-01-01;1;106020;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-01-26;Companhia foi constituida como LTDA e posteriormente convertida em S.A em 12/02/2021.;BR;Brasil;;;S
40.885.785/0001-41;2021-03-31;2;110193;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;2021-01-26;Companhia foi constituida como LTDA e posteriormente convertida em S.A em 12/02/2021.;BR;Brasil;;2021-11-11;N
40.997.635/0001-20;2021-01-01;2;108854;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;2021-01-21;Sociedade Anônima;BR;Brasil;;2021-09-29;N
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;2021-07-21;Sociedade por ações;BR;Brasil;;2022-03-17;N
41.335.131/0001-07;2021-01-01;1;106013;MOTTU I S.A;2021-03-17;Companhia COnstituida como LTDA e convertida em S.A em 08/04/2021;BR;Brasil;;;S
41.335.131/0001-07;2021-04-01;2;110302;MOTTU I S.A;2021-03-17;Companhia COnstituida como LTDA e convertida em S.A em 08/04/2021;BR;Brasil;;2021-11-12;N
41.508.382/0001-46;2021-07-01;3;113876;RODOVIAS DO BRASIL HOLDING S.A.;2021-02-26;Sociedade anônima;BR;Brasil;;2021-11-12;N
41.534.746/0001-62;2021-05-01;1;103160;CERES SECURITIZADORA S/A;2021-04-12;Sociedade por Ações;BR;Brasil;;;S
41.534.746/0001-62;2021-07-01;2;108858;CERES SECURITIZADORA S/A;2021-03-30;Sociedade por Ações;BR;Brasil;;2021-09-29;N
41.534.746/0001-62;2021-09-01;1;108380;CERES SECURITIZADORA S/A;2021-03-30;Sociedade por Ações;BR;Brasil;;;S
41.811.375/0001-19;2021-03-31;1;106126;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-03-16;Sociedade por acoes.;BR;Brasil;;;S
41.811.375/0001-19;2021-06-01;7;118222;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-03-16;Sociedade por acoes.;BR;Brasil;;2021-09-28;N
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;1972-01-12;Sociedade limitada;BR;Brasil;;1978-12-18;N
42.233.757/0001-75;2021-01-01;2;110541;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;2021-05-18;Sociedade por Ações;BR;Brasil;;2021-11-30;N
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;1973-09-13;Sociedade por Ações.;BR;Brasil;;2007-06-04;N
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;1973-07-05;Sociedade por ações;BR;Brasil;;2015-05-11;N
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;2021-05-26;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2022-03-30;N
42.331.462/0001-31;2021-01-01;2;114354;EMBPAR PARTICIPAÇÕES S/A;1974-08-01;Constituído sob a forma de sociedade limitada;BR;Brasil;;1996-03-14;N
42.353.180/0001-35;2021-01-01;2;113475;IGUÁ RIO DE JANEIRO S.A.;2021-06-11;Constituída como Subsidiária Integral.O Prazo de Duração da Companhia é determinado, correspondente ao prazo necessário para cumprimento de todas as obrigações previstas no Contrato de Concessão, sendo a data de seu registro na Junta Comercial do Estado do Rio de Janeiro a data inicial de suas atividades (16/06/2021).;BR;Brasil;2057-02-07;2022-03-30;N
42.500.384/0001-51;2021-07-01;1;108772;SERENA ENERGIA S.A.;2021-06-28;Sociedade por Ações;BR;Brasil;;;S
42.500.384/0001-51;2021-10-01;10;114715;SERENA ENERGIA S.A.;2021-05-27;Sociedade por Ações;BR;Brasil;;2021-12-01;N
42.603.513/0001-37;2021-01-01;2;110863;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;2021-05-04;Assembleia Geral de Constituição - Sociedade Anônima;BR;Brasil;;2021-12-17;N
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;2021-05-26;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2022-03-30;N
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;1992-08-05;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 06 de dezembro de 2010;BR;Brasil;;2016-10-26;N
42.938.083/0001-04;2021-09-01;2;110756;VERT-9 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;2021-07-23;LTDA e posteriormente convertida em S.A em 05 de agosto de 2021.;BR;Brasil;;2021-12-07;N
43.185.362/0001-07;2021-01-01;1;105340;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;1971-08-26;Companhia aberta;BR;Brasil;;1973-12-19;N
43.283.811/0001-50;2021-01-01;4;115713;KALUNGA S.A;1972-05-16;Sociedade Limitada.;BR;Brasil;;2021-03-08;N
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;1980-05-05;Constituida sob a forma de sociedade limitada, tendo se transformado em sociedade por ações em 03 de março de 2006.;BR;Brasil;;2007-03-02;N
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;1973-09-06;Sociedade de Economia Mista;BR;Brasil;;1994-06-27;N
43.948.405/0001-69;2021-01-01;4;114463;LUPO S.A.;1937-06-11;Sociedade Anônima;BR;Brasil;;2021-12-17;N
45.242.914/0001-05;2021-01-01;8;115612;C&A MODAS S.A.;1981-01-12;Sociedade limitada;BR;Brasil;;2019-10-24;N
45.365.558/0001-09;2021-01-01;13;114203;VITTIA S.A.;1971-06-16;Sociedade Limitada;BR;Brasil;;2021-04-28;N
45.453.214/0001-51;2021-01-01;7;115604;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;1961-05-23;Empresa de sociedade limitada;BR;Brasil;;2006-10-24;N
45.987.245/0001-92;2021-01-01;11;115709;BIOMA EDUCAÇÃO S.A.;1960-11-19;Sociedade anônima;BR;Brasil;;1974-01-01;N
46.119.855/0001-37;2021-01-01;5;109278;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;1974-08-28;Constituída com a Lei Municipal nº 4.356, de 28 de dezembro de 1973, que foi regulamentada pelo Decreto nº 4.437, de 14 de março de 1974. A Assembleia Geral de Constituição de Sociedade por Ações ocorreu em 28 de agosto de 1974.A Sociedade de Abastecimento de Água e Saneamento S/A (SANASA) é uma sociedade de economia mista, de capital aberto e sem ações negociáveis, com participação majoritária da Prefeitura Municipal de Campinas (99,99%).;BR;Brasil;;1997-04-29;N
47.508.411/0001-56;2021-01-01;13;114389;CIA BRASILEIRA DE DISTRIBUICAO;1981-11-10;Sociedade anônima;BR;Brasil;;1995-04-04;N
47.509.120/0001-82;2021-01-01;4;114299;BRADESCO LEASING S.A. ARREND MERCANTIL;1981-10-15;Sociedade Anônima de Arrendamento Mercantil.;BR;Brasil;;2004-11-24;N
47.960.950/0001-21;2021-01-01;11;113929;MAGAZINE LUIZA S.A.;1957-11-16;Constituída sob a forma de sociedade limitada, sendo que, em 16 de junho de 1984, por meio de alteração contratual devidamente arquivada na Junta Comercial de São Paulo - JUCESP, a nossa Companhia transformou-se em sociedade por ações.;BR;Brasil;;2011-04-28;N
48.344.725/0007-19;2021-01-01;1;106853;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;1992-07-02;Constituição sob a forma de sociedade limitada;BR;Brasil;;;S
49.263.189/0001-02;2021-01-01;5;113497;HELBOR EMPREENDIMENTOS S.A.;1977-10-20;Sociedade limitada.;BR;Brasil;;2007-07-09;N
49.669.856/0001-43;2021-01-01;9;114610;VESTE S.A. ESTILO;1982-04-19;Sociedade por quotas de responsabilidade limitada.;BR;Brasil;;2008-04-28;N
50.564.053/0001-03;2021-01-01;10;114459;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;1948-01-14;Sociedade anônima de capital aberto;BR;Brasil;;1984-09-26;N
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;1966-07-08;Sociedade Anônima;BR;Brasil;;2005-10-26;N
50.926.955/0001-42;2021-01-01;6;114307;VULCABRAS S.A.;1952-06-05;Sociedade Anonima;BR;Brasil;;1977-07-20;N
51.128.999/0001-90;2021-01-01;3;114329;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;1979-10-16;A constituição da Companhia foi como sociedade anônima de capital fechado, transformando-se em sociedade anônima de capital aberto em 11/02/2008.;BR;Brasil;;2008-02-11;N
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;1979-05-23;Constituída como Sociedade Limitada e transformada em Sociedade Anônima em 11/08/1983;BR;Brasil;;2007-02-02;N
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;1943-07-13;Sociedade anônima de capital fechado;BR;Brasil;;2007-02-07;N
51.928.174/0001-50;2021-01-01;3;114324;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;1983-08-23;Sociedade Anônima;BR;Brasil;;1989-04-19;N
52.123.916/0001-32;2021-01-01;3;111760;DORI ALIMENTOS S.A.;1967-05-08;Firma Individual;BR;Brasil;;2021-11-17;N
52.548.435/0001-79;2021-01-01;5;114500;JSL S.A.;1969-08-05;Sociedade limitada;BR;Brasil;;2010-04-15;N
53.113.791/0001-22;2021-01-01;9;114000;TOTVS S.A.;1983-12-13;Sociedade Anônima de Capital Aberto;BR;Brasil;;2006-03-07;N
56.444.250/0001-75;2021-01-01;2;109095;HAUSCENTER SA;1986-09-19;A Empresa foi constituida sob a forma de Sociedade Anônima, tendo como objeto propósito especifico.;BR;Brasil;;1995-05-02;N
56.643.018/0001-66;2021-01-01;3;112455;EUCATEX S.A. INDUSTRIA E COMERCIO;1951-11-23;Sociedade Anônima;BR;Brasil;;1969-08-20;N
56.720.428/0001-63;2021-01-01;6;113349;ROMI S.A.;1938-04-19;Sociedade por ações, de capital aberto.;BR;Brasil;;1977-07-20;N
56.992.423/0001-90;2021-01-01;5;109021;BICICLETAS MONARK S.A.;1948-04-26;Sociedade por quotas de responsabilidade ltda.;BR;Brasil;;1971-12-01;N
58.119.199/0001-51;2021-01-01;6;113746;ODONTOPREV S.A.;1987-08-28;Empresa limitada de 28/08/1987 a 08/1998Sociedade Anônima de capital fechado de 08/1998 a 01/12/2006Sociedade Anônima de capital aberto a partir de 01/12/2006.;BR;Brasil;;2006-06-13;N
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;1987-12-16;Sociedade empresária limitada;BR;Brasil;;2019-01-11;N
59.105.999/0001-86;2021-01-01;7;114247;WHIRLPOOL S.A.;1957-06-12;Sociedade Anônima;BR;Brasil;;1994-04-22;N
59.285.411/0001-13;2021-01-01;25;115320;BCO PAN S.A.;1966-08-23;Sociedade por ações;BR;Brasil;;2007-11-12;N
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;1988-08-19;Constituição sob a forma de sociedade limitada;BR;Brasil;;2020-10-22;N
59.717.553/0001-02;2021-01-01;8;113741;GRUPO MULTI S.A.;1988-11-21;Constituição sob a forma de sociedade limitada;BR;Brasil;;2021-07-20;N
59.789.545/0001-71;2021-01-01;3;114356;POLPAR S.A.;1988-11-29;Sociedade Anônima;BR;Brasil;;1989-03-03;N
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;1979-11-19;Sociedade por Ações;BR;Brasil;;2021-05-06;N
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;1961-05-15;Sociedade Anônima;BR;Brasil;;1977-07-20;N
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;1904-06-30;Sociedade Anônima;BR;Brasil;;1968-11-25;N
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;1950-03-03;Sociedade anônima de capital aberto.;BR;Brasil;;1977-07-20;N
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;1933-01-24;Sociedade em nome coletivo originalmente denominada Saraiva & Cia. (posteriormente transformada em sociedade por ações).;BR;Brasil;;1977-07-20;N
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;1989-04-19;Constituída sob a forma de sociedade civil limitada;BR;Brasil;;2020-05-13;N
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;1946-03-12;Sociedade Anônima;BR;Brasil;;1946-03-12;N
60.637.238/0001-54;2021-01-01;13;111022;BLUE TECH SOLUTIONS EQI S.A.;1936-04-17;SOCIEDDE ANÔNIMA;BR;Brasil;;1985-03-14;N
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;1954-02-26;Sociedade Anônima;BR;Brasil;;1982-03-11;N
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;1890-09-12;Sociedade por ações.;BR;Brasil;;1977-07-20;N
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;1943-01-05;Sociedade anônima de capital fechado, constituído como Banco Comercial.;BR;Brasil;;1977-07-20;N
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;1966-06-13;Banco privado de investimento;BR;Brasil;;1977-07-20;N
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;1964-10-23;Com atividades iniciadas em 1926, foi constituída como sociedade civil, sob a denominação "Médicos Associados - EMEÁ", em 23 de outubro de 1964.;BR;Brasil;;2009-12-14;N
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;1911-02-11;Sociedade por ações;BR;Brasil;;1969-11-26;N
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;1943-09-09;Sociedade Anônima;BR;Brasil;;2002-12-30;N
60.884.319/0001-59;2021-01-01;1;105561;NORDON INDUSTRIAS METALURGICAS S.A.;1966-07-15;Estatuto Social;BR;Brasil;;1966-07-16;N
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;1956-04-25;Sociedade Anônima;BR;Brasil;;1994-04-11;N
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;1966-12-05;Sociedade de economia mista;BR;Brasil;;1971-09-27;N
61.022.042/0001-18;2021-01-01;3;114775;CONSTRUTORA ADOLPHO LINDENBERG S.A.;1966-10-25;SOCIEDADE ANÔNIMA;BR;Brasil;;1977-07-20;N
61.065.298/0001-02;2021-01-01;5;114325;MANGELS INDUSTRIAL S.A.;1959-09-18;Sociedade Anônima;BR;Brasil;;1971-12-28;N
61.065.751/0001-80;2021-01-01;5;114150;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;1985-06-27;Constituído na forma de Sociedade Anônima.;BR;Brasil;;1997-07-01;N
61.079.117/0001-05;2021-01-01;8;111641;ALPARGATAS S.A.;1907-04-03;Sob a forma de uma sociedade por ações.;BR;Brasil;;1977-07-20;N
61.080.313/0001-91;2021-01-01;1;103765;COBRASMA S.A.;1944-09-01;Sociedade anonima de capital aberto.;BR;Brasil;;1979-12-12;N
61.082.004/0001-50;2021-01-01;4;110814;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;1937-07-21;A empresa foi fundada como sociedade por quotas limitadas.;BR;Brasil;;1968-06-29;N
61.088.894/0001-08;2021-01-01;3;114008;CAMBUCI S.A.;1945-08-29;Companhia Aberta;BR;Brasil;;1985-01-05;N
61.092.037/0001-81;2021-01-01;11;113751;ETERNIT S.A.;1940-01-30;Companhia de Capital Aberto;BR;Brasil;;1970-11-17;N
61.156.113/0001-75;2021-01-01;12;115484;IOCHPE MAXION S.A.;1940-05-28;O emissor foi constituído como uma sociedade por quotas de responsabilidade limitada, tendo sido transformado em sociedade anônima em 30/08/1969.;BR;Brasil;;1984-07-17;N
61.156.931/0001-78;2021-01-01;4;110462;ALIPERTI S.A.;1924-01-02;A sociedade é sucessora da empresa J. L. Aliperti Irmãos & Cia Ltda, cujos atos constitutivos foram arquivados na Junta Comercial do Estado de São Paulo sob nº 22035 em 26/09/1944;BR;Brasil;;1986-06-06;N
61.186.680/0001-74;2021-01-01;20;115526;BANCO BMG S/A;1964-12-28;Sociedade anônima;BR;Brasil;;2018-12-17;N
61.189.288/0001-89;2021-01-01;8;115353;MARISA LOJAS S.A.;1959-04-28;Sociedade empresária limitada;BR;Brasil;;2010-06-14;N
61.190.096/0001-92;2021-01-01;2;113252;EUROFARMA LABORATÓRIOS S.A.;1962-07-04;Sociedade Limitada;BR;Brasil;;2022-03-28;N
61.351.532/0001-68;2021-01-01;6;108240;AZEVEDO E TRAVASSOS S.A.;1922-06-25;Sociedade Anônima;BR;Brasil;;1984-07-20;N
61.374.161/0001-30;2021-01-01;1;105399;BAUMER S.A.;1952-07-05;Sociedade Anônima de Capital Aberta;BR;Brasil;;1970-05-20;N
61.409.892/0001-73;2021-01-01;7;111480;COMPANHIA BRASILEIRA DE ALUMÍNIO;1941-12-12;Sociedade por ações;BR;Brasil;;2021-07-13;N
61.486.650/0001-83;2021-01-01;21;114753;DIAGNOSTICOS DA AMERICA S.A.;1966-07-17;Sociedade Cívil Limitada;BR;Brasil;;2004-11-05;N
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;1966-05-06;Sociedade Anônima;BR;Brasil;;1977-07-20;N
61.584.140/0001-49;2021-01-01;4;115244;REDE ENERGIA PARTICIPAÇÕES S.A.;1929-01-02;Sociedade Anônima;BR;Brasil;;1969-10-16;N
61.585.865/0001-51;2021-01-01;6;113999;RAIA DROGASIL S.A.;1935-03-28;Sociedade Anônima;BR;Brasil;;1977-07-20;N
61.695.227/0001-93;2021-01-01;9;115851;ELETROPAULO METROP. ELET. SAO PAULO S.A.;1971-09-08;Sociedade por ações;BR;Brasil;;1993-08-19;N
61.856.571/0001-17;2021-01-01;6;115638;CIA GAS DE SAO PAULO - COMGAS;1872-08-28;Sociedade empresária limitada;BR;Brasil;;1996-07-03;N
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;1968-02-05;Sociedade anônima de capital autorizado, de economia mista, controlada pela Prefeitura do Município de São Paulo;BR;Brasil;;1977-10-20;N
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;1997-05-15;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2007-03-27;N
62.232.889/0001-90;2021-01-01;4;115735;BCO DAYCOVAL S.A.;1968-08-05;Em 05 de agosto de 1968 foi constituída a Daycoval Distribuidora de Títulos e Valores Mobiliários Ltda., que em 22 de maio de 1989 foi transformada em sociedade anônima e adotou a denominação de Banco Daycoval S.A.;BR;Brasil;;2007-06-27;N
62.258.884/0001-36;2021-01-01;5;115080;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;1968-11-12;Sociedade Anônima;BR;Brasil;;2021-07-14;N
62.307.848/0001-15;2021-01-01;1;105183;BANCO RCI BRASIL S.A.;1968-09-12;O Banco RCI Brasil S.A. ("Companhia") foi constituído na forma de sociedade limitada. Em 13 de fevereiro de 1970, a Companhia foi transformada em uma sociedade por ações.;BR;Brasil;;2008-04-29;N
62.984.091/0001-02;2021-01-01;12;115564;CRUZEIRO DO SUL EDUCACIONAL S.A.;1970-07-09;Sociedade anônima;BR;Brasil;;2021-02-09;N
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;1990-11-09;Sociedade Anônima;BR;Brasil;;2017-09-26;N
65.654.303/0001-73;2021-01-01;7;114191;DIBENS LEASING S.A. - ARREND.MERCANTIL;1990-09-27;Constituída por meio de subscrição particular de ações, sob a forma de sociedade por ações de capital fechado, por meio da Assembleia Geral de Constituição realizada em 27 de setembro de 1990.;BR;Brasil;;1993-09-28;N
