CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Passivo;Indice_Endividamento;Tipo_Indice;Descricao_Outro_Indice
14.882.295/0001-81;2021-01-01;5;114009;2020-01-01;2020-12-31;0.00;4.36442438;Outros índices;Índice utilizado: Dívida Líquida/EBITDA Ajustado em Real (R$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros.A Dívida Líquida (R$ 3.893.678 mil em 31.12.2020) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA Ajustado é calculado por meio do EBITDA excluindo (i) o efeito da Provisão para redução ao valor recuperável de ativos e (ii) despesas que a administração julga a ser não recorrentes. Adicionalmente, informamos que os valores em dólares foram convertidos pela taxa histórica da transação para os períodos de 2018, 2019 e 2020, sendo que em 2018 a moeda funcional era o Real e em 2019 e 2020 a moeda funcional passou a seu o Dólar. Vide item 3.2 deste Formulário de Referência para mais informações.
14.882.295/0001-81;2021-01-01;5;114009;2020-01-01;2020-12-31;0.00;4.36034568;Outros índices;Índice utilizado: Dívida Líquida/EBITDA Ajustado em Dólar (US$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros, e é informado em dólar dado que a moeda funcional da Companhia é em dólar.A Dívida Líquida (US$ 749.260 mil em 31.12.2020) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA Ajustado (US$ 171.835 mil para o exercício de 2020) O EBITDA Ajustado é calculado por meio do EBITDA excluindo (i) o efeito da provisão para redução ao valor recuperável de ativos e (ii) despesas que a administração julga a ser não recorrentes. Adicionalmente, informamos que os valores em dólares foram convertidos pela taxa histórica da transação para os períodos de 2018, 2019 e 2020, sendo que em 2018 a moeda funcional era o Real e em 2019 e 2020 a moeda funcional passou a seu o Dólar. Vide item 3.2 deste Formulário de Referência para mais informações.
14.998.371/0001-19;2021-01-01;3;114136;2020-01-01;2020-12-31;954025000.00;1.66502902;Índice de Endividamento;
15.073.274/0001-88;2021-01-01;2;111192;2020-01-01;2020-12-31;540301.00;0.99151260;Índice de Endividamento;
15.090.690/0001-94;2021-01-01;6;114770;2020-01-31;2020-12-31;1041.00;9.37837838;Índice de Endividamento;
15.115.504/0001-24;2021-01-01;1;105219;2020-01-01;2020-12-31;335689517.37;0.31567569;Índice de Endividamento;
15.139.629/0001-94;2021-01-01;14;114048;2020-01-01;2020-12-31;14821301453.20;2.42473862;Índice de Endividamento;
15.141.799/0001-03;2021-01-01;8;114952;2020-01-01;2020-12-31;528659000.00;29.83700000;Índice de Endividamento;
15.144.017/0001-90;2021-01-01;6;115639;2020-01-01;2020-12-31;201257662.11;1.01177411;Índice de Endividamento;
15.229.110/0001-05;2021-01-01;2;111268;2020-01-01;2020-12-31;18334818.00;1.01000000;Índice de Endividamento;
15.377.572/0001-61;2021-01-01;1;105239;2020-01-01;2020-12-31;51837447.00;85.84000000;Índice de Endividamento;
15.413.826/0001-50;2021-01-01;6;115429;2020-01-01;2020-12-31;2893483000.00;2.79504973;Índice de Endividamento;
15.484.093/0001-44;2021-01-01;23;114766;2020-01-01;2020-12-31;571644393.91;46.91033979;Índice de Endividamento;
15.494.541/0001-90;2021-01-01;2;113684;2020-01-01;2020-12-31;274983905.65;24.07479492;Índice de Endividamento;
15.578.569/0001-06;2021-01-01;13;115588;2020-01-01;2020-12-31;17080103188.61;8.90855102;Índice de Endividamento;
15.675.715/0001-11;2021-01-01;1;121102;2020-01-01;2020-12-31;1418000.00;0.04640508;Índice de Endividamento;
15.688.041/0001-90;2021-01-01;1;105259;2020-01-01;2020-12-31;345746.00;7.71410100;Índice de Endividamento;
16.233.389/0001-55;2021-01-01;6;113662;2020-01-01;2020-12-31;1032887000.00;2.98183138;Índice de Endividamento;
16.234.171/0001-15;2021-01-01;3;108940;2020-01-01;2020-12-31;3062000.00;0.44533800;Índice de Endividamento;
16.404.287/0001-55;2021-01-01;10;114800;2020-01-01;2020-12-31;94463370000.00;12.80000000;Índice de Endividamento;
16.590.234/0001-76;2021-01-01;12;114619;2020-01-01;2020-12-31;1483947.00;1.10040000;Índice de Endividamento;
16.590.234/0001-76;2021-01-01;12;114619;2021-01-01;2021-12-31;1577069.00;1.01860000;Índice de Endividamento;
16.614.075/0001-00;2021-01-01;6;114519;2020-01-01;2020-12-31;3761411000.00;0.73732786;Índice de Endividamento;
16.670.085/0001-55;2021-01-01;11;114350;2020-01-01;2020-12-31;14388475000.00;2.37721553;Índice de Endividamento;
16.670.085/0001-55;2021-01-01;11;114350;2020-01-01;2020-12-31;0.00;0.47265044;Outros índices;Dívida Líquida / valor da frota (Consolidado) - A Companhia entende que esse índice é apropriado pois demonstra que 47,26% da frota da Companhia seria suficiente para liquidar todo o seu endividamento.
16.670.085/0001-55;2021-01-01;11;114350;2020-01-01;2020-12-31;0.00;1.01233871;Outros índices;Dívida Líquida / patrimônio líquido (Consolidado) - Esse índice representa a relação entre o capital de terceiros e o capital próprio dos acionistas. A Companhia entende que esse índice é apropriado para demonstrar a participação do capital de terceiros frente ao capital próprio no financiamento das suas atividades.
16.670.085/0001-55;2021-01-01;11;114350;2020-01-01;2020-12-31;0.00;2.48264474;Outros índices;Dívida Líquida / EBITDA (Consolidado) - A Companhia entende que esse índice é apropriado para demonstrar o endividamento da Companhia.
16.676.520/0001-59;2021-01-01;16;115559;2020-01-01;2020-12-31;922868000.00;3.53506700;Índice de Endividamento;
16.811.931/0001-00;2021-01-01;6;114724;2020-01-01;2020-12-31;1898578000.00;4.78625467;Índice de Endividamento;
16.922.038/0001-51;2021-01-01;16;115750;2020-01-01;2020-12-31;0.06;0.00000000;Índice de Endividamento;
17.155.730/0001-64;2021-01-01;10;115710;2020-01-01;2020-12-31;0.00;0.34523243;Outros índices;Índice: Dívida líquida/ (dívida líquida + patrimônio líquido)Justificativa: Esse índice reflete um indicador amplamente utilizado e divulgado ao mercado, que mede a relação consolidada de endividamento medida por Dívida líquida/ (dívida líquida + patrimônio líquido). Em 31 de dezembro de 2020, a dívida líquida da Companhia era de R$ 9.215 milhões
17.155.730/0001-64;2021-01-01;10;115710;2020-01-01;2020-12-31;0.00;1.61838743;Outros índices;Índice: Dívida líquida/ LajidaJustificativa: Esse índice é uma medição não contábil elaborada pela Companhia e amplamente utilizado e divulgado ao mercado, que mede o endividamento consolidado da Companhia em relação ao seu LAJIDA (Lucro antes de Juros, Impostos, Depreciação e Amortização). Em 31 de dezembro de 2020, a dívida líquida da Companhia era de R$ 9.215 milhões e o LAJIDA da Companhia era de R$ 5.694 milhões
17.155.730/0001-64;2021-01-01;10;115710;2020-01-01;2020-12-31;36605732000.00;2.09446719;Índice de Endividamento;
17.159.229/0001-76;2021-01-01;4;109065;2020-01-01;2020-12-31;701423858.97;1.29113209;Índice de Endividamento;
17.159.229/0001-76;2021-01-01;4;109065;2021-01-01;2021-12-31;651753147.93;1.06591392;Índice de Endividamento;
17.161.241/0001-15;2021-01-01;1;103287;2020-01-01;2020-12-31;100429614.00;0.36400000;Índice de Endividamento;
17.162.082/0001-73;2021-01-01;2;111769;2020-01-01;2020-12-31;13320336553.86;1.07776213;Índice de Endividamento;
17.167.396/0001-69;2021-01-01;2;113608;2020-01-01;2020-12-31;9702000.00;0.00943645;Índice de Endividamento;
17.167.412/0001-13;2021-01-01;5;113589;2020-01-01;2020-12-31;8315131000.00;8.46852995;Índice de Endividamento;
17.184.037/0001-10;2021-01-01;19;114476;2020-01-01;2020-12-31;9684456000.00;9.37000000;Índice de Endividamento;
17.193.806/0001-46;2021-01-01;2;113610;2020-01-01;2020-12-31;1228075000.00;0.99470602;Índice de Endividamento;
17.234.244/0001-31;2021-01-01;4;114584;2020-01-01;2020-12-31;271384000.00;1.15300000;Índice de Endividamento;
17.245.234/0001-00;2021-01-01;2;114734;2020-01-01;2020-12-31;540176000.00;3.62887374;Índice de Endividamento;
17.281.106/0001-03;2021-01-01;16;114506;2020-01-01;2020-12-31;5315845000.00;0.82000000;Índice de Endividamento;
17.281.106/0001-03;2021-01-01;16;114506;2020-01-01;2020-12-31;0.00;1.56000000;Outros índices;Método de cálculo: Dívida Líquida dividida pelo EbitdaDescrição e motivo para utilização de outro índice: A Companhia entende que este índice é apropriado para a compreensão de sua situação financeira, pois permite estabelecer uma noção de proporção entre o grau de endividamento da Companhia e sua capacidade de geração de caixa. Esse indicador consta no Estatuto Social da COPASA MG é um dos índices utilizados como referência para covenants em diversos financiamentos contraídos. A Dívida Líquida da COPASA MG deve ser igual ou inferior a 3 vezes o LAJIDA (lucro antes de juros, impostos, depreciação e amortização). O referido limite poderá atingir 4,0x, mediante justificativa e específica aprovação do Conselho de Administração, em caráter excepcional. A Dívida Líquida corresponde ao somatório do saldo devedor de curto e longo prazos dos Empréstimos, Financiamentos, Debêntures e Outros compromissos onerosos (Fundação Libertas) menos Caixa e Equivalentes de Caixa).
17.281.106/0001-03;2021-01-01;16;114506;2020-01-01;2020-12-31;0.00;3.87000000;Outros índices;Método de cálculo: Ebitda dividido pelo serviço da dívidaDescrição e motivo para utilização de outro índice: A Companhia entende que este índice é apropriado para a compreensão de sua situação financeira, pois permite estabelecer uma noção de proporção entre sua capacidade anual de geração de caixa operacional e seus compromissos financeiros. Tais índices são utilizados como referência para covenants em diversos financiamentos contraídos pela Companhia. O Serviço da Dívida é apurado somando-se os juros, a amortização e as taxas. Nesse sentido, o valor aproximado do Serviço da Dívida pode ser apurado somando-se essas rubricas no "Fluxo de caixa das atividades operacionais", constantes nas Demonstrações Financeiras. Trata-se de valor aproximado, visto que as taxas relacionadas aos financiamentos que compõem o Serviço da Dívida foram lançadas na rubrica "Impostos, taxas, contribuições e obrigações sociais" no referido fluxo de caixa. O EBITDA da Companhia deve ser superior a 1,2 vezes o Serviço da Dívida.
17.314.329/0001-20;2021-01-01;15;115108;2020-01-01;2020-12-31;1571578000.00;1.33026748;Índice de Endividamento;
17.344.597/0001-94;2021-01-01;17;114072;2020-01-01;2020-12-31;4510691.00;0.70594207;Índice de Endividamento;
17.359.233/0001-88;2021-01-01;2;114052;2020-01-01;2020-12-31;651621000.00;0.69069353;Índice de Endividamento;
17.359.233/0001-88;2021-01-01;2;114052;2021-01-01;2021-12-31;1923282000.00;13.05983010;Índice de Endividamento;
17.943.792/0001-30;2021-01-01;2;110131;2020-01-01;2020-12-31;87929000.00;0.86766331;Índice de Endividamento;
17.943.792/0001-30;2021-01-01;2;110131;2021-01-01;2021-12-31;85351000.00;0.80076370;Índice de Endividamento;
18.174.270/0001-84;2021-01-01;10;114785;2020-01-01;2020-12-31;567482000.00;1.54326165;Índice de Endividamento;
18.174.270/0001-84;2021-01-01;10;114785;2021-01-01;2021-12-31;573203000.00;1.47325309;Índice de Endividamento;
18.328.118/0001-09;2021-01-01;19;115336;2020-01-01;2020-12-31;1378129.00;2.67723148;Índice de Endividamento;
18.328.118/0001-09;2021-01-01;19;115336;2020-01-01;2020-12-31;0.00;0.05413815;Outros índices;Este índice de endividamento representa a dívida líquida sobre o EBITDA Ajustado da Companhia. Para maiores informações, vide item 3.2 deste Formulário de Referência.
18.328.118/0001-09;2021-01-01;19;115336;2021-01-01;2021-12-31;1441503.00;2.46286153;Índice de Endividamento;
18.328.118/0001-09;2021-01-01;19;115336;2021-01-01;2021-12-31;0.00;0.63752969;Outros índices;Este índice de endividamento representa a dívida líquida sobre o EBITDA Ajustado da Companhia. Para maiores informações, vide item 3.2 deste Formulário de Referência.
18.483.666/0001-03;2021-01-01;5;108468;2020-01-01;2020-12-31;237682000.00;9.12827406;Índice de Endividamento;
18.483.666/0001-03;2021-01-01;5;108468;2021-01-01;2021-12-31;334131000.00;12.53492647;Índice de Endividamento;
18.494.485/0001-82;2021-01-01;1;105102;2020-01-01;2020-12-31;54177789.00;446.00000000;Índice de Endividamento;
18.572.225/0001-88;2021-01-01;1;105428;2020-01-01;2020-12-31;1300896.00;4.15000000;Índice de Endividamento;
18.593.815/0001-97;2021-01-01;12;115602;2020-01-01;2020-12-31;111044000.00;0.49000000;Índice de Endividamento;
18.593.815/0001-97;2021-01-01;12;115602;2020-01-01;2020-12-31;111044000.00;3.08000000;Índice de Endividamento;
18.903.785/0001-78;2021-01-01;10;114771;2020-01-01;2020-12-31;1041.00;1.00000000;Índice de Endividamento;
19.208.022/0001-70;2021-01-01;22;114768;2020-01-01;2020-12-31;963350723.52;66.67685210;Índice de Endividamento;
19.276.528/0001-16;2021-01-01;4;113783;2020-01-01;2020-12-31;8931656.00;1.30000000;Índice de Endividamento;
19.296.342/0001-29;2021-01-01;4;112302;2020-01-01;2020-12-31;2056875000.00;387.00000000;Índice de Endividamento;
19.378.769/0001-76;2021-01-01;7;114656;2020-12-01;2020-12-31;1234831000.00;1.68000000;Índice de Endividamento;
19.378.769/0001-76;2021-01-01;7;114656;2020-12-01;2020-12-31;0.00;0.50000000;Outros índices;Dívida Financeira Líquida / EBITDA. A Companhia entende que este índice de endividamento representa, de forma mais apropriada, o nível relativo de endividamento da Companhia, pois reflete o endividamento consolidado líquido de acordo com sua capacidade imediata de pagamento. A Dívida Financeira Líquida é composta pela Dívida Financeira Bruta menos o saldo de Caixa e Equivalentes de Caixa. A Dívida Financeira Bruta é composta pelos saldos de  Debêntures, Empréstimos e Financiamentos de Curto e Longo Prazo.
19.403.252/0001-90;2021-01-01;10;114039;2020-01-01;2020-12-31;824738000.00;2.72000000;Índice de Endividamento;
19.521.322/0001-04;2021-01-01;2;106085;2020-01-01;2020-12-31;1644428970.96;4.65809752;Índice de Endividamento;
19.526.748/0001-50;2021-01-01;2;113827;2020-01-01;2020-12-31;105420000.00;80.86583210;Índice de Endividamento;
19.527.586/0001-75;2021-01-01;3;111569;2020-01-01;2020-12-31;1522143000.00;0.96400000;Índice de Endividamento;
19.527.639/0001-58;2021-01-01;5;115428;2020-01-01;2020-12-31;828870000.00;2.90255142;Índice de Endividamento;
19.642.306/0001-70;2021-01-01;2;114600;2020-01-01;2020-12-31;1175296000.00;1.38940957;Índice de Endividamento;
19.726.048/0001-00;2021-01-01;6;114593;2020-01-01;2020-12-31;0.00;9.94000000;Outros índices;O valor reportado como indice de endividamento possui valor negativo
19.726.048/0001-00;2021-01-01;6;114593;2020-01-01;2020-12-31;1158812808.30;9.94000000;Índice de Endividamento;
19.796.586/0001-70;2021-01-01;4;109113;2020-01-01;2020-12-31;891053000.00;7.00529900;Índice de Endividamento;
19.796.586/0001-70;2021-01-01;4;109113;2021-01-01;2021-12-31;1452208000.00;11.02220100;Índice de Endividamento;
19.853.511/0001-84;2021-01-01;7;111817;2020-01-01;2020-12-31;9254854000.00;1.30374203;Índice de Endividamento;
20.247.322/0001-47;2021-01-01;15;114341;2020-01-01;2020-12-31;2585397000.00;2.28677404;Índice de Endividamento;
20.247.322/0001-47;2021-01-01;15;114341;2021-01-01;2021-12-31;2626833000.00;1.72405322;Índice de Endividamento;
20.258.278/0001-70;2021-01-01;3;108254;2020-01-01;2020-12-31;0.00;0.26000000;Outros índices;Dívida Líquida / Patrimônio líquido: Em 31 de dezembro de 2020, a Dívida Líquida da Companhia era de R$148.427 mil e o patrimônio líquido era de R$560.810 mil, representando um índice de Dívida Líquida / Patrimônio líquido de 0,26 vezes. Por Dívida Líquida entende-se o saldo de empréstimos e financiamentos, circulantes e não circulantes, líquidos do saldo de caixa e equivalentes de caixa e de instrumentos financeiros derivativos. A Companhia entende que o índice de Dívida Líquida / Patrimônio líquido representa de forma mais adequada o seu nível de endividamento. Para mais informações, ver item 3.2 deste Formulário de Referência.
20.258.278/0001-70;2021-01-01;3;108254;2020-01-01;2020-12-31;543126598.80;0.97000000;Índice de Endividamento;
20.451.953/0001-83;2021-01-01;5;113701;2020-01-01;2020-12-31;9381.69;0.30289732;Índice de Endividamento;
20.514.555/0001-69;2021-01-01;5;112863;2020-01-01;2020-12-31;566783000.00;1.65158593;Índice de Endividamento;
20.514.590/0001-88;2021-01-01;7;114558;2020-01-01;2020-12-31;526664000.00;1.88006300;Índice de Endividamento;
20.553.221/0001-02;2021-01-01;2;111112;2021-01-01;2021-12-31;125044000.00;2.46072100;Índice de Endividamento;
21.110.778/0001-23;2021-01-01;3;111168;2020-01-01;2020-12-31;6577000.00;5.13828125;Índice de Endividamento;
21.240.146/0001-84;2021-01-01;10;112883;2020-01-01;2020-12-31;3240717000.00;3.17671260;Índice de Endividamento;
21.240.146/0001-84;2021-01-01;10;112883;2021-01-01;2021-12-31;4422649000.00;4.46455330;Índice de Endividamento;
21.254.073/0001-80;2021-01-01;1;110887;2020-01-01;2020-12-31;72162000.00;0.00000001;Índice de Endividamento;
21.255.567/0001-89;2021-01-01;3;114106;2020-01-01;2020-12-31;336565000.00;1.18800000;Índice de Endividamento;
21.262.638/0001-70;2021-01-01;2;114508;2020-01-01;2020-12-31;43099000.00;15.27000000;Índice de Endividamento;
21.314.559/0001-66;2021-01-01;10;111240;2020-01-01;2020-12-31;6143947000.00;2.60482431;Índice de Endividamento;
21.389.501/0001-81;2021-01-01;8;115634;2020-01-01;2020-12-31;0.00;1.62000000;Outros índices;A Companhia entende que a medida de Alavancagem Financeira, dada pela razão entre Endividamento Líquido pelo EBITDA, também é adequada para mensurar o grau de endividamento da empresa. O endividamento líquido é dado pela diferenciação da soma do endividamento de curto e longo prazo subtraído pelo caixa e equivalentes de caixa. Este resultado é divido pelo EBITDA consolidado acumulado nos últimos 12 meses. Em 31/12/2020 o endividamento líquido totalizou R$ 3.535.166 mil e o EBITDA totalizou R$ 2.184.264 mil, portanto a alavancagem financeira foi de 1,62 vezes, considerado adequada.
21.389.501/0001-81;2021-01-01;8;115634;2020-01-01;2020-12-31;11681751845.74;3.51733376;Índice de Endividamento;
21.414.457/0001-12;2021-01-01;2;109345;2020-01-01;2020-12-31;140703.00;1.16300000;Índice de Endividamento;
21.610.416/0001-00;2021-01-01;1;105037;2020-01-01;2020-12-31;10762408.00;0.95000000;Índice de Endividamento;
21.728.083/0001-00;2021-01-01;4;114563;2020-01-01;2020-12-31;1554105000.00;1.67185725;Índice de Endividamento;
21.948.105/0001-47;2021-01-01;1;105489;2020-01-01;2020-12-31;54527.00;1.05020000;Índice de Endividamento;
21.976.484/0001-89;2021-01-01;1;104862;2020-01-01;2020-12-31;51507000.00;0.99202634;Índice de Endividamento;
21.976.510/0001-79;2021-01-01;1;105492;2020-01-01;2020-12-31;51594.00;1.08520000;Índice de Endividamento;
22.163.297/0001-49;2021-01-01;14;114767;2020-01-01;2020-12-31;502005688.56;71.22243649;Índice de Endividamento;
22.261.473/0001-85;2021-01-01;1;118236;2020-01-01;2020-12-31;1305038000.00;54.73000000;Índice de Endividamento;
22.495.265/0001-40;2021-01-01;1;105159;2020-01-01;2020-12-31;13517751.00;1.00000000;Índice de Endividamento;
22.543.331/0001-00;2021-01-01;12;115714;2020-01-01;2020-12-31;371901000.00;0.04093388;Índice de Endividamento;
22.677.520/0001-76;2021-01-01;3;115580;2020-01-01;2020-12-31;2770309000.00;1.85840000;Índice de Endividamento;
22.902.694/0001-95;2021-01-01;1;110707;2020-01-01;2020-12-31;311122000.00;4.22800500;Índice de Endividamento;
22.902.694/0001-95;2021-01-01;1;110707;2021-01-01;2021-09-30;322504000.00;2.80819200;Índice de Endividamento;
23.096.269/0001-19;2021-01-01;6;114122;2020-01-01;2020-12-31;9456296000.00;1.10650827;Índice de Endividamento;
23.236.821/0001-27;2021-01-01;1;105482;2020-01-01;2020-12-31;453002000.00;1.21671703;Índice de Endividamento;
23.373.000/0001-32;2021-01-01;11;114448;2020-01-01;2020-12-31;3719241000.00;7.35000000;Índice de Endividamento;
23.373.000/0001-32;2021-01-01;11;114448;2021-01-01;2021-12-31;3568406000.00;2.32000000;Índice de Endividamento;
23.438.929/0001-00;2021-01-01;6;111404;2020-01-01;2020-12-31;583808000.00;1.35664557;Índice de Endividamento;
23.864.409/0001-51;2021-01-01;5;113822;2020-01-01;2020-12-31;883245000.00;8.22020900;Índice de Endividamento;
23.864.409/0001-51;2021-01-01;5;113822;2020-01-01;2020-12-31;0.00;1.07000000;Outros índices;A Companhia utiliza o índice Dívida Líquida/EBITDA para fins da apuração dos covenants financeiros previstos em seus contratos e instrumentos financeiros. Considera-se (i) "Dívida Líquida" somatória da Dívida Bruta no último dia de cada mês encerrado, deduzidos os valores em caixa, aplicações financeiras e créditos fiscais líquidos e certos, desde que compensáveis no prazo máximo de 12 (doze) meses da data de apuração da dívida líquida, dividida pelo último EBITDA consolidado da Companhia (ii) "Dívida Bruta" a soma dos empréstimos e financiamentos de curto e longos prazos, incluídos os títulos descontados com regresso, as fianças e avais prestados em benefício de terceiros, arrendamento mercantil/leasing financeiro e os títulos de renda fixa não conversíveis fruto de emissão pública ou privada, nos mercado local ou internacional (inclui também os passivos decorrentes de instrumentos financeiros - derivativo e de parcelamento de tributos) e (iii) "EBITDA" significa resultado relativo aos 12 (doze) meses anteriores à data de apuração, antes do imposto de renda e contribuição social, da depreciação e amortização, do resultado financeiro, do resultado não operacional (venda de ativos, provisões/reversões de contingências sem efeito de caixa impairment e despesas pontuais de reestruturação), da equivalência patrimonial e da participação de acionistas minoritários, somados aos dividendos recebidos.
23.864.409/0001-51;2021-01-01;5;113822;2021-01-01;2021-12-31;1217740000.00;11.09760300;Índice de Endividamento;
24.230.275/0001-80;2021-01-01;10;115608;2020-01-01;2020-12-31;731201000.00;0.76060000;Índice de Endividamento;
24.241.659/0001-06;2021-12-31;1;107941;2019-01-01;2019-12-31;285106000.00;0.90770626;Índice de Endividamento;
24.396.489/0001-20;2021-01-01;6;112463;2020-01-01;2020-12-31;10134530000.00;3.03300000;Índice de Endividamento;
24.410.913/0001-44;2021-01-01;5;111575;2020-01-01;2020-12-31;50509349000.00;22.17734597;Índice de Endividamento;
24.410.913/0001-44;2021-01-01;5;111575;2021-01-01;2021-12-31;70870336000.00;6.88982276;Índice de Endividamento;
24.624.490/0001-65;2021-01-01;1;105454;2020-01-01;2020-12-31;3390509000.00;2.09836123;Índice de Endividamento;
24.624.551/0001-94;2021-01-01;2;111431;2020-01-01;2020-12-31;4421333.00;2.47442955;Índice de Endividamento;
24.921.465/0001-43;2021-01-01;3;110330;2020-01-01;2020-12-31;371509000.00;12.79565337;Índice de Endividamento;
24.962.466/0001-36;2021-01-01;5;115357;2020-01-01;2020-12-31;12258521.00;3.22342673;Índice de Endividamento;
24.990.777/0001-09;2021-01-01;4;114142;2020-01-01;2020-12-31;2491171000.00;0.44136393;Índice de Endividamento;
25.005.683/0001-09;2021-01-01;5;108594;2020-01-01;2020-12-31;1367000.00;0.79154600;Índice de Endividamento;
25.005.683/0001-09;2021-01-01;5;108594;2021-01-01;2021-12-31;3376000.00;2.89041096;Índice de Endividamento;
25.089.509/0001-83;2021-01-01;10;115560;2020-01-01;2020-12-31;0.00;2.84000000;Outros índices;Dívida Líquida / EBITDA. Nossa administração utiliza esse índice para acompanhar o nosso endividamento. Mais detalhes, vide item 10.1.c deste Formulário de Referência.
25.089.509/0001-83;2021-01-01;10;115560;2020-01-01;2020-12-31;1477948.00;17.85000000;Índice de Endividamento;
25.249.439/0001-83;2021-01-01;6;120254;2020-01-01;2020-12-31;1007155.00;1.89837400;Índice de Endividamento;
25.249.439/0001-83;2021-01-01;6;120254;2020-01-01;2020-12-31;0.00;0.85455527;Outros índices;Este índice de endividamento representa a dívida líquida da Companhia sobre o EBITDA. A Companhia utiliza esse índice para aferir quanto tempo sua geração operacional de caixa levaria para realizar o pagamento de sua dívida líquida. Apesar de ser uma medida não contábil, este índice é comumente utilizado pelo mercado financeiro e de capitais, permitindo a comparação com negócios semelhantes ao da Companhia.
25.249.439/0001-83;2021-01-01;6;120254;2020-01-01;2020-12-31;0.00;2.46631121;Outros índices;Este índice de endividamento representa a dívida líquida expandida da Companhia sobre o EBITDA. A Companhia utiliza esse índice para aferir quanto tempo sua geração operacional de caixa levaria para realizar o pagamento de sua dívida líquida expandida.Apesar de ser uma medida não contábil, este índice é comumente utilizado pelo mercado financeiro e de capitais, permitindo a comparação com negócios semelhantes ao da Companhia.
25.369.840/0001-57;2021-01-01;12;113309;2020-01-01;2020-12-31;1061856000.00;5.17000000;Índice de Endividamento;
26.345.998/0001-50;2021-01-01;10;115613;2020-01-01;2020-12-31;7450000.00;0.59296402;Índice de Endividamento;
26.345.998/0001-50;2021-01-01;10;115613;2021-01-01;2021-12-31;128421000.00;2.57423777;Índice de Endividamento;
26.462.693/0001-28;2021-01-01;11;113976;2020-01-01;2020-12-31;393451000.00;0.00000001;Índice de Endividamento;
26.609.050/0001-64;2021-01-01;1;105181;2020-01-01;2020-12-31;9000.00;0.02368421;Índice de Endividamento;
26.659.061/0001-59;2021-01-01;13;115752;2020-01-01;2020-12-31;1111395.00;3.18770974;Índice de Endividamento;
26.664.057/0001-89;2021-01-01;4;114659;2020-01-01;2020-12-31;2218488000.00;5.94000000;Índice de Endividamento;
26.735.020/0001-02;2021-01-01;9;109324;2020-01-01;2020-12-31;668067107.87;3.00846710;Índice de Endividamento;
26.845.702/0001-60;2021-01-01;1;105604;2020-01-01;2020-12-31;772031000.00;1.98000000;Índice de Endividamento;
27.093.558/0001-15;2021-01-01;10;116383;2020-01-01;2020-12-31;371779756.00;0.55856100;Índice de Endividamento;
27.137.879/0001-74;2021-01-01;1;104887;2020-01-01;2020-12-31;248000.00;0.78730159;Índice de Endividamento;
27.157.474/0001-06;2021-01-01;5;115552;2020-01-01;2020-12-31;726694.00;6.31677000;Índice de Endividamento;
27.967.244/0001-02;2021-01-01;1;105610;2020-01-01;2020-12-31;901199000.00;2.20000000;Índice de Endividamento;
28.019.100/0001-89;2021-01-01;3;112022;2020-01-01;2020-12-31;1403128857.60;0.96972293;Índice de Endividamento;
28.127.603/0001-78;2021-01-01;18;115298;2020-01-01;2020-12-31;28845898053.48;17.12000000;Índice de Endividamento;
28.152.650/0001-71;2021-01-01;7;114071;2020-01-01;2020-12-31;4231006000.00;3.90688677;Índice de Endividamento;
28.195.667/0001-06;2021-01-01;9;114643;2020-01-01;2020-12-31;39018233466.81;9.10000000;Índice de Endividamento;
28.201.130/0001-01;2021-01-01;4;114493;2020-01-01;2020-12-31;1178036000.00;2.24873536;Índice de Endividamento;
28.442.718/0001-57;2021-01-01;1;105480;2020-01-01;2020-12-31;0.01;0.00000001;Índice de Endividamento;
28.594.234/0001-23;2021-01-01;7;113572;2020-01-01;2020-12-31;0.00;2.21000000;Outros índices;Dívida Líquida/EBITDA Ajustado: A Companhia entende que o índice Dívida Líquida/EBITDA Ajustado representa, de forma mais apropriada, o seu nível de endividamento, pois reflete o endividamento bruto descontado do caixa e equivalentes de caixa (circulante).
28.594.234/0001-23;2021-01-01;7;113572;2020-01-01;2020-12-31;10038416000.00;1.21623850;Índice de Endividamento;
28.594.234/0001-23;2021-01-01;7;113572;2021-01-01;2021-12-31;0.00;3.26000000;Outros índices;Dívida Líquida/EBITDA Ajustado: A Companhia entende que o índice Dívida Líquida/EBITDA Ajustado representa, de forma mais apropriada, o seu nível de endividamento, pois reflete o endividamento bruto descontado do caixa e equivalentes de caixa (circulante).
28.594.234/0001-23;2021-01-01;7;113572;2021-01-01;2021-12-31;9380655000.00;1.02573609;Índice de Endividamento;
