CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230726;Capital Integralizado;2017-03-07;105674699.06;;22425;22425;44850
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230727;Capital Autorizado;2017-03-07;120000000.00;;0;0;0
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230728;Capital Integralizado;2016-04-29;96292950.00;;22425;22425;44850
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230729;Capital Autorizado;2016-04-29;110000000.00;;0;0;0
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230730;Capital Integralizado;2015-04-20;89453325.00;;22425;22425;44850
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230731;Capital Autorizado;2015-04-20;100000000.00;;0;0;0
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230732;Capital Integralizado;2014-04-28;76231545.00;;22425;22425;44850
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;230733;Capital Autorizado;2014-04-28;90000000.00;;0;0;0
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;253919;Capital Integralizado;2012-04-30;2163400000.00;;6976765;3332623;10309388
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;253920;Capital Autorizado;2012-04-30;0.00;;11725656;23451312;35176968
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257049;Capital Integralizado;2022-03-30;404933000.00;;46011632;38670637;84682269
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257050;Capital Integralizado;2021-03-31;397552000.00;;46011632;38670637;84682269
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257051;Capital Integralizado;2020-04-24;384787000.00;;46011632;38670637;84682269
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257052;Capital Integralizado;2019-04-25;369202000.00;;46011632;38670637;84682269
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256995;Capital Integralizado;2022-03-30;517001000.00;;58736269;44206287;102942556
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256996;Capital Integralizado;2021-03-31;489598000.00;;58736269;44206287;102942556
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256997;Capital Integralizado;2020-02-24;473930000.00;;58736269;44206287;102942556
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256998;Capital Integralizado;2019-04-25;448030000.00;;58736269;44206287;102942556
17.184.037/0001-10;2021-01-01;19;114476;BCO MERCANTIL DO BRASIL S.A.;260084;Capital Emitido;2021-12-09;597540006.00;;65155744;39675836;104831580
17.184.037/0001-10;2021-01-01;19;114476;BCO MERCANTIL DO BRASIL S.A.;260085;Capital Subscrito;2021-12-09;597540006.00;;65155744;39675836;104831580
17.184.037/0001-10;2021-01-01;19;114476;BCO MERCANTIL DO BRASIL S.A.;260086;Capital Integralizado;2021-12-09;597540006.00;;65155744;39675836;104831580
17.184.037/0001-10;2021-01-01;19;114476;BCO MERCANTIL DO BRASIL S.A.;260087;Capital Autorizado;2020-10-21;3000000000.00;;0;0;0
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257056;Capital Integralizado;2022-03-30;469884000.00;;40394932;33251456;73646388
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257057;Capital Integralizado;2021-03-31;461710000.00;;40394932;33251456;73646388
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257058;Capital Integralizado;2020-04-24;446282000.00;;40394932;33251456;73646388
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257059;Capital Integralizado;2019-04-25;427154000.00;;40394932;33251456;73646388
17.234.244/0001-31;2021-01-01;4;114584;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;260362;Capital Autorizado;2021-03-23;502921024.62;;550871212;0;550871212
17.245.234/0001-00;2021-01-01;2;114734;CIA FIACAO TECIDOS CEDRO CACHOEIRA;261031;Capital Integralizado;2016-04-04;150000000.00;;5707104;4292896;10000000
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;260178;Capital Autorizado;2020-04-29;5000000000.00;;0;0;0
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;260179;Capital Emitido;2016-09-13;3402385609.47;;380253069;0;380253069
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;260180;Capital Subscrito;2016-09-13;3402385609.47;;380253069;0;380253069
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;260181;Capital Integralizado;2016-09-13;3402385609.47;;380253069;0;380253069
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;261748;Capital Emitido;2021-05-17;1062430956.30;;286369530;0;286369530
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;261749;Capital Subscrito;2021-05-17;1062430956.30;;286369530;0;286369530
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;261750;Capital Autorizado;2021-05-17;1062430956.30;;286369530;0;286369530
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;261751;Capital Autorizado;2020-07-15;0.00;;100584077;0;100584077
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;258625;Capital Emitido;2019-10-30;3396767124.93;;2000000000;0;2000000000
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;258626;Capital Subscrito;2019-10-30;3396767124.93;;2000000000;0;2000000000
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;258627;Capital Integralizado;2019-10-30;3396767124.93;;2000000000;0;2000000000
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;258628;Capital Autorizado;2013-03-28;12000000000.00;;0;0;0
17.359.233/0001-88;2021-01-01;2;114052;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;258592;Capital Emitido;2021-12-06;3830000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2021-01-01;2;114052;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;258593;Capital Subscrito;2021-12-06;3830000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2021-01-01;2;114052;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;258594;Capital Integralizado;2021-12-06;3830000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2021-01-01;2;114052;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;258595;Capital Autorizado;2021-12-06;0.00;0,00;700000000;0;700000000
17.943.792/0001-30;2021-01-01;2;110131;FULWOOD S.A.;248063;Capital Emitido;2021-08-30;107010000.00;N/A;107010000;0;107010000
17.943.792/0001-30;2021-01-01;2;110131;FULWOOD S.A.;248064;Capital Subscrito;2021-08-30;107010000.00;N/A;107010000;0;107010000
17.943.792/0001-30;2021-01-01;2;110131;FULWOOD S.A.;248065;Capital Integralizado;2021-08-30;107010000.00;N/A;107010000;0;107010000
17.943.792/0001-30;2021-01-01;2;110131;FULWOOD S.A.;248066;Capital Autorizado;2021-08-30;1200000000.00;N/A;0;0;0
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;261375;Capital Emitido;2021-05-27;390720000.00;Totalmente integralizado.;130894052;0;130894052
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;261376;Capital Subscrito;2021-05-27;390720000.00;;130894052;0;130894052
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;261377;Capital Integralizado;2021-05-27;390720000.00;;130894052;0;130894052
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;261378;Capital Autorizado;2021-04-19;0.00;;200000000;0;200000000
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;261871;Capital Emitido;2022-02-25;1724258535.02;Não aplicável;459940195;0;459940195
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;261872;Capital Subscrito;2022-02-25;1724258535.02;Não aplicável;459940195;0;459940195
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;261873;Capital Integralizado;2022-02-25;1724258535.02;Não aplicável;459940195;0;459940195
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;261874;Capital Autorizado;2020-02-18;0.00;Não aplicável;100000000;0;100000000
18.483.666/0001-03;2021-01-01;5;108468;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;243754;Capital Autorizado;2021-04-12;300000000.00;n/a;0;0;0
18.483.666/0001-03;2021-01-01;5;108468;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;243755;Capital Emitido;2020-12-31;15400000.00;n/a;1100000;0;1100000
18.483.666/0001-03;2021-01-01;5;108468;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;243756;Capital Subscrito;2020-12-31;15400000.00;n/a;1100000;0;1100000
18.483.666/0001-03;2021-01-01;5;108468;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;243757;Capital Integralizado;2020-12-31;15400000.00;n/a;1100000;0;1100000
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235068;Capital Emitido;2020-12-28;1676040.10;N/A;5333330970;0;5333330970
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235069;Capital Subscrito;2020-12-28;1676040.10;N/A;5333330970;0;5333330970
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235070;Capital Integralizado;2020-12-28;1676040.10;;5333330970;0;5333330970
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235071;Capital Emitido;2019-02-28;1276040.10;N/A;4060490071;0;4060490071
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235072;Capital Subscrito;2019-02-28;1276040.10;N/A;4060490071;0;4060490071
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235073;Capital Integralizado;2019-02-28;1276040.10;;4060490071;0;4060490071
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235074;Capital Emitido;2017-04-28;606040.10;N/A;6051401;0;6051401
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235075;Capital Subscrito;2017-04-28;606040.10;N/A;6051401;0;6051401
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235076;Capital Integralizado;2017-04-28;606040.10;;6051401;0;6051401
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235077;Capital Emitido;2013-07-16;1000.00;N/A;1000;0;1000
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235078;Capital Subscrito;2013-07-16;1000.00;N/A;1000;0;1000
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;235079;Capital Integralizado;2013-07-16;100.00;;1000;0;1000
18.572.225/0001-88;2021-01-01;1;105428;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;236104;Capital Integralizado;2015-03-03;380000000.00;;380000000;0;380000000
18.572.225/0001-88;2021-01-01;1;105428;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;236105;Capital Emitido;2014-01-07;380000000.00;;380000000;0;380000000
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262476;Capital Emitido;2021-12-13;250187363.48;;38908257;0;38908257
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262477;Capital Subscrito;2021-12-13;250187363.48;;38908257;0;38908257
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262478;Capital Integralizado;2021-12-13;250187363.48;;38908257;0;38908257
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262479;Capital Emitido;2021-03-30;249956867.28;;38846627;0;38846627
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262480;Capital Subscrito;2021-03-30;249956867.28;;38846627;0;38846627
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262481;Capital Integralizado;2021-03-30;249956867.28;;38846627;0;38846627
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262482;Capital Autorizado;2021-03-30;0.00;;8806870;0;8806870
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262483;Capital Emitido;2020-11-25;249651997.17;;38758616;0;38758616
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262484;Capital Subscrito;2020-11-25;249651997.17;;38758616;0;38758616
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262485;Capital Integralizado;2020-11-25;249651997.17;;38758616;0;38758616
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262486;Capital Autorizado;2020-11-25;0.00;;8894881;0;8894881
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262487;Capital Emitido;2020-09-30;249618487.17;;38748616;0;38748616
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262488;Capital Subscrito;2020-09-30;249618487.17;;38748616;0;38748616
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262489;Capital Integralizado;2020-09-30;249554331.39;;38729350;0;38729350
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262490;Capital Autorizado;2020-09-30;0.00;;8904881;0;8904881
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262491;Capital Emitido;2020-08-26;249554331.39;;38729350;0;38729350
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262492;Capital Subscrito;2020-08-26;249554331.39;;38729350;0;38729350
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262493;Capital Integralizado;2020-08-26;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262494;Capital Autorizado;2020-08-26;0.00;;8924147;0;8924147
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262495;Capital Emitido;2020-02-13;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262496;Capital Subscrito;2020-02-13;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262497;Capital Integralizado;2020-02-13;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262498;Capital Autorizado;2020-02-13;0.00;;9608696;0;9608696
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262499;Capital Emitido;2019-12-12;73367219.62;;20653497;0;20653497
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262500;Capital Subscrito;2019-12-12;73367219.62;;20653497;0;20653497
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262501;Capital Integralizado;2019-12-12;73367219.62;;20653497;0;20653497
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;262502;Capital Autorizado;2019-12-12;0.00;;27000000;0;27000000
18.903.785/0001-78;2021-01-01;10;114771;HOLDING DO ARAGUAIA S.A.;261340;Capital Emitido;2021-10-28;612883152.38;;612883152;0;612883152
18.903.785/0001-78;2021-01-01;10;114771;HOLDING DO ARAGUAIA S.A.;261341;Capital Subscrito;2021-10-28;612883152.38;;612883152;0;612883152
18.903.785/0001-78;2021-01-01;10;114771;HOLDING DO ARAGUAIA S.A.;261342;Capital Integralizado;2021-10-28;612883152.38;;612883152;0;612883152
18.903.785/0001-78;2021-01-01;10;114771;HOLDING DO ARAGUAIA S.A.;261343;Capital Autorizado;2021-10-28;0.00;;0;0;0
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261292;Capital Integralizado;2022-02-17;726000000.00;;726000000;0;726000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261293;Capital Autorizado;2022-02-17;726000000.00;;726000000;0;726000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261294;Capital Integralizado;2021-11-04;656000000.00;;656000000;0;656000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261295;Capital Autorizado;2021-11-04;656000000.00;;656000000;0;656000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261296;Capital Integralizado;2021-09-16;621000000.00;;621000000;0;621000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261297;Capital Autorizado;2021-09-16;621000000.00;;621000000;0;621000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261298;Capital Integralizado;2021-08-12;577000000.00;;577000000;0;577000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261299;Capital Autorizado;2021-08-12;577000000.00;;577000000;0;577000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261300;Capital Integralizado;2021-07-07;542000000.00;;542000000;0;542000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261301;Capital Autorizado;2021-07-07;542000000.00;;542000000;0;542000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261302;Capital Integralizado;2021-05-26;497000000.00;;497000000;0;497000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261303;Capital Autorizado;2021-05-26;497000000.00;;497000000;0;497000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261304;Capital Integralizado;2021-04-20;479000000.00;;479000000;0;479000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261305;Capital Autorizado;2021-04-20;479000000.00;;479000000;0;479000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261306;Capital Autorizado;2020-03-12;459000000.00;;459000000;0;459000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261307;Capital Integralizado;2020-01-09;436000000.00;;436000000;0;436000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261308;Capital Autorizado;2020-01-09;436000000.00;;436000000;0;436000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261309;Capital Emitido;2019-12-19;386000000.00;;386000000;0;386000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261310;Capital Integralizado;2019-12-19;386000000.00;;386000000;0;386000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261311;Capital Autorizado;2019-12-19;386000000.00;;386000000;0;386000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261312;Capital Emitido;2019-11-21;371000000.00;;371000000;0;371000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261313;Capital Integralizado;2019-11-21;371000000.00;;371000000;0;371000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261314;Capital Autorizado;2019-11-21;371000000.00;;371000000;0;371000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261315;Capital Emitido;2019-09-23;356000000.00;;356000000;0;356000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261316;Capital Integralizado;2019-09-23;356000000.00;;356000000;0;356000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261317;Capital Autorizado;2019-09-23;356000000.00;;356000000;0;356000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261318;Capital Emitido;2019-07-30;341000000.00;;341000000;0;341000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261319;Capital Integralizado;2019-07-30;341000000.00;;341000000;0;341000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261320;Capital Autorizado;2019-07-30;341000000.00;;341000000;0;341000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261321;Capital Emitido;2019-07-05;321000000.00;;321000000;0;321000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261322;Capital Integralizado;2019-07-05;321000000.00;;321000000;0;321000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261323;Capital Autorizado;2019-07-05;321000000.00;;321000000;0;321000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261324;Capital Emitido;2019-03-31;271000000.00;;271000000;0;271000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261325;Capital Integralizado;2019-03-31;271000000.00;;271000000;0;271000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261326;Capital Autorizado;2019-03-31;271000000.00;;271000000;0;271000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261327;Capital Integralizado;2017-10-10;212000000.00;;212000000;0;212000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261328;Capital Integralizado;2017-01-16;172000000.00;;172000000;0;172000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261329;Capital Integralizado;2014-12-01;162000000.00;;162000000;0;162000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261330;Capital Emitido;2014-05-06;162000000.00;07/01/2015;162000000;0;162000000
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;261331;Capital Subscrito;2014-05-06;162000000.00;07/01/2015;162000000;0;162000000
19.276.528/0001-16;2021-01-01;4;113783;BCBF PARTICIPAÇÕES S.A.;257925;Capital Emitido;2020-03-05;5333080353.00;;5333080353;0;5333080353
19.276.528/0001-16;2021-01-01;4;113783;BCBF PARTICIPAÇÕES S.A.;257926;Capital Subscrito;2020-03-05;5333080353.00;;5333080353;0;5333080353
19.276.528/0001-16;2021-01-01;4;113783;BCBF PARTICIPAÇÕES S.A.;257927;Capital Integralizado;2020-03-05;5333080353.00;;5333080353;0;5333080353
19.276.528/0001-16;2021-01-01;4;113783;BCBF PARTICIPAÇÕES S.A.;257928;Capital Autorizado;2019-05-14;3000000000.00;;0;0;0
19.296.342/0001-29;2021-01-01;4;112302;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;255077;Capital Integralizado;2021-12-31;3204487949.07;;574438888;0;574438888
19.296.342/0001-29;2021-01-01;4;112302;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;255078;Capital Emitido;2020-12-31;3542797817.13;31/12/2021;574438888;0;574438888
19.296.342/0001-29;2021-01-01;4;112302;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;255079;Capital Subscrito;2020-12-31;3542797817.13;31/12/2021;574438888;0;574438888
19.296.342/0001-29;2021-01-01;4;112302;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;255080;Capital Autorizado;2016-04-29;4000000000.00;;574438888;0;574438888
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;260687;Capital Emitido;2022-04-29;593776501.60;-;130978595;0;130978595
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;260688;Capital Subscrito;2022-04-29;593776501.60;-;130978595;0;130978595
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;260689;Capital Integralizado;2022-04-29;593776501.60;-;130978595;0;130978595
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;260690;Capital Autorizado;2016-12-09;2000000000.00;;0;0;0
19.403.252/0001-90;2021-01-01;10;114039;EMCCAMP RESIDENCIAL S.A.;258571;Capital Emitido;2021-07-31;275500000.00;Totalmente integralizado;51018519;0;51018519
19.403.252/0001-90;2021-01-01;10;114039;EMCCAMP RESIDENCIAL S.A.;258572;Capital Subscrito;2021-07-31;275500000.00;Totalmente integralizado;51018519;0;51018519
19.403.252/0001-90;2021-01-01;10;114039;EMCCAMP RESIDENCIAL S.A.;258573;Capital Integralizado;2021-07-31;275500000.00;Totalmente integralizado;51018519;0;51018519
