CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Lucro_Liquido_Ajustado;Taxa_Retorno_Patrimonio_Liquido_Emissor;Lucro_Liquido_Retido;Dividendo_Distribuido_Lucro_Liquido_Ajustado;Dividendo_Distribuido_Total;Data_Aprovacao_Retencao
21.240.146/0001-84;2021-01-01;10;112883;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;14790000.00;7.70000000;14050000.00;5.00000000;740000.00;2020-10-30
21.240.146/0001-84;2021-01-01;10;112883;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;77417000.00;7.60000000;58063000.00;25.00000000;19354000.00;2021-04-28
21.240.146/0001-84;2021-01-01;10;112883;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
21.254.073/0001-80;2021-01-01;1;110887;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
21.255.567/0001-89;2021-01-01;3;114106;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;55871000.00;25.85900000;58102576.00;2.50000000;13967624.26;2019-05-09
21.255.567/0001-89;2021-01-01;3;114106;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;0.00;3.67890000;10604488.00;0.00000000;0.00;2020-04-30
21.255.567/0001-89;2021-01-01;3;114106;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;0.00;-1.32550000;0.00;0.00000000;1200000.00;
21.262.638/0001-70;2021-01-01;2;114508;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;2018-01-01;2018-12-31;57474000.00;0.00000000;2873700.00;0.00000000;37106250.50;2019-05-09
21.262.638/0001-70;2021-01-01;2;114508;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;2019-01-01;2019-12-31;63929906.11;22.74000000;63929906.11;18.10000000;11599286.00;2020-06-29
21.262.638/0001-70;2021-01-01;2;114508;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;2020-01-01;2020-12-31;58660830.89;20.78000000;55486853.24;103.38000000;60643566.98;2020-06-29
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;2018-01-01;2018-12-31;151766000.00;0.09630453;76766000.00;49.00000000;75000000.00;2018-03-29
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;2019-01-01;2019-12-31;216424000.00;0.09900700;108924000.00;50.00000000;107500000.00;2020-04-30
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;2020-01-01;2020-12-31;103576000.00;0.06942810;59576000.00;42.00000000;44000000.00;2021-04-28
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;2020-01-01;2020-12-31;882976378.19;24.21228818;78845658.56;91.07121791;804137341.45;2021-04-30
21.414.457/0001-12;2021-01-01;2;109345;LEADS CIA. SECURITIZADORA;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
21.414.457/0001-12;2021-01-01;2;109345;LEADS CIA. SECURITIZADORA;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
21.414.457/0001-12;2021-01-01;2;109345;LEADS CIA. SECURITIZADORA;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
22.543.331/0001-00;2021-01-01;12;115714;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;1403727000.00;32.10000000;1126676000.00;25.00000000;350932000.00;2019-04-26
22.543.331/0001-00;2021-01-01;12;115714;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;1459254000.00;29.88000000;1172614000.00;25.00000000;363443000.00;2020-04-29
22.543.331/0001-00;2021-01-01;12;115714;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;1680943000.00;19.48000000;1349178000.00;25.00000000;420236000.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2018-01-01;2018-12-31;231591000.00;12.85800000;0.00;0.00000000;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;-42405000.00;-2.37000000;0.00;0.00000000;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2020-01-01;2020-12-31;-361269000.00;-24.23600000;0.00;0.00000000;0.00;
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2018-01-01;2018-12-31;3890000.00;2.33789500;0.00;129.53727500;5039000.00;2019-12-12
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2019-01-01;2019-12-31;5975000.00;2.25846700;5975000.00;0.00000000;0.00;2020-08-05
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2020-01-01;2020-12-31;53570037.18;19.10662492;33301592.18;37.83541335;20268445.00;2021-04-30
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2018-01-01;2018-12-31;107290000.00;19.42000000;60168000.00;43.92000000;47122000.00;2019-04-08
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2019-01-01;2019-12-31;85633000.00;28.89000000;1776000.00;97.93000000;83857000.00;2020-03-05
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2020-01-01;2020-12-31;170232000.00;35.40000000;8437000.00;95.04000000;161795000.00;2021-05-06
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2021-01-01;2021-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2018-01-01;2018-12-31;32524000.00;614.26000000;0.00;127.20000000;41190000.00;2019-04-25
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2019-01-01;2019-12-31;26709000.00;124.35000000;19115000.00;34.41000000;9000000.00;2020-04-08
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2020-01-01;2020-12-31;3478000.00;3.47000000;2444000.00;40.45000000;1407000.00;2021-04-08
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2021-01-01;2021-12-31;-175000.00;-0.16000000;0.00;0.00000000;0.00;
24.230.275/0001-80;2021-01-01;10;115608;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2018-01-01;2018-12-31;44587000.00;64.75000000;32372000.00;27.40000000;12215000.00;2020-06-30
24.230.275/0001-80;2021-01-01;10;115608;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2019-01-01;2019-12-31;102224000.00;106.58000000;27224000.00;73.37000000;75000000.00;2020-06-30
24.230.275/0001-80;2021-01-01;10;115608;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2020-01-01;2020-12-31;125593645.79;54.57000000;85593645.79;31.85000000;40000000.00;2021-04-27
24.396.489/0001-20;2021-01-01;6;112463;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;25561000.00;1.16000000;25561000.00;0.00000000;0.00;2019-04-24
24.396.489/0001-20;2021-01-01;6;112463;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;294083000.00;12.80000000;294083000.00;0.00000000;0.00;2020-07-30
24.396.489/0001-20;2021-01-01;6;112463;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;37659000.00;1.19000000;28244000.00;25.00000000;9415000.00;2021-04-30
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;2018-01-01;2018-12-31;664533307.71;2139.72413500;87637138.68;100.00000000;664533307.71;2019-04-25
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;2019-01-01;2019-12-31;851792319.58;28.69694700;232840376.11;100.00000000;851792319.58;
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;2020-01-01;2020-12-31;557542926.09;18.45173800;144166879.40;100.00000000;557542926.09;2021-04-27
24.990.777/0001-09;2021-01-01;4;114142;GRUPO MATEUS S.A.;2018-01-01;2018-12-31;298545518.47;19.00000000;298545518.47;0.00000000;0.00;2019-04-30
24.990.777/0001-09;2021-01-01;4;114142;GRUPO MATEUS S.A.;2019-01-01;2019-12-31;337600900.45;17.00000000;337600900.45;0.00000000;0.00;2020-04-03
24.990.777/0001-09;2021-01-01;4;114142;GRUPO MATEUS S.A.;2020-01-01;2020-12-31;725807862.80;38.42000000;725807862.80;0.00000000;0.00;2021-04-30
25.249.439/0001-83;2021-01-01;6;120254;HOSPITAL CARE CALEDONIA S.A.;2018-01-01;2018-12-31;6354000.00;1.66830000;318000.00;40.70000000;2586000.00;2019-04-10
25.249.439/0001-83;2021-01-01;6;120254;HOSPITAL CARE CALEDONIA S.A.;2019-01-01;2019-12-31;-19590000.00;-5.13000000;0.00;0.00000000;0.00;2020-09-05
25.249.439/0001-83;2021-01-01;6;120254;HOSPITAL CARE CALEDONIA S.A.;2020-01-01;2020-12-31;10404.00;1.96000000;0.00;0.00000000;0.00;
25.369.840/0001-57;2021-01-01;12;113309;COMERC ENERGIA S.A.;2018-01-01;2018-12-31;453000.00;5.00000000;453000.00;0.00000000;0.00;2021-07-25
25.369.840/0001-57;2021-01-01;12;113309;COMERC ENERGIA S.A.;2019-01-01;2019-12-31;8625000.00;33.90000000;6660000.00;22.80000000;1965000.00;2021-07-25
25.369.840/0001-57;2021-01-01;12;113309;COMERC ENERGIA S.A.;2020-01-01;2020-12-31;2693000.00;-0.60000000;1816000.00;32.60000000;877000.00;2021-07-25
26.345.998/0001-50;2021-01-01;10;115613;TC S.A.;2018-01-01;2018-12-31;-1063000.00;0.00000000;0.00;0.00000000;0.00;
26.345.998/0001-50;2021-01-01;10;115613;TC S.A.;2019-01-01;2019-12-31;414000.00;0.00000000;414000.00;0.00000000;0.00;2021-04-19
26.345.998/0001-50;2021-01-01;10;115613;TC S.A.;2020-01-01;2020-12-31;13155000.00;33.75000000;8914000.00;32.24000000;4241000.00;2021-04-19
26.345.998/0001-50;2021-01-01;10;115613;TC S.A.;2021-01-01;2021-12-31;-26000.00;0.00000000;-26000.00;0.00000000;0.00;
26.462.693/0001-28;2021-01-01;11;113976;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;19922330.99;72.75000000;19658330.99;1.32000000;264000.00;2020-01-02
26.462.693/0001-28;2021-01-01;11;113976;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;44236539.48;58.68000000;42977205.22;2.85000000;1259334.26;2020-01-02
26.462.693/0001-28;2021-01-01;11;113976;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2020-01-01;2020-12-31;88847757.90;6.83265591;64836245.72;25.00000000;22211939.47;2021-04-27
26.609.050/0001-64;2021-01-01;1;105181;TRAVESSIA SECURITIZADORA S.A.;2018-01-01;2018-12-31;42831.00;0.00000000;42831.00;0.00000000;0.00;2019-04-29
26.609.050/0001-64;2021-01-01;1;105181;TRAVESSIA SECURITIZADORA S.A.;2019-01-01;2019-12-31;64237.00;0.00000000;64237.00;0.00000000;0.00;2020-06-09
26.609.050/0001-64;2021-01-01;1;105181;TRAVESSIA SECURITIZADORA S.A.;2020-01-01;2020-12-31;141737.22;37.29927000;108179.76;25.00000000;33557.46;2021-04-28
26.659.061/0001-59;2021-01-01;13;115752;MPM CORPÓREOS S.A.;2018-01-01;2018-12-31;31285000.00;16.00000000;22932000.00;32.00000000;10000000.00;2020-11-05
26.659.061/0001-59;2021-01-01;13;115752;MPM CORPÓREOS S.A.;2019-01-01;2019-12-31;48481000.00;23.00000000;41033000.00;21.00000000;10000000.00;2020-11-05
26.659.061/0001-59;2021-01-01;13;115752;MPM CORPÓREOS S.A.;2020-01-01;2020-12-31;58965879.65;16.91262861;44224409.74;25.00000000;14741469.91;2021-04-30
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;110120464.00;18.25314300;59528000.00;25.95257900;28579100.00;
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;94141757.00;12.29889300;45802000.00;28.14903900;26500000.00;
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;29172561.32;3.28018700;21879420.99;25.00000000;7293140.33;2021-04-30
27.093.558/0001-15;2021-01-01;10;116383;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2018-01-01;2018-12-31;-95000000.00;0.00000000;0.00;0.00000000;0.00;2019-04-25
27.093.558/0001-15;2021-01-01;10;116383;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2019-01-01;2019-12-31;-44980000.00;0.00000000;0.00;0.00000000;0.00;2020-04-29
27.093.558/0001-15;2021-01-01;10;116383;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2020-01-01;2020-12-31;-4747000.00;0.00000000;0.00;0.00000000;0.00;2021-04-29
28.127.603/0001-78;2021-01-01;18;115298;BANESTES S.A. - BCO EST ESPIRITO SANTO;2018-01-01;2018-12-31;172088173.16;12.29000000;92874806.57;0.51000000;88180160.00;2019-04-30
28.127.603/0001-78;2021-01-01;18;115298;BANESTES S.A. - BCO EST ESPIRITO SANTO;2019-01-01;2019-12-31;203143210.38;13.45000000;105441792.53;0.50000000;108296000.00;2020-07-30
28.127.603/0001-78;2021-01-01;18;115298;BANESTES S.A. - BCO EST ESPIRITO SANTO;2020-01-01;2020-12-31;231797066.00;13.76000000;231797066.00;0.00000000;66087578.61;2020-07-30
28.152.650/0001-71;2021-01-01;7;114071;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2018-01-01;2018-12-31;157676724.57;18.43115825;0.00;100.00000000;157676724.57;2019-04-30
28.152.650/0001-71;2021-01-01;7;114071;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2019-01-01;2019-12-31;366186539.90;37.49413005;0.00;100.00000000;366186539.90;2020-04-30
28.152.650/0001-71;2021-01-01;7;114071;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;258608687.87;26.06346200;184654565.90;28.59692092;73954121.97;2021-04-30
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;2018-01-01;2018-12-31;397181997.81;6.01000000;197638644.41;55.50000000;220447666.59;2019-04-05
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;2019-01-01;2019-12-31;501980417.21;5.57000000;303142741.45;44.87000000;225257697.42;2020-04-17
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;2020-01-01;2020-12-31;305972299.06;2.50000000;214705426.58;35.09000000;107370677.69;2021-04-30
28.201.130/0001-01;2021-01-01;4;114493;ENERGISA TRANSMISSÃO DE ENERGIA S/A;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
28.201.130/0001-01;2021-01-01;4;114493;ENERGISA TRANSMISSÃO DE ENERGIA S/A;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
28.201.130/0001-01;2021-01-01;4;114493;ENERGISA TRANSMISSÃO DE ENERGIA S/A;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;2018-01-01;2018-12-31;639500724.56;8.54840000;641128382.90;0.00000000;0.00;2019-04-30
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;2019-01-01;2019-12-31;523655719.37;17.98600000;551216546.71;0.00000000;0.00;2020-06-30
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;2020-01-01;2020-12-31;593568839.10;19.99680000;624809304.32;0.00000000;0.00;2021-04-30
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;2021-01-01;2021-12-31;42074707.20;3.62350000;0.00;0.00000000;0.00;
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2018-01-01;2018-12-31;15653717.83;1.10000000;11153273.96;23.70000000;3717757.98;2019-04-30
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2019-01-01;2019-12-31;86351858.01;5.80000000;65060605.84;23.80000000;20508566.28;2020-04-30
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2020-01-01;2020-12-31;87333307.71;5.90000000;62224945.82;23.75000000;20741648.61;2021-04-30
29.950.060/0001-57;2021-01-01;5;115451;NORTEC QUÍMICA S.A.;2018-01-01;2018-12-31;21794397.40;17.83527752;16345798.03;25.00000000;5448599.35;2019-04-30
29.950.060/0001-57;2021-01-01;5;115451;NORTEC QUÍMICA S.A.;2019-01-01;2019-12-31;15003786.22;11.17677300;11252839.66;25.00000000;3750946.56;2020-04-28
29.950.060/0001-57;2021-01-01;5;115451;NORTEC QUÍMICA S.A.;2020-01-01;2020-12-31;27993814.64;17.86351007;20995360.98;25.00000000;6998453.66;2021-04-29
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;2018-01-01;2018-12-31;859711727.82;14.39000000;666599446.46;25.00000000;214927931.95;2019-03-28
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;2019-01-01;2019-12-31;1123392470.48;16.53000000;881433720.51;25.00000000;280848117.62;2020-07-29
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;2020-01-01;2020-12-31;2230303764.55;28.97000000;1714688173.21;26.92573700;600525728.46;2021-03-29
30.213.493/0001-09;2021-01-01;7;114663;TEGRA INCORPORADORA S.A.;2020-01-01;2020-12-31;56578584.87;2.72977600;59556405.05;0.00000000;0.00;2021-03-12
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;2018-01-01;2018-12-31;2360784000.00;12.56000000;1164187000.00;50.69000000;1197000000.00;2019-04-29
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;2019-01-01;2019-12-31;3828312000.00;17.90000000;2663312000.00;30.44000000;1165000000.00;2020-04-30
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;2020-01-01;2020-12-31;3976382000.00;14.90000000;2880382000.00;40.40000000;1096000000.00;2021-04-09
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;2021-01-01;2021-12-31;1176497000.00;3.80000000;0.00;0.00000000;0.00;
30.540.991/0001-66;2021-01-01;3;106479;HAGA S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;4796689.00;0.00000000;4796689.00;0.00000000;0.00;2019-04-30
30.540.991/0001-66;2021-01-01;3;106479;HAGA S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;2504245.00;0.00000000;2504245.00;0.00000000;0.00;2020-04-30
30.540.991/0001-66;2021-01-01;3;106479;HAGA S.A. INDUSTRIA E COMERCIO;2020-01-01;2020-12-31;5577962.00;0.00000000;5577962.00;0.00000000;0.00;2021-04-30
30.723.886/0001-62;2021-01-01;11;113853;BANCO MODAL S.A.;2018-01-01;2018-12-31;-29013000.00;0.00000000;0.00;0.00000000;0.00;
30.723.886/0001-62;2021-01-01;11;113853;BANCO MODAL S.A.;2019-01-01;2019-12-31;14168000.00;3.89000000;5614000.00;0.00000000;0.00;2020-07-31
30.723.886/0001-62;2021-01-01;11;113853;BANCO MODAL S.A.;2020-01-01;2020-12-31;15583000.00;2.75000000;20513000.00;0.00000000;0.00;
31.701.408/0001-14;2021-01-01;9;113729;ATHENA SAÚDE BRASIL SA;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
31.701.408/0001-14;2021-01-01;9;113729;ATHENA SAÚDE BRASIL SA;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
31.701.408/0001-14;2021-01-01;9;113729;ATHENA SAÚDE BRASIL SA;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
31.748.174/0001-60;2021-01-01;6;113667;VERO S.A.;2018-01-01;2018-12-31;-313000.00;100.00000000;0.00;0.00000000;0.00;
31.748.174/0001-60;2021-01-01;6;113667;VERO S.A.;2019-01-01;2019-12-31;11761000.00;3.50286200;8821000.00;24.99787400;2940000.00;2021-09-28
31.748.174/0001-60;2021-01-01;6;113667;VERO S.A.;2020-01-01;2020-12-31;28251000.00;3.81770300;8654000.00;32.85901400;9283000.00;2021-09-28
31.748.174/0001-60;2021-01-01;6;113667;VERO S.A.;2021-01-01;2021-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
32.681.371/0001-72;2021-01-01;5;113530;VIX LOGÍSTICA S.A.;2018-01-01;2018-12-31;33912898.14;5.80954552;25483428.30;21.31630938;7229472.16;2019-04-30
32.681.371/0001-72;2021-01-01;5;113530;VIX LOGÍSTICA S.A.;2019-01-01;2019-12-31;42332173.49;6.88584227;31797884.98;15.77766229;6678942.24;2020-04-30
32.681.371/0001-72;2021-01-01;5;113530;VIX LOGÍSTICA S.A.;2020-01-01;2020-12-31;70938544.58;10.68837290;48585653.61;21.73097535;15408934.51;2021-04-30
32.681.371/0001-72;2021-01-01;5;113530;VIX LOGÍSTICA S.A.;2021-01-01;2021-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
32.770.457/0001-71;2021-01-01;1;105002;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;2019-01-29;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
32.785.497/0001-97;2021-01-01;16;121234;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;-147591995.87;0.00000000;0.00;0.00000000;0.00;
32.785.497/0001-97;2021-01-01;16;121234;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;-650196000.00;0.00000000;0.00;0.00000000;0.00;
33.000.167/0001-01;2021-01-01;28;113911;PETROLEO BRASILEIRO S.A. PETROBRAS;2018-01-01;2018-12-31;23727583052.21;9.41585600;18000148309.14;29.73000000;7054422868.72;2019-04-25
33.000.167/0001-01;2021-01-01;28;113911;PETROLEO BRASILEIRO S.A. PETROBRAS;2019-01-01;2019-12-31;37402415275.22;13.48400900;29464742192.14;28.56000000;10682199444.91;2020-07-22
33.000.167/0001-01;2021-01-01;28;113911;PETROLEO BRASILEIRO S.A. PETROBRAS;2020-01-01;2020-12-31;6738593254.31;2.73000000;1382579886.17;152.43000000;10271604106.17;2021-04-14
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;2018-01-01;2018-12-31;361466000.00;5.75022000;241466000.00;33.19814300;120000000.00;2019-03-20
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;2019-01-01;2019-12-31;668851000.00;9.06317800;375969000.00;4.37888260;292882000.00;2019-12-02
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;2020-01-01;2020-12-31;374308598.15;2.35850677;-26530402.71;107.08784218;400839000.86;2020-12-18
33.035.536/0001-00;2021-01-01;2;113977;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;-406428000.00;0.00000000;0.00;0.00000000;0.00;
33.035.536/0001-00;2021-01-01;2;113977;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;-374183000.00;0.00000000;0.00;0.00000000;0.00;
33.035.536/0001-00;2021-01-01;2;113977;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;-168657000.00;0.00000000;0.00;0.00000000;0.00;
33.040.601/0001-87;2021-01-01;2;113996;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2018-01-01;2018-12-31;25279682.65;10.99493690;18153047.31;28.19511400;7126635.34;2019-04-16
33.040.601/0001-87;2021-01-01;2;113996;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2019-01-01;2019-12-31;17991109.27;7.41034810;17991109.27;28.50698710;5128723.21;2020-02-27
33.040.601/0001-87;2021-01-01;2;113996;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2020-01-01;2020-12-31;8755349.36;3.53000000;4886193.61;44.19190590;3288782.70;2021-02-25
33.041.260/0652-90;2021-01-01;11;114386;GRUPO CASAS BAHIA S.A.;2018-01-01;2018-12-31;-291643668.49;0.00000000;0.00;0.00000000;0.00;
33.041.260/0652-90;2021-01-01;11;114386;GRUPO CASAS BAHIA S.A.;2019-01-01;2019-12-31;-1433000000.00;0.00000000;0.00;0.00000000;0.00;
33.041.260/0652-90;2021-01-01;11;114386;GRUPO CASAS BAHIA S.A.;2020-01-01;2020-12-31;1004000000.00;0.00000000;0.00;0.00000000;0.00;
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;2018-01-01;2018-12-31;3593324625.68;58.00000000;2694993469.26;25.00000000;898331156.42;2019-04-26
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;2019-01-01;2019-12-31;1699612531.63;18.00000000;1276918755.18;25.00000000;424903132.91;2020-04-30
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;2020-01-01;2020-12-31;3604580193.82;38.00000000;2703435145.36;25.00000000;901145048.45;2021-04-30
33.050.071/0001-58;2021-01-01;15;114745;AMPLA ENERGIA E SERVICOS S.A.;2018-01-01;2018-12-31;162684000.00;4.89897000;19379000.00;25.00000000;40670913.10;2019-04-26
33.050.071/0001-58;2021-01-01;15;114745;AMPLA ENERGIA E SERVICOS S.A.;2019-01-01;2019-12-31;265350538.76;7.62800000;147957662.91;25.00000000;66337634.69;2020-04-27
33.050.071/0001-58;2021-01-01;15;114745;AMPLA ENERGIA E SERVICOS S.A.;2020-01-01;2020-12-31;48923613.26;18.43735215;0.00;25.00000000;11673502.53;2021-04-20
33.102.476/0001-92;2021-01-01;9;115574;MONTEIRO ARANHA S.A.;2018-01-01;2018-12-31;37844987.11;3.51246000;28383740.33;25.00000000;9461246.78;2019-04-30
33.102.476/0001-92;2021-01-01;9;115574;MONTEIRO ARANHA S.A.;2019-01-01;2019-12-31;95124983.68;9.37645900;71343737.76;25.00000000;23781245.92;2020-04-28
33.102.476/0001-92;2021-01-01;9;115574;MONTEIRO ARANHA S.A.;2020-01-01;2020-12-31;-9345244.86;0.00000000;0.00;0.00000000;0.00;
