CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Data_Fim_Trimestre;Valor_Mobiliario;Mercado_Valor_Mobiliario;Entidade_Administradora_Mercado;Especie_Acao;Classe_Acao_Preferencial;Descricao_Outro_Valor_Mobiliario;Valor_Volume_Negociado;Valor_Maior_Cotacao;Valor_Menor_Cotacao;Escala_Cotacao;Valor_Cotacao_Media
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;3981763.00;7.85;6.30;Reais por ação;6.71
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1861252.00;7.00;5.75;Reais por ação;6.36
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1328175.00;6.90;5.50;Reais por ação;6.24
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1657020.00;7.14;5.65;Reais por ação;6.32
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;349813.00;6.40;5.26;Reais por ação;5.96
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;614307.00;9.80;5.51;Reais por ação;6.53
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;855479.00;11.00;6.45;Reais por ação;7.75
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1118050.00;12.01;7.41;Reais por ação;9.06
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1807452.00;7.40;6.20;Reais por ação;6.67
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;2377268.00;10.00;6.58;Reais por ação;7.04
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;2866143.00;9.50;7.40;Reais por ação;8.07
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1351777.00;9.08;7.85;Reais por ação;8.31
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1960528.00;8.00;5.61;Reais por ação;5.88
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;495769.00;6.20;4.50;Reais por ação;5.39
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;895836.00;5.70;4.40;Reais por ação;5.02
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;171073.00;6.50;4.81;Reais por ação;5.73
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;3981763.00;7.85;6.30;Reais por ação;6.71
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1861252.00;7.00;5.75;Reais por ação;6.36
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1328175.00;6.90;5.50;Reais por ação;6.24
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1657020.00;7.14;5.65;Reais por ação;6.32
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3122087290.00;29.01;25.82;Reais por ação;27.31
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3992194120.00;29.70;24.29;Reais por ação;26.26
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4051694350.00;26.19;19.21;Reais por ação;22.99
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4648072280.00;33.50;18.14;Reais por ação;28.59
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2019-01-01;2019-01-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2724890020.00;22.52;19.36;Reais por ação;20.98
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2019-01-01;2019-01-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2671639330.00;23.00;19.02;Reais por ação;20.82
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2019-01-01;2019-01-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2790353290.00;26.42;21.50;Reais por ação;23.76
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2019-01-01;2019-01-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2734484850.00;30.53;24.05;Reais por ação;26.83
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2018-01-01;2018-01-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3180655650.00;30.00;26.60;Reais por ação;28.14
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2018-01-01;2018-01-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3175339330.00;27.30;23.67;Reais por ação;25.61
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2018-01-01;2018-01-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2422511550.00;28.58;21.30;Reais por ação;25.96
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2018-01-01;2018-01-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2412131890.00;22.55;19.46;Reais por ação;21.03
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;2020-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;5458156.00;23.40;6.10;Reais por ação;14.75
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;2020-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1443957.00;10.30;6.00;Reais por ação;8.15
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;2020-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;8140051.00;17.50;7.77;Reais por ação;12.64
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;2020-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;3278884.00;12.97;8.33;Reais por ação;10.65
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;435416.00;18.50;13.50;Reais por ação;16.00
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;231378.00;14.50;11.50;Reais por ação;13.00
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1861652.00;15.15;7.71;Reais por ação;11.43
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1071405.00;8.94;6.00;Reais por ação;7.47
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;363142.00;24.50;19.01;Reais por ação;21.56
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;183409.00;20.50;17.60;Reais por ação;18.91
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;496532.00;19.99;17.50;Reais por ação;18.48
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;790921.00;29.00;24.80;Reais por ação;27.22
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2351456722.00;32.79;19.46;Reais por ação;28.09
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1541770045.00;26.72;19.50;Reais por ação;22.72
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;871438805.00;26.20;21.22;Reais por ação;23.75
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1177776341.00;28.60;21.10;Reais por ação;25.04
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;70829799272.00;38.24;20.00;Reais por ação;31.16
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;62815160963.00;28.70;20.01;Reais por ação;23.90
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;58586767482.00;28.49;22.30;Reais por ação;25.23
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2020-01-01;2020-12-31;2020-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;63902697706.00;32.43;22.18;Reais por ação;27.59
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;49149945028.00;39.79;32.65;Reais por ação;36.73
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;40158946775.00;36.59;31.11;Reais por ação;33.85
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;46476937822.00;37.75;32.69;Reais por ação;35.40
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;44653684939.00;37.99;32.56;Reais por ação;35.55
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1399878648.00;33.47;28.62;Reais por ação;31.78
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;528183139.00;31.26;27.19;Reais por ação;29.31
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1197707652.00;32.24;28.45;Reais por ação;30.48
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;991025569.00;32.59;28.04;Reais por ação;30.65
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;468771398.00;31.49;24.97;Reais por ação;29.03
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;260089291.00;27.66;23.56;Reais por ação;25.58
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;303970064.00;30.47;22.33;Reais por ação;26.91
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;655883743.00;30.54;25.16;Reais por ação;28.74
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;43907420822.00;36.83;28.83;Reais por ação;33.77
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;32433224187.00;31.53;26.47;Reais por ação;29.03
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;39083586247.00;34.85;24.84;Reais por ação;30.51
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;42827691456.00;35.56;28.53;Reais por ação;33.27
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;119557.00;12.00;10.00;Reais por ação;11.39
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;16029.00;10.00;8.52;Reais por ação;9.43
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;1900.00;9.50;9.50;Reais por ação;9.50
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;47831.00;11.50;9.00;Reais por ação;9.96
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;13636479256.00;15.20;9.82;Reais por ação;12.32
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;12725296398.00;11.64;7.12;Reais por ação;9.24
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;8805064803.00;7.71;4.01;Reais por ação;5.64
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;10572829921.00;11.53;3.78;Reais por ação;8.43
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;249178587.00;15.98;10.01;Reais por ação;12.84
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;178560529.00;11.89;7.68;Reais por ação;10.00
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;129408250.00;8.38;4.66;Reais por ação;6.43
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;2020-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;54890601.00;11.69;4.42;Reais por ação;8.64
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;27707814.00;12.50;10.81;Reais por ação;11.62
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;15822022.00;12.09;9.55;Reais por ação;10.55
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;24392251.00;11.10;8.62;Reais por ação;9.86
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;31194738.00;10.04;8.36;Reais por ação;9.18
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;9627940858.00;11.22;9.12;Reais por ação;9.92
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;6156392514.00;10.41;7.70;Reais por ação;8.80
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;6418488765.00;9.81;6.87;Reais por ação;8.31
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;6720464564.00;9.65;7.12;Reais por ação;8.10
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;31025.00;11.00;9.00;Reais por ação;9.70
