CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;REATOR EM AÇO INOX 12 LITROS MARCA STARNOX;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;IMÓVEL NA RUA ADHERBAL STRESSER, 84;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;IMOVEL NA RODOVIA RAPOSO TAVARES, KM 30,5;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;IMOVEL NA AVENIDA CRUZADA BANDEIRANTES, S/N;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;IMOVEL NA AVENIDA IVO MÁRIO ISAAC PIRES, 7.602;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;REDE HIDRANTE MATRIZ;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;MÁQUINA PARA RESFRIAMENTO DE LÍQUIDO MODELO ATS;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;SOFTWARE OPENLAB CDS AIC - HOLC 0 AGILENT;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;CAMARAS E SALAS PROD.CITOTOXICOS;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;AUTOCLAVE VAP 5001 MODELO 669 E/DP;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;SISTEMA DE GERAÇÃO DE ÁGUA TERMOCOMPRESSOR MODELO;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;ESTUFA SECAGEM/ESTERELIZ HOGNER MOD E/SP EX 8001;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;TERRENO CRUZADA BANDEIRANTES;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;SISTEMA DE CROMATOGRAFIA LIQUIDA;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;PPROJETO ARE SEMI SOLIDOS BLAU SP;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;PROJETO MELHORIAS NÃO BETALACTÂMICOS - SP;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;SISTEMA DE OSMOSE REVERSA;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;IMOVEL CAUCAIA DO ALTO;Brasil;SP;Andaraí;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;AUTO CLAVE ESTERILIZADOR POR VAPOR DE ÁGUA VAP;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;AUTOCLAVE ESTERILIZADOR POR VAPOR DE ÁGUA VAP 5001;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;REFORMA DA EXP E ALMOX BLAU SP;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;BIOREATOR 150 LITROS NEW MBR;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;BASE DOS GERADORES DO P400 E P110;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;REFEITORIO - CAUCAIA;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;MÁQUINA REVISADORA DE FRASCOS MARCA EISAI MODELO E;Brasil;SP;Andaraí;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;MÁQUINA AUTOMATICA COMPOSTA PARA EMBALAGEM;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;VESTIARIO CAUCAIA;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;CALDEIRA A VAPOR INDUSTRIAL;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;AMPLIAÇÃO PREDIO 600;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;PROJETO REDE TRATAMENTO DE ESGOTO O.I.700021;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;ENVASADORA MARCA BAUSCH STROBEL MODELO AFV6015 S;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;MÁQUINA BLISTEIRA BLIPACK;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;FERMENTADOR EM ACO INOX PROCESSO MARCA NEW MBR MOD;Brasil;SP;Andaraí;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;CAMINHÃO ATEGO 3026 8X2 COM CABINE NO MOTOR;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;UNIDADE RESFR.LÍQUIDO ATS 140.2 XE-XN 145.57 TR;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;REVISORA AUTOMÁTICA DE AMPOLAS;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;UNIDADE RESFR.LÍQUIDO ATS 140.2 XE-XN 145.57 TR;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;ENVASADORA MARCA IMA MODELO MD150 TAG EVS007;Brasil;SP;Andaraí;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;SISTEMA DE CROMATOGRAFIA LIQUIDA;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;MÁQUINA ENVASADORA MARCA BAUSCHSTROBEL MODELO FFV6;Brasil;SP;Andaraí;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;REVISORA AUTOMATICA DE AMPOLAS MOD SA12-K;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;SISTEMA DE CROMATOGRAFIA LIQUIDA;Brasil;SP;São Paulo;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;PROJETO CONSTRUÇÃO DO ELEVADOR;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;AMPLIACAO ALMOXARIFADO-FILIAL SÃO PAULO;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;CELULA ANIMAIS E BACTERIAS;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;ENVASADORA MARCA AMBICA MODELO AHPF40 SERIE 49;Brasil;SP;Andaraí;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;BACTERIAS E COLI RECOMBINANTE;Brasil;SP;Cotia;Própria
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;GERADORES STEMAC LINHA DIESEL;Brasil;SP;São Paulo;Própria
59.105.999/0001-86;2021-01-01;7;114247;WHIRLPOOL S.A.;Complexo Industrial de Joinville (Eletrodomésticos);Brasil;SC;Joinville;Própria
59.105.999/0001-86;2021-01-01;7;114247;WHIRLPOOL S.A.;Complexo Industrial de Rio Claro (Eletrodomésticos - Lavanderia);Brasil;SP;Rio Claro;Própria
59.105.999/0001-86;2021-01-01;7;114247;WHIRLPOOL S.A.;Complexo Industrial de Manaus (Eletrodomésticos);Brasil;AM;Manaus;Própria
59.105.999/0001-86;2021-01-01;7;114247;WHIRLPOOL S.A.;Complexo Industrial de La Tablada (Eletrodomésticos);Argentina;;Praia da Pipa;Própria
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rua Rincão;Brasil;RS;Novo Hamburgo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rod Presidente Castelo Branco;Brasil;SP;São Roque;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Centenário;Brasil;BA;Salvador;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rua Marques de S. Vicente;Brasil;RJ;Rio de Janeiro;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Ibirapuera;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. das Américas;Brasil;RJ;Rio de Janeiro;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja ROD BR 101;Brasil;SC;Tijucas;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rod Pres. Dutra;Brasil;SP;Guarulhos;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Estrada de São Bento;Brasil;SP;Itaquaquecetuba;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rua Haddock Lobo;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Rua Eduardo de Souza Aranha - 9º andar;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Rua Eduardo de Souza Aranha - 8º andar;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. José Lopez Lazaro;Brasil;SP;Osasco;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rua Rubem Braga;Brasil;SP;Barueri;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Terminal 3 GRU;Brasil;SP;Guarulhos;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rodovia BR 356 7515;Brasil;MG;Belo Horizonte;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Giovanni Gronchi;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Brigadeiro Faria Lima;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Roque Petrone Júnior;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rua Oscar Freire;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Travessa Casalbuono;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Treze de Maio;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Lauro Sodré;Brasil;RJ;Rio de Janeiro;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. das Américas 3900;Brasil;RJ;Rio de Janeiro;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Higienópolis;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rua Cristiano Viana;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Olegário Maciel;Brasil;MG;Belo Horizonte;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Rodovia BR 356 3049;Brasil;MG;Belo Horizonte;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Coronel Fernando Ferreira Leite;Brasil;SP;Ribeirão Preto;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Estrada da Gávea;Brasil;RJ;Rio de Janeiro;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. João Wallig;Brasil;RS;Porto Alegre;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Iguatemi;Brasil;SP;Campinas;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Das Nações Unidas;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Afrânio de Melo Franco;Brasil;RJ;Rio de Janeiro;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Magalhães de Castro;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Diário de Noticias;Brasil;RS;Porto Alegre;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. do Contorno;Brasil;MG;Belo Horizonte;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Estrada Municipal de Itupeva 118;Brasil;SP;Itupeva;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Trancoso;Brasil;BA;Trancoso;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Alameda Rio Negro;Brasil;SP;Barueri;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Avenida das Américas 4666;Brasil;RJ;Rio de Janeiro;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Av. Presidente Juscelino Kubitschek;Brasil;SP;São Paulo;Alugada
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;Loja Avenida Cardeal Eugênio Pacelli;Brasil;MG;Contagem;Alugada
59.717.553/0001-02;2021-01-01;8;113741;GRUPO MULTI S.A.;Fábrica da Multilaser Industrial;Brasil;MG;Extrema;Própria
59.717.553/0001-02;2021-01-01;8;113741;GRUPO MULTI S.A.;Depósito fechado para armazenamento de produto;Brasil;MG;Extrema;Alugada
59.717.553/0001-02;2021-01-01;8;113741;GRUPO MULTI S.A.;Galpão utilizado para fabricação e armazenamento de produtos;Brasil;AM;Manaus;Alugada
59.717.553/0001-02;2021-01-01;8;113741;GRUPO MULTI S.A.;Sala comercial - Escritório Administrativo;Brasil;SP;São Paulo;Alugada
59.717.553/0001-02;2021-01-01;8;113741;GRUPO MULTI S.A.;Depósito fechado para armazenamento de produto;Brasil;SC;Itajaí;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C710;Brasil;MS;Campo Grande;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A910;Brasil;MG;Belo Horizonte;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A911;Brasil;MG;Belo Horizonte;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A913;Brasil;RJ;Rio de Janeiro;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A913(2);Brasil;RJ;Rio de Janeiro;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C401;Brasil;MT;Cuiabá;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C901;Brasil;RO;Porto Velho;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C901(2);Brasil;RO;Porto Velho;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Escritório - Filial R408;Brasil;SP;São Paulo;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Escritório - Filial S701;Brasil;SP;São Paulo;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A906;Brasil;MT;Sorriso;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Banco;Brasil;SP;Barueri;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Escritório - Filial N601;Brasil;SP;Uchoa;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Escritório - Filial N401;Brasil;SP;Uchoa;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Escritório - Filial N501;Brasil;SP;São José do Rio Preto;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A121;Brasil;SP;São José do Rio Preto;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Escritório - Filial R401;Brasil;SP;São José do Rio Preto;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A901;Brasil;SP;São José do Rio Preto;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A151;Brasil;SP;São José do Rio Preto;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Escritório - Filial S201;Brasil;SP;São José do Rio Preto;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial A131;Brasil;BA;Salvador;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C201;Brasil;BA;Feira de Santana;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C204;Brasil;BA;Salvador;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C204(2);Brasil;BA;Salvador;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C501;Brasil;PE;Jaboatão dos Guararapes;Alugada
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;Revenda - Filial C701;Brasil;SP;Guarulhos;Alugada
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;terreno;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;terreno;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;terreno;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Edificações e Obras Civis;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Edificações e Obras Civis;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Edificações e Obras Civis;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e equipamentos;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e equipamentos;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Máquinas e equipamentos;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Imobilizações em andamento;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Imobilizações em andamento;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Imobilizações em andamento;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Gastos com manutenção na fundição;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Aterro industrial;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Móveis e utensílios;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Móveis e utensílios;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Móveis e utensílios;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em terrenos;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em terrenos;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Benfeitorias em terrenos;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Instalações;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Cilindros;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Veículos;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Veículos;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Equipamentos de Informática;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Equipamentos de Informática;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Equipamentos de Informática;Brasil;ES;Serra;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Equipamentos de laboratório;Brasil;SP;Santo André;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Equipamentos de laboratório;Brasil;BA;Imbassaí;Própria
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;ferramentas e instrumentos;Brasil;SP;Santo André;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Leblon;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Leme;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Major Vaz;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Palmares;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Pedro Ernesto;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Porta D'Água;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;Complexo Marechal Floriano;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Posto Seis;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Samaritano;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;Complexo Frei Caneca;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Terminal Sul;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Volta Redonda;Brasil;RJ;Volta Redonda;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Cascadura;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Triagem;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Zona Industrial;Brasil;RJ;Rio de Janeiro;Própria
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;SETD Brás de Pina;Brasil;RJ;Rio de Janeiro;Própria
