CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
07.628.528/0001-59;2021-06-30;13;110463;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;99632;Ernst & Young Terco Auditores Independentes S.S.;;61366936000125;004715;Nacional;2020-07-01;;;(i) Auditoria e emitir relatório sobre as demonstrações financeiras individuais e consolidadas da Companhia para o exercício a findar-se em 30 de junho de 2021 (ii) Revisar e emitir relatório sobre as informações trimestrais intermediárias para o trimestre findo em 30 de setembro de 2020 e a findar-se em 31 de dezembro de 2020 e 31 de março de 2021 (iii)  Leitura e revisão de dados contábeis do formulário 20-F, a ser arquivado pela Companhia na Securities and Exchange Commission ("SEC"), nos Estados Unidos da América, para o exercício a findar-se em 30 de junho de 2021 (iv) Emissão de "interfirm opinion" para o trimestre findo em 30 de setembro de 2020, e para os períodos a findarem-se em 31 de dezembro de 2020 e 31 de março de 2021 e para o exercício a findar-se em 30 de junho de 2021 e auditoria dos controles internos e (v) Revisão da tradução para o inglês (free translation) das informações trimestrais da Companhia para o período findo de 30 de setembro de 2020 e a findar-se de 31 de dezembro de 2020 e 31 de março de 2021, e também, revisão da tradução das demonstrações financeiras em inglês referente ao exercício a findar-se em 30 de junho de 2021.;Não aplicável.;Consolidação dos auditores SEC e CVM.;N/A
07.628.528/0001-59;2021-06-30;13;110463;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;99633;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2021-07-01;;;(i) Auditar e emitir relatório sobre as demonstrações financeiras para os exercícios a findarem-se em 30 de junho de 2022 para fins de CVM como segue: a) demonstrações financeiras, individuais e consolidadas, preparadas de acordo com as práticas contábeis adotadas no Brasil e b) demonstrações financeiras consolidadas preparadas de acordo com as normas internacionais de relatório financeiro (IFRS) (ii) Revisão e emissão de relatório sobre as informações trimestrais intermediárias de acordo com as normas brasileiras e internacionais de revisão de informações intermediárias para os períodos a findarem-se em 30 de setembro de 2021 e a findar-se em 31 de dezembro de 2021 e 31 de março de 2022.;NA;NA;NA
07.636.657/0001-99;2021-01-01;4;114311;AÇO VERDE DO BRASIL S.A;103161;Ernst & Young Auditores Independentes S.S.;;61366936001440;004715;Nacional;2018-08-16;;;(i)Auditoria das demonstrações financeiras da Companhia, relativa ao exercício social findo em 31 de dezembro de 2020, preparadas de acordo com as práticas contábeis adotadas no Brasil que compreendem as normas da Comissão de Valores Mobiliários (CVM) e os pronunciamentos do Comitê de Pronunciamentos Contábeis (CPC) e em conformidade com as normas internacionais de relatório financeiro (IFRS) emitidas pelo IASB(ii)Revisão das informações financeiras intermediárias não auditadas preparadas de acordo com as normas brasileiras e internacionais referentes aos trimestres findos em 31 de março, 30 de junho e 30 de setembro, preparadas de acordo preparadas de acordo com NBC TG 21 Demonstração Intermediária e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo International Accounting Standards Board - IASB e(iii)Procedimentos pré-acordados em conexão com a listagem Categoria B na CVM. ;Os valores pagos aos auditores independentes da Companhia relativos aos serviços contratados descritos acima no exercício findo em 31 de dezembro de 2020 totalizou R$954.940,00.;N/A;N/A
07.659.538/0001-51;2021-01-01;3;108843;DINAMICA ENERGIA S.A.;98552;ANEND Auditores Independentes S/C;;04310873000151;009210;Nacional;2006-09-06;;;Revisão dos ITR's/DFP e Auditoria de Balanço;R$ 7.200,00;TERMINO DE CONTRATO DO AUDITOR ANTERIOR;
07.659.538/0001-51;2021-01-01;3;108843;DINAMICA ENERGIA S.A.;98553;Azevedo & Lopes Auditores Independentes;;06337379000106;010138;Nacional;2012-02-29;;;REVISÃO DOS ITRS/DFP E AUDIOTORIA D BALANÇO;R$ 7.200,00;;
07.659.538/0001-51;2021-01-01;3;108843;DINAMICA ENERGIA S.A.;98554;BKR - LOPES, MACHADO AUDITORES;;40262602000131;005363;Nacional;2014-08-14;;;Revisão dos ITR's/DFP e Auditoria de Balanço;R$ 18.408,00 Dividio em 12 parcelas de R$ 1.534,00;Estrategia interna da empesa e atendimento ao que preconiza a instrução CVM 308/99;
07.659.538/0001-51;2021-01-01;3;108843;DINAMICA ENERGIA S.A.;98555;AUDIPEC - AUDITORIA E PERCÍA CONTÁGBIL S/S;;42165506000109;003166;Nacional;2019-01-21;;;Revisão dos ITR's/DFP e Auditoria de Balanço;12 PARCELAS FIXAS DE R$ 2.500,00;FINAL DE CONTRATO DE PRESTADOR ANTERIOR;
07.689.002/0001-89;2021-01-01;9;115513;EMBRAER S.A.;104092;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2017-01-03;;;(i) Serviços de auditoria externa, referentes à revisão das ITRs individuais e consolidadas e auditoria das Demonstrações Financeiras.(ii) Serviços relacionados à auditoria, referentes principalmente a serviços de conformidade prestados à Companhia, em razão de documentos protocolados nas agências regulatórias e governamentais e(iii) Honorários tributários, referentes a serviços de conformidade fiscal para algumas das subsidiárias da Embraer.;No exercício social encerrado em 31 de dezembro de 2020, os auditores independentes receberam honorários no total R$ 23.005,0 mil, dos quais R$ 19.661,0 mil referem-se aos serviços de auditoria externa, R$ 2.910,0 mil a serviços relacionados à auditoria, R$ 231,0 mil relativos aos honorários de serviços tributários e R$ 203,0 mil a outros honorários.;Não aplicável.;Não aplicável.
07.689.002/0001-89;2021-01-01;9;115513;EMBRAER S.A.;104093;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2022-01-10;;;Serviços de auditoria externa, referentes à revisão das informações intermediárias (ITRs) individuais e consolidadas e auditoria das demonstrações financeiras consolidadas da Embraer S.A., a partir do exercício a se encerrar em 31 de dezembro de 2022.;Ainda não houve despesa de remuneração com esta firma de auditoria.;Alteração periódica e planejada de auditores independentes.;Não aplicável.
07.704.246/0001-93;2021-01-01;4;114752;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;103762;KPMG Auditores Independentes S.S.;;57755217000129;004189;Nacional;2021-06-29;;;Os auditores independentes prestaram os seguintes serviços para a Companhia: (i) auditoria das demonstrações financeiras individuais e consolidadas referentes aos exercícios sociais encerrados em 31 de dezembro de 2020, 2019 e 2018 (ii) auditoria das demonstrações financeiras combinadas da Companhia referentes aos exercícios sociais encerrados em 31 de dezembro de 2020, 2019 e 2018 e (iii) serviço de procedimentos pré-acordados.;O montante total bruto da remuneração paga aos auditores independentes no exercício social encerrado em 31 de dezembro de 2020 foi de R$ 606,5 mil.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.
07.718.269/0001-57;2021-01-01;6;115578;SPRINGS GLOBAL PARTICIPACOES S.A.;104172;Delloite Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2016-09-30;;;Auditoria das demonstrações financeiras;Nenhuma remuneração referente ao exercício social findo em 2020;Substituição do auditor em razão da Instrução CVM 308;Não aplicável
07.718.269/0001-57;2021-01-01;6;115578;SPRINGS GLOBAL PARTICIPACOES S.A.;104173;BDO RCS Auditores Independentes Sociedade Simples;;54276936000179;010324;Nacional;2019-10-21;;;Auditoria das demonstrações financeiras;R$ 54.000,00 - remuneração referente ao serviço de auditoria do exercício social de 2020;Término do contrato;Não aplicável
07.802.794/0001-56;2021-01-01;4;115874;ESSENTIA PCHS S.A.;104572;Price Waterhouse Coopers Auditores Independentes;;61562112000120;002879;Nacional;2017-06-23;;;Exercício de 2020:(i) Auditoria das demonstrações financeiras consolidadas referentes ao exercício social encerrado em 31 de dezembro de 2020, preparadas de acordo com as normas internacionais de contabilidade - International Financial Reporting Standards ("IFRS") emitidas pelo International Accounting Standards Board "IASB"), e revisão limitada de junho e setembro. Exercício de 2019:(i) Auditoria das demonstrações financeiras consolidadas referentes ao exercício social encerrado em 31 de dezembro de 2019, preparadas de acordo com as normas internacionais de contabilidade - International Financial Reporting Standards ("IFRS") emitidas pelo International Accounting Standards Board "IASB"), e revisão limitada de junho e setembro. Exercício de 2018:(i) Auditoria das demonstrações financeiras consolidadas referentes ao exercício social encerrado em 31 de dezembro de 2018, preparadas de acordo com as normas internacionais de contabilidade - International Financial Reporting Standards ("IFRS") emitidas pelo International Accounting Standards Board "IASB"), e revisão limitada de setembro.;No exercício social encerrado em 31 de dezembro de 2020, os auditores independentes receberam honorários que totalizaram o valor de R$ 718 mil. Em 31 de dezembro de 2019, os auditores independentes receberam honorários que totalizaram o valor de R$ 840 mil e, em 31 de dezembro de 2018, os auditores independentes receberam honorários que totalizaram o valor de R$ 430 mil.;Não aplicável, uma vez que não houve substituição do Auditor Independente.;Não aplicável, uma vez que não houve substituição do Auditor Independente.
07.816.890/0001-53;2021-01-01;8;114661;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;103628;ERNST & YOUNG AUDITORES INDEPENDENTES S/S;;61366936000206;004715;Nacional;2018-03-26;;;Exercício social findo em 31 de dezembro de 2018: a Companhia contratou os seguintes serviços: auditoria das demonstrações financeiras individuais e consolidadas da Companhia correspondentes ao exercício social findo em 31 de dezembro de 2018, revisão das informações trimestrais - ITRs individuais e consolidados da Companhia relativas aos períodos de três meses findos em 31 de março, 30 de junho e 30 de setembro de 2018 e serviços de auditoria sobre propósitos específicos.Exercício social findo em 31 de dezembro de 2019: a Companhia contratou os seguintes serviços: auditoria das demonstrações financeiras individuais e consolidadas da Companhia correspondentes ao exercício social findo em 31 de dezembro de 2019, revisão das informações trimestrais - ITRs individuais e consolidados da Companhia relativas aos períodos de três meses findos em 31 de março, 30 de junho e 30 de setembro de 2019. Exercício social findo em 31 de dezembro de 2020: a Companhia contratou os seguintes serviços: auditoria das demonstrações financeiras individuais e consolidadas da Companhia correspondentes ao exercício social findo em 31 de dezembro de 2020, revisão das informações trimestrais - ITRs individuais e consolidados da Companhia relativas aos períodos de três meses findos em 31 de março, 30 de junho e 30 de setembro de 2020.;No exercício social findo em 31 de dezembro de 2020 foram pagos: - (i) R$ 1.187.678 aos auditores a título de honorários pelos serviços de auditoria externa das demonstrações financeiras individuais e consolidadas da Companhia correspondentes ao exercício findo em 31 de dezembro de 2020 e revisão das informações trimestrais - ITRs individuais e consolidados da Companhia relativas aos períodos de três meses findos em 31 de março, 30 de junho e 30 de setembro de 2020,- (ii) R$210.923,00 aos auditores a título de honorários pelos procedimentos específicos de auditoria relacionados as propriedades para investimento em 30 de setembro de 2020.;Não se aplica.;Não se aplica.
07.820.907/0001-46;2021-01-01;5;114873;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;103826;GRANT THORTON DO BRASIL AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2011-01-01;;;Exame das demonstrações financeiras individuais (controladora) preparadas de acordo com as práticas contábeis adotadas no Brasil e exame das demonstrações financeiras consolidadas preparadas de acordo com as normas internacionais de relatório financeiro (IFRS), aplicáveis a entidades de incorporação imobiliária no Brasil, como aprovadas pelo Comitê de Pronunciamentos Contábeis (CPC), pela Comissão de Valores Mobiliários (CVM) e pelo Conselho Federal de Contabilidade (CFC).;N/A;Rotatividade obrigatória prevista no art. 31 da Instrução Normativa CVM nº 308/1999;Não aplicável, em virtude de não ter havido discordância.
07.820.907/0001-46;2021-01-01;5;114873;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;103827;BDO RCS AUDITORES INDEPENDENTES SS;;54276936000500;010324;Nacional;2015-03-17;2018-07-11;;Exame das demonstrações financeiras individuais (controladora) preparadas de acordo com as práticas contábeis adotadas no Brasil e exame das demonstrações financeiras consolidadas preparadas de acordo com as normas internacionais de relatório financeiro (IFRS), aplicáveis a entidades de incorporação imobiliária no Brasil, como aprovadas pelo Comitê de Pronunciamentos Contábeis (CPC), pela Comissão de Valores Mobiliários (CVM) e pelo Conselho Federal de Contabilidade (CFC).;R$ 116.617,99 por serviços de auditoria. Não houve a prestação de outros serviços.;Rotação de auditor externo de acordo com a instrução CVM 308/99;Não aplicável,auditor não apresentou discordância
07.820.907/0001-46;2021-01-01;5;114873;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;103828;GRANT THORTON DO BRASIL AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2018-07-12;;;Exame das demonstrações financeiras individuais (controladora) preparadas de acordo com as práticas contábeis adotadas no Brasil e exame das demonstrações financeiras consolidadas preparadas de acordo com as normas internacionais de relatório financeiro (IFRS), aplicáveis a entidades de incorporação imobiliária no Brasil, como aprovadas pelo Comitê de Pronunciamentos Contábeis (CPC), pela Comissão de Valores Mobiliários (CVM) e pelo Conselho Federal de Contabilidade (CFC).;R$ 116.618,10 por serviços de auditoria. Não houve a prestação de outros serviços.;Não aplicável pois não houve substituição;Não aplicável pois não houve substituição
07.823.262/0001-03;2021-01-01;4;113763;FOZ DO RIO CLARO ENERGIA S.A.;102513;KPMG Auditores Independentes S.S.;;57755217000129;004189;Nacional;2014-04-14;;;Os serviços prestados pelos auditores independentes compreendem (i) a auditoria das demonstrações financeiras da Companhia referentes aos exercícios findos em 31 de dezembro de 2018 (ii) a revisão das informações contábeis intermediárias da Companhia referentes aos períodos de 3 (três) meses findos em 31 de março de 2018, 30 de junho de 2018, 31 de outubro de 2018 e 31 de dezembro de 2018 (iii) o trabalho executado para 31 de dezembro de 2018 foi em BR GAAP (de acordo com as práticas contábeis adotadas no Brasil) e (iv) os trabalhos de revisão trimestral foram executados conforme "NBC TR 2410 - Revisão de Informações Intermediárias Executada pelo Auditor da Entidade e ISRE 2410 - Review of Interim Financial Information Performed by the Independent Auditor of the Entity, respectivamente;Em decorrência dos serviços prestados foi pago aos auditores independentes como remuneração os seguintes valores: (i) R$271 mil para a auditoria das demonstrações financeiras da Companhia referentes aos exercícios findos em 31 de dezembro de 2014, 2015, 2016, 2017 e 2018;Considerando a substituição dos auditores independentes de sua controladora, a Alupar Investimentos S.A., em decorrência do decurso do prazo de 5 anos da prestação de serviços, nos termos da Resolução CVM 23/2021 e das práticas e diretrizes de governança corporativa da Companhia, houve a sua substituição pela Ernst & Young Auditores Independentes S/S, atual auditor independente da controladora.;Não houve apresentação de discordância da justificativa do Emissor.
07.823.262/0001-03;2021-01-01;4;113763;FOZ DO RIO CLARO ENERGIA S.A.;102514;Ernst & Young Auditores Independentes S/S;;61366936000125;004715;Nacional;2019-01-24;;;Os serviços prestados pelos auditores independentes compreendem (i) a auditoria das demonstrações financeiras da Companhia referentes aos exercícios findos em 31 de dezembro de 2020 e 2019 e (ii) a revisão das informações contábeis intermediárias da Companhia referentes ao período de 10 (dez) meses findo em 31 de outubro de 2021.;Em decorrência dos serviços prestados foi pago aos auditores independentes como remuneração os seguintes valores: (i) R$106 mil para a auditoria das demonstrações financeiras da Companhia referentes aos exercícios findos em 31 de dezembro de 2020 e 2019 e (ii) R$300 mil para a revisão das informações contábeis intermediárias individuais da Companhia referentes ao período de 3 (três) meses findo em 31 de março de 2021, 6 (seis) meses findo em 30 de junho de 2021, 9 (nove) meses findo em 30 de setembro de 2021 e 10 (dez) meses findo em 31 de outubro de 2021.;Não houve substituição dos auditores independentes.;Não houve substituição dos auditores independentes.
07.857.093/0001-14;2021-01-01;6;112297;AURA MINERALS INC.;101605;PriceWaterHouseCoopers Auditores Independentes;;61562112001526;002879;Nacional;2020-02-03;;;Os serviços contratados compreendem: (i) Emissão de relatório de revisão especial sobre as demonstrações financeiras consolidadas da Companhia, preparadas de acordo com as normas internacionais de contabilidade (IFRS), apresentadas em português e Reais, referente aos exercícios findos em 31 de dezembro de 2020, 2019 e 2018 e aos trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2020(ii) Emissão de relatório de revisão limitada sobre as demonstrações financeiras consolidadas da Companhia, preparadas de acordo com as normas internacionais de contabilidade (IFRS), apresentadas em português e Reais, referente aos exercícios findos em 31 de dezembro de 2019, e 31 de dezembro de 2018 e ao trimestre findo 31 de março de 2020 (iii) serviços relacionados à oferta de distribuição pública de certificados de depósito de ações (Brazilian Depositary Receipts - BDRs).;Os honorários em 2020 totalizaram R$5.752.274,56 (US$1.116.400,00), compostos por: Serviços do item (i): R$240.450,99 (US$46.666,67) Serviços do item (ii): R$120.225,49 (US$23.333,33) Serviços do item (iii): R$3.084.768,01 (US$598.691,00);Não aplicável.;Não aplicável.
