CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;10.42;10.42;4231339.88;52617.83;1071263.26;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.08;6.92;2878750.00;274000.00;660450.00;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/01/2021
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;102930.44;102900.00;102920.29;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;11.08;11.08;4241890.48;56592.73;1206036.59;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.83;6.83;2940000.00;221347.10;677873.88;O número de membros foi calculado conforme orientações do Ofício Circular CVM/SEP/01/2021.
00.545.378/0001-70;2021-01-01;2;105553;SERRA AZUL WATER PARK SA;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;61954.08;47975.28;50772.00;
00.545.378/0001-70;2021-01-01;2;105553;SERRA AZUL WATER PARK SA;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;1573772.00;514510.00;1044141.00;
00.545.378/0001-70;2021-01-01;2;105553;SERRA AZUL WATER PARK SA;2019-01-01;2019-12-31;Conselho de Administração;5.00;5.00;60020.16;46477.68;49714.40;
00.545.378/0001-70;2021-01-01;2;105553;SERRA AZUL WATER PARK SA;2019-01-01;2019-12-31;Diretoria Estatutária;2.00;2.00;1504692.00;493528.00;999110.00;
00.545.378/0001-70;2021-01-01;2;105553;SERRA AZUL WATER PARK SA;2018-01-01;2018-12-31;Conselho de Administração;5.00;5.00;60020.16;46477.68;49186.17;
00.545.378/0001-70;2021-01-01;2;105553;SERRA AZUL WATER PARK SA;2018-01-01;2018-12-31;Diretoria Estatutária;2.00;2.00;1636924.00;531110.00;1084017.00;
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.00;2.00;158772.00;158772.00;158772.00;Sem observação
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;8.00;8.00;1134020.65;646664.18;890342.42;Valor da maior e menor remuneração: considera a exclusão de Diretor que não exerceu o cargo por 12 meses ao longo do ano de 2020. Valor médio da remuneração: considera a exclusão de Diretores que exerceram o cargo por menos de 12 meses ao longo do ano de 2020.
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;1.00;58533.60;58633.60;58533.60;A diferença apurada de 2019 para 2020, se refere a saída de um membro do conselho.
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2018-01-01;2018-12-31;Conselho de Administração;5.00;2.00;158772.00;158772.00;159772.00;Valor da menor Remuneração: considera a remuneração de conselheiro que renunciou à remuneração durante 12 meses do ano.Valor médio da remuneração: O número de membros efetivamente utilizado para o cálculo de remuneração média foi 2, representando apenas os conselheiros que foram remunerados ao longo dos 12 meses de 2019.
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;7.25;7.25;1036999.29;606242.16;821670.73;Valor da maior e menor remuneração: considera a exclusão de Diretor que não exerceu o cargo por 12 meses ao longo do ano de 2019.Valor médio da remuneração: considera a exclusão de Diretores que exerceram o cargo por menos de 12 meses ao longo do ano de 2019. O número de membros efetivamente utilizado para o cálculo de remuneração média foi 6,0.
00.622.416/0001-41;2021-01-01;12;113936;STATKRAFT ENERGIAS RENOVAVEIS S.A.;2018-01-01;2018-12-31;Conselho Fiscal;3.00;0.67;39992.51;39992.51;39992.51;Valor da menor Remuneração: considera a remuneração de conselheiro que renunciou à remuneração durante 12 meses do ano.Valor médio da remuneração: O número de membros efetivamente utilizado para o cálculo de remuneração média foi 1, representando apenas os conselheiros que foram remunerados ao longo dos 12 meses de 2019.
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;29995.00;29995.00;29995.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;5.92;2.92;249460.00;155830.00;289283.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2018-01-01;2018-12-31;Conselho de Administração;3.00;1.00;76003.00;76003.00;76003.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2019-01-01;2019-12-31;Conselho de Administração;3.00;1.00;50669.00;25334.00;76003.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2019-01-01;2019-12-31;Conselho Fiscal;5.00;5.00;29995.00;29995.00;29995.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;7.00;3.00;369939.00;236015.00;294892.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.00;1.00;76003.00;76003.00;76003.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;7.00;3.00;377037.00;99855.00;297793.00;
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;2020-01-01;2020-12-31;Conselho Fiscal;5.00;5.00;29995.00;12581.00;25010.00;
00.743.065/0001-27;2021-01-01;3;114240;LITEL PARTICIPACOES S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;4.00;0.00;0.00;0.00;0.00;Os diretores renunciaram ao direito de receber a remuneração mensal fixada em Assembleia.
00.743.065/0001-27;2021-01-01;3;114240;LITEL PARTICIPACOES S.A.;2019-01-01;2019-12-31;Conselho de Administração;4.00;1.00;66000.00;0.00;66000.00;Em 2019, nenhum dos conselheiros recebeu remuneração por todos os 12 meses, motivo pelo qual não há "valor da menor remuneração" apurado.
00.743.065/0001-27;2021-01-01;3;114240;LITEL PARTICIPACOES S.A.;2018-01-01;2018-12-31;Conselho de Administração;4.00;1.00;108800.00;0.00;0.00;Não obstante a aprovação em Assembleia, apenas 01 Conselheiro da Administração recebeu o valor mensal de pró-labore a que tinha direito. Os demais 03 membros do Conselho de Administração da Companhia renunciaram expressamente à remuneração que fariam jus.
00.743.065/0001-27;2021-01-01;3;114240;LITEL PARTICIPACOES S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;4.00;0.00;0.00;0.00;0.00;Não obstante a aprovação em Assembleia, todos os membros da Diretoria da Companhia renunciaram expressamente à remuneração que fariam jus.
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Diretoria Estatutária;10.25;8.92;8871019.00;914219.00;3079628.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Conselho Fiscal;3.00;3.00;116400.00;116400.00;116400.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Conselho de Administração;7.00;4.00;180000.00;180000.00;180000.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;116400.00;116400.00;116400.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Diretoria Estatutária;10.00;9.00;9137149.00;2780149.00;3798542.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Conselho de Administração;7.00;4.00;180000.00;180000.00;180000.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;116400.00;116400.00;116400.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;10.33;9.00;9315947.00;2793439.00;3890029.00;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;7.00;4.00;180000.00;180000.00;180000.00;
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;8.67;4.33;24726.06;24726.06;24726.06;(1)  O Valor da menor remuneração individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses(2) A menor remuneração individual é do Conselheiro Fiscal que recebe 35,16% na Energisa S.A. e o restante de sua remuneração está na EMT.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;5448263.82;56490.56;1159731.54;(1)  O Valor da menor remuneração individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses(2) A menor remuneração individual é do Diretor que recebe 3,00% na Energisa S.A. e o restante de sua remuneração está rateada nas demais empresas do Grupo.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2020-01-01;2020-12-31;Conselho de Administração;11.67;7.00;238671.54;54127.67;100848.88;(1) Para cálculo do menor valor foram excluidos em todos os anos os membros que não receberam honorários durante os 12 meses corridos(2) A menor remuneração individual é do Conselheiro Administrativo que recebe 4,64% na Energisa S.A. e o restante de sua remuneração está rateada nas demais empresas do Grupo.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2019-01-01;2019-12-31;Conselho de Administração;13.00;7.00;235496.98;68728.34;106551.14;(1) Para cálculo do menor valor foram excluidos em todos os anos os membros que não receberam honorários durante os 12 meses corridos(2) A menor remuneração individual é do Conselheiro Administrativo que recebe 4,64% na Energisa S.A. e o restante de sua remuneração está rateada nas demais empresas do Grupo.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;4517818.24;24594.71;1134236.65;(1)  O Valor da menor remuneração individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses(2) A menor remuneração individual é do Diretor que recebe 3,00% na Energisa S.A. e o restante de sua remuneração está rateada nas demais empresas do Grupo.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2019-01-01;2019-12-31;Conselho Fiscal;4.00;2.00;26460.00;26460.00;26460.00;(1)  O Valor da menor remuneração individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses(2) A menor remuneração individual é do Conselheiro Fiscal que recebe 35,16% na Energisa S.A. e o restante de sua remuneração está na EMT.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2018-01-01;2018-12-31;Conselho de Administração;13.00;7.75;220904.78;66798.91;129268.53;(1) Para cálculo do menor valor foram excluidos em todos os anos os membros que não receberam honorários durante os 12 meses corridos(2) A menor remuneração individual é do Conselheiro Administrativo que recebe 4,64% na Energisa S.A. e o restante de sua remuneração está rateada nas demais empresas do Grupo.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;5.00;5.00;4777088.81;38203.71;1056444.41;(1)  O Valor da menor remuneração individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses(2) A menor remuneração individual é do Diretor que recebe 3,00% na Energisa S.A. e o restante de sua remuneração está rateada nas demais empresas do Grupo.
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;(1)  O Valor da menor remuneração individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses(2) A menor remuneração individual é do Conselheiro Fiscal que recebe 35,16% na Energisa S.A. e o restante de sua remuneração está na EMT.
00.897.864/0001-58;2021-01-01;2;104591;SANTA CATARINA PART INVEST SA;2019-01-01;2019-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;conselheiros não remunerados
00.897.864/0001-58;2021-01-01;2;104591;SANTA CATARINA PART INVEST SA;2019-01-01;2019-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;conselheiros não remunerados
00.897.864/0001-58;2021-01-01;2;104591;SANTA CATARINA PART INVEST SA;2018-01-01;2018-12-31;Conselho Fiscal;6.00;0.00;0.00;0.00;0.00;conselheiros não remunerados
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;O Consehlo Fiscal da Companhia não foi instalado para o exercício social encerrado em 31 de dezembro de 2018.
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;2018-01-01;2018-12-31;Conselho de Administração;5.00;0.00;11448.00;11448.00;11448.00;Todos os administradores da Companhia renunciaram ao direito de remuneração que lhes seria devida, com exceção do sr. Agnaldo Francisco da Silva que, pela participação no Conselho de Administração da Companhia, durante o exercício social de 2018, fez jus ao recebimento ao tempo em que efetivamente exerceu o cargo de conselheiro. Desta forma, o valor da maior remuneração do Conselho de Administração é igual ao valor médio da remuneração.
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;Todos os diretores estatutários da Companhia renunciaram à remuneração no exercício social encerrado em 31 de dezembro de 2018.
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.00;0.00;11976.00;11976.00;11976.00;Todos os administradores da Companhia renunciaram ao direito sobre a remuneração que lhes seria devida, com exceção do Sr. Mario Ricardo Aparecido dos Santos que, pela participação no Conselho de Administração da Companhia, durante o exercício social de 2017, fez juz ao recebimento ao tempo em que efetivamente exerceu o cargo de conselheiro. Desta forma o valor da maior remuneração do Conselho de Administração é igual ao valor médio da remuneração.
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;1.00;15040.80;15040.80;15040.80;Todos os administradores da Companhia renunciaram ao direito de remuneração que lhes seria devida, com exceção do sr. Agnaldo Francisco da Silva que, pela participação no Conselho de Administração da Companhia, durante o exercício social de 2020, fez jus ao recebimento ao tempo em que efetivamente exerceu o cargo de conselheiro. Desta forma, o valor da maior remuneração do Conselho de Administração é igual ao valor médio da remuneração.
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;831120.00;606852.00;718986.00;
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;10015.00;10015.00;10015.00;Valor apurado considerando movimentação no período: 2 Conselheiros exerceram o cargo por mais de um ano, sendo os 2 por renúncia.
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.00;7.00;10015.00;10015.00;10015.00;Valor apurado considerando movimentação no período: 2 Conselheiros exerceram o cargo por menos de 12 meses, sendo 1 por destituição e 1 por renúncia.
