CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Valor_Mobiliario;Quantidade_Pessoa_Fisica;Quantidade_Pessoa_Juridica;Quantidade_Investidor
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;Debêntures;0;0;1
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Debêntures;7331;114;1235
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Nota Comercial;0;0;56
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Debêntures;36;646;629
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Debêntures;0;0;3
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Debêntures;21;16;225
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Debêntures;8243;103;429
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Nota Comercial;0;0;8
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Debêntures;16710;253;143
62.070.362/0001-06;2023-12-31;7;135617;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Debêntures;2;5;83
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Letras Financeiras;0;0;60
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Debêntures;0;3;0
62.307.848/0001-15;2023-12-31;9;137951;BANCO RCI BRASIL S.A.;Letras Financeiras;0;382;382
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Debêntures;6597;193;13
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Certificados de Recebíveis Imobiliários;13000;0;0
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Certificados de Recebíveis Imobiliários;0;0;1
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Debêntures;0;0;2
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Debêntures;0;2;0
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Debêntures;2338;432;28
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Debêntures;4219;47;212
71.673.990/0001-77;2023-12-31;3;133746;NATURA COSMÉTICOS S.A.;Debêntures;320;22;707
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Debêntures;0;0;228
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Debêntures;0;1;0
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Debêntures;0;0;21
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Debêntures;0;0;34
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Nota Comercial;0;0;4
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Debêntures;11352;986;149
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Nota Comercial;0;85;5
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Debêntures;3865;98;148
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Debêntures;0;26;0
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Debêntures;0;2;0
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Debêntures;0;79;10
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Nota Comercial;0;0;2
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Debêntures;0;1;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Debêntures;0;1;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Debêntures;0;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Debêntures;0;1;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Debêntures;0;0;3
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Debêntures;0;199;0
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Debêntures;0;0;48
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Debêntures;0;1;1
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Debêntures;0;87;2
88.610.126/0001-29;2023-12-31;7;136794;FRASLE MOBILITY S.A.;Debêntures;0;2;0
89.086.144/0001-16;2023-12-31;7;138534;RANDONCORP S.A.;Debêntures;0;12;268
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Bônus de Subscrição;32;1252;1284
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Debêntures Conversíveis;0;2;2
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Certificado de Recebíveis do Agronegócio;377958;243;5827
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Debêntures;34;247;5
92.665.611/0001-77;2023-12-31;5;133204;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Debêntures;0;30;0
92.702.067/0001-96;2023-12-31;27;136674;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Letras Financeiras;0;0;79
92.715.812/0001-31;2023-12-31;7;136661;CPFL TRANSMISSÃO S.A.;Debêntures;0;2;205
92.749.225/0001-63;2023-12-31;4;136932;HERCULES S.A. FABRICA DE TALHERES;Debêntures;1;0;0
92.754.738/0001-62;2023-12-31;9;136012;LOJAS RENNER S.A.;Debêntures;3;5;154
92.791.243/0001-03;2023-12-31;7;137721;IRANI PAPEL E EMBALAGEM S.A.;Debêntures;32;4;123
92.802.784/0001-90;2023-12-31;11;135640;CIA RIOGRANDENSE DE SANEAMENTO;Debêntures;2534;11;165
96.418.264/0218-02;2023-12-31;14;137838;LOJAS QUERO QUERO S.A.;Debêntures;0;3;0
97.837.181/0001-47;2023-12-31;11;136737;DEXCO S.A.;Debêntures;0;0;7
97.837.181/0001-47;2023-12-31;11;136737;DEXCO S.A.;Nota Comercial;0;2;1
